scenario,decision_time_s,score,phase,model,model_seed,policy_seed,alarm_primary_q99,alarm_primary_q995,alarm_matched_clean_diagnostic,threshold_source,tracked_prn_count
DS8,25.5,0.9567888521639605,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,25.5,1.4866190284712522,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,26.0,1.2458435335692435,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,26.0,1.4884117856647012,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,26.5,1.05501621744119,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,26.5,1.4862593722783217,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,27.0,1.0744074976673592,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,27.0,1.4859750768731275,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,27.5,1.0889509578369863,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,27.5,1.4856350374198282,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,28.0,1.0998585529642064,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,28.0,1.4866941094457475,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,28.5,0.9455274819874122,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,28.5,1.485918964649158,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,29.0,0.992290946077026,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,29.0,1.4842513968089064,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,29.5,0.9881268185914249,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,29.5,1.4867236669829824,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,30.0,1.2693470083898417,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,30.0,1.4888450360349734,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,30.5,1.235155590878848,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,30.5,1.4878701958185745,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,31.0,0.9667930805778777,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,31.0,1.4855309277299173,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,31.5,1.008240145019875,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,31.5,1.4851194866209403,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,32.0,0.8740050813822603,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,32.0,1.4853842770248653,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,32.5,0.938649145623162,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,32.5,1.481915944053509,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,33.0,0.8218118318347255,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,33.0,1.4836089382297029,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,33.5,0.7596261760584572,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,33.5,1.4868874753129357,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,9
DS8,34.0,0.9047608549329351,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,34.0,1.4845261354878876,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,34.5,0.7331106492495315,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,34.5,1.4821455767511929,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,35.0,0.8848742098262409,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,35.0,1.4837690190145487,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,35.5,0.7368816614779139,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,35.5,1.4841444037723104,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,36.0,0.7259480412484218,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,36.0,1.4838473398594114,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,36.5,0.8795022538254086,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,36.5,1.4839775873657157,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,37.0,0.8329134855090428,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,37.0,1.4826334513800736,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,37.5,0.6792251221816122,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,37.5,1.4824509578748997,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,38.0,0.6647795495493746,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,38.0,1.4841252006756906,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,38.5,0.6418519643444439,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,38.5,1.4837989371996274,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,39.0,0.5359289813081631,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,39.0,1.4833601724410521,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,39.5,0.4751727400893555,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,39.5,1.4824426118280007,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,40.0,0.5296663502070029,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,40.0,1.483522730247908,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,40.5,0.5526104705684176,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,40.5,1.483749064343553,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,41.0,0.45488424034505476,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,41.0,1.4822454776488705,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,41.5,0.4589881528761451,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,41.5,1.4854403039383695,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,42.0,0.46206608727446286,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,42.0,1.4825430075538577,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,42.5,0.3869759528745887,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,42.5,1.4826558636966098,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,43.0,0.40805693727329556,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,43.0,1.4831763410148078,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,43.5,0.3464690903737132,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,43.5,1.4828967248147489,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,44.0,0.2600960776922415,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,44.0,1.4855439207771604,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,44.5,0.31289703088653514,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,44.5,1.4844690333611925,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,45.0,0.35530634042915876,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,45.0,1.4832928939792864,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,45.5,0.6015209782109613,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,45.5,1.4822373030297895,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,46.0,0.6244275287982073,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,46.0,1.4872837302425428,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,46.5,0.6416074417386418,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,46.5,1.4853184084129456,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,47.0,0.5357455893538116,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,47.0,1.486868326241732,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,47.5,0.5571698999285241,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,47.5,1.4867088890575708,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,48.0,0.4911034290546262,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,48.0,1.483122105779225,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,48.5,0.4415535758992028,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,48.5,1.4806395277089723,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,49.0,0.6662064048134944,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,49.0,1.480497573153331,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,49.5,0.826672682708333,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,49.5,1.4845962254945404,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,50.0,0.9627020556772312,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,50.0,1.4848312120594078,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,50.5,1.0647240854039048,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,50.5,1.4842250529812997,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,51.0,0.83457351906402,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,51.0,1.4844189118355642,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,51.5,0.6804701473478452,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,51.5,1.4848729914071475,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,52.0,1.1127734176484871,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,52.0,1.483936504180934,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,52.5,0.8891200712861955,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,52.5,1.483393329694264,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,53.0,0.7400660575728797,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,53.0,1.4827405926189312,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,53.5,0.7104102510928252,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,53.5,1.4851058715532421,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,54.0,0.8755052319656003,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,54.0,1.485772271101247,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,54.5,0.7998962261566133,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,54.5,1.4828364886322536,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,55.0,0.7732089647574463,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,55.0,1.485082087255926,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,55.5,0.753193518708071,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,55.5,1.4825346533095722,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,56.0,1.1435376455929656,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,56.0,1.4852318149622226,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,56.5,1.0309400293347104,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,56.5,1.4839103281676855,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,57.0,0.846431026109266,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,57.0,1.4831039605065721,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,57.5,0.8081100647219359,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,57.5,1.4847863693531478,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,58.0,0.9411237714305442,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,58.0,1.483652856608667,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,58.5,0.7790688326811412,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,58.5,1.4854658942872827,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,59.0,0.7396623324240212,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,59.0,1.4860836368983792,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,59.5,0.8974442929639972,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,59.5,1.4873372548431754,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS8,60.0,0.746309223831231,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,60.0,1.4869457260763965,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,60.5,0.7150926257865886,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,60.5,1.484075114205247,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,61.0,0.9765664219802668,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,61.0,1.4831941280843057,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,61.5,1.0155701510716668,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,61.5,1.4841498798067068,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,62.0,1.2019245659440756,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,62.0,1.48430582513884,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,62.5,1.1845887590445234,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,62.5,1.4846031808763158,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,63.0,1.328688521923718,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,63.0,1.4848630815944126,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,63.5,1.279661726029255,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,63.5,1.4851404533714343,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,64.0,1.2036549035555968,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,64.0,1.4835205479935034,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,64.5,1.1649188050239103,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,64.5,1.48207853582986,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,65.0,1.1358667311251456,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,65.0,1.4850307456560345,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,65.5,0.9725336156081166,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,65.5,1.4834284714405788,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,66.0,1.012545546292554,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,66.0,1.4812590040355869,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,66.5,1.199656112359741,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,66.5,1.4810794729824,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,67.0,1.1828874188562724,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,67.0,1.4817045232240629,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,67.5,1.00544894470587,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,67.5,1.4808573381575245,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,68.0,1.0162643358866155,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,68.0,1.479410950284331,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,68.5,0.8828318191792189,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,68.5,1.4817138656204163,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,69.0,0.9060324734180697,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,69.0,1.4797878991150937,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,69.5,0.8001579223278096,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,69.5,1.4788113344349858,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS8,70.0,0.7554791496590225,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS8,70.0,1.4806511161778992,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
