scenario,decision_time_s,score,phase,model,model_seed,policy_seed,alarm_primary_q99,alarm_primary_q995,alarm_matched_clean_diagnostic,threshold_source,tracked_prn_count
DS1,15.5,0.8533966925948344,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,15.5,0.6031399063290976,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,16.0,0.6701043761956658,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,16.0,0.6345986395400857,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,16.5,0.5963390977105352,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,16.5,0.6368000006783521,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,17.0,0.6874466408019463,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,17.0,0.6405652247028576,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,17.5,0.7557772981205046,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,17.5,0.6430044625362675,excluded,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,11
DS1,18.0,0.6640301624556886,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,18.0,0.6448014382316325,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,18.5,0.57821656206219,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,18.5,0.6459635411047938,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,19.0,0.5514873941639965,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,19.0,0.6488650006071985,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,19.5,0.8874487203813011,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,19.5,0.6369702150277505,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,20.0,1.1394197150442795,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,20.0,0.6220288022182404,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,20.5,0.975198353547467,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,20.5,0.628685426954887,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,21.0,0.849682145724266,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,21.0,0.6392850422968872,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,21.5,1.1655135037394726,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,21.5,0.6412087483049366,excluded,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,10
DS1,22.0,1.4023870222508776,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,22.0,0.6313421032889787,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,22.5,1.170073647251824,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,22.5,0.6142215969520493,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,23.0,0.9981888027031254,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,23.0,0.6244113647680544,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,23.5,1.0317869366138108,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,23.5,0.6378630521257286,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,24.0,0.7879001320410771,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,24.0,0.637123392041167,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,24.5,0.8740704336172747,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,24.5,0.6470648323112921,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,25.0,0.9177304525701688,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,25.0,0.6640379518389589,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,25.5,1.1285447920679519,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,25.5,0.6493315762417147,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,26.0,1.1295539286374308,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,26.0,0.6697993880521332,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,26.5,0.8943132389299606,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,26.5,0.6721997785021259,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,27.0,0.9538802637839372,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,27.0,0.6761772478627893,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,27.5,0.9775878251951657,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,27.5,0.6756450319968392,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,28.0,1.1734378215366996,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,28.0,0.6489042629605956,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,28.5,0.9979033387698787,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,28.5,0.634520510788003,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,29.0,0.8690610713416663,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,29.0,0.6625568280910009,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,29.5,0.7696207761236038,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,29.5,0.6699226866345054,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,30.0,0.8603609166791697,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,30.0,0.6466619872533128,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,30.5,0.928416022095844,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,30.5,0.6396356955581114,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,31.0,0.9794573511583498,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,31.0,0.6489213853275604,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,31.5,0.8524179859861164,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,31.5,0.6373093388559375,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,32.0,0.9224588240760541,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,32.0,0.6351066796336625,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,32.5,1.2200960125033136,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,32.5,0.6219658101610203,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,33.0,1.15526432689653,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,33.0,0.6139715989322547,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,33.5,1.1066405626914422,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,33.5,0.6109575313784874,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,34.0,1.2197799822028434,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,34.0,0.6315376907092619,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,34.5,1.8733789196800803,stable_pre,B0 Exact,NA,,False,False,True,B0 Exact clean calibration,
DS1,34.5,0.6264169747247352,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,35.0,1.645226507279105,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,35.0,0.6166252174302652,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,35.5,1.4741121979783736,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,35.5,0.6060782294910584,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,36.0,1.8524776869069126,stable_pre,B0 Exact,NA,,False,False,True,B0 Exact clean calibration,
DS1,36.0,0.6261663226903654,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,36.5,1.6295505826992294,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,36.5,0.641059920330307,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,11
DS1,37.0,1.4623552545434668,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,37.0,0.6253457884318611,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,37.5,1.336958758426645,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,37.5,0.6628594245619012,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,38.0,1.2429113863390284,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,38.0,0.6853355025070069,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,38.5,1.388555212572382,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,38.5,0.6537063444915975,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,39.0,1.2816087269483312,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,39.0,0.64637237222856,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,39.5,1.2013988627302932,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,39.5,0.6321982355485881,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,40.0,1.3574208198658306,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,40.0,0.6761514433711152,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,40.5,1.4744372877174836,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,40.5,0.7138856823991198,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,41.0,1.5621996386062234,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,41.0,0.7072106168330609,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,41.5,1.2017065857042075,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,41.5,0.6579036543501258,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,42.0,1.1844252738646224,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,42.0,0.6526877251987387,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,42.5,1.1714642899849335,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,42.5,0.6531759990198984,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,43.0,1.4068501119349732,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,43.0,0.6492522095125892,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,43.5,1.1734209645148956,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,43.5,0.6435296873426934,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS1,44.0,1.1632110579726385,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,44.0,0.6345441642200834,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,44.5,0.9195560859313663,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,44.5,0.6173213477727221,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,45.0,0.9728123990349915,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,45.0,0.6150779512967309,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,45.5,0.850242866540501,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,45.5,0.6157564332738549,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,46.0,0.6848299423572632,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,46.0,0.6410067678294037,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,10
DS1,46.5,1.0418743512142206,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,46.5,0.6473056401819807,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,47.0,1.0645510979971322,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,47.0,0.6336773734378072,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,47.5,1.0605909508550622,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,47.5,0.6388749562040273,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,48.0,1.235690165781622,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,48.0,0.6464198660533178,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,48.5,1.170676233369872,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,48.5,0.6308166895396815,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,49.0,0.9958321476447579,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,49.0,0.607611770488918,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,49.5,1.1871210633738938,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,49.5,0.6140511296338008,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,50.0,1.173486132116887,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,50.0,0.6386923171357409,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,50.5,0.9205409865064069,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,50.5,0.6304478893245896,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,51.0,0.952583367237018,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,51.0,0.6424793112323002,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS1,51.5,0.958346134461419,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,51.5,0.6416960313697606,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,10
DS1,52.0,0.8393931681103216,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,52.0,0.6516380842198858,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,52.5,1.0697918287230666,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,52.5,0.6397077715671353,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,53.0,1.0645214988995129,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,53.0,0.6148845064536791,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,53.5,0.9166745047383005,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,53.5,0.616750605741372,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,54.0,0.9496835059109382,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,54.0,0.6186476734673131,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,54.5,1.1860958041915073,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,54.5,0.630534154402634,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,55.0,1.329818805783956,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,55.0,0.6361123427317649,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,55.5,1.4711972790962706,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,55.5,0.6292183511136437,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,56.0,1.365575586679416,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,56.0,0.6398087623052945,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS1,56.5,1.3073270245960287,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,56.5,0.655770582957564,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS1,57.0,1.4207422210873468,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,57.0,0.6351007144278107,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,57.5,1.348702000401977,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,57.5,0.606879505206216,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,58.0,1.539778394747756,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,58.0,0.6206895956572359,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,58.5,1.4170114234180295,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,58.5,0.63544584446274,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,59.0,1.3459039021499888,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,59.0,0.6291344959477184,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,59.5,1.4832611013707955,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,59.5,0.6169483012081031,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,60.0,1.3955911606145635,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,60.0,0.6068947929623714,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,60.5,1.5205265452192265,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,60.5,0.604788778221072,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,61.0,1.2610284761786772,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,61.0,0.6014795666155393,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,61.5,1.0640547376976737,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,61.5,0.6061426158445513,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,62.0,1.060218680630468,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,62.0,0.6071212400925036,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,62.5,1.323415904919124,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,62.5,0.6252458168710159,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,63.0,1.2757072632758097,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,63.0,0.6144222849354861,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,63.5,1.0750638280205231,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,63.5,0.6204028154265963,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,64.0,1.3507682746386644,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,64.0,0.648991015785151,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS1,64.5,1.469447878797109,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,64.5,0.6269891839458063,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,65.0,1.4253651931642586,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,65.0,0.606630483100622,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,65.5,1.3092162123922386,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,65.5,0.6169373866831238,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,66.0,1.0118869430607549,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,66.0,0.6137997457518979,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,66.5,0.9991075248146111,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,66.5,0.6006944074490902,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,67.0,0.9895229611300033,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,67.0,0.6072885065401524,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,67.5,1.3791843862780597,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,67.5,0.6221528086566007,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,68.0,1.4241878498928067,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,68.0,0.6139721835893659,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,68.5,1.5245125602377156,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,68.5,0.610491820842859,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,69.0,1.5997560929963974,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,69.0,0.6038210399808149,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,69.5,1.6561887425654087,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS1,69.5,0.6313642826504694,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS1,70.0,1.4823338744431014,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
