scenario,decision_time_s,score,phase,model,model_seed,policy_seed,alarm_primary_q99,alarm_primary_q995,alarm_matched_clean_diagnostic,threshold_source,tracked_prn_count
DS3,12.0,0.11124685678278257,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,12.0,0.6299032208265831,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,12.5,0.10588878978140547,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,12.5,0.6284351403946496,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,13.0,0.10187023953037264,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,13.0,0.633036544705274,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,13.5,0.12231493702180343,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,13.5,0.6340317642930822,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,14.0,0.13764846014037654,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,14.0,0.6023824334938263,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,14.5,0.14914860247930636,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,14.5,0.5782323124057352,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,15.0,0.15777370923350373,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,15.0,0.5870775257013235,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,15.5,0.1920231778636998,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,15.5,0.5907814489872053,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,16.0,0.1899296407717988,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,16.0,0.6111250111307153,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,16.5,0.14244723057884912,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,16.5,0.6051421509880842,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS3,17.0,0.10683542293413684,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,17.0,0.5985580676262966,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,17.5,0.09626119748499543,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,17.5,0.6116329708735794,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,18.0,0.07415669247900306,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,18.0,0.6149374188339208,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,18.5,0.05561751935925229,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,18.5,0.6081767201325252,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,19.0,0.04171313951943922,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,19.0,0.6080063554135859,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,19.5,0.03128485463957941,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,19.5,0.6018851363749758,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,20.0,0.03140081555832963,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,20.0,0.6142716507104603,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,20.5,0.06955235574770435,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,20.5,0.6073132008757159,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,21.0,0.052164266810778265,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,21.0,0.6051353286571898,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,21.5,0.11104371822102893,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,21.5,0.605720586278856,excluded,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,22.0,0.0832827886657717,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,22.0,0.6490789907534764,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,22.5,0.06246209149932877,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,22.5,0.6741865176796296,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,23.0,0.04684656862449658,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,23.0,0.6524162563944441,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,23.5,0.21449489475061984,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,23.5,0.65903545845263,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,24.0,0.3402311393452123,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,24.0,0.6639400644917346,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,24.5,0.43453332279115664,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,24.5,0.6917283014371459,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,25.0,0.5052599603756149,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,25.0,0.6798403865596429,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,25.5,0.5583049385639586,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,25.5,0.6963814987968425,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,26.0,0.5980886722052163,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,26.0,0.7180308177435893,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,26.5,0.6279264724361596,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,26.5,0.7289601590465447,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,27.0,0.6503048226093672,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,27.0,0.7081338278581107,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,27.5,0.8708478347815185,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,27.5,0.6923188614797228,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,28.0,0.8324958443683863,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,28.0,0.6600172435252286,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,28.5,0.7003735321192017,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,28.5,0.6747638318513024,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,29.0,0.6012817979323133,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,29.0,0.6597860462881182,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,29.5,0.526962997292147,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,29.5,0.6841038063625686,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,30.0,0.4712238968120223,excluded,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,30.0,0.6841054813186589,excluded,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,30.5,0.42941957145192877,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,30.5,0.6446686210117399,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,31.0,0.39806632743185866,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,31.0,0.6501954564798924,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,31.5,0.4038531118429699,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,31.5,0.6637793695923649,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,32.0,0.3788914827251395,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,32.0,0.648325607727139,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,32.5,0.28416861204385463,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,32.5,0.6520914497363858,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS3,33.0,0.22926108931728376,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,33.0,0.6397103681683625,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,33.5,0.17194581698796282,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,33.5,0.6372417240642031,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,34.0,0.1289593627409721,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,34.0,0.6344200385946341,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,34.5,0.20173733718011078,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,34.5,0.6263124529833259,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,35.0,0.18468585104121374,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,35.0,0.6078451308581388,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,35.5,0.1385143882809103,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,35.5,0.5999695439377722,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,36.0,0.10388579121068273,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,36.0,0.6097929745958873,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,36.5,0.14983486152095726,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,36.5,0.6404782703536563,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,37.0,0.11237614614071795,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,37.0,0.6291685678198872,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,37.5,0.08428210960553846,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,37.5,0.632518406596501,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,38.0,0.13513210031709907,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,38.0,0.6567879161252237,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,38.5,0.26968521355376573,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,38.5,0.6570695071952969,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,39.0,0.2022639101653243,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,39.0,0.6462600346538886,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,39.5,0.15169793262399323,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,39.5,0.6295833499267129,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,40.0,0.11377344946799492,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,40.0,0.650701940402857,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,40.5,0.1572506052139414,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,40.5,0.6683063781196621,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,41.0,0.11793795391045606,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,41.0,0.6698024077717024,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,41.5,0.08845346543284205,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,41.5,0.6668978578217102,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,42.0,0.06634009907463154,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,42.0,0.6583675252273425,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,42.5,0.04975507430597365,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,42.5,0.6442550557936483,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS3,43.0,0.03731630572948024,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,43.0,0.6448898559278865,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,43.5,0.0999077474100554,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,43.5,0.6420595587110451,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS3,44.0,0.07493081055754156,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,44.0,0.6540858766472847,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,44.5,0.12811862603110138,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,44.5,0.6192207377414515,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,45.0,0.09608896952332605,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,45.0,0.619237686990756,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,45.5,0.07206672714249454,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,45.5,0.6277102193351062,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,46.0,0.12597056346981614,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,46.0,0.6374935579248839,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,46.5,0.0944779226023621,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,46.5,0.6484265737119563,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,47.0,0.07085844195177157,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,47.0,0.6295259705561763,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,47.5,0.05314383146382868,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,47.5,0.6338194464318769,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,48.0,0.29527068548086677,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,48.0,0.6350218246181829,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,48.5,0.22145301411065008,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,48.5,0.6259831160486806,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,49.0,0.16608976058298755,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,49.0,0.6126219993125753,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,49.5,0.1964878385501859,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,49.5,0.6022968747411735,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,50.0,0.49393946919261206,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,50.0,0.625510710728322,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,50.5,0.37045460189445906,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,50.5,0.6335090422454543,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,51.0,0.2778409514208443,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,51.0,0.642795591447182,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS3,51.5,0.20838071356563323,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,51.5,0.6410719403266577,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,10
DS3,52.0,0.15628553517422492,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,52.0,0.6343758540822902,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,52.5,0.2855502896966101,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,52.5,0.6494745165724555,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,53.0,0.2141627172724576,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,53.0,0.6272178616876132,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,53.5,0.2325425560672884,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,53.5,0.6134704758795936,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,54.0,0.1744069170504663,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,54.0,0.6147271229889751,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,54.5,0.13080518778784972,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,54.5,0.6344990102587448,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,55.0,0.09810389084088729,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,55.0,0.6427858114029908,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS3,55.5,0.4201515084106381,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,55.5,0.633516917551725,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,56.0,0.48344976962391994,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,56.0,0.6403018295955513,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,56.5,0.43450784533088516,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,56.5,0.6450603777801859,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,57.0,0.39780140211110904,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,57.0,0.647148606973443,stable_pre,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS3,57.5,0.29835105158333175,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,57.5,0.6156269399370172,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,58.0,0.2237632886874988,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,58.0,0.601129517738595,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,58.5,0.1678224665156241,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,58.5,0.6229465455260571,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,59.0,0.2942029882026595,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,59.0,0.6429786696525733,stable_pre,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,10
DS3,59.5,0.2206522411519946,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,59.5,0.6076725987274121,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,60.0,0.33382531917993735,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,60.0,0.5976524096205971,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,60.5,0.250368989384953,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,60.5,0.5875193779395836,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,61.0,0.18777674203871475,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,61.0,0.5950351799845118,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,61.5,0.30916869484497744,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,61.5,0.5961902711374704,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,62.0,0.30379703924667834,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,62.0,0.5827369706081043,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,62.5,0.22784777943500875,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,62.5,0.5950915843349497,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,63.0,0.17088583457625656,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,63.0,0.5984595096268369,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,63.5,0.20008489404513766,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,63.5,0.6049061933584466,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,64.0,0.15006367053385325,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,64.0,0.6111115017533487,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,64.5,0.28088389121633134,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,64.5,0.6168734777152318,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,65.0,0.2106629184122485,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,65.0,0.5995875436622901,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,65.5,0.2299177069221316,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,65.5,0.600900474916649,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,66.0,0.17243828019159868,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,66.0,0.6001657522941763,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,66.5,0.129328710143699,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,66.5,0.5971963891539754,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,67.0,0.09699653260777426,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,67.0,0.6132575429515427,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,67.5,0.0727473994558307,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,67.5,0.6009779777726968,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,68.0,0.12648106770481826,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,68.0,0.5996556187541447,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,68.5,0.0948608007786137,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,68.5,0.5851064458186165,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,69.0,0.07114560058396027,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,69.0,0.5982819879633928,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
DS3,69.5,0.053359200437970204,stable_pre,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS3,69.5,0.6112469068509967,stable_pre,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,10
