i_mean,q_mean,i_std,q_std,iq_corr,power_mean,power_std,amp_mean,amp_std,psd_entropy,psd_flatness,ac_00,ac_01,ac_02,ac_03,ac_04,ac_05,ac_06,ac_07,ac_08,ac_09,ac_10,ac_11,run_id,window_index,t,window_start_s,window_end_s,start_sample,end_sample,block_ms,stride_s
-16.195680618286133,16.182680130004883,2072.8408203125,2068.384765625,-0.011975050742702071,8575409.0,8587881.0,2594.37109375,1358.1783447265625,0.9494874903515873,0.5624930752273051,0.007345979567617178,0.0026959434617310762,0.007825057953596115,0.010403125546872616,-0.0027409144677221775,0.010758142918348312,0.007048799656331539,0.0035812726709991693,0.007906395941972733,0.006551771890372038,0.0031034760177135468,0.007249639835208654,smoke-syn-oak,13,6.5,6.5,6.51,32500000,32550000,10.0,0.5
-2.171679973602295,7.00984001159668,2072.614013671875,2060.910888671875,0.0021238263448944083,8543137.0,8483090.0,2593.4189453125,1348.0782470703125,0.9475262279466624,0.5514814604210624,0.01489583682268858,-0.0034071640111505985,0.015280534513294697,0.01748776063323021,-0.0008512735948897898,0.01750846765935421,0.00047979564988054335,0.00142225855961442,0.0015010074712336063,-0.0011421488597989082,-0.0026637110859155655,0.0028982514049857855,smoke-syn-oak,14,7.0,7.0,7.01,35000000,35050000,10.0,0.5
-5.727920055389404,6.099740028381348,2067.21728515625,2072.159423828125,-0.0021172780376879545,8567301.0,8547160.0,2595.720703125,1352.6031494140625,0.9508930396349542,0.5722987545452858,0.0208758432418108,0.0010547700803726912,0.020902473479509354,0.004559301771223545,0.00024111883249133825,0.0045656729489564896,0.003036795649677515,-0.0027637567836791277,0.004106151405721903,0.003134263213723898,-0.0021448051556944847,0.00379786710254848,smoke-syn-oak,15,7.5,7.5,7.51,37500000,37550000,10.0,0.5
2.376460075378418,-2.0315001010894775,2074.218994140625,2056.6865234375,0.0029937698979517887,8532353.0,8527109.0,2589.112060546875,1352.3507080078125,0.9490955952720217,0.562087683480953,0.014859904535114765,-0.0019383610924705863,0.014985793270170689,0.008952833712100983,-0.0005354408640414476,0.008968831039965153,0.005261354614049196,-0.0007756772101856768,0.0053182258270680904,-0.001970971003174782,0.0002739500196184963,0.00198991852812469,smoke-syn-oak,16,8.0,8.0,8.01,40000000,40050000,10.0,0.5
-12.965660095214844,10.480520248413086,2086.724365234375,2062.4326171875,0.0033296710472861084,8608324.0,8633485.0,2598.753173828125,1361.91259765625,0.9492014484569354,0.5602248082723014,0.01669592410326004,0.006596102379262447,0.017951669171452522,0.010190827772021294,0.0003611732681747526,0.010197225958108902,0.00048531367792747915,-0.00251796655356884,0.002564309863373637,-0.008536962792277336,0.0027506910264492035,0.008969170972704887,smoke-syn-oak,17,8.5,8.5,8.51,42500000,42550000,10.0,0.5
-1.137619972229004,2.533639907836914,2072.908447265625,2071.94775390625,-0.0011854727379050328,8589925.0,8535284.0,2598.2255859375,1356.152099609375,0.9485637190633103,0.5538254653682904,0.011006787419319153,-0.0006937902653589845,0.011028631590306759,0.017374172806739807,0.0029670624062418938,0.017625700682401657,-0.002638293197378516,0.0012459635036066175,0.002917707432061434,0.002256381092593074,-0.00029637565603479743,0.0022757623810321093,smoke-syn-oak,18,9.0,9.0,9.01,45000000,45050000,10.0,0.5
-19.417020797729492,21.186080932617188,2070.6201171875,2073.77685546875,-0.007771674482593226,8588844.0,8580552.0,2599.349853515625,1353.5966796875,0.9489789173642126,0.5650311764780797,0.014300928451120853,0.0025826969649642706,0.014532269909977913,0.010486971586942673,-0.0011600962607190013,0.010550943203270435,-0.0012023735325783491,-0.003627112600952387,0.0038212102372199297,0.004746784921735525,-0.003142843721434474,0.005692928563803434,smoke-syn-oak,19,9.5,9.5,9.51,47500000,47550000,10.0,0.5
-31.315080642700195,-0.6261799931526184,2080.218017578125,2077.052734375,0.0006044855175605844,8642437.0,8666521.0,2605.245849609375,1362.0318603515625,0.9482638614607377,0.5622034223744619,0.012003278359770775,-0.0018329645972698927,0.012142423540353775,0.012087995186448097,0.0009758157539181411,0.012127318419516087,0.0032197909895330667,0.0006511984975077212,0.003284983104094863,-0.0015750918537378311,-0.004016634542495012,0.004314425401389599,smoke-syn-oak,20,10.0,10.0,10.01,50000000,50050000,10.0,0.5
3.973979949951172,0.16118000447750092,2069.491943359375,2083.4990234375,0.00047719081521347117,8623781.0,8609238.0,2601.72998046875,1361.90380859375,0.9486755397316646,0.564882725365994,0.016814520582556725,0.0005927717429585755,0.016824966296553612,0.017840653657913208,0.004771645180881023,0.018467742949724197,0.01153525896370411,0.00042030660551972687,0.011542913503944874,0.0019586707931011915,0.0015323091065511107,0.0024868377950042486,smoke-syn-oak,21,10.5,10.5,10.51,52500000,52550000,10.0,0.5
-8.584199905395508,23.57386016845703,2072.42578125,2063.640869140625,0.005857692338183475,8554191.0,8549442.0,2594.611572265625,1349.88232421875,0.9497584092950441,0.5738740923040923,0.011426578275859356,0.002828690456226468,0.011771498247981071,0.009023172780871391,-0.001899772323668003,0.009220996871590614,-0.0018923698225989938,0.007048191502690315,0.00729781249538064,-8.270779653685167e-05,0.0006757389637641609,0.0006807817262597382,smoke-syn-oak,22,11.0,11.0,11.01,55000000,55050000,10.0,0.5
-12.578720092773438,2.7379000186920166,2063.866455078125,2074.42138671875,-0.005489185977109437,8562935.0,8548635.0,2595.292724609375,1351.8101806640625,0.9495145998123177,0.5699961145613428,0.01209766510874033,0.0020889088045805693,0.012276686728000641,0.0083983289077878,0.0024576231371611357,0.008750533685088158,0.0029409814160317183,-0.002451701322570443,0.0038288654759526253,-0.0036894804798066616,0.0008924730936996639,0.0037958892062306404,smoke-syn-oak,23,11.5,11.5,11.51,57500000,57550000,10.0,0.5
-10.613059997558594,8.225640296936035,2075.5224609375,2065.5556640625,0.0004971757581719778,8574495.0,8524152.0,2595.55810546875,1355.5714111328125,0.9491740846853045,0.5598822018638776,0.011076335795223713,-0.005920559633523226,0.012559388764202595,0.016660287976264954,-0.001973784761503339,0.01677680015563965,0.003622488584369421,-0.0021258003544062376,0.004200172610580921,-0.0031200905796140432,0.0015956433489918709,0.0035044318065047264,smoke-syn-oak,24,12.0,12.0,12.01,60000000,60050000,10.0,0.5
-14.165060043334961,28.899980545043945,2059.943115234375,2064.31689453125,-0.005999510114218125,8505806.0,8511394.0,2585.43359375,1349.570068359375,0.9487035369974451,0.5619315126866944,0.01721024513244629,-0.005733444355428219,0.018140146508812904,0.007299428805708885,-0.003112663049250841,0.007935385219752789,-0.0013313719537109137,-0.00606425991281867,0.0062086875550448895,-0.003321886993944645,0.003530721878632903,0.004847775679081678,smoke-syn-oak,25,12.5,12.5,12.51,62500000,62550000,10.0,0.5
-4.083899974822998,18.157379150390625,2079.17919921875,2070.79931640625,-0.005463051646410233,8611542.0,8601797.0,2603.87451171875,1353.2845458984375,0.9501265881024453,0.5716245326670105,0.007643371354788542,0.0007329022628255188,0.007678429130464792,0.0037413551472127438,-0.0031098094768822193,0.004865043796598911,0.005219010636210442,-0.0007557403296232224,0.005273444578051567,-0.00395754212513566,-0.0022288495674729347,0.0045420159585773945,smoke-syn-oak,26,13.0,13.0,13.01,65000000,65050000,10.0,0.5
9.106880187988281,1.3905600309371948,2070.9306640625,2070.11474609375,-0.002861962953674103,8574213.0,8577909.0,2594.88671875,1356.752197265625,0.9505532067760669,0.564472568467787,0.020161248743534088,-0.0010957501363009214,0.020191002637147903,0.011069824919104576,-0.004060776904225349,0.011791137978434563,0.002994315233081579,-4.0868824726203457e-05,0.0029945941641926765,0.0002902350388467312,0.0022393681574612856,0.0022580979857593775,smoke-syn-oak,27,13.5,13.5,13.51,67500000,67550000,10.0,0.5
-7.464960098266602,7.235479831695557,2070.102783203125,2066.7568359375,0.006434087508617578,8556918.0,8488285.0,2594.482177734375,1351.1407470703125,0.9478624893448102,0.555921527172372,0.008905095979571342,-0.001990626333281398,0.009124874137341976,0.009881164878606796,-0.00015854962111916393,0.009882437065243721,0.006903724744915962,-0.005706422962248325,0.00895682256668806,0.0030058417469263077,-0.00022302173601929098,0.003014103975147009,smoke-syn-oak,28,14.0,14.0,14.01,70000000,70050000,10.0,0.5
-25.53350067138672,7.304480075836182,2079.409912109375,2052.432861328125,0.003620924540741314,8537132.0,8520130.0,2589.77978515625,1352.8388671875,0.9502481885172825,0.5606913090132164,0.01412822026759386,0.0002159253490390256,0.01412987057119608,0.010389180853962898,-0.005902501754462719,0.011948833242058754,0.005092558450996876,-0.003599385963752866,0.006236162967979908,0.003515054937452078,0.0014131986536085606,0.0037885012570768595,smoke-syn-oak,29,14.5,14.5,14.51,72500000,72550000,10.0,0.5
-17.152000427246094,-5.018599987030029,2079.687255859375,2074.819580078125,-0.0007385105438781301,8630294.0,8594162.0,2604.594482421875,1358.8162841796875,0.9493421489385767,0.566818235576076,0.013621785677969456,0.0019691239576786757,0.013763374648988247,0.011005298234522343,-0.004402239806950092,0.011853113770484924,0.006044420879334211,0.002784976502880454,0.0066551570780575275,-0.00410290714353323,0.0045320321805775166,0.006113359238952398,smoke-syn-oak,30,15.0,15.0,15.01,75000000,75050000,10.0,0.5
-12.939820289611816,11.528960227966309,2075.4609375,2067.31982421875,0.003885211832703679,8581650.0,8557097.0,2597.470458984375,1354.546875,0.9487796585643725,0.5612332026192411,0.01800801418721676,-0.0009138992172665894,0.01803118921816349,0.01325459685176611,-0.001659502973780036,0.013358079828321934,0.002464486053213477,0.0030195836443454027,0.0038976373616605997,0.0013701609568670392,0.00048124074237421155,0.0014522168785333633,smoke-syn-oak,31,15.5,15.5,15.51,77500000,77550000,10.0,0.5
-20.240739822387695,13.736419677734375,2061.566162109375,2067.830078125,-0.00021635807449963228,8526574.0,8524088.0,2588.47314453125,1351.43701171875,0.9489500897583248,0.5627394827213804,0.011633184738457203,-0.001297398703172803,0.011705308221280575,0.005289417691528797,0.001356526161544025,0.005460595246404409,0.005509135313332081,-0.0020329307299107313,0.005872255191206932,0.002205199096351862,0.0010719731217250228,0.0024519439321011305,smoke-syn-oak,32,16.0,16.0,16.01,80000000,80050000,10.0,0.5
-23.143020629882812,17.672740936279297,2067.4208984375,2068.15869140625,-0.007883759639088946,8552358.0,8521018.0,2592.782958984375,1352.7135009765625,0.9512140291881487,0.5762675132453275,0.01597309485077858,0.0046154470182955265,0.016626548022031784,0.01118012797087431,-0.0019731135107576847,0.01135290414094925,0.0024944045580923557,0.002826732350513339,0.0037699430249631405,-0.0008257285808213055,0.004037917125970125,0.004121480509638786,smoke-syn-oak,33,16.5,16.5,16.51,82500000,82550000,10.0,0.5
1.0266000032424927,11.932939529418945,2064.807861328125,2076.96044921875,-0.004883176957919847,8577341.0,8615547.0,2592.65771484375,1362.1552734375,0.9502425665590434,0.5646349617866097,0.015047107823193073,-0.0019568472635000944,0.015173816122114658,0.009195868857204914,-0.0004087946726940572,0.009204951114952564,0.0017328317044302821,-0.004190742503851652,0.004534868057817221,-0.0017615455435588956,-0.006477254908531904,0.00671251630410552,smoke-syn-oak,34,17.0,17.0,17.01,85000000,85050000,10.0,0.5
1.3488199710845947,14.1074800491333,2070.295654296875,2073.935791015625,0.008917689565726965,8587534.0,8583826.0,2597.72900390625,1356.2222900390625,0.9489050399343348,0.5646820085436925,0.01507485006004572,-0.003524565137922764,0.01548139750957489,0.007830310612916946,-0.003599510295316577,0.008618018589913845,0.002875510137528181,-0.0013695985544472933,0.0031850209925323725,0.007376502268016338,5.3703606681665406e-05,0.007376697845757008,smoke-syn-oak,35,17.5,17.5,17.51,87500000,87550000,10.0,0.5
-4.392940044403076,19.00704002380371,2069.255859375,2074.11962890625,0.0013022887882430715,8584173.0,8544280.0,2599.0869140625,1352.3758544921875,0.9513018602117957,0.5775267335741238,0.013137023895978928,-0.0036274734884500504,0.013628644868731499,0.007657013833522797,-0.00912476982921362,0.011911813169717789,-0.0014706249348819256,0.00013429044338408858,0.0014767436077818274,-0.0044883787631988525,-0.0014031296595931053,0.004702586214989424,smoke-syn-oak,36,18.0,18.0,18.01,90000000,90050000,10.0,0.5
0.13371999561786652,8.947859764099121,2069.479736328125,2075.74853515625,0.003235420505236898,8591557.0,8589341.0,2599.4560546875,1354.3951416015625,0.9480859101694964,0.553216055630142,0.01637357287108898,0.0023210030049085617,0.0165372584015131,0.001789885456673801,-0.0055498406291007996,0.005831331014633179,0.00887621846050024,0.003987780772149563,0.009730860590934753,-0.0006735156057402492,-0.00219082017429173,0.002292011398822069,smoke-syn-oak,37,18.5,18.5,18.51,92500000,92550000,10.0,0.5
0.9511799812316895,22.18832015991211,2066.979736328125,2064.8994140625,-0.005409320154178617,8536709.0,8505252.0,2590.190185546875,1351.896240234375,0.9488778525359897,0.5591932388392362,0.009171636775135994,-9.230902651324868e-05,0.009172101505100727,0.010238269343972206,0.0006103991763666272,0.0102564487606287,0.004740335512906313,0.006431040354073048,0.007989308796823025,0.0022900837939232588,0.0007514790049754083,0.0024102290626615286,smoke-syn-oak,38,19.0,19.0,19.01,95000000,95050000,10.0,0.5
-21.407779693603516,13.204700469970703,2091.644775390625,2073.504150390625,0.002863449475007665,8675029.0,8662542.0,2608.3603515625,1368.0223388671875,0.9490481442511363,0.5641161109752975,0.012583371251821518,0.002305965404957533,0.012792916037142277,0.01884557493031025,0.0014422069070860744,0.018900679424405098,0.003933045547455549,-0.0030260910280048847,0.004962466657161713,0.0037951453123241663,-0.002824970055371523,0.004731129389256239,smoke-syn-oak,39,19.5,19.5,19.51,97500000,97550000,10.0,0.5
