i_mean,q_mean,i_std,q_std,iq_corr,power_mean,power_std,amp_mean,amp_std,psd_entropy,psd_flatness,ac_00,ac_01,ac_02,ac_03,ac_04,ac_05,ac_06,ac_07,ac_08,ac_09,ac_10,ac_11,run_id,window_index,t,window_start_s,window_end_s,start_sample,end_sample,block_ms,stride_s
-0.5452799797058105,5.854179859161377,594.806396484375,592.779541015625,0.013008394062347738,705216.75,704978.625,744.1868896484375,389.10498046875,0.9298527902455551,0.27744283224305627,0.25031590461730957,-0.04037734493613243,0.25355154275894165,-0.03291759639978409,0.006589041557163,0.03357057645916939,0.005103590898215771,-0.0010954664321616292,0.005219835788011551,0.08780980855226517,-0.003243399551138282,0.08786968886852264,DS4,39,19.5,19.5,19.51,487500000,487750000,10,0.5
3.54229998588562,2.240783929824829,589.4373779296875,599.298583984375,-0.008916611166463109,706612.6875,706585.0,745.0182495117188,389.3078918457031,0.9270147233364471,0.2495053032103539,0.2505134642124176,-0.04287917912006378,0.2541566789150238,-0.033424682915210724,0.007845815271139145,0.03433316573500633,0.0024431964848190546,-0.003607664257287979,0.004357114899903536,0.08815362304449081,-0.005951897706836462,0.08835431933403015,DS4,40,20.0,20.0,20.01,500000000,500250000,10,0.5
4.513599872589111,-1.6110279560089111,589.052490234375,600.9880981445312,-0.01433991119637553,708192.5,707269.75,746.0117797851562,389.4340515136719,0.9245593967612109,0.2626295948801615,0.253642201423645,-0.03778732940554619,0.25644150376319885,-0.03047857992351055,0.006925099529325962,0.031255412846803665,0.0062120151706039906,-0.0023080685641616583,0.006626938469707966,0.09089246392250061,-0.006090160924941301,0.09109626710414886,DS4,41,20.5,20.5,20.51,512500000,512750000,10,0.5
-3.357084035873413,-1.7725039720535278,600.1135864257812,595.396484375,0.005328791621878073,714647.6875,715451.9375,749.1660766601562,391.6604919433594,0.9311347794029218,0.2721362431244517,0.2515680491924286,-0.03880053386092186,0.25454264879226685,-0.03495529294013977,0.002921505831182003,0.03507716953754425,0.0070593878626823425,-0.0012666148832067847,0.007172117475420237,0.08626128733158112,-0.005315830465406179,0.08642492443323135,DS4,42,21.0,21.0,21.01,525000000,525250000,10,0.5
-2.405087947845459,-2.1394639015197754,598.2222900390625,595.9121704101562,0.0006860404814426672,712991.5625,714382.1875,748.2354736328125,391.3250427246094,0.9293860634334845,0.2730115786559709,0.25122183561325073,-0.03829393535852432,0.25412365794181824,-0.03539982810616493,0.0039614844135940075,0.0356207974255085,0.004033858887851238,-0.0026133551727980375,0.004806417040526867,0.08718634396791458,-0.005353821907192469,0.08735056966543198,DS4,43,21.5,21.5,21.51,537500000,537750000,10,0.5
-7.045216083526611,-0.27390798926353455,591.75732421875,604.168701171875,0.0012772573857881,715246.25,717763.5625,749.1741943359375,392.4083557128906,0.928172957093476,0.2612861356577779,0.25116488337516785,-0.03985176980495453,0.254306823015213,-0.03457535430788994,0.0043425108306109905,0.03484698757529259,0.006851166486740112,-0.0033331490121781826,0.007618947885930538,0.08998240530490875,-0.004470229148864746,0.09009337425231934,DS4,44,22.0,22.0,22.01,550000000,550250000,10,0.5
3.6900999546051025,7.151956081390381,593.7779541015625,602.6655883789062,0.0053893859169350114,715842.875,717177.3125,749.6749877929688,392.21197509765625,0.9278049305067079,0.26733977311868135,0.25380051136016846,-0.03566554933786392,0.25629422068595886,-0.035005416721105576,0.0052038030698895454,0.03539009392261505,0.0046476637944579124,-0.0008780132047832012,0.004729871638119221,0.08658508956432343,-0.005236119031906128,0.08674326539039612,DS4,45,22.5,22.5,22.51,562500000,562750000,10,0.5
5.785299777984619,3.449455976486206,597.3002319335938,594.7142944335938,-0.0075696105788994215,710498.0625,711115.25,746.9745483398438,390.547119140625,0.9272271024956977,0.26225828886627817,0.2519470155239105,-0.035867586731910706,0.2544873058795929,-0.032398901879787445,0.0063476720824837685,0.033014871180057526,0.005204824265092611,-0.0007766633643768728,0.005262452177703381,0.08940540254116058,-0.0057134791277348995,0.08958777785301208,DS4,46,23.0,23.0,23.01,575000000,575250000,10,0.5
2.2775280475616455,-5.519060134887695,602.0504150390625,594.7193603515625,-0.008183065188602586,716191.4375,715954.3125,750.041748046875,391.955322265625,0.9282344634715122,0.26030049868856453,0.2556398808956146,-0.040044937282800674,0.2587573230266571,-0.030650783330202103,0.006047141272574663,0.031241614371538162,0.007991320453584194,-0.00489146588370204,0.009369505569338799,0.09009242057800293,-0.006529790814965963,0.09032874554395676,DS4,47,23.5,23.5,23.51,587500000,587750000,10,0.5
-0.28010401129722595,-6.032268047332764,603.746826171875,594.6233520507812,0.01076008505976268,718123.625,718873.6875,750.9082641601562,392.7599792480469,0.9257843793488818,0.2703351488386435,0.2517106235027313,-0.038134146481752396,0.25458288192749023,-0.032891128212213516,0.006726317573338747,0.03357185795903206,0.005306843668222427,-0.0020074176136404276,0.005673827137798071,0.08808712661266327,-0.006694582290947437,0.08834115415811539,DS4,48,24.0,24.0,24.01,600000000,600250000,10,0.5
-2.8707799911499023,1.3150639533996582,596.93310546875,601.0482788085938,-0.0043239574152697455,717598.125,718829.125,750.634765625,392.61383056640625,0.9241924796021862,0.2524239597879825,0.25373876094818115,-0.03905865550041199,0.2567273676395416,-0.03213787078857422,0.0031222007237374783,0.03228917717933655,0.007070346735417843,-0.005855411756783724,0.009180177003145218,0.08544432371854782,-0.005269698332995176,0.08560667186975479,DS4,49,24.5,24.5,24.51,612500000,612750000,10,0.5
-5.919655799865723,1.1737639904022217,599.06494140625,602.0682373046875,-0.01803411674409535,721401.4375,724380.6875,752.1329956054688,394.5849914550781,0.924737385536241,0.2553358717568545,0.2549554109573364,-0.034630607813596725,0.2572965919971466,-0.03339752182364464,0.0037709646858274937,0.03360974043607712,0.0022642610128968954,-0.004133298527449369,0.004712858237326145,0.08761942386627197,-0.0036752859596163034,0.08769647032022476,DS4,50,25.0,25.0,25.01,625000000,625250000,10,0.5
2.9313879013061523,2.033128023147583,596.337890625,594.0223388671875,-0.0022699652902897836,708494.125,708620.0625,746.0169067382812,389.811279296875,0.929425043695605,0.2759185708975937,0.2520402669906616,-0.03798246756196022,0.2548861801624298,-0.03132040798664093,0.006801443640142679,0.03205038979649544,0.003414328908547759,-0.001381128909997642,0.0036830909084528685,0.08528542518615723,-0.00955949816852808,0.08581950515508652,DS4,51,25.5,25.5,25.51,637500000,637750000,10,0.5
3.3006598949432373,1.4702759981155396,596.1347045898438,595.8544921875,0.014170308399872373,710432.1875,709203.5,747.1385498046875,390.14886474609375,0.9281145524898085,0.26323821365664857,0.25295349955558777,-0.03792641684412956,0.2557809352874756,-0.031356215476989746,0.005896085407584906,0.03190573677420616,0.005158976651728153,-0.0019469503313302994,0.00551413232460618,0.09007009863853455,-0.003919835668057203,0.09015535563230515,DS4,52,26.0,26.0,26.01,650000000,650250000,10,0.5
6.420695781707764,-5.142024040222168,595.4773559570312,594.3529052734375,0.023044606759195906,707916.3125,706956.8125,745.6292114257812,389.8121337890625,0.9275139186244494,0.2552288094998338,0.24955229461193085,-0.038067784160375595,0.25243911147117615,-0.03308088704943657,0.00692756986245513,0.0337984673678875,0.0020024003461003304,-0.0019695311784744263,0.002808675868436694,0.08733855187892914,-0.007910151965916157,0.08769602328538895,DS4,53,26.5,26.5,26.51,662500000,662750000,10,0.5
-2.0,-5.174007892608643,601.7276000976562,590.9766845703125,0.022965379151003135,711360.25,710990.9375,747.4247436523438,390.7895202636719,0.9278415831681469,0.2586469318002568,0.2523452937602997,-0.03855985030531883,0.25527438521385193,-0.031544219702482224,0.005456743761897087,0.032012712210416794,0.006111547816544771,-0.0022142180241644382,0.006500290706753731,0.08998390287160873,-0.007644279394298792,0.09030801802873611,DS4,54,27.0,27.0,27.01,675000000,675250000,10,0.5
-5.771843910217285,-2.3782958984375,599.2684326171875,588.1285400390625,0.009812596110965485,705056.75,705788.6875,744.1680908203125,388.9352722167969,0.9270287040315311,0.2678060293535259,0.247919961810112,-0.04089149460196495,0.2512696087360382,-0.03316408768296242,0.009416156448423862,0.034474927932024,0.002339807106181979,-0.002746233018115163,0.0036078377161175013,0.08835480362176895,-0.006507286336272955,0.08859410881996155,DS4,55,27.5,27.5,27.51,687500000,687750000,10,0.5
-3.4857521057128906,3.523616075515747,597.9417724609375,590.6109008789062,0.008391470651268837,706380.1875,707543.1875,744.81201171875,389.4037780761719,0.9275916184689361,0.2687037327188952,0.2508578598499298,-0.044511452317237854,0.2547762393951416,-0.03025040589272976,0.007970866747200489,0.0312829315662384,0.0030635856091976166,-0.0030977327842265368,0.00435677682980895,0.0897437185049057,-0.009358278475701809,0.09023033082485199,DS4,56,28.0,28.0,28.01,700000000,700250000,10,0.5
1.8911800384521484,-1.074355959892273,600.0549926757812,597.3666381835938,0.0021810991057540164,716917.5625,718527.875,750.3222045898438,392.3445739746094,0.9235496218213123,0.25831777989761945,0.2500685751438141,-0.041242532432079315,0.2534467279911041,-0.03574172034859657,0.0033709851559251547,0.035900335758924484,0.0024708984419703484,-0.0031416905112564564,0.003996943589299917,0.08707813918590546,-0.006415870506316423,0.0873141810297966,DS4,57,28.5,28.5,28.51,712500000,712750000,10,0.5
