domain,case_id,family,mode,delay_chips,power_db,target_prns,control_path,control_size_bytes,control_sha256,truth_json_path,truth_json_size_bytes,truth_json_sha256,truth_epochs_path,truth_epochs_size_bytes,truth_epochs_sha256,package_path,package_size_bytes,package_sha256,existing_c0_manifest_path,existing_c0_manifest_size_bytes,existing_c0_manifest_sha256,existing_c0_status,replacement_start_sample,replacement_end_sample_exclusive
OAK,OAK.negative.prn_drop_add,negative,,0.0,0.0,"10,11",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.prn_drop_add/control.bin,239707908,00d8d8c606d286e82dec7580a843cb4f385ec4ad9e0250316e1e4acacf6a14f3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.prn_drop_add/truth.json,1596,b354a0a10d5d6fd0b471bd3f909190ca2b83cfa4da70d3770f956c4942b223f2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.prn_drop_add/truth_epochs.bin,1821872,345241db33947c7b27ac869f4d62b6ec36ebfb93296932d529dfcfa4cae250d9,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.negative.prn_drop_add/control_45s.bin,900000000,331327b4d314f57da0008074b04c7fa3a5f8d9847c70aa48dcce76bda3022e3b,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.negative.prn_drop_add/manifest.json,14553,d323c9e738ad1a2b851cf62b34b1f5cced8ec3d4c567a6b5a2a280848d0914eb,PASS,150275296,210202273
OAK,OAK.negative.single_prn_disturbance,negative,,0.0,0.0,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_prn_disturbance/control.bin,239707908,ef1f97ebd9a6615708375b0d15741730f9a832c02f844a7ad61db0299c8834e0,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_prn_disturbance/truth.json,1627,ed113f8e67ce4baa898d0110c4b369f09dacf6f2ea35561a6a773587ca87a1ec,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_prn_disturbance/truth_epochs.bin,910936,7c5b93ca597d5aea02834e0c3eea15d5018d92ae3a936f04f05f99159cdd5a45,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.negative.single_prn_disturbance/control_45s.bin,900000000,75774734545275b859db0dc2d5b8ff84c2e0a7c32a10e6babb6345e0019cf86f,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.negative.single_prn_disturbance/manifest.json,15057,89a58e20d9c45c7b41f811f598d72750fe23e8d0b37e293a52da0b809e09d2c5,PASS,150275296,210202273
OAK,OAK.negative.single_source_code_ramp,negative,,0.0,0.0,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_code_ramp/control.bin,239707908,2664d6ffc808d74cea1d6c214b3f70c44f369cc7391f1adaa99924f9a4de0541,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_code_ramp/truth.json,1630,63e5353452fd2f15c5451b4e6f5a84c04a7ad181f04cc0b534e8c6557ea36193,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_code_ramp/truth_epochs.bin,910936,7b6e53fa655f7fc0573de9205bf72bdb438c7772d981d756052e2d395c4a31df,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.negative.single_source_code_ramp/control_45s.bin,900000000,54e2bd505bfa7944fb404d4b9ba5f7597c79007b938a54e8310f079e3259810e,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.negative.single_source_code_ramp/manifest.json,15087,d615c9c57343aefcdae3469cb77e67d6c34ffd6982e245a73a648f0a92b04888,PASS,150275296,210202273
OAK,OAK.negative.single_source_doppler_ramp,negative,,0.0,0.0,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_doppler_ramp/control.bin,239707908,616607270bbf1bdc1d4404be6607ac22a67216713e7bfdd5687def4b2c841d6f,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_doppler_ramp/truth.json,1644,4b461a92e9bc8f3a1159f53ac6554744f3530aab8ac49c5b428ee45edf5cd36a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.single_source_doppler_ramp/truth_epochs.bin,910936,3591641cad4ce2420775ec306dcb023b0c042a21b60776fb9b9e20aa17661d62,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.negative.single_source_doppler_ramp/control_45s.bin,900000000,25deb517e7a45433ce45757d78f135b65312b9b968f96de51e51f5d079c712da,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.negative.single_source_doppler_ramp/manifest.json,15122,6b7d70a1194e7a5dc0124e5ccb5bbf3840b86270e780c452855515c530d75833,PASS,150275296,210202273
OAK,OAK.negative.zero_delay_collapsed_duplicate,negative,,0.0,0.0,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.zero_delay_collapsed_duplicate/control.bin,239707908,f08d956d1384ac0838d0b4869393dad6aca2c71f8f8488fc1d5c3c8e5ac721e6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.zero_delay_collapsed_duplicate/truth.json,1660,215125381469eec2f03a03eb129f54ea85f5072a5a75daf4bee7e3670ebf955a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.negative.zero_delay_collapsed_duplicate/truth_epochs.bin,910936,17e42ed18c31cee874fe2751a81741c8c72040925478044d401c127c8730d7dd,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.negative.zero_delay_collapsed_duplicate/control_45s.bin,900000000,b483b7a1cba557eae4e77d4a68ce83904c7eec5d8e7a9b6574f2f84461243959,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.negative.zero_delay_collapsed_duplicate/manifest.json,15190,660f662b29b5f268e7f505e6dd0b14ad48185a7e507ed72adbdfa32d18abe395,PASS,150275296,210202273
OAK,OAK.positive.d050.p+00.four,positive,four,0.05,0,"10,11,21,24",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.four/control.bin,239707908,963344c0ca51a88cda48bfbb0a2f686d3450a7e5d3ef79ff954ae9ef6ebaddf3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.four/truth.json,1612,cb1ec054575fc6a92089053fb65c7ec5a8c67de4c5eff8295be471e169d2c4ca,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.four/truth_epochs.bin,3643744,86f8ee7ff0c4db8030b0a69392dab78375389cd429445416989f636ea81b03d1,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p+00.four/control_45s.bin,900000000,3228c19380d63e0eb66f66f44fa79be49bbb7fe2b2e078fedafef83b5e036c3b,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p+00.four/manifest.json,14939,ab5501179630b8f5e287f0609742b6855a429d4fa8f374fd0848f2c0a36b4d8b,PASS,150275296,210202273
OAK,OAK.positive.d050.p+00.single,positive,single,0.05,0,27,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.single/control.bin,239707908,eb2020a6a05e26914edcaf9bd29772c07f6c88614f686a836f441719d7b57d89,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.single/truth.json,1594,ad265ea92d075883d3b1120d4a44970b66857e2f62513ff5fbc8d31fadf8e7f7,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p+00.single/truth_epochs.bin,910936,ada12fc5f3b85d0464aa2cfc44ebe9c13755119d72a951db6e100691323ae9d5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p+00.single/control_45s.bin,900000000,d08111d677c2924af20625617b93d4f70a145c4be81e655659d706c963aff73e,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p+00.single/manifest.json,15690,b353d4694c3df72f85c6bcc772e588f9f11b04f6d35aceb5dec3a72f1d44098c,PASS,150275296,210202273
OAK,OAK.positive.d050.p-03.four,positive,four,0.05,-3,"10,11,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.four/control.bin,239707908,7f2297e21bed325a76b9db019289414d0e13c07837123f03a5dea1511a39184d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.four/truth.json,1613,f16edfa572f1b0f9898a78960e77190e6175ef3cd80fdd2d1a8bf02fce9a4e20,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.four/truth_epochs.bin,3643744,14ab275528ba3330a5fbe77d147bae2d07986586f0f70227952d39f40b1890a6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p-03.four/control_45s.bin,900000000,61a44e39017e70c61b3cebaf1d8cd876ab6c9a17a2bce63eb4eff9d85cc80105,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p-03.four/manifest.json,14948,a7818f8c5863cae09c567b501306905890a80c49361c6f4273bc5c551c7bf3c7,PASS,150275296,210202273
OAK,OAK.positive.d050.p-03.single,positive,single,0.05,-3,21,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.single/control.bin,239707908,37322654816bb979cebb018ff4618282f6f9b30673d4282e6ba3cdb43ce42b64,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.single/truth.json,1595,43d853cff87926b56c6041df2d621df86988b72539136a00dd702c83678f37a5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-03.single/truth_epochs.bin,910936,b59666c523ea66a43967f9a282f197d94df0d7ffc11ed1481c5a8e176158f5cb,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p-03.single/control_45s.bin,900000000,fe996e96eacf66cf1d1b3c7a1830b335c871a07a8ab8aa702b3d4e6de2d9450c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p-03.single/manifest.json,14979,55da0ae7d64c8b5fcc3e0726d1cf584717af89abc72b823a008d1196dd22e381,PASS,150275296,210202273
OAK,OAK.positive.d050.p-06.four,positive,four,0.05,-6,"11,21,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.four/control.bin,239707908,f17526c2050b31e2382cff5e5a6f9dc3c172193b82c5a9bdb37888b3cdb21305,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.four/truth.json,1613,15afe5ba3956485387d67c5541fafde2d5e3a50789e7669d8524dc280ecd4a16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.four/truth_epochs.bin,3643744,ec4931c438f5716cdf197441626bacc2938fd3981d91e69a6a44580012a41d22,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p-06.four/control_45s.bin,900000000,7692b09a75403c44ae8142bbb097f2a877ff24b99cf5e1da4d5b54387dd00a53,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p-06.four/manifest.json,15313,5590ae37e62fc56311152667db910d4649c06a14051728745e5daff71f45d944,PASS,150275296,210202273
OAK,OAK.positive.d050.p-06.single,positive,single,0.05,-6,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.single/control.bin,239707908,3d278bf3b7b6955d3e8a419712bc9e4c9f72a5e64d6120379bb2349f90d02f97,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.single/truth.json,1595,e9435d19ec22196ae07fb2dc6b0bc47d2192145d151d28e2d11825586b907384,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d050.p-06.single/truth_epochs.bin,910936,89ba8e5b5a12d2e41c0c18a97af8c7ad875d402689723df6951ab0a9bb9d11fd,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d050.p-06.single/control_45s.bin,900000000,70d3fcbd2506a96172eb6a3c48e74a655bc79fd344235d6315ddc53a987cd9f6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d050.p-06.single/manifest.json,15335,5761ec885068787f6c6a8100cbe10619194b3ddde7df71f2589bfc2f326f0f48,PASS,150275296,210202273
OAK,OAK.positive.d150.p+00.four,positive,four,0.15,0,"11,21,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.four/control.bin,239707908,da7989c334739b419a956cd388a0cc9b7fe122967b1f19217fdeb2ad3b08ac43,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.four/truth.json,1612,154398f10ecbc18007f558ab212382bfc6a06e6effdbb1175f6ba8ea257ea5c1,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.four/truth_epochs.bin,3643744,e76f8d89f9ad0900774d26d00dc83ea3b8353100b1be0c1665e5f9d4a056daa9,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p+00.four/control_45s.bin,900000000,40d28e74added498d9656c2d7326978276b0b7aa134248a60130681351a49dd1,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p+00.four/manifest.json,14588,ebb86593a91e19dced4ace3026bee4841da30966e4091080a2809b58d41c9d8e,PASS,150275296,210202273
OAK,OAK.positive.d150.p+00.single,positive,single,0.15,0,10,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.single/control.bin,239707908,130883bd6b4c0ab271d8c6046cd6e5b4ca22d32503adc0f0b66f6d368e75fb16,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.single/truth.json,1594,cd05a89c15e07e8dea3ee09ada05014011e2c8303a0e2241ec3261ece2723c82,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p+00.single/truth_epochs.bin,910936,e80be33db669435da4c57c68617b15325a8a5be40f4428266d8f0599fd338d4a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p+00.single/control_45s.bin,900000000,3747cb9ab196d0274234e3f4bfcbec5574eca066af38b7e4e3c04491b65cbc1b,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p+00.single/manifest.json,14975,8adc6201b5c9f7176b8c266af1795c0718be704c840100dc92e801f6966592da,PASS,150275296,210202273
OAK,OAK.positive.d150.p-03.four,positive,four,0.15,-3,"10,11,21,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.four/control.bin,239707908,6d784872daac797e092c1b7ecbd2260b759c8f9b5e38bff788d78afe5a67f52f,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.four/truth.json,1613,b804767f703bcf64a0792b5883775a131946473be313e82f5f63b39c33dde81d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.four/truth_epochs.bin,3643744,d5628f9dae0e731ed6a23719801e9eb968d7c6a0e8a556cf856784dc2154bf21,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p-03.four/control_45s.bin,900000000,3f209bddbd61e7bb77aec4c99ab4eee351d9b368a2898fb490cf5ee5a5112d76,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p-03.four/manifest.json,14584,d0c2c362ff62f337b37c40b511c16371ea2c3623b2e3d203fb6e9e918ea0d637,PASS,150275296,210202273
OAK,OAK.positive.d150.p-03.single,positive,single,0.15,-3,24,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.single/control.bin,239707908,8610ffbf7b074e50d72bbdf9630c0400e1acc0085f021278416cf4e99293e187,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.single/truth.json,1595,6c2af9e8ae1d5ea7bdd9a524e839423e13c20a651bb9977ac7bcf7843423f1cd,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-03.single/truth_epochs.bin,910936,223a83d3c1ade1d31fec7f61c414b32a787908c73128b080ee87eda534cf1156,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p-03.single/control_45s.bin,900000000,b6e6a5c01ef89e8577ed4d45c35e65dfb37b6b1651dd4696bc3536d0ab40b4c2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p-03.single/manifest.json,15343,ebf580a67a9f2e53b4a180a4b04c93fe5dc2b4af7b49a6bfa58a9ec84bf07a85,PASS,150275296,210202273
OAK,OAK.positive.d150.p-06.four,positive,four,0.15,-6,"10,21,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.four/control.bin,239707908,a4552a1578e91967578506ccfa8c655c8d78e3533d35d5c6d4bd9ef5a648e2d5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.four/truth.json,1613,b47ba09aa0b2f903dc9b15e1df3be7906d614ba38c91c6b27c098e4c8e9a791c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.four/truth_epochs.bin,3643744,c6f901ae81baa22075a943d8cd40da0f34235fa244c8e380d89c98303d911153,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p-06.four/control_45s.bin,900000000,0d741bb56a10b97b0cac312dfe312f6a0dbb0b3112866985fbaff32ec7f052fb,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p-06.four/manifest.json,14578,2b17afa7f86301ce00620f25bab9a0c65a5a6359d2f2b555c7499ad9c6661636,PASS,150275296,210202273
OAK,OAK.positive.d150.p-06.single,positive,single,0.15,-6,11,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.single/control.bin,239707908,b51af66664548124d6fdcffeaf621fa0892e787a9e50974581fca0caca2fd711,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.single/truth.json,1595,03b7822dd57bf9a7c9b228230b235e9e0b596060b649098e21aa78bd83871a01,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d150.p-06.single/truth_epochs.bin,910936,25cb36d39bc49ddbe54d0128d03f499273451a3a7a5b56c83d905321b152acff,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d150.p-06.single/control_45s.bin,900000000,4eee18f518ed3f0b9f5eefb3237ca327644359360174f296b9c193aa1809a0bb,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d150.p-06.single/manifest.json,14609,c445855b5f5cc1b27c0d48e3c9f5ecc0a0180afa1cb0a0ec297783ca019cdfe5,PASS,150275296,210202273
OAK,OAK.positive.d300.p+00.four,positive,four,0.3,0,"10,21,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.four/control.bin,239707908,d59069e78b2999c54a4b130040156e55bdb829f7c442e47cc20e854057f6372c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.four/truth.json,1611,d2be4e174c06c362f0781671c629067343922b132db7ec7ea629e3cc9b99e8c7,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.four/truth_epochs.bin,3643744,79de0c663236174aca81cccfee1a7f59463946b2269a533f8ed3bfdb793cecac,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p+00.four/control_45s.bin,900000000,e79fd7fe173cd89c61ae49ea5b0b8eaf74c70a1b8905eb7412a81d6f8d9ea435,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p+00.four/manifest.json,14951,84a0d14f51b33c411850aad70996721b25cf8f873c9bc3ac310afbe62a961fed,PASS,150275296,210202273
OAK,OAK.positive.d300.p+00.single,positive,single,0.3,0,11,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.single/control.bin,239707908,0008ee2c4c37f7dba6268a443777c86b95adea80d62fac20f839318aff722842,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.single/truth.json,1593,fed76fb7c610f68335ab1f155887f6cf693cfe9d4404a4d12dd2cba745a474f5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p+00.single/truth_epochs.bin,910936,b65579b384e1cedde9f043b217d68cca965c24fda7bef1df9eb0c14e1174a879,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p+00.single/control_45s.bin,900000000,d21829ce47462416cf1cf9fa0b62f7891f7167d56758600c301450461b361802,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p+00.single/manifest.json,14972,4244a41d6672d16c892cfcfe29520bc4237a35dceda314378d86a9252522aa21,PASS,150275296,210202273
OAK,OAK.positive.d300.p-03.four,positive,four,0.3,-3,"10,11,21,24",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.four/control.bin,239707908,4c9db1762505fe80c25f89d7867e7fc663b7dd295ca59c6c34e65c904ed1f0d6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.four/truth.json,1612,b5fa596683136a4979487cd9f867a1caba5380225a34965d52dfba437f9ea5c0,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.four/truth_epochs.bin,3643744,bb7ff64e9f5d47d267d1b585987a3cef441422107d517c03cb151b61dae66417,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p-03.four/control_45s.bin,900000000,5d76abaac1b902239ea618720dac245d198305531a2436a2bfd13a666cd449d4,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p-03.four/manifest.json,14580,9a4348deb7fe1239e3c98ea6cc82bbfe6d7436f9e01e7dc2bd37f62f12c84fb9,PASS,150275296,210202273
