window_start_s,window_end_s,combined_score,diagnostic_threshold,diagnostic_alarm
56.0,57.0,1.2548707466807902,1.7693133951565987,0
56.5,57.5,0.10923907088846985,1.7693133951565987,0
57.0,58.0,0.11990504966178725,1.7693133951565987,0
57.5,58.5,0.3673666955415836,1.7693133951565987,0
58.0,59.0,0.000997477568529771,1.7693133951565987,0
58.5,59.5,0.24472727977181458,1.7693133951565987,0
59.0,60.0,1.4781426005010179,1.7693133951565987,0
59.5,60.5,0.0,1.7693133951565987,0
60.0,61.0,0.7612056132830491,1.7693133951565987,0
60.5,61.5,1.4513939232768769,1.7693133951565987,0
61.0,62.0,0.8578664024215883,1.7693133951565987,0
61.5,62.5,0.9702090219786045,1.7693133951565987,0
62.0,63.0,0.7053155743589349,1.7693133951565987,0
62.5,63.5,0.5875132745089117,1.7693133951565987,0
63.0,64.0,1.1148648845189746,1.7693133951565987,0
63.5,64.5,0.0,1.7693133951565987,0
64.0,65.0,0.08071069970138879,1.7693133951565987,0
64.5,65.5,1.2700371225621288,1.7693133951565987,0
65.0,66.0,1.571741940490013,1.7693133951565987,0
65.5,66.5,0.7428857525976384,1.7693133951565987,0
66.0,67.0,1.0123253634300768,1.7693133951565987,0
66.5,67.5,0.6642426413660605,1.7693133951565987,0
67.0,68.0,1.0808363028943715,1.7693133951565987,0
67.5,68.5,1.0396978664444623,1.7693133951565987,0
68.0,69.0,1.3428170475152923,1.7693133951565987,0
68.5,69.5,1.8069168085219558,1.7693133951565987,1
69.0,70.0,0.3025588843294675,1.7693133951565987,0
69.5,70.5,1.8478290457218534,1.7693133951565987,1
70.0,71.0,0.6245499036566419,1.7693133951565987,0
70.5,71.5,0.0,1.7693133951565987,0
71.0,72.0,0.0,1.7693133951565987,0
71.5,72.5,1.242256826315015,1.7693133951565987,0
72.0,73.0,0.5551573142555608,1.7693133951565987,0
72.5,73.5,0.0,1.7693133951565987,0
73.0,74.0,0.40884139421612337,1.7693133951565987,0
73.5,74.5,0.698449902677957,1.7693133951565987,0
74.0,75.0,1.15585818777332,1.7693133951565987,0
74.5,75.5,1.0484126797292115,1.7693133951565987,0
75.0,76.0,0.9434111103265669,1.7693133951565987,0
75.5,76.5,0.9106167045877884,1.7693133951565987,0
76.0,77.0,1.5323188247057933,1.7693133951565987,0
76.5,77.5,0.571058170509032,1.7693133951565987,0
77.0,78.0,0.8604422270499781,1.7693133951565987,0
77.5,78.5,0.2073705898234225,1.7693133951565987,0
78.0,79.0,1.6327231964618,1.7693133951565987,0
78.5,79.5,0.356387217647074,1.7693133951565987,0
79.0,80.0,1.3460925304818094,1.7693133951565987,0
79.5,80.5,0.8251815980739259,1.7693133951565987,0
80.0,81.0,0.9675863656477207,1.7693133951565987,0
80.5,81.5,0.5827725007954707,1.7693133951565987,0
81.0,82.0,1.1821828549657127,1.7693133951565987,0
81.5,82.5,0.28038732861352966,1.7693133951565987,0
82.0,83.0,0.5170391413420308,1.7693133951565987,0
82.5,83.5,1.2690646016591998,1.7693133951565987,0
83.0,84.0,1.1795108688436684,1.7693133951565987,0
83.5,84.5,1.9039946404348793,1.7693133951565987,1
84.0,85.0,0.8949170461533857,1.7693133951565987,0
84.5,85.5,0.1791716053701671,1.7693133951565987,0
85.0,86.0,0.900755188830992,1.7693133951565987,0
85.5,86.5,1.2200887021936306,1.7693133951565987,0
86.0,87.0,0.4875328112437828,1.7693133951565987,0
86.5,87.5,1.4553982188908445,1.7693133951565987,0
87.0,88.0,1.7794244058145603,1.7693133951565987,1
87.5,88.5,1.083318932300661,1.7693133951565987,0
88.0,89.0,1.4919442794262372,1.7693133951565987,0
88.5,89.5,0.9804679791307042,1.7693133951565987,0
89.0,90.0,1.077799216681167,1.7693133951565987,0
89.5,90.5,1.1911143812721159,1.7693133951565987,0
90.0,91.0,0.571190730937182,1.7693133951565987,0
90.5,91.5,0.14536579354193144,1.7693133951565987,0
91.0,92.0,0.3104400895829434,1.7693133951565987,0
91.5,92.5,0.8489728020109865,1.7693133951565987,0
92.0,93.0,1.1989456650382515,1.7693133951565987,0
92.5,93.5,0.2221792922581943,1.7693133951565987,0
93.0,94.0,1.0277931452109215,1.7693133951565987,0
93.5,94.5,0.5886099865684518,1.7693133951565987,0
94.0,95.0,0.03723619031764117,1.7693133951565987,0
94.5,95.5,0.4883518683404748,1.7693133951565987,0
95.0,96.0,0.08510673589580678,1.7693133951565987,0
95.5,96.5,0.799069789553909,1.7693133951565987,0
96.0,97.0,1.9529321154574273,1.7693133951565987,1
96.5,97.5,0.03580535627944122,1.7693133951565987,0
97.0,98.0,1.3037516884542708,1.7693133951565987,0
97.5,98.5,1.443901285180985,1.7693133951565987,0
98.0,99.0,0.42640091505991823,1.7693133951565987,0
98.5,99.5,0.8147616330628047,1.7693133951565987,0
99.0,100.0,0.28502050624060393,1.7693133951565987,0
99.5,100.5,1.2979176622652566,1.7693133951565987,0
100.0,101.0,1.2114127477988093,1.7693133951565987,0
100.5,101.5,1.4555729142987859,1.7693133951565987,0
101.0,102.0,0.1484941893728462,1.7693133951565987,0
101.5,102.5,0.11481781155971249,1.7693133951565987,0
102.0,103.0,0.5481645594766313,1.7693133951565987,0
102.5,103.5,0.4554746989061134,1.7693133951565987,0
103.0,104.0,0.5027177489205886,1.7693133951565987,0
103.5,104.5,0.4759231315749621,1.7693133951565987,0
104.0,105.0,0.8194456463639734,1.7693133951565987,0
104.5,105.5,0.34390070541206114,1.7693133951565987,0
105.0,106.0,0.7362398008490101,1.7693133951565987,0
105.5,106.5,0.5340174342573325,1.7693133951565987,0
106.0,107.0,0.6551099386601286,1.7693133951565987,0
106.5,107.5,0.4198197139038481,1.7693133951565987,0
107.0,108.0,0.5296429641036696,1.7693133951565987,0
107.5,108.5,1.1463675469160672,1.7693133951565987,0
108.0,109.0,0.5440775459265271,1.7693133951565987,0
108.5,109.5,1.3941397386201124,1.7693133951565987,0
109.0,110.0,1.0423870255257206,1.7693133951565987,0
109.5,110.5,0.4921731952306819,1.7693133951565987,0
110.0,111.0,0.0,1.7693133951565987,0
110.5,111.5,0.1555419874165008,1.7693133951565987,0
111.0,112.0,0.3044534506298349,1.7693133951565987,0
111.5,112.5,0.0,1.7693133951565987,0
112.0,113.0,0.17965253653776195,1.7693133951565987,0
112.5,113.5,0.7193506468082779,1.7693133951565987,0
113.0,114.0,1.5449062217740797,1.7693133951565987,0
113.5,114.5,1.058505665958476,1.7693133951565987,0
114.0,115.0,1.1980284946543838,1.7693133951565987,0
114.5,115.5,0.0,1.7693133951565987,0
115.0,116.0,0.0,1.7693133951565987,0
115.5,116.5,0.6095838884806845,1.7693133951565987,0
116.0,117.0,0.1088500626417817,1.7693133951565987,0
116.5,117.5,0.8191801517034931,1.7693133951565987,0
117.0,118.0,0.40271459759592654,1.7693133951565987,0
117.5,118.5,0.7422397966687467,1.7693133951565987,0
118.0,119.0,0.6507805525179486,1.7693133951565987,0
118.5,119.5,0.529126040560248,1.7693133951565987,0
119.0,120.0,0.302374055872087,1.7693133951565987,0
119.5,120.5,0.0019279958242127853,1.7693133951565987,0
120.0,121.0,0.7145705839181777,1.7693133951565987,0
120.5,121.5,0.9424255855032596,1.7693133951565987,0
121.0,122.0,0.5136814394856271,1.7693133951565987,0
121.5,122.5,0.09028315758013694,1.7693133951565987,0
122.0,123.0,1.3494435149039272,1.7693133951565987,0
122.5,123.5,0.3810160407886522,1.7693133951565987,0
123.0,124.0,1.504831656289162,1.7693133951565987,0
123.5,124.5,0.991414109701394,1.7693133951565987,0
124.0,125.0,1.379669280693111,1.7693133951565987,0
124.5,125.5,0.80026101035744,1.7693133951565987,0
125.0,126.0,1.0584984558828738,1.7693133951565987,0
125.5,126.5,5.64707177805312,1.7693133951565987,1
126.0,127.0,5.252979872996546,1.7693133951565987,1
126.5,127.5,4.355027399496486,1.7693133951565987,1
127.0,128.0,1.1527210505988177,1.7693133951565987,0
127.5,128.5,1.9233758245347992,1.7693133951565987,1
128.0,129.0,3.385941020378562,1.7693133951565987,1
128.5,129.5,3.1175708820220507,1.7693133951565987,1
129.0,130.0,2.703319734466062,1.7693133951565987,1
129.5,130.5,3.2964365898844736,1.7693133951565987,1
130.0,131.0,4.786289714278831,1.7693133951565987,1
130.5,131.5,3.527869355628321,1.7693133951565987,1
131.0,132.0,3.3695088446403196,1.7693133951565987,1
131.5,132.5,2.1681460150733676,1.7693133951565987,1
132.0,133.0,2.598608034461856,1.7693133951565987,1
132.5,133.5,2.614381628999479,1.7693133951565987,1
133.0,134.0,2.358567147860568,1.7693133951565987,1
133.5,134.5,2.3152135169852377,1.7693133951565987,1
134.0,135.0,3.093463644517731,1.7693133951565987,1
134.5,135.5,2.3078365027219405,1.7693133951565987,1
135.0,136.0,2.5627435890437615,1.7693133951565987,1
135.5,136.5,3.1393724851010743,1.7693133951565987,1
136.0,137.0,4.955749933293706,1.7693133951565987,1
136.5,137.5,3.0041320389524153,1.7693133951565987,1
137.0,138.0,2.6498397441220423,1.7693133951565987,1
137.5,138.5,1.4180067025616026,1.7693133951565987,0
138.0,139.0,2.308244736906296,1.7693133951565987,1
138.5,139.5,1.2251763818960946,1.7693133951565987,0
139.0,140.0,2.3676759371165446,1.7693133951565987,1
139.5,140.5,2.663964501218943,1.7693133951565987,1
140.0,141.0,1.3316335340871395,1.7693133951565987,0
140.5,141.5,1.6002521744259577,1.7693133951565987,0
141.0,142.0,2.668266142707367,1.7693133951565987,1
141.5,142.5,2.086660439079307,1.7693133951565987,1
142.0,143.0,2.9049187546652275,1.7693133951565987,1
142.5,143.5,2.2915612532964613,1.7693133951565987,1
143.0,144.0,1.5304097407025659,1.7693133951565987,0
143.5,144.5,1.7179397792879698,1.7693133951565987,0
144.0,145.0,2.726421510343947,1.7693133951565987,1
144.5,145.5,1.9042629105038031,1.7693133951565987,1
145.0,146.0,1.9062441177358647,1.7693133951565987,1
145.5,146.5,0.0,1.7693133951565987,0
146.0,147.0,1.2161458686686668,1.7693133951565987,0
146.5,147.5,2.108654523209669,1.7693133951565987,1
147.0,148.0,2.5688291607003118,1.7693133951565987,1
147.5,148.5,2.3617233738592325,1.7693133951565987,1
148.0,149.0,3.402630880304538,1.7693133951565987,1
148.5,149.5,2.9362771059376644,1.7693133951565987,1
149.0,150.0,3.4042186425993064,1.7693133951565987,1
149.5,150.5,0.764630304605251,1.7693133951565987,0
150.0,151.0,0.8442988064842212,1.7693133951565987,0
150.5,151.5,2.1852952222859794,1.7693133951565987,1
151.0,152.0,1.5211976983592745,1.7693133951565987,0
151.5,152.5,1.5017627502278705,1.7693133951565987,0
152.0,153.0,2.3084592226711487,1.7693133951565987,1
152.5,153.5,2.896332727103165,1.7693133951565987,1
153.0,154.0,2.823698524430657,1.7693133951565987,1
153.5,154.5,2.215798926645035,1.7693133951565987,1
154.0,155.0,1.0295475135255066,1.7693133951565987,0
154.5,155.5,0.9591085617496721,1.7693133951565987,0
155.0,156.0,1.5309346470878125,1.7693133951565987,0
155.5,156.5,1.7471894111869921,1.7693133951565987,0
156.0,157.0,2.4936404163904586,1.7693133951565987,1
156.5,157.5,2.1092771770600716,1.7693133951565987,1
157.0,158.0,1.6381594387591272,1.7693133951565987,0
157.5,158.5,2.608557507150997,1.7693133951565987,1
158.0,159.0,1.9394807201750959,1.7693133951565987,1
158.5,159.5,3.4734371446254415,1.7693133951565987,1
159.0,160.0,3.827703415327797,1.7693133951565987,1
159.5,160.5,2.375562181287693,1.7693133951565987,1
160.0,161.0,2.3855872222794705,1.7693133951565987,1
160.5,161.5,3.9270851166536374,1.7693133951565987,1
161.0,162.0,2.5514794462969337,1.7693133951565987,1
161.5,162.5,2.78611494829755,1.7693133951565987,1
162.0,163.0,2.8393046553029135,1.7693133951565987,1
162.5,163.5,1.8751201842263865,1.7693133951565987,1
163.0,164.0,1.0832346735713796,1.7693133951565987,0
163.5,164.5,1.4195127106685606,1.7693133951565987,0
164.0,165.0,2.1512080088390855,1.7693133951565987,1
164.5,165.5,3.028888725773929,1.7693133951565987,1
165.0,166.0,4.243906324295318,1.7693133951565987,1
165.5,166.5,3.5549306611261495,1.7693133951565987,1
166.0,167.0,0.9426522864513632,1.7693133951565987,0
166.5,167.5,1.4044166343928297,1.7693133951565987,0
167.0,168.0,1.6612696747851605,1.7693133951565987,0
167.5,168.5,1.3721043540081703,1.7693133951565987,0
168.0,169.0,1.7059241019218092,1.7693133951565987,0
168.5,169.5,2.0255406043566118,1.7693133951565987,1
169.0,170.0,3.238480979027753,1.7693133951565987,1
169.5,170.5,2.2232095371989473,1.7693133951565987,1
170.0,171.0,2.4511078341838775,1.7693133951565987,1
170.5,171.5,1.9898709124101663,1.7693133951565987,1
171.0,172.0,3.3522664612728192,1.7693133951565987,1
171.5,172.5,3.917917426286887,1.7693133951565987,1
172.0,173.0,2.213649136586147,1.7693133951565987,1
172.5,173.5,1.4392665334746888,1.7693133951565987,0
173.0,174.0,2.0361511363831983,1.7693133951565987,1
173.5,174.5,3.177881487409248,1.7693133951565987,1
174.0,175.0,2.2504221009772167,1.7693133951565987,1
174.5,175.5,1.1321536254173519,1.7693133951565987,0
175.0,176.0,1.6710261417349777,1.7693133951565987,0
175.5,176.5,2.6819291176193505,1.7693133951565987,1
176.0,177.0,2.9622614397097005,1.7693133951565987,1
176.5,177.5,4.007116473832333,1.7693133951565987,1
177.0,178.0,3.8323193564867397,1.7693133951565987,1
177.5,178.5,3.7750413237607487,1.7693133951565987,1
178.0,179.0,2.983636721185031,1.7693133951565987,1
178.5,179.5,3.177956585079024,1.7693133951565987,1
179.0,180.0,3.177783064556223,1.7693133951565987,1
179.5,180.5,1.5722189092504582,1.7693133951565987,0
180.0,181.0,0.8725429242995077,1.7693133951565987,0
180.5,181.5,2.0790112673119245,1.7693133951565987,1
181.0,182.0,2.159967373781629,1.7693133951565987,1
181.5,182.5,2.995941833478132,1.7693133951565987,1
182.0,183.0,3.335936564603661,1.7693133951565987,1
182.5,183.5,2.038286275094357,1.7693133951565987,1
183.0,184.0,2.513060293364269,1.7693133951565987,1
183.5,184.5,3.4187567024600716,1.7693133951565987,1
184.0,185.0,4.301387786563989,1.7693133951565987,1
184.5,185.5,3.2831061454587207,1.7693133951565987,1
185.0,186.0,3.2977615300000114,1.7693133951565987,1
185.5,186.5,2.467323971905371,1.7693133951565987,1
186.0,187.0,2.338398956220036,1.7693133951565987,1
186.5,187.5,1.9947046994574809,1.7693133951565987,1
187.0,188.0,0.4237750380780465,1.7693133951565987,0
187.5,188.5,3.3288221695240714,1.7693133951565987,1
188.0,189.0,2.3251852427838697,1.7693133951565987,1
188.5,189.5,2.5711260692107403,1.7693133951565987,1
189.0,190.0,1.5705308262691013,1.7693133951565987,0
189.5,190.5,2.5026917273432288,1.7693133951565987,1
190.0,191.0,1.6642135714161337,1.7693133951565987,0
190.5,191.5,2.6918911620163293,1.7693133951565987,1
191.0,192.0,1.5772431100210675,1.7693133951565987,0
191.5,192.5,1.6505821305935697,1.7693133951565987,0
192.0,193.0,2.580647279442632,1.7693133951565987,1
192.5,193.5,1.6185705597561615,1.7693133951565987,0
193.0,194.0,1.1685008852233651,1.7693133951565987,0
193.5,194.5,1.8333503873219241,1.7693133951565987,1
194.0,195.0,4.739821101639408,1.7693133951565987,1
194.5,195.5,3.963824779018597,1.7693133951565987,1
195.0,196.0,2.8362505598979704,1.7693133951565987,1
195.5,196.5,1.3401075343809752,1.7693133951565987,0
196.0,197.0,2.3184912413935868,1.7693133951565987,1
196.5,197.5,3.1774994139948243,1.7693133951565987,1
197.0,198.0,3.5417926565018774,1.7693133951565987,1
197.5,198.5,2.2174171873980004,1.7693133951565987,1
198.0,199.0,0.0,1.7693133951565987,0
198.5,199.5,2.238302708059036,1.7693133951565987,1
199.0,200.0,2.250827813066692,1.7693133951565987,1
199.5,200.5,1.5983788907311471,1.7693133951565987,0
200.0,201.0,1.797214196478576,1.7693133951565987,1
200.5,201.5,2.710941233700022,1.7693133951565987,1
201.0,202.0,3.394682964106086,1.7693133951565987,1
201.5,202.5,2.181889451990751,1.7693133951565987,1
202.0,203.0,0.957226523780123,1.7693133951565987,0
202.5,203.5,2.2804257598110915,1.7693133951565987,1
203.0,204.0,2.4194471497585264,1.7693133951565987,1
203.5,204.5,1.5941632696601187,1.7693133951565987,0
204.0,205.0,3.926768480973064,1.7693133951565987,1
204.5,205.5,1.3378576297441918,1.7693133951565987,0
205.0,206.0,1.1265423885205512,1.7693133951565987,0
205.5,206.5,0.8406337612695175,1.7693133951565987,0
206.0,207.0,1.6184842622709894,1.7693133951565987,0
206.5,207.5,1.0959386638780504,1.7693133951565987,0
207.0,208.0,1.2599274614302147,1.7693133951565987,0
207.5,208.5,1.3454218701436675,1.7693133951565987,0
208.0,209.0,1.9699019787275223,1.7693133951565987,1
208.5,209.5,2.6517157910956524,1.7693133951565987,1
209.0,210.0,3.7407026495628872,1.7693133951565987,1
209.5,210.5,1.8600991562360196,1.7693133951565987,1
210.0,211.0,2.8139352582605346,1.7693133951565987,1
210.5,211.5,1.6539263538753028,1.7693133951565987,0
211.0,212.0,1.0325444121820755,1.7693133951565987,0
211.5,212.5,2.678823955001752,1.7693133951565987,1
212.0,213.0,1.55731120155418,1.7693133951565987,0
212.5,213.5,2.7466957481480194,1.7693133951565987,1
213.0,214.0,1.7337823620515802,1.7693133951565987,0
213.5,214.5,2.7111550037869927,1.7693133951565987,1
214.0,215.0,1.9833173149076453,1.7693133951565987,1
214.5,215.5,2.149303972892751,1.7693133951565987,1
215.0,216.0,3.4462981721345383,1.7693133951565987,1
215.5,216.5,2.806312465358306,1.7693133951565987,1
216.0,217.0,2.6732483828848834,1.7693133951565987,1
216.5,217.5,2.885960540962597,1.7693133951565987,1
217.0,218.0,2.7480859196844794,1.7693133951565987,1
217.5,218.5,0.2571029863278506,1.7693133951565987,0
218.0,219.0,1.3324633700198985,1.7693133951565987,0
218.5,219.5,1.8763210320870791,1.7693133951565987,1
219.0,220.0,1.9676421012657335,1.7693133951565987,1
219.5,220.5,1.9053004743964745,1.7693133951565987,1
220.0,221.0,1.3749587031362578,1.7693133951565987,0
220.5,221.5,2.2665838677262586,1.7693133951565987,1
221.0,222.0,3.6744566534986185,1.7693133951565987,1
221.5,222.5,2.5844719693085296,1.7693133951565987,1
222.0,223.0,1.6134678632889599,1.7693133951565987,0
222.5,223.5,0.7800263027219897,1.7693133951565987,0
223.0,224.0,2.3219287720911286,1.7693133951565987,1
223.5,224.5,1.961103525105821,1.7693133951565987,1
224.0,225.0,1.627808851786314,1.7693133951565987,0
224.5,225.5,1.5194745641337275,1.7693133951565987,0
225.0,226.0,2.0457602864926874,1.7693133951565987,1
225.5,226.5,1.672855734139784,1.7693133951565987,0
226.0,227.0,2.385017236584514,1.7693133951565987,1
226.5,227.5,5.735664498886221,1.7693133951565987,1
227.0,228.0,3.5895444197977597,1.7693133951565987,1
227.5,228.5,2.801085517084722,1.7693133951565987,1
228.0,229.0,1.7481662184709954,1.7693133951565987,0
228.5,229.5,3.698027813695239,1.7693133951565987,1
229.0,230.0,3.4168389551159044,1.7693133951565987,1
229.5,230.5,2.8478723312400414,1.7693133951565987,1
230.0,231.0,1.6016607710064346,1.7693133951565987,0
230.5,231.5,1.4537472350406448,1.7693133951565987,0
231.0,232.0,1.7324784669703255,1.7693133951565987,0
231.5,232.5,1.5908393313962628,1.7693133951565987,0
232.0,233.0,2.232774834431501,1.7693133951565987,1
232.5,233.5,2.2256589561728686,1.7693133951565987,1
233.0,234.0,1.1455040810601547,1.7693133951565987,0
233.5,234.5,1.3694553825071702,1.7693133951565987,0
234.0,235.0,1.9430727819079079,1.7693133951565987,1
234.5,235.5,2.695355555796844,1.7693133951565987,1
235.0,236.0,2.2131412381371307,1.7693133951565987,1
235.5,236.5,1.6562521910520522,1.7693133951565987,0
236.0,237.0,1.6671120000916502,1.7693133951565987,0
236.5,237.5,0.8659344958197414,1.7693133951565987,0
237.0,238.0,2.792345501057347,1.7693133951565987,1
237.5,238.5,1.7428226902615256,1.7693133951565987,0
238.0,239.0,2.31839788271095,1.7693133951565987,1
238.5,239.5,2.7508313786165375,1.7693133951565987,1
239.0,240.0,0.7658079717580304,1.7693133951565987,0
239.5,240.5,2.766717282427635,1.7693133951565987,1
240.0,241.0,1.1056112232870727,1.7693133951565987,0
240.5,241.5,2.0170710130994767,1.7693133951565987,1
241.0,242.0,1.4075779740955405,1.7693133951565987,0
241.5,242.5,2.642369108396943,1.7693133951565987,1
242.0,243.0,0.4827947997418477,1.7693133951565987,0
242.5,243.5,1.4166869822434682,1.7693133951565987,0
243.0,244.0,2.440726159776164,1.7693133951565987,1
243.5,244.5,3.0173359332835235,1.7693133951565987,1
244.0,245.0,1.9229992445970323,1.7693133951565987,1
244.5,245.5,2.5257641686328505,1.7693133951565987,1
245.0,246.0,2.852028948914638,1.7693133951565987,1
245.5,246.5,1.0040631591134503,1.7693133951565987,0
246.0,247.0,0.6562042518132921,1.7693133951565987,0
246.5,247.5,3.57807965096063,1.7693133951565987,1
247.0,248.0,2.1219221459506037,1.7693133951565987,1
247.5,248.5,1.415132100331635,1.7693133951565987,0
248.0,249.0,3.750270033105853,1.7693133951565987,1
248.5,249.5,3.0303521311663233,1.7693133951565987,1
249.0,250.0,1.6883290646136215,1.7693133951565987,0
249.5,250.5,1.3334138135349713,1.7693133951565987,0
250.0,251.0,1.8940686602721832,1.7693133951565987,1
250.5,251.5,1.9770567096975518,1.7693133951565987,1
251.0,252.0,2.5387918527430844,1.7693133951565987,1
251.5,252.5,1.9273876462539192,1.7693133951565987,1
252.0,253.0,2.167396137838923,1.7693133951565987,1
