recording_id,run_id,window_bin_s,availability_time_s,N,mean_e,mean_neg_log_p,min_p,median_p,max_e,top25_mean_e,split
cleanStatic::train,cleanStatic::train,18.0,18.69125544,11,3.1627639594897414,1.2591332781702727,0.0006802721088435374,0.7197278911564626,27.721756005376513,10.031412933058574,train
cleanStatic::train,cleanStatic::train,18.5,19.19125544,11,3.2858625208618264,1.3724011884301213,0.0006802721088435374,0.6401360544217687,27.721756005376513,10.469358069793868,train
cleanStatic::train,cleanStatic::train,19.0,19.69125544,11,3.1497276498314934,1.2265947422030015,0.0006802721088435374,0.6489795918367347,27.721756005376513,9.991892200531796,train
cleanStatic::train,cleanStatic::train,19.5,20.19125544,11,3.1419101637869007,1.253740442368675,0.0006802721088435374,0.5700680272108843,27.721756005376513,9.904965657366299,train
cleanStatic::train,cleanStatic::train,20.0,20.69125544,11,3.169122028973864,1.3093033704906474,0.0006802721088435374,0.5748299319727891,27.721756005376513,9.966143523271949,train
cleanStatic::train,cleanStatic::train,20.5,21.19125544,11,3.257156858224594,1.3376326468370725,0.0006802721088435374,0.6904761904761905,27.721756005376513,10.431793921553243,train
cleanStatic::train,cleanStatic::train,21.0,21.69125544,11,3.1460731950255254,1.2570380105628896,0.0006802721088435374,0.5727891156462585,27.721756005376513,9.898565701812183,train
cleanStatic::train,cleanStatic::train,21.5,22.19125544,11,3.2248722599644153,1.4848665853090355,0.0006802721088435374,0.3945578231292517,27.721756005376513,9.968992557392967,train
cleanStatic::train,cleanStatic::train,22.0,22.69125544,11,3.385276082413155,1.5879397650700426,0.0006802721088435374,0.6306122448979592,27.721756005376513,10.674932108202384,train
cleanStatic::train,cleanStatic::train,22.5,23.19125544,11,3.2336660188560127,1.4303894839784153,0.0006802721088435374,0.5129251700680272,27.721756005376513,10.182015856896562,train
cleanStatic::train,cleanStatic::train,23.0,23.69125544,11,3.501465239771463,1.8440230912407742,0.0006802721088435374,0.2585034013605442,27.721756005376513,10.834356057548037,train
cleanStatic::train,cleanStatic::train,23.5,24.19125544,11,3.2966133701990543,1.5626921346016729,0.0006802721088435374,0.5217687074829932,27.721756005376513,10.25886754595392,train
cleanStatic::train,cleanStatic::train,24.0,24.69125544,11,3.3536352901077464,1.598072746049133,0.0006802721088435374,0.5170068027210885,27.721756005376513,10.467066307911072,train
cleanStatic::train,cleanStatic::train,24.5,25.19125544,10,0.7697605280040104,0.8679285728068538,0.10476190476190476,0.46904761904761905,1.4069077335456086,1.0888906503438571,train
cleanStatic::train,cleanStatic::train,25.0,25.69125544,10,0.7674193423952059,0.8356906564390221,0.10952380952380952,0.5683673469387756,1.375894174705732,1.1391650195204797,train
cleanStatic::train,cleanStatic::train,25.5,26.19125544,10,0.910167699620169,1.0703606269787704,0.05646258503401361,0.4775510204081633,1.9337113571157605,1.5715584899172013,train
cleanStatic::train,cleanStatic::train,26.0,26.69125544,10,0.7611804583619904,0.8085153396082407,0.10952380952380952,0.608843537414966,1.375894174705732,1.180717438932093,train
cleanStatic::train,cleanStatic::train,26.5,27.19125544,10,0.8336743388709491,0.9955645343038156,0.09115646258503401,0.4346938775510204,1.509318460652328,1.290099720518331,train
cleanStatic::train,cleanStatic::train,27.0,27.69125544,10,0.8310315779543161,0.9804358042809682,0.08435374149659863,0.4663265306122449,1.5701394390426084,1.282203688200173,train
cleanStatic::train,cleanStatic::train,27.5,28.19125544,10,0.6825048630261941,0.6408236683474047,0.17414965986394557,0.5425170068027211,1.0954993628860104,0.9121964000732032,train
cleanStatic::train,cleanStatic::train,28.0,28.69125544,10,0.7767005919426727,0.8544784245316176,0.09795918367346938,0.5884353741496599,1.4552965088210559,1.1726592969061205,train
cleanStatic::train,cleanStatic::train,28.5,29.19125544,10,0.9551729035098152,1.0362813376961628,0.04149659863945578,0.6472789115646258,2.2784531054972637,1.8334969611234897,train
cleanStatic::train,cleanStatic::train,29.0,29.69125544,10,0.8828019066878717,0.9019108510805272,0.029931972789115645,0.5884353741496599,2.722410332501177,1.598662872830219,train
cleanStatic::train,cleanStatic::train,29.5,30.19125544,10,0.7929783164440807,0.9052464218475416,0.08639455782312926,0.5265306122448979,1.5510966316927228,1.1998561873961264,train
cleanStatic::train,cleanStatic::train,30.0,30.69125544,10,0.6543768427033502,0.5057811626645303,0.13401360544217686,0.8636054421768707,1.244701536823494,0.9288930576462425,train
cleanStatic::train,cleanStatic::train,30.5,31.19125544,10,0.8724543197309977,1.0808461799039002,0.0761904761904762,0.5248299319727892,1.6542881658097595,1.380491823913367,train
cleanStatic::train,cleanStatic::train,31.0,31.69125544,10,1.015465071100748,1.0108386007272188,0.014965986394557823,0.6112244897959184,4.024693859721308,1.982431616201404,train
cleanStatic::train,cleanStatic::train,31.5,32.19125544,10,1.9670523301657608,1.174387438695251,0.0020408163265306124,0.6860544217687075,13.544467780931475,5.207635806729555,train
cleanStatic::train,cleanStatic::train,32.0,32.69125544,10,0.8824586549492794,0.9593696857648888,0.03537414965986395,0.5214285714285714,2.4842610144379793,1.5260325069502858,train
cleanStatic::train,cleanStatic::train,32.5,33.19125544,10,1.0670971687357782,1.185260697874335,0.027210884353741496,0.45816326530612245,2.8697323301992768,2.1189319638008803,train
cleanStatic::train,cleanStatic::train,33.0,33.69125544,10,0.8650438403534029,1.0105454888604732,0.05170068027210884,0.6027210884353742,2.025870783575896,1.3846198464253394,train
cleanStatic::train,cleanStatic::train,33.5,34.19125544,10,0.8841114414391097,1.0120744728445719,0.05782312925170068,0.5438775510204081,1.9096327843693481,1.5152592723819913,train
cleanStatic::train,cleanStatic::train,34.0,34.69125544,10,1.2358130166280865,1.1979056706672815,0.00816326530612245,0.42278911564625854,5.744838507431367,2.621204099064275,train
cleanStatic::train,cleanStatic::train,34.5,35.19125544,10,1.1004115270893764,1.1265684322016798,0.023809523809523808,0.6095238095238096,3.0914072016418968,2.292446598075979,train
cleanStatic::train,cleanStatic::train,35.0,35.69125544,10,0.8455588433426742,0.9801005246110199,0.06598639455782312,0.517687074829932,1.782147287849183,1.341677463806018,train
cleanStatic::train,cleanStatic::train,35.5,36.19125544,10,0.9340729693762773,1.092611105881832,0.03945578231292517,0.49047619047619045,2.3413122174834573,1.6307214833029964,train
cleanStatic::train,cleanStatic::train,36.0,36.69125544,10,0.7225244407001157,0.7641290877821987,0.20476190476190476,0.5445578231292517,1.0137310422823853,0.994864769185886,train
cleanStatic::train,cleanStatic::train,36.5,37.19125544,10,0.8432334230228259,0.9080773642328687,0.04217687074829932,0.5914965986394558,2.2585945146589737,1.3991467483637574,train
cleanStatic::train,cleanStatic::train,37.0,37.69125544,10,1.106624333328367,1.1077675571686258,0.01904761904761905,0.667687074829932,3.505877712642722,2.395828349457192,train
cleanStatic::train,cleanStatic::train,37.5,38.19125544,10,0.8439470001809634,0.965539115866164,0.058503401360544216,0.4959183673469388,1.8979306084759868,1.3663055522021426,train
cleanStatic::train,cleanStatic::train,38.0,38.69125544,10,0.782137024964064,0.8776268002716685,0.10680272108843537,0.4738095238095238,1.3933487073397481,1.1737791543466236,train
cleanStatic::train,cleanStatic::train,38.5,39.19125544,10,0.8223125937821447,0.9147339601711091,0.06190476190476191,0.47346938775510206,1.8425303439502456,1.2965235115440636,train
cleanStatic::train,cleanStatic::train,39.0,39.69125544,10,0.902795979782204,1.0345329597082875,0.05102040816326531,0.46394557823129257,2.040153364564984,1.5461473651315127,train
cleanStatic::train,cleanStatic::train,39.5,40.19125544,10,0.8855841331734731,0.9777217714293653,0.05646258503401361,0.6785714285714286,1.9337113571157605,1.5710324446642197,train
cleanStatic::train,cleanStatic::train,40.0,40.69125544,10,1.010250655565486,1.148987158661971,0.03537414965986395,0.5153061224489796,2.4842610144379793,1.9316126644251395,train
cleanStatic::train,cleanStatic::train,40.5,41.19125544,10,0.9721658800673483,1.1007299171929112,0.04081632653061224,0.4897959183673469,2.2988429423960848,1.8168548061410086,train
cleanStatic::train,cleanStatic::train,41.0,41.69125544,10,0.8448494663797697,0.9867418387496831,0.07414965986394557,0.4812925170068027,1.6776033538931832,1.3668027587915728,train
cleanStatic::train,cleanStatic::train,41.5,42.19125544,10,1.165864775373395,1.2364367759673849,0.018367346938775512,0.6098639455782313,3.5791257406730885,2.517733842871262,train
cleanStatic::train,cleanStatic::train,42.0,42.69125544,10,0.82626060701747,0.9183245049697131,0.07755102040816327,0.5996598639455781,1.6392895537917183,1.3784369650703086,train
cleanStatic::train,cleanStatic::train,42.5,43.19125544,10,0.9738616529817803,1.0564760543465361,0.023809523809523808,0.5054421768707482,3.0914072016418968,1.8282340508416801,train
cleanStatic::train,cleanStatic::train,43.0,43.69125544,10,0.8520731625345548,0.943967866212158,0.04693877551020408,0.5027210884353741,2.132740826900933,1.377541125875534,train
cleanStatic::train,cleanStatic::train,43.5,44.19125544,10,0.8690312105873644,1.0114489896688525,0.0761904761904762,0.5704081632653062,1.6542881658097595,1.453781647966346,train
cleanStatic::train,cleanStatic::train,44.0,44.69125544,10,0.8061989806691157,0.8832004286978259,0.09183673469387756,0.5506802721088435,1.5036319894095418,1.2826107891347212,train
cleanStatic::train,cleanStatic::train,44.5,45.19125544,10,0.8305584507801076,0.9218239225721817,0.0761904761904762,0.5496598639455782,1.6542881658097595,1.353361933699017,train
cleanStatic::train,cleanStatic::train,45.0,45.69125544,11,3.306834496447858,1.617847525261855,0.0006802721088435374,0.391156462585034,27.721756005376513,10.304047396953651,train
cleanStatic::train,cleanStatic::train,45.5,46.19125544,11,3.2449087023397762,1.4519239777529354,0.0006802721088435374,0.38299319727891157,27.721756005376513,10.16487952902767,train
cleanStatic::train,cleanStatic::train,46.0,46.69125544,11,3.3018695969197633,1.5893341592068686,0.0006802721088435374,0.463265306122449,27.721756005376513,10.215205206066925,train
cleanStatic::train,cleanStatic::train,46.5,47.19125544,11,3.384874170178361,1.4947515208850397,0.0006802721088435374,0.5258503401360545,27.721756005376513,10.749827733945724,train
cleanStatic::train,cleanStatic::train,47.0,47.69125544,11,3.23190253451005,1.4871692282610396,0.0006802721088435374,0.4204081632653061,27.721756005376513,10.09816764964667,train
cleanStatic::train,cleanStatic::train,47.5,48.19125544,11,3.4022224596887938,1.7669918747985534,0.0006802721088435374,0.44013605442176873,27.721756005376513,10.495470968638887,train
cleanStatic::train,cleanStatic::train,48.0,48.69125544,11,3.272528471212682,1.4917593072424409,0.0006802721088435374,0.5700680272108843,27.721756005376513,10.326109726413819,train
cleanStatic::train,cleanStatic::train,48.5,49.19125544,11,3.204779213918967,1.4009278348607965,0.0006802721088435374,0.39727891156462586,27.721756005376513,10.014189189847535,train
cleanStatic::train,cleanStatic::train,49.0,49.69125544,11,3.431234813574982,1.7779694759328029,0.0006802721088435374,0.3585034013605442,27.721756005376513,10.642576582170662,train
cleanStatic::train,cleanStatic::train,49.5,50.19125544,11,3.6211973331349125,1.8987174329951244,0.0006802721088435374,0.3006802721088435,27.721756005376513,11.245328829673985,train
cleanStatic::train,cleanStatic::train,50.0,50.69125544,11,3.6508225835398984,1.906183040545393,0.0006802721088435374,0.2802721088435374,27.721756005376513,11.443560891230225,train
cleanStatic::train,cleanStatic::train,50.5,51.19125544,11,3.451047154384266,1.8237236891381696,0.0006802721088435374,0.42857142857142855,27.721756005376513,10.603309649627692,train
cleanStatic::train,cleanStatic::train,51.0,51.69125544,11,3.4599220922333815,1.825685800010188,0.0006802721088435374,0.2925170068027211,27.721756005376513,10.698373441661778,train
cleanStatic::train,cleanStatic::train,51.5,52.19125544,11,3.334117449536468,1.6469034623069,0.0006802721088435374,0.38571428571428573,27.721756005376513,10.343422777659478,train
cleanStatic::train,cleanStatic::train,52.0,52.69125544,11,3.246176150267229,1.4789556576192917,0.0006802721088435374,0.49863945578231295,27.721756005376513,10.171061115950183,train
cleanStatic::train,cleanStatic::train,52.5,53.19125544,11,3.3455838061488037,1.5168358696246393,0.0006802721088435374,0.5047619047619047,27.721756005376513,10.557614766982026,train
cleanStatic::train,cleanStatic::train,53.0,53.69125544,11,3.241741388401166,1.4833233395548149,0.0006802721088435374,0.4714285714285714,27.721756005376513,10.088554161792208,train
cleanStatic::train,cleanStatic::train,53.5,54.19125544,11,3.2296621655796076,1.4159718832663692,0.0006802721088435374,0.6482993197278911,27.721756005376513,10.126055394652651,train
cleanStatic::train,cleanStatic::train,54.0,54.69125544,10,0.8578284145428483,1.0773159473021081,0.09047619047619047,0.4102040816326531,1.515072627450963,1.2809733999602733,train
cleanStatic::train,cleanStatic::train,54.5,55.19125544,10,0.8869604627429523,1.0186574762983793,0.05102040816326531,0.4976190476190476,2.040153364564984,1.4971274678680724,train
cleanStatic::train,cleanStatic::train,55.0,55.69125544,10,0.7251272154824516,0.7668322886952688,0.17551020408163265,0.5285714285714286,1.0913972202877231,0.9936054333360245,train
cleanStatic::train,cleanStatic::train,55.5,56.19125544,10,0.9173141293953753,1.0281285335682342,0.04081632653061224,0.5704081632653062,2.2988429423960848,1.672368474389647,train
cleanStatic::train,cleanStatic::train,56.0,56.69125544,10,0.9922586922100057,1.248540993639526,0.06190476190476191,0.44013605442176873,1.8425303439502456,1.7658531855130233,train
cleanStatic::train,cleanStatic::train,56.5,57.19125544,10,0.9548103161598902,1.1614155021851433,0.04897959183673469,0.40714285714285714,2.0848986012089257,1.6638140491508502,train
cleanStatic::train,cleanStatic::train,57.0,57.69125544,10,0.8991043972196857,1.1187964343246757,0.05102040816326531,0.41360544217687073,2.040153364564984,1.3907788477775014,train
cleanStatic::train,cleanStatic::train,57.5,58.19125544,10,0.9452226925557667,1.1475794262728019,0.04217687074829932,0.45136054421768707,2.2585945146589737,1.620053969666637,train
cleanStatic::train,cleanStatic::train,58.0,58.69125544,10,0.9561644643006296,1.061988230070069,0.02857142857142857,0.48809523809523814,2.7932278329175655,1.7253430814646114,train
cleanStatic::train,cleanStatic::train,58.5,59.19125544,10,1.1151195969491718,1.2974812157556586,0.018367346938775512,0.49795918367346936,3.5791257406730885,2.2003622428298577,train
cleanStatic::train,cleanStatic::train,59.0,59.69125544,10,0.9287360771457983,1.0986156851786602,0.034013605442176874,0.4085034013605442,2.537989166962105,1.5368884248581238,train
cleanStatic::train,cleanStatic::train,59.5,60.19125544,10,0.831033993716227,0.9867134276666395,0.06666666666666667,0.4527210884353742,1.7726605773775288,1.22938303893178,train
cleanStatic::train,cleanStatic::train,60.0,60.69125544,10,0.821527110998509,1.0214967828601043,0.14829931972789115,0.3438775510204082,1.1843629253511314,1.126388543188173,train
cleanStatic::train,cleanStatic::train,60.5,61.19125544,10,0.8188884610986695,1.0020468290959765,0.12176870748299319,0.4503401360544218,1.3050941773962357,1.190695662143688,train
cleanStatic::train,cleanStatic::train,61.0,61.69125544,10,1.3268929124376092,1.383788434492687,0.011564625850340135,0.4581632653061225,4.675215311198402,2.9406785767251438,train
cleanStatic::train,cleanStatic::train,61.5,62.19125544,10,0.8967220503763524,1.0744206240608656,0.06938775510204082,0.5285714285714286,1.7362066261014677,1.4810744028466285,train
cleanStatic::train,cleanStatic::train,62.0,62.69125544,10,1.0314556263677317,1.164024847235998,0.02040816326530612,0.41904761904761906,3.3714594258871595,1.9285844148580267,train
cleanStatic::train,cleanStatic::train,62.5,63.19125544,10,1.1631480403073722,1.260941580870599,0.011564625850340135,0.4755102040816327,4.675215311198402,2.335561685277332,train
cleanStatic::train,cleanStatic::train,63.0,63.69125544,11,3.219014256869389,1.5014038211234826,0.0006802721088435374,0.4925170068027211,27.721756005376513,9.926158429753801,train
cleanStatic::train,cleanStatic::train,63.5,64.19125543999999,11,3.258155259750501,1.5557734978315485,0.0006802721088435374,0.2748299319727891,27.721756005376513,10.055146390642518,train
cleanStatic::train,cleanStatic::train,64.0,64.69125543999999,11,3.245948627952042,1.5215563752724746,0.0006802721088435374,0.47687074829931975,27.721756005376513,10.09505501445671,train
cleanStatic::train,cleanStatic::train,64.5,65.19125543999999,11,3.1960075949008857,1.4547650049188638,0.0006802721088435374,0.39931972789115644,27.721756005376513,9.866567712094094,train
cleanStatic::train,cleanStatic::train,65.0,65.69125543999999,11,3.3077638299913854,1.5318945184648505,0.0006802721088435374,0.32653061224489793,27.721756005376513,10.34327132554719,train
cleanStatic::train,cleanStatic::train,65.5,66.19125543999999,11,3.2993231448539775,1.5966673704577579,0.0006802721088435374,0.3802721088435374,27.721756005376513,10.242669129949634,train
cleanStatic::train,cleanStatic::train,66.0,66.69125543999999,11,3.26297089548558,1.5750398390775209,0.0006802721088435374,0.33741496598639453,27.721756005376513,10.064853131806892,train
cleanStatic::train,cleanStatic::train,66.5,67.19125543999999,11,3.3515802402530244,1.6236503056958294,0.0006802721088435374,0.5217687074829932,27.721756005376513,10.490357822332513,train
cleanStatic::train,cleanStatic::train,67.0,67.69125543999999,11,3.169260740572758,1.3660719632909553,0.0006802721088435374,0.42857142857142855,27.721756005376513,9.881401008805831,train
cleanStatic::train,cleanStatic::train,67.5,68.19125543999999,11,3.221870758773699,1.4693268148552336,0.0006802721088435374,0.4782312925170068,27.721756005376513,10.025545755426176,train
cleanStatic::train,cleanStatic::train,68.0,68.69125543999999,11,3.285216121607533,1.5841521187772003,0.0006802721088435374,0.42925170068027213,27.721756005376513,10.217304539258956,train
cleanStatic::train,cleanStatic::train,68.5,69.19125543999999,11,3.289876691436526,1.5780953206534678,0.0006802721088435374,0.427891156462585,27.721756005376513,10.270335449940001,train
cleanStatic::train,cleanStatic::train,69.0,69.69125543999999,11,3.31163520979357,1.5730251700245539,0.0006802721088435374,0.5224489795918368,27.721756005376513,10.355662656861453,train
cleanStatic::train,cleanStatic::train,69.5,70.19125543999999,11,3.5172766119872763,1.8003984912970614,0.0006802721088435374,0.45714285714285713,27.721756005376513,10.962833306572216,train
cleanStatic::train,cleanStatic::train,70.0,70.69125543999999,11,3.3956644379221874,1.6958367400311047,0.0006802721088435374,0.42517006802721086,27.721756005376513,10.620101728541417,train
cleanStatic::train,cleanStatic::train,70.5,71.19125543999999,11,3.4038894475742243,1.8009531112144779,0.0006802721088435374,0.3904761904761905,27.721756005376513,10.506121577227008,train
cleanStatic::train,cleanStatic::train,71.0,71.69125543999999,11,3.3009986262386275,1.6257708868946272,0.0006802721088435374,0.4598639455782313,27.721756005376513,10.232084116969938,train
cleanStatic::train,cleanStatic::train,71.5,72.19125543999999,11,3.2930932880443766,1.6349799854784826,0.0006802721088435374,0.3904761904761905,27.721756005376513,10.180295352937538,train
cleanStatic::train,cleanStatic::train,72.0,72.69125543999999,10,0.8830846805592072,1.1159324887383897,0.07006802721088436,0.4241496598639456,1.727447338100663,1.355196975440693,train
cleanStatic::train,cleanStatic::train,72.5,73.19125543999999,10,0.8561660481098107,1.1010566194725109,0.10204081632653061,0.3551020408163265,1.4256501125616299,1.2182201340340828,train
cleanStatic::train,cleanStatic::train,73.0,73.69125543999999,10,0.8485808695640544,1.0054565950853316,0.0673469387755102,0.46020408163265303,1.7633270997796893,1.3215425386093549,train
cleanStatic::train,cleanStatic::train,73.5,74.19125543999999,10,0.8705181117531116,1.051443949491775,0.0707482993197279,0.4336734693877551,1.7188225864873563,1.3796974936224018,train
cleanStatic::train,cleanStatic::train,74.0,74.69125543999999,10,0.8723367228001913,0.9880740925876259,0.04285714285714286,0.5574829931972789,2.239244939957195,1.476373709392729,train
cleanStatic::train,cleanStatic::train,74.5,75.19125543999999,10,0.8352026231701718,0.999330688852587,0.08639455782312926,0.4316326530612245,1.5510966316927228,1.2678190001141396,train
cleanStatic::train,cleanStatic::train,75.0,75.69125543999999,10,0.7859942625545806,0.9552878999048847,0.1414965986394558,0.4568027210884354,1.2119011931511545,1.0824654238174791,train
cleanStatic::train,cleanStatic::train,75.5,76.19125543999999,10,0.7607045041389109,0.8554997644986917,0.09727891156462586,0.48469387755102045,1.4604282913991735,1.0477808086073752,train
cleanStatic::train,cleanStatic::train,76.0,76.69125543999999,10,0.7355053693415529,0.8328515734486572,0.20340136054421767,0.45578231292517,1.0169530221161986,0.9278083056762644,train
cleanStatic::train,cleanStatic::train,76.5,77.19125543999999,10,0.9215063859675328,1.0535102695534202,0.03197278911564626,0.4928571428571429,2.625436965337453,1.599903671548633,train
cleanStatic::train,cleanStatic::train,77.0,77.69125543999999,10,0.8629767232024982,0.9631341831440388,0.04013605442176871,0.5091836734693878,2.3197876221309377,1.4101950527029192,train
cleanStatic::train,cleanStatic::train,77.5,78.19125543999999,10,0.7100239663990312,0.7434895716392146,0.20136054421768707,0.4785714285714286,1.0218494838179406,0.911664734655847,train
cleanStatic::train,cleanStatic::train,78.0,78.69125543999999,10,0.7700571705827068,0.871613180339715,0.13401360544217686,0.5115646258503401,1.244701536823494,1.1179563869065152,train
cleanStatic::train,cleanStatic::train,78.5,79.19125543999999,10,0.7593828033685182,0.7818123944206328,0.07210884353741497,0.6438775510204082,1.7019633855774567,1.162327250329733,train
cleanStatic::train,cleanStatic::train,79.0,79.69125543999999,10,0.8879880993168883,1.0190544485844126,0.04013605442176871,0.5010204081632653,2.3197876221309377,1.513465291940327,train
cleanStatic::train,cleanStatic::train,79.5,80.19125543999999,10,1.004192834951444,1.0614750819177448,0.017006802721088437,0.5197278911564626,3.7398081879939618,1.8800183816000704,train
cleanStatic::train,cleanStatic::train,80.0,80.69125543999999,10,0.9440995294497478,1.119620570894013,0.04149659863945578,0.4476190476190476,2.2784531054972637,1.660585287194121,train
cleanStatic::train,cleanStatic::train,80.5,81.19125543999999,10,0.8225494066296516,0.9193450990893626,0.09047619047619047,0.48673469387755103,1.515072627450963,1.3206740744078982,train
cleanStatic::train,cleanStatic::train,81.0,81.69125543999999,10,0.7608976221990291,0.8562899774947853,0.12653061224489795,0.5112244897959184,1.2805160038757077,1.0882840753154757,train
cleanStatic::train,cleanStatic::train,81.5,82.19125543999999,10,0.8077557840775128,0.9584237675721796,0.11972789115646258,0.48469387755102045,1.3160968614677255,1.2190778734945629,train
cleanStatic::train,cleanStatic::train,82.0,82.69125543999999,10,0.8500282833394305,0.9950546163816096,0.07210884353741497,0.5102040816326531,1.7019633855774567,1.3722770781468154,train
cleanStatic::train,cleanStatic::train,82.5,83.19125543999999,10,0.7767734712531313,0.8787978875321721,0.09591836734693877,0.5299319727891156,1.4708643561237613,1.1308211361808087,train
cleanStatic::train,cleanStatic::train,83.0,83.69125543999999,10,0.900720300153689,1.000123673327634,0.03537414965986395,0.4782312925170068,2.4842610144379793,1.5353076796727319,train
cleanStatic::train,cleanStatic::train,83.5,84.19125543999999,10,0.8713949237392175,0.9217058703945581,0.04421768707482993,0.6901360544217687,2.2019901652539113,1.5632691811646238,train
cleanStatic::train,cleanStatic::train,84.0,84.69125543999999,10,0.8163734506336029,1.009822637530566,0.11632653061224489,0.36020408163265305,1.3351075047593473,1.1434974416425245,train
cleanStatic::train,cleanStatic::train,84.5,85.19125543999999,10,0.740683217043652,0.7415731493194391,0.09659863945578231,0.6557823129251701,1.465617222447209,1.1072996058917035,train
cleanStatic::train,cleanStatic::train,85.0,85.69125543999999,10,1.0346362351851224,1.1046344259076193,0.0163265306122449,0.3877551020408163,3.828277058678124,1.9450539717321422,train
cleanStatic::train,cleanStatic::train,85.5,86.19125543999999,10,1.164766382145809,1.286053174845056,0.018367346938775512,0.45952380952380956,3.5791257406730885,2.372446477710231,train
cleanStatic::train,cleanStatic::train,86.0,86.69125543999999,10,0.8215513238566039,0.8926167291333691,0.050340136054421766,0.5568027210884354,2.054744723411021,1.3160235154291282,train
cleanStatic::train,cleanStatic::train,86.5,87.19125543999999,10,0.8212635063671192,0.9724493680118208,0.11700680272108843,0.38197278911564625,1.3312357253225866,1.185361551886311,train
cleanStatic::train,cleanStatic::train,87.0,87.69125543999999,10,0.7779153658628702,0.87316249356434,0.09863945578231292,0.4173469387755102,1.4502208468777655,1.115886283037961,train
