regime,target_domain,feature_group,source,run_id,block_id,samples,rmse,independence_note
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,14,52,0.2851286416290456,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,15,56,0.3014604274685867,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,16,53,0.3069065247680047,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,17,53,0.293216902685704,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,18,44,0.2874198404290752,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,19,36,0.22937827728081356,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,20,31,0.20306321961578946,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,21,28,0.16895766168632656,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,22,41,0.2585969118470859,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,23,48,0.29815271445045505,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,24,40,0.26858972803126746,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,25,37,0.29662043684009337,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,26,37,0.270901292856315,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,27,34,0.26375117969431533,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,28,41,0.26426518722197134,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-028,29,42,0.2986895812028502,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,1,9,0.11133516594243045,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,2,32,0.24931889831500997,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,3,32,0.21901166432603916,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,4,34,0.2410916442561778,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,5,32,0.24193371242132045,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,6,28,0.17698809828779932,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,7,24,0.11194210984867253,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,8,25,0.13585191236332958,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,9,48,0.3011665870629553,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,10,58,0.3022778208800977,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,11,49,0.2850633452766608,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,12,40,0.27498016881250265,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,13,36,0.23576615073120577,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,14,40,0.2589360525320097,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,15,46,0.27972855272506536,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,16,41,0.2555057963799446,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,17,44,0.28195459585391464,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,18,40,0.25999493940662766,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,19,25,0.13549319160118503,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,20,46,0.27504258437958445,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,21,48,0.2949080881974109,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,22,38,0.25388933998273444,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,23,30,0.19096710333819122,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,24,40,0.26644655432982584,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,25,46,0.3033378325674378,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,26,46,0.2689142699412683,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,27,53,0.3234894693297616,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,28,48,0.28371098294125746,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-029,29,35,0.26486325842363156,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,1,9,0.11112736043817877,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,2,35,0.1910626341055693,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,3,52,0.20427286446362744,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,4,55,0.2262958798026059,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,5,59,0.15907334369273163,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,6,58,0.11326944734997718,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,7,64,0.16751188192987398,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,8,64,0.1576774524113434,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,9,62,0.1496598532981875,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,10,64,0.17028194715994258,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,11,64,0.16578585624565026,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,12,66,0.16248752938532338,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,13,72,0.15189945472283645,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,14,72,0.09922166300664799,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,15,72,0.09878395920092584,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,16,72,0.09744269408893737,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,17,80,0.156052333215003,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,18,88,0.1883914152282076,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,19,82,0.16977348058323186,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,20,74,0.11025809178946643,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,21,72,0.099023934111123,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,22,72,0.09774606100047926,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,23,72,0.09991327243822784,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,24,73,0.10611342215874474,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,25,80,0.15094314279879303,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,26,88,0.21886598038683505,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,27,81,0.16598901004044211,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,28,74,0.12314199014888133,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,synthetic,syn-oak-r4-030,29,64,0.09483444461498126,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,85,88,0.11927941040667187,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,86,88,0.11985952257195642,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,87,88,0.11882706234926631,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,88,88,0.11954297811768548,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,89,88,0.12051035421745075,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,90,88,0.1194285585549303,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,91,88,0.12022007055237917,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,92,88,0.12025138757107813,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,93,88,0.12001236818872131,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,94,88,0.11943800370365942,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,95,88,0.12071788219102081,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,96,88,0.11955745393542314,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,97,88,0.11843683238632412,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,98,88,0.11955206561694032,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,99,88,0.11746531972434093,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,100,88,0.11724476995382369,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,101,88,0.11941962246029209,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,102,88,0.11993354280865079,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,103,88,0.11958909424402633,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,104,88,0.11914685609302521,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,105,88,0.12117937345365207,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,106,88,0.12021219011420602,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,107,88,0.11906852472021891,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,108,88,0.11879637298114652,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,109,88,0.11932737209484634,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,110,88,0.12077846887652924,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,111,88,0.12012224300544773,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,112,88,0.11942256727033464,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,113,88,0.12012211802380808,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,114,88,0.11826726404092688,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,115,88,0.11981508061110464,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,116,88,0.1193288227346997,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,117,88,0.11910020708289568,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,118,88,0.1216611900222706,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,B0_residual_9D,real,cleanStatic,119,78,0.1189054381534872,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,1,3,1.0062696790036465,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,2,8,0.8904469183655692,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,3,8,0.8837929781893484,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,4,8,0.8970906413489023,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,5,8,1.16600593576496,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,6,8,0.9328591135037061,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,7,8,1.0618235718812887,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,8,8,1.0086547625892008,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,9,8,0.93095120894938,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,10,8,0.8991774145249415,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,11,8,0.9810390904631233,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,12,8,1.2242155315737036,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,13,8,1.0337486117578925,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,14,8,0.7919236670329356,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,15,8,0.9275328500583646,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,16,8,1.0142922686164262,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,17,8,1.0208500118097839,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,18,8,0.9827628399407008,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,19,8,0.8209248427525936,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,20,8,1.1009034384607062,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,21,8,1.0953737622468487,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,22,8,0.8683848615113442,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,23,8,1.0541765705587847,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,24,8,0.8726335294340941,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,25,8,0.87093119544725,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,26,8,0.8176525561114261,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,27,8,0.9979008566805118,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,28,8,0.8940238821446456,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-028,29,8,1.0751632306696381,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,1,3,1.0541411965270178,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,2,8,0.886462267356595,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,3,8,0.9475911816253467,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,4,8,1.065678649114388,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,5,8,0.8312784971574114,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,6,8,0.8243136233583536,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,7,8,1.1307045190064544,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,8,8,0.8630821535878735,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,9,8,0.911256193477411,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,10,8,0.8619142146406988,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,11,8,0.9016125443293365,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,12,8,1.1374591546641781,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,13,8,1.115362987377789,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,14,8,0.9802169682805832,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,15,8,1.2432233776765715,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,16,8,0.9433338595269217,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,17,8,0.9096554969589233,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,18,8,0.9540083813602299,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,19,8,0.8298273780127202,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,20,8,0.9000483992316792,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,21,8,0.9162644960708797,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,22,8,1.0388299444022269,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,23,8,0.7813383830190235,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,24,8,1.047856973315571,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,25,8,0.8912062959255459,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,26,8,0.9534719542048623,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,27,8,0.9867143812547083,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,28,8,0.9380720981936344,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-029,29,7,0.9788126008731595,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,1,3,0.8463409628650383,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,2,8,0.9455458636113029,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,3,8,0.9390477734408236,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,4,8,0.7550214440731667,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,5,8,0.9700316178035331,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,6,8,0.8474736792508485,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,7,8,0.8414758939255688,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,8,8,1.1154860857995985,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,9,8,0.9528891815082903,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,10,8,1.0018756897115213,8-epoch block summary; blocks within one recording are not independent recording replicates
S0,SYN-OAK,M1_innovation,synthetic,syn-oak-r4-030,11,8,1.0856558564963985,8-epoch block summary; blocks within one recording are not independent recording replicates
