physical_recording_id,window_end_s,tracked_prn_count,min_p,median_p,mean_q,max_q,mean_neg_log_p,median_neg_log_p,score_A2,window_start_s,producer_chain_id,score_A0,score_B0_Exact,score_B0_Enhanced,phase,scenario,stable_pre,post,persistent
texbat-ds4-method-a-9tap-external-validation,8.08241928,1,0.9955223880597015,0.9955223880597015,0.6294954986774559,0.6294954986774559,0.004487666469388017,0.004487666469388017,0.004487666469388017,7.08241928,producer-6168d0745cc8e573852c,0.014226777832372469,0.0,-0.0,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.082941359999998,1,1.0,1.0,0.20062308532578543,0.20062308532578543,0.0,0.0,0.0,7.08294136,producer-c84351117b523855f4d8,0.019828547892838052,0.0,-0.0,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.12280144,1,0.9985074626865672,0.9985074626865672,0.5006320130430347,0.5006320130430347,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.12280144,producer-9c553e0e199b76e9e6fd,0.015484292192338734,0.0,-0.0,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.12581316,1,0.9970149253731343,0.9970149253731343,0.5227041057733496,0.5227041057733496,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,7.12581316,producer-1cbf293610054148ecfd,0.01475633447835599,0.0,-0.0,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.12830808,1,0.014925373134328358,0.014925373134328358,67.20036052811827,67.20036052811827,4.204692619390966,4.204692619390966,4.204692619390966,7.12830808,producer-d6fadf97b8bb86fd9d70,0.32195932257807536,0.40235947810852507,1.215275237224718,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.41676192,1,0.9388059701492537,0.9388059701492537,1.1100923042351722,1.1100923042351722,0.06314645568457124,0.06314645568457124,0.06314645568457124,7.41676192,producer-c17e30d613841c6f616f,0.049956975875533216,0.3017696085813938,0.3038188093061795,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.54046532,1,0.9985074626865672,0.9985074626865672,0.4974603185424744,0.4974603185424744,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.54046532,producer-4646a0efb4b6ff23aa2d,0.02734869731830533,0.22632720643604534,0.07595470232654487,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.540853679999998,1,1.0,1.0,0.2795386446420731,0.2795386446420731,0.0,0.0,0.0,7.540853679999999,producer-f5f145f7c90ca11bc162,0.009924710238898043,0.169745404827034,0.01898867558163622,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.54177892,1,0.9985074626865672,0.9985074626865672,0.5096979806295592,0.5096979806295592,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.541778919999999,producer-41151794e6cc648a071b,0.013043321005061007,0.1273090536202755,0.004747168895409055,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.5426056,1,0.7402985074626866,0.7402985074626866,2.1859220906606014,2.1859220906606014,0.30070178566008426,0.30070178566008426,0.30070178566008426,7.5426056,producer-ba7963cb0dd3fb810ad7,0.031051350962205973,0.09548179021520663,0.0011867922238522636,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.58241928,1,0.9970149253731343,0.9970149253731343,0.5687946552561929,0.5687946552561929,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,7.58241928,producer-6168d0745cc8e573852c,0.014671386883533725,0.07161134266140497,0.0002966980559630659,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.582941359999998,1,1.0,1.0,0.3364481330225223,0.3364481330225223,0.0,0.0,0.0,7.58294136,producer-c84351117b523855f4d8,0.013082201760190225,0.05370850699605373,7.417451399076648e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.62280144,1,0.9925373134328358,0.9925373134328358,0.6978528713059684,0.6978528713059684,0.007490671729157626,0.007490671729157626,0.007490671729157626,7.62280144,producer-9c553e0e199b76e9e6fd,0.01565848631658676,0.040281380247040297,1.854362849769162e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.62581316,1,0.9985074626865672,0.9985074626865672,0.4957072712869033,0.4957072712869033,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,7.62581316,producer-1cbf293610054148ecfd,0.014681809864926398,0.030211035185280222,4.635907124422905e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.62830808,1,0.005970149253731343,0.005970149253731343,314.3535161738809,314.3535161738809,5.120983351265121,5.120983351265121,5.120983351265121,7.62830808,producer-d6fadf97b8bb86fd9d70,0.6279432317949076,0.42501775449748525,1.2152763962014992,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,8.91676192,1,0.9477611940298507,0.9477611940298507,1.0693171865394246,1.0693171865394246,0.05365271349232014,0.05365271349232014,0.05365271349232014,7.91676192,producer-c17e30d613841c6f616f,0.022681153383558215,0.3187633158731139,0.3038190990503748,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.04046532,1,0.9925373134328358,0.9925373134328358,0.6670848670112727,0.6670848670112727,0.007490671729157626,0.007490671729157626,0.007490671729157626,8.04046532,producer-4646a0efb4b6ff23aa2d,0.035956030175757,0.23907248690483543,0.0759547747625937,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.04085368,1,1.0,1.0,0.31168039321242147,0.31168039321242147,0.0,0.0,0.0,8.040853679999998,producer-f5f145f7c90ca11bc162,0.023290570074130712,0.17930436517862658,0.018988693690648425,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.04177892,1,0.9865671641791045,0.9865671641791045,0.7407131119387238,0.7407131119387238,0.01352387253332543,0.01352387253332543,0.01352387253332543,8.04177892,producer-41151794e6cc648a071b,0.013992855646382484,0.13447827388396993,0.004747173422662106,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.042605600000002,1,0.9671641791044776,0.9671641791044776,0.9041230327131726,0.9041230327131726,0.033387016032737055,0.033387016032737055,0.033387016032737055,8.0426056,producer-ba7963cb0dd3fb810ad7,0.026398495820638083,0.10085870541297745,0.0011867933556655265,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.082419280000002,1,0.9970149253731343,0.9970149253731343,0.602849125111543,0.602849125111543,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,8.08241928,producer-6168d0745cc8e573852c,0.0177945254712755,0.07564402905973308,0.00029669833891638164,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.08294136,1,0.9970149253731343,0.9970149253731343,0.5561160267307985,0.5561160267307985,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,8.082941359999998,producer-c84351117b523855f4d8,0.01921130138028853,0.05673302179479981,7.417458472909541e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.122801440000002,1,0.9940298507462687,0.9940298507462687,0.6430918809122885,0.6430918809122885,0.005988041844622557,0.005988041844622557,0.005988041844622557,8.12280144,producer-9c553e0e199b76e9e6fd,0.025635616479833066,0.04254976634609986,1.8543646182273852e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.125813160000002,1,0.9985074626865672,0.9985074626865672,0.4950795995776772,0.4950795995776772,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,8.12581316,producer-1cbf293610054148ecfd,0.014394004613357101,0.031912324759574895,4.635911545568463e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.12830808,1,0.008955223880597015,0.008955223880597015,278.37349725740035,278.37349725740035,4.715518243156957,4.715518243156957,4.715518243156957,8.12830808,producer-d6fadf97b8bb86fd9d70,0.44923128257096345,0.4262937216782062,1.2152763962026043,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.41676192,1,0.8686567164179104,0.8686567164179104,1.5422387324368525,1.5422387324368525,0.14080726465357396,0.14080726465357396,0.14080726465357396,8.41676192,producer-c17e30d613841c6f616f,0.02957670542675983,0.31972029125865464,0.3038190990506511,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.54046532,1,0.9985074626865672,0.9985074626865672,0.46834991458081904,0.46834991458081904,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,8.54046532,producer-4646a0efb4b6ff23aa2d,0.02571151084852488,0.23979021844399098,0.07595477476266277,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.54085368,1,1.0,1.0,0.3437960523459516,0.3437960523459516,0.0,0.0,0.0,8.540853679999998,producer-f5f145f7c90ca11bc162,0.014061562543108284,0.17984266383299324,0.018988693690665692,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.54177892,1,0.9925373134328358,0.9925373134328358,0.6818593449846575,0.6818593449846575,0.007490671729157626,0.007490671729157626,0.007490671729157626,8.54177892,producer-41151794e6cc648a071b,0.015125879539674581,0.13488199787474492,0.004747173422666423,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.542605600000002,1,0.9970149253731343,0.9970149253731343,0.5845930380682391,0.5845930380682391,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,8.5426056,producer-ba7963cb0dd3fb810ad7,0.015751559130231886,0.10116149840605869,0.0011867933556666058,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.582419280000002,1,0.9955223880597015,0.9955223880597015,0.6162465834967882,0.6162465834967882,0.004487666469388017,0.004487666469388017,0.004487666469388017,8.58241928,producer-6168d0745cc8e573852c,0.017154107823108635,0.07587112380454401,0.00029669833891665144,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.58294136,1,1.0,1.0,0.3952418506533545,0.3952418506533545,0.0,0.0,0.0,8.582941359999998,producer-c84351117b523855f4d8,0.0193370318417881,0.05690334285340801,7.417458472916286e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.622801440000002,1,0.9552238805970149,0.9552238805970149,0.9977296654237555,0.9977296654237555,0.04580953603129422,0.04580953603129422,0.04580953603129422,8.62280144,producer-9c553e0e199b76e9e6fd,0.02324762314586564,0.042677507140056005,1.8543646182290715e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.625813160000002,1,0.9970149253731343,0.9970149253731343,0.5667348130422385,0.5667348130422385,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,8.62581316,producer-1cbf293610054148ecfd,0.016995070037502148,0.032008130355042005,4.635911545572679e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.62830808,1,0.014925373134328358,0.014925373134328358,144.78601805786172,144.78601805786172,4.204692619390966,4.204692619390966,4.204692619390966,8.62830808,producer-d6fadf97b8bb86fd9d70,0.96180255539648,0.42636557587480656,1.2152763962026043,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,9.91676192,1,0.9432835820895522,0.9432835820895522,1.08921168074195,1.08921168074195,0.05838831823815435,0.05838831823815435,0.05838831823815435,8.91676192,producer-c17e30d613841c6f616f,0.034265522617839425,0.3197741819061049,0.3038190990506511,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.04046532,1,0.9970149253731343,0.9970149253731343,0.586719760875229,0.586719760875229,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,9.04046532,producer-4646a0efb4b6ff23aa2d,0.03341624823943688,0.2398306364295787,0.07595477476266277,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.04085368,1,0.9985074626865672,0.9985074626865672,0.4404289476742515,0.4404289476742515,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,9.04085368,producer-f5f145f7c90ca11bc162,0.012575699827800595,0.17987297732218402,0.018988693690665692,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.04177892,1,0.9970149253731343,0.9970149253731343,0.5197956135129492,0.5197956135129492,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,9.04177892,producer-41151794e6cc648a071b,0.01904032565677001,0.13490473299163802,0.004747173422666423,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.0426056,1,0.8567164179104477,0.8567164179104477,1.6025136369685522,1.6025136369685522,0.15464831606544538,0.15464831606544538,0.15464831606544538,9.042605600000002,producer-ba7963cb0dd3fb810ad7,0.03949983478833946,0.10117854974372852,0.0011867933556666058,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.08241928,1,1.0,1.0,0.29592879563172914,0.29592879563172914,0.0,0.0,0.0,9.082419280000002,producer-6168d0745cc8e573852c,0.014661172105083919,0.07588391230779638,0.00029669833891665144,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.08294136,1,1.0,1.0,0.20531269781538547,0.20531269781538547,0.0,0.0,0.0,9.08294136,producer-c84351117b523855f4d8,0.01591856458820458,0.056912934230847284,7.417458472916286e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.09446772,1,0.9731343283582089,0.9731343283582089,0.8555518251365264,0.8555518251365264,0.02723315045835885,0.02723315045835885,0.02723315045835885,9.09446772,producer-5e3848e69af77db1fd01,0.019009606404632624,0.04268470067313546,1.8543646182290715e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.12280144,1,0.982089552238806,0.982089552238806,0.8019368048228521,0.8019368048228521,0.018072781059694506,0.018072781059694506,0.018072781059694506,9.122801440000002,producer-9c553e0e199b76e9e6fd,0.01486582226071325,0.0320135255048516,4.635911545572679e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.12581316,1,0.9970149253731343,0.9970149253731343,0.5662682803635019,0.5662682803635019,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,9.125813160000002,producer-1cbf293610054148ecfd,0.01824237532409856,0.0240101441286387,1.1589778863931697e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.12830808,1,0.014925373134328358,0.014925373134328358,111.21643524191705,111.21643524191705,4.204692619390966,4.204692619390966,4.204692619390966,9.12830808,producer-d6fadf97b8bb86fd9d70,0.9166903568906795,0.42036708620500407,1.2152755269691895,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.41676192,1,0.935820895522388,0.935820895522388,1.1424822931865073,1.1424822931865073,0.0663311717520911,0.0663311717520911,0.0663311717520911,9.41676192,producer-c17e30d613841c6f616f,0.03696861778926212,0.315275314653753,0.3038188817422974,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.54046532,1,1.0,1.0,0.38235265472283597,0.38235265472283597,0.0,0.0,0.0,9.54046532,producer-4646a0efb4b6ff23aa2d,0.022022672569305606,0.23645648599031477,0.07595472043557434,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.54085368,1,1.0,1.0,0.3577497243395615,0.3577497243395615,0.0,0.0,0.0,9.54085368,producer-f5f145f7c90ca11bc162,0.016712389449279386,0.17734236449273608,0.018988680108893586,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.54177892,1,0.9985074626865672,0.9985074626865672,0.43071831073639777,0.43071831073639777,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,9.54177892,producer-41151794e6cc648a071b,0.017096343775281433,0.13300677336955205,0.0047471700272233965,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.5426056,1,0.7597014925373134,0.7597014925373134,2.0802440757806906,2.0802440757806906,0.27482969583448896,0.27482969583448896,0.27482969583448896,9.542605600000002,producer-ba7963cb0dd3fb810ad7,0.037704280791103405,0.09975508002716404,0.0011867925068058491,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.58241928,1,1.0,1.0,0.15725357968935708,0.15725357968935708,0.0,0.0,0.0,9.582419280000002,producer-6168d0745cc8e573852c,0.012367116361853269,0.07481631002037303,0.0002966981267014623,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.58294136,1,1.0,1.0,0.27690839074234885,0.27690839074234885,0.0,0.0,0.0,9.58294136,producer-c84351117b523855f4d8,0.01757469408481989,0.056112232515279775,7.417453167536557e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.59446772,1,0.7865671641791044,0.7865671641791044,1.8957391077694972,1.8957391077694972,0.24007716384364947,0.24007716384364947,0.24007716384364947,9.59446772,producer-5e3848e69af77db1fd01,0.0354623499497306,0.04208417438645983,1.8543632918841393e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.62280144,1,0.9492537313432836,0.9492537313432836,1.0556421953804986,1.0556421953804986,0.05207914904488957,0.05207914904488957,0.05207914904488957,9.622801440000002,producer-9c553e0e199b76e9e6fd,0.018918618417677436,0.03156313078984487,4.635908229710348e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.62581316,1,1.0,1.0,0.2915996709932226,0.2915996709932226,0.0,0.0,0.0,9.625813160000002,producer-1cbf293610054148ecfd,0.02247778504834271,0.023672348092383652,1.158977057427587e-06,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.62830808,1,0.014925373134328358,0.014925373134328358,132.80315789777492,132.80315789777492,4.204692619390966,4.204692619390966,4.204692619390966,9.62830808,producer-d6fadf97b8bb86fd9d70,0.9511738018766295,0.4201137391778128,1.2152755269689823,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,10.91676192,1,0.8686567164179104,0.8686567164179104,1.5450763201522189,1.5450763201522189,0.14080726465357396,0.14080726465357396,0.14080726465357396,9.91676192,producer-c17e30d613841c6f616f,0.03312911468465659,0.3150853043833596,0.3038188817422456,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.04046532,1,0.9985074626865672,0.9985074626865672,0.449338249561996,0.449338249561996,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,10.04046532,producer-4646a0efb4b6ff23aa2d,0.030624290540243515,0.23631397828751968,0.0759547204355614,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.04085368,1,1.0,1.0,0.31967516197027673,0.31967516197027673,0.0,0.0,0.0,10.04085368,producer-f5f145f7c90ca11bc162,0.009911990029224597,0.17723548371563977,0.01898868010889035,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.04177892,1,0.9985074626865672,0.9985074626865672,0.4727824183262548,0.4727824183262548,0.0014936522567832536,0.0014936522567832536,0.0014936522567832536,10.04177892,producer-41151794e6cc648a071b,0.0255740535141687,0.13292661278672982,0.004747170027222587,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.0426056,1,0.9522388059701492,0.9522388059701492,1.0182847417438268,1.0182847417438268,0.048939429040221916,0.048939429040221916,0.048939429040221916,10.0426056,producer-ba7963cb0dd3fb810ad7,0.024713315307164804,0.09969495959004737,0.0011867925068056468,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.08241928,1,1.0,1.0,0.2515535029734839,0.2515535029734839,0.0,0.0,0.0,10.08241928,producer-6168d0745cc8e573852c,0.016662354541236504,0.07477121969253553,0.0002966981267014117,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.08294136,1,0.9970149253731343,0.9970149253731343,0.5966226982237168,0.5966226982237168,0.0029895388483660483,0.0029895388483660483,0.0029895388483660483,10.08294136,producer-c84351117b523855f4d8,0.02159201527532137,0.05607841476940165,7.417453167535293e-05,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.09446772,1,0.4552238805970149,0.4552238805970149,4.0620627262462925,4.0620627262462925,0.7869659357776002,0.7869659357776002,0.7869659357776002,10.09446772,producer-5e3848e69af77db1fd01,0.07433559673417002,0.21534560621703755,0.5231469080795946,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.12280144,1,0.8522388059701492,0.8522388059701492,1.625610421422666,1.625610421422666,0.15988850272900157,0.15988850272900157,0.15988850272900157,10.12280144,producer-9c553e0e199b76e9e6fd,0.020916469465840953,0.16150920466277816,0.13078672701989866,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.12581316,1,1.0,1.0,0.27425926672669343,0.27425926672669343,0.0,0.0,0.0,10.12581316,producer-1cbf293610054148ecfd,0.02533422156013228,0.12113190349708361,0.032696681754974664,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.12830808,1,0.014925373134328358,0.014925373134328358,95.95922791833401,95.95922791833401,4.204692619390966,4.204692619390966,4.204692619390966,10.12830808,producer-d6fadf97b8bb86fd9d70,0.5196371185409852,0.4932084057313378,1.2234494076634617,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.41676192,1,0.9925373134328358,0.9925373134328358,0.7201175159089211,0.7201175159089211,0.007490671729157626,0.007490671729157626,0.007490671729157626,10.41676192,producer-c17e30d613841c6f616f,0.018710342535319047,0.36990630429850335,0.3058623519158654,excluded,DS4,False,False,False
texbat-ds4-method-a-9tap-external-validation,11.54046532,1,0.9194029850746268,0.9194029850746268,1.213224950575909,1.213224950575909,0.08403074885149203,0.08403074885149203,0.08403074885149203,10.54046532,producer-4646a0efb4b6ff23aa2d,0.04043715769025669,0.2774297282238775,0.07646558797896635,excluded,DS4,False,False,False
