physical_recording_id,history_id,role,split,prn,segment,channel,window_start_s,window_end_s,window_bin_s,target_window_index,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,q,p,rmse
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,11.6251446,12.6251446,12.0,23,-0.029140043480741173,-0.03778874933360554,-0.04712501420259152,-0.032122865330131506,-0.0043069832026958466,0.005579451577112815,0.010120913335998821,0.010086245614532863,-0.019397397770640923,0.31233568194858863,1.0,0.026161638184995166
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,12.1251446,13.1251446,12.5,24,-0.04181527457967937,-0.04874304333386614,-0.05985648204626132,-0.0462273723545375,-0.004226215183734894,-0.002320984549476296,-0.012374799286105576,0.011659472678446664,-0.015041161718718027,0.3802027208938389,1.0,0.03396523259942634
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,12.6251446,13.6251446,13.0,25,0.011935918992719508,0.016239320317621764,0.010791556172377093,0.007892341218630028,-0.004168123006820679,-0.002059488532476339,-0.08083162924329512,-0.022725774897369655,-0.007289122845571511,1.5616742321328991,0.8671641791044776,0.029268655221350522
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,13.1251446,14.1251446,13.5,26,-0.058931310752019406,-0.026752939304757972,-0.035304539480109476,-0.03748909393022226,-0.005556873977184296,0.02079747966799922,0.07392689728355945,0.05397946919309757,0.025898688923525703,1.786094722691276,0.8164179104477612,0.04262704821178163
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,13.6251446,14.6251446,14.0,27,-0.01698368907052744,0.009251041372600077,0.08316813944456516,0.09183485891243642,-0.00603032112121582,-0.1259592011909288,-0.04073631864979757,-0.05375913776500607,-0.06066987092016701,3.0979801359905674,0.5597014925373134,0.06654740926285893
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,14.1251446,15.1251446,14.5,28,0.023459915271857257,0.05281416376887513,0.05187045579671376,0.09134444331742174,-0.007489286363124847,-0.1041444313211628,-0.10180716244559412,-0.061118725672792196,-0.04557940354986001,2.7016635957723283,0.6388059701492538,0.06786742468075754
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,14.6251446,15.6251446,15.0,29,0.0400299379839297,0.09358845460895607,0.03842016444602861,0.026475314769665248,-0.004077974706888199,-0.0005291775008001154,-0.04154550058114698,-0.047849571475451325,-0.07149992984832076,3.309983923809323,0.5328358208955224,0.049083835405555755
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,15.1251446,16.1251446,15.5,30,-0.06450677535681354,-0.05165668595226561,0.0010905291107933535,-0.051225089749217745,-0.004839420318603516,0.005162686294839458,0.031140468500162666,-0.01448205154245219,-0.04034237289386128,1.699244032112877,0.8402985074626865,0.03698614651889806
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,15.6251446,16.6251446,16.0,31,-0.003655147783878654,-0.02547829779232169,0.059613138172125685,0.04232544686424289,-0.005197200924158096,0.08611751803641693,0.059386493275485286,0.029698259249304,0.026809688905842344,1.9738681389528878,0.7731343283582089,0.04543421725005634
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,16.1251446,17.1251446,16.5,32,-0.04588526051385011,-0.10664036920073355,-0.08761634844933436,-0.04513975033849413,-0.004151578992605209,0.1352392556330961,0.15897020038374218,0.14788843610578317,0.09748904886861486,4.011126405321266,0.4597014925373134,0.10442720362764345
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,16.6251446,17.6251446,17.0,33,-0.04798336483394977,-0.05503096995393886,0.004023786584383793,0.15479603738105968,-0.001309618353843689,-0.10278642982183284,0.013319033358523219,0.07316546749759399,0.0426268591569708,6.347276446678435,0.3119402985074627,0.07243634114272016
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,17.1251446,18.1251446,17.5,34,0.006585781084507025,0.01459023485242672,0.053850384045902755,0.0569673885387616,-0.0048765093088150024,8.413829579451138e-05,-0.03109533491783914,0.03413994905616621,0.05008063502748325,1.6485239804102338,0.8462686567164179,0.03506455647424149
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,17.6251446,18.6251446,18.0,35,0.07561043868088843,0.09834988042885226,0.09736471468030264,-0.015341786835675636,-0.006091699004173279,0.043952818623472084,-0.07891358870024001,-0.04304034333908274,-0.03868783245380389,4.651711064349118,0.3895522388059702,0.06381433884842082
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,18.1251446,19.1251446,18.5,36,-0.035983526035490626,-0.0702735128886903,-0.09410017722486125,-0.12053969801108128,-0.005938377231359482,-0.030978632909596848,-0.09184230163190082,-0.11474387161599403,-0.12850452995178346,2.704992437423418,0.6373134328358209,0.08738634624579378
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,18.6251446,19.6251446,19.0,37,-0.022120095328819145,-0.035947646727992055,-0.001451165079757566,0.07731347961369964,-0.0010581612586975098,-0.005392355251748249,-0.03627881900697938,-0.07088383199241327,-0.09221163198732624,1.8962441777572494,0.7865671641791044,0.0501496256254439
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,19.1251446,20.1251446,19.5,38,-0.048992386101186725,-0.054701045687821914,-0.015044709811535245,-0.004608145804017333,-0.0006560087203979492,0.15253136167191536,0.0372380184849993,0.057128938187465866,0.05792006231699323,1.8690193095777032,0.7925373134328358,0.06404113474525923
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,19.6251446,20.6251446,20.0,39,0.05456681702186919,0.06650651671759339,0.058035712236849446,0.01504393662167633,-0.000557437539100647,-0.012730696320651255,-0.06542970887096802,-0.0012791752901804843,3.84397894226951e-05,2.099391153476412,0.7567164179104477,0.04141951250466887
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,20.1251446,21.1251446,20.5,40,-0.07960873863703352,-0.061455717210785576,-0.05312145860948639,-0.10432243639801964,-0.005794752389192581,0.014418048275631007,0.041663623543863354,0.03858799734948293,0.014842799397752515,1.342069869806549,0.9044776119402985,0.05528318568730224
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,20.6251446,21.6251446,21.0,41,-0.047086741058172676,-0.04083302635631658,-0.019650062778215682,0.05351495439479784,-0.005504243075847626,0.058691083665109056,-0.022228063643462137,-0.06468356825435978,-0.061622774544966674,2.3025472866023544,0.7238805970149254,0.04604928481487949
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,21.1251446,22.1251446,21.5,42,0.07366971414800208,0.07373398280123442,0.08043670400714709,0.1469062970632376,-0.001244567334651947,-0.045015396348728864,-0.08479663585240499,-0.06908393153850645,-0.06730187370766177,1.7759733447891453,0.8208955223880597,0.07988602059621834
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,21.6251446,22.6251446,22.0,43,0.020691154200221162,0.010233642621457317,0.032564643903240154,-0.00034288434648494653,-0.0031502023339271545,0.04674069967034597,-0.009776384854957854,0.03534839110670551,0.0007513372857409495,1.0854124774870115,0.9432835820895522,0.02388326389490001
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,22.1251446,23.1251446,22.5,44,0.032645631594965,0.039509366857645695,0.08613358443142473,0.06706351470088844,-0.005093608051538467,0.011912799482337894,-0.07796906224268124,-0.04185892143351155,-0.07613816110721527,2.4006219265315734,0.7059701492537314,0.05611442663049733
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,22.6251446,23.6251446,23.0,45,-0.035421950883043646,-0.06269353861403934,-0.08224803111250084,-0.1795981177653736,-0.006131000816822052,0.061429394554535915,0.0193446132348484,0.044060168060167326,-0.004931692608637572,2.716825707593166,0.6343283582089553,0.07480078034656351
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,23.1251446,24.1251446,23.5,46,0.06442380885861751,0.036663572240899056,0.050300127341198625,0.014119577846838982,-0.0027738362550735474,0.030187220458799985,0.03293420266973132,0.03626532709909466,0.013504579746538709,0.7821459403390993,0.9865671641791045,0.03609444669852367
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,23.6251446,24.6251446,24.0,47,0.022984333308851856,0.010512998568116293,0.09278985983837665,0.11850080562049278,-0.004218932241201401,0.029064794765409394,0.026179288731629835,-0.01686320676476874,-0.030771631759522855,2.151238451506191,0.7492537313432835,0.05382108182995177
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,24.1251446,25.1251446,24.5,48,-0.07558292230882621,-0.10052606415525137,-0.09033951329121796,-0.13017744447270793,-0.0051837339997291565,0.08609188455011894,0.08985643913260358,0.047656918995495706,0.00195185057869518,1.9242480255019674,0.7850746268656716,0.08076957445337522
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,24.6251446,25.6251446,25.0,49,-0.048345121378393446,-0.038071837199272124,-0.056025405414319635,-0.03794353656937405,-0.0019300580024719238,-0.049780207103098884,-0.011409648103139408,0.026325938864153298,-0.01166180925931709,0.9702990582927261,0.9597014925373134,0.03621893401905111
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,25.1251446,26.1251446,25.5,50,-0.03022173931349001,-0.018135870609519517,0.008777757742466696,0.05974972482385116,-0.003617573529481888,-0.12975761225558002,-0.1136373631267909,-0.04074543217740584,-0.05276207019421569,1.6866484711470857,0.8402985074626865,0.06590982336734612
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,25.6251446,26.6251446,26.0,51,-0.05629496560707656,-0.07461256999062096,-0.038715006448048456,-0.08329387328604851,-0.005332686007022858,0.05512938231108139,0.025471366111807003,0.054789852412871404,0.01644786173224827,1.4793994881279413,0.8850746268656716,0.051813572560362925
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,26.1251446,27.1251446,26.5,52,0.04298856626713127,0.017150201981142504,0.06567709230702551,0.04554082182519806,-0.0034982189536094666,0.09600644302021206,0.02229511603431289,0.009613634234135277,-0.013690000170417882,1.2056940780164513,0.9208955223880597,0.04538229961877621
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,26.6251446,27.6251446,27.0,53,-0.05281772752300923,-0.08554516425927985,-0.058087703114768685,-0.006687280957497502,-0.004637822508811951,0.04451633328954559,0.042769771617202856,0.041709860533297616,0.02860788599684788,1.311696442947613,0.9074626865671642,0.047042745038562366
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,27.1251446,28.1251446,27.5,54,-0.048412636452497104,-0.06270812313863616,0.008675698041641006,0.007630094780430197,-0.003272637724876404,-0.009682105229349092,0.018675773778370014,0.01962472128713122,0.021190153184873634,1.4439185021007583,0.8895522388059701,0.029244122451998616
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,27.6251446,28.6251446,28.0,55,0.043079683317316125,0.04214253699507603,0.12156151980351854,0.031492098757962356,-0.0046928562223911285,0.029850449820774838,0.002671472140864578,-0.03594543978180609,-0.024821694779189774,2.656290521103848,0.6432835820895523,0.049698209346759316
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,28.1251446,29.1251446,28.5,56,-0.09753100277244109,-0.09805719354289996,-0.09853937240647323,-0.1382359259166994,-0.005834504961967468,0.09826720213802173,0.05785709550058879,0.043215835678794196,0.02393166175100389,1.7615543350435154,0.8223880597014925,0.08394770176666726
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,28.6251446,29.6251446,29.0,57,-0.056672611915168036,-0.04783216049729405,-0.03239607369740327,0.02275590893767701,-0.0008847489953041077,-0.041555691319437815,-0.041676770368681365,-0.023906084956017426,-0.04131436662998206,0.6200386438179186,0.9955223880597015,0.03772712955459
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,29.1251446,30.1251446,29.5,58,0.03943129276699875,-0.016666085637443456,-0.02483451409458856,-0.06298537182612901,-0.003118544816970825,-0.022539513638607234,-0.04553307615315211,0.006638342373235573,0.01752639882970522,2.3440917594003423,0.7164179104477612,0.03224688388106975
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,29.6251446,30.6251446,30.0,59,0.07363508270863578,0.04323428302573043,0.04578686055072295,0.044444116146114154,-0.00451790913939476,0.06905935679256803,-0.005248384822955587,-0.006831729254305002,0.01119704379069214,1.55429878840985,0.8671641791044776,0.042625296107745556
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,30.1251446,31.1251446,30.5,60,0.016556292334421352,0.04649405459435889,0.03488707811701554,0.046840525434759056,-0.005064941942691803,-0.025414564583736643,-0.01520870814812092,-0.0051257111539169675,-0.02007634926517804,0.9168079965011176,0.9671641791044776,0.028243272982905705
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,30.6251446,31.6251446,31.0,61,0.013816023827732046,-0.02390545841986283,-0.04400294238109878,-0.06133311110110512,-0.006534367799758911,-0.0684153249214865,-0.08910425979026615,-0.026528123271211956,-0.03329817693530335,2.420948230516153,0.7014925373134329,0.04823069168433079
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,31.1251446,32.1251446,31.5,62,0.002663250895772157,-0.05774412949524799,-0.026878284194071705,-0.018723502018788474,-0.005187429487705231,0.026608197292038116,-0.05061938328176663,-0.0759487557224699,-0.06326025773473148,2.882131519876374,0.6,0.04407290720016229
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,31.6251446,32.6251446,32.0,63,-0.051653655618740496,-0.07038064526241863,-0.07268772157475406,-0.0967561400147045,-0.0017952695488929749,-0.043419285710502825,-0.03961744936562578,-0.04739185817296093,-0.03825387047398299,0.8367774384632327,0.9746268656716418,0.057187933216851505
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,32.1251446,33.1251446,32.5,64,-0.04689126506887964,-0.04316433223091887,-0.042675306077620545,0.020803735509691057,-0.0035030171275138855,-0.05252257613595701,-0.0291853054571099,-0.02747483745466356,-0.026278447142065453,0.6671964884598861,0.9925373134328358,0.035565315721942777
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,32.6251446,33.6251446,33.0,65,-0.05731423107569672,-0.05115365427527252,-0.024359510449948663,0.00877416044986648,-0.0047582052648067474,0.003759529413431939,0.017821491925845673,0.018693648187824263,0.011745483045931232,0.6300961514994805,0.9955223880597015,0.02870109962709812
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,33.1251446,34.1251446,33.5,66,-0.07258167102150703,-0.08191636125407042,-0.07548354486994358,-0.11196358734766015,-0.004663355648517609,-0.06576840879838203,-0.03902041250947155,0.030278551257086367,0.038780123755463275,2.189626555495264,0.7402985074626866,0.06540685606789211
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,33.6251446,34.6251446,34.0,67,0.005051076177711611,0.0102659737316797,0.015807596961452952,-0.009778523777955683,-0.0071929097175598145,0.04194748988660263,-0.0002793752827075502,0.04831194802988242,0.028927113464361,1.7823749534891173,0.8164179104477612,0.024627521552899184
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,34.1251446,35.1251446,34.5,68,-0.015237182755684586,-0.026162369003978836,-0.02562976975706588,0.0161580442428067,-0.006523653864860535,0.0001192124017952989,-0.04329665072447886,-0.05239054285097161,-0.07922469421685752,1.4654292556039976,0.8895522388059701,0.03767271658060015
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,34.6251446,35.6251446,35.0,69,0.015812492502710884,-0.004370493438714762,0.015616454076244207,0.08376615226255474,-0.004001107066869736,-0.03034679937994128,-0.02225533072966146,-0.0182375434227231,-0.03659961137377232,0.8810088590793308,0.9686567164179104,0.034374012169880015
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,35.1251446,36.1251446,35.5,70,0.050804003651485324,0.05078945999937323,0.07194095000403622,0.09657487495508599,-0.0035930685698986053,0.01015393093327277,-0.020892147977646602,-0.015644955401203253,-0.034060640072653026,0.6092914015384033,0.9955223880597015,0.049012706887604174
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,35.6251446,36.6251446,36.0,71,0.00999544312094211,-0.04134587552634342,-0.04699946054559792,-0.014983244640918714,-0.0047893524169921875,-0.044097924939229594,-0.06871631178269183,-0.025103715208783406,-0.011123054389028553,1.9045772831431365,0.7850746268656716,0.03603432385245411
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,36.1251446,37.1251446,36.5,72,0.00617557159023302,-0.053768587574046234,-0.055315982302960365,-0.011697951598980572,-0.00464465469121933,-0.020400042159400056,-0.023612321045353712,0.018796882606689214,0.0362997772395999,2.4789842617529927,0.6835820895522388,0.03125552667530539
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,36.6251446,37.6251446,37.0,73,-0.07460913214271986,-0.08640287828428916,-0.11487898289527299,-0.1324957921378604,-0.0052617862820625305,0.023470183444492754,-0.05087660911955394,-0.05098985749089169,-0.0366982184522649,2.0377642294607394,0.764179104477612,0.07520193975483078
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,37.1251446,38.1251446,37.5,74,0.008658243647479247,0.038387726806813516,0.02596049677236839,-0.021001825593008505,-0.0022604018449783325,0.13108511354664965,-0.007065654395614823,0.0031537078072144398,-0.010567842443936576,2.548644599906487,0.6686567164179105,0.047168223616577576
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,37.6251446,38.6251446,38.0,75,-0.018915798750432256,0.015974238425435078,0.010795491411879576,0.03246858781194695,-0.0023225322365760803,0.03802395217484317,-0.045755654034229376,-0.030254245681906017,-0.049932852138203754,1.2749533141392213,0.9134328358208955,0.031157555959790362
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,38.1251446,39.1251446,38.5,76,0.02183657355799684,0.04722287398982325,0.008085930712282585,0.10786537201508663,-0.00365346297621727,-0.006202431718126594,-0.06644751188755965,-0.07161612309957616,-0.06241608097650425,2.6097071880026794,0.6462686567164179,0.05567652863471742
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,38.6251446,39.6251446,39.0,77,0.0049587966349484425,0.0065739793637552835,-0.05981970109414761,-0.03780315266884171,-0.0025515854358673096,-0.04501717237234193,-0.03734568094343621,-0.04389128991250163,-0.006765865891186884,2.4871273243595184,0.6835820895522388,0.03411623988113803
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,39.1251446,40.1251446,39.5,78,0.02476717395708289,0.04261148374037707,0.015613530592754082,-0.03207523150564895,-0.004444867372512817,-0.02174106416125321,-0.031358110453428234,-0.04406548220683931,-0.03419681709456207,1.4333678680651747,0.8895522388059701,0.03034744194901814
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,39.6251446,40.6251446,40.0,79,0.01779500660345132,0.031235304279064846,0.02471414218788745,0.06549676794808687,-0.005937930196523666,0.02730649546781011,0.011258204259530558,-0.004247023113993886,-0.04992502518474057,1.482581805424636,0.8850746268656716,0.0326787701167333
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,40.1251446,41.1251446,40.5,80,-0.0243113987704677,-0.043321835503704054,-0.028954768333203068,0.025097465373062178,-0.00540851429104805,-0.09189938640761103,-0.04898289591351351,-0.023030574843030283,-0.04204228916980951,1.2342700479022473,0.9164179104477612,0.0435993395926188
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,40.6251446,41.6251446,41.0,81,0.015429601868131082,-0.0006033789889457741,0.05066755777740062,0.0808903799630491,-0.006140008568763733,-0.004340886118403442,-0.025447426644982396,-0.03677310267850242,-0.03515047657817161,1.4389701880215602,0.8895522388059701,0.03747713861120535
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,41.1251446,42.1251446,41.5,82,0.07311158092983569,0.04787337841684286,0.06362426624133521,0.03711721002355667,-0.0048071593046188354,-0.04470478891952695,-0.025269620054576558,-0.017578469336059388,-0.021937131187704628,1.1143224394253552,0.9388059701492537,0.04283471995336742
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,41.6251446,42.6251446,42.0,83,-0.030385167386339118,-0.041060967514940316,-0.01902777731230615,-0.02731831397302853,-0.0065047480165958405,-0.014664508013471134,0.0064297442640320335,-0.03125461495772891,-0.04004324923600727,1.333022332222571,0.9059701492537313,0.027073196989324283
texbat-DS1-cmte-reconstructed,a2-history-94b347f6600402166f8c,development:DS1,evaluation,G23,0:0,0,42.1251446,43.1251446,42.5,84,-0.0672997212351325,-0.07925273352242584,-0.04842875637471161,0.05671825082258339,-0.005617775022983551,-0.1559953286602831,-0.04241867557822854,-0.10710263961143773,-0.0867586687580591,5.841871254320557,0.3283582089552239,0.08268819658057852
