physical_recording_id,history_id,role,split,prn,segment,channel,window_start_s,window_end_s,window_bin_s,target_window_index,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,q,p,rmse
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,15.12581316,16.12581316,15.5,30,-0.02097206739802926,-0.023377737605150384,0.029612589161607694,0.005359336997135644,-0.006257489323616028,0.0055347500289434914,0.025940453798777796,-0.0012818700233793723,-0.012925244860731488,1.2722709571047826,0.9134328358208955,0.01764897250914519
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,15.62581316,16.62581316,16.0,31,-0.046519201984334846,-0.08486925560026948,-0.043386187673348564,-8.533586050152309e-05,-0.005254045128822327,0.14396708771898453,0.15166231720994444,0.11158976372108023,0.09065349806170653,3.1393887644789658,0.5537313432835821,0.09169703323601465
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,16.12581316,17.12581316,16.5,32,-0.03144415002690365,-0.05108162748659467,-0.026999099084037026,0.06299519773866577,-0.0013664141297340393,0.006186226988861315,0.05091844534920382,0.07961573313325895,0.04856246728872511,2.205919165216971,0.7402985074626866,0.046696676407193424
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,16.62581316,17.62581316,17.0,33,0.05959321661876926,0.08219956308967583,0.11802286576695958,0.12702490078823053,-0.0040106624364852905,-0.03643360373533072,-0.017798940550804526,0.040356152753962204,0.01164965522163744,1.9766097681236046,0.7731343283582089,0.06975948411359044
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,17.12581316,18.12581316,17.5,34,0.01349058681716514,0.022185121267674163,0.048406445403609236,0.001834962815117594,-0.006208579987287521,0.05206609381944946,-0.005387625441269667,0.010454895872730935,-0.013610866204572608,1.1500510602907688,0.9343283582089552,0.02602079981902607
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,17.62581316,18.62581316,18.0,35,-0.004477305273931559,-0.0014805643847100036,0.006554950458962511,-0.04989671811599686,-0.006034225225448608,0.06440039123209751,-0.036668353931524345,-0.0420126422224697,-0.0648871534261215,2.0084848325947045,0.7701492537313432,0.039523106348487144
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,18.12581316,19.12581316,18.5,36,-0.059895903159125186,-0.0732050946034517,-0.04010473029114567,-0.025368873715731127,-0.003075242042541504,-0.013326010717201409,-0.06389807297095751,-0.09608248733453456,-0.11282484879962495,1.4736157140347297,0.8850746268656716,0.06448924847530278
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,18.62581316,19.62581316,19.0,37,-0.048352182234736585,-0.061997121944981526,-0.04056121092332182,-0.030973641704065025,-0.00025679171085357666,0.05424545812297493,-0.005772407529712531,0.011181909809908797,0.0038201361130861256,0.7841081349315088,0.9850746268656716,0.03636503184969318
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,19.12581316,20.12581316,19.5,38,0.014089256283351892,0.01786929687706265,0.013051426917783465,-0.018195983246376807,2.847611904144287e-05,0.07509341246147959,-0.01121274808042469,0.05215280404335054,0.05083157021764942,2.239542952691984,0.7313432835820896,0.03664812120435448
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,19.62581316,20.62581316,20.0,39,0.0004287996228591051,0.00792843875418034,-0.007422192751527001,-0.019901353350962714,-0.004284299910068512,-0.041892620813240106,-0.03944653045260968,-0.02766191963991929,-0.03295785379199373,0.4198669227081022,0.9985074626865672,0.025155018086624892
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,20.12581316,21.12581316,20.5,40,-0.05199163611815433,-0.05233719087397723,-0.07444244329836625,-0.0362393023206764,-0.005391061305999756,0.026871138267955952,0.007415718784230252,-0.02843091136060738,-0.03363916438107922,1.3547665758503709,0.9044776119402985,0.040883711469512286
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,20.62581316,21.62581316,21.0,41,0.010828093004174338,0.011171937202020171,0.05776514962505938,0.09783777015920428,-0.0021692439913749695,0.007358914350895085,-0.056125794456290956,-0.04767380886697309,-0.052682557945922914,0.9747708541973876,0.9597014925373134,0.04877192904708116
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,21.12581316,22.12581316,21.5,42,0.056510972701176415,0.04327205165261755,0.07391909819914962,0.07066900152364028,-0.0038436949253082275,-0.05596265604076334,-0.08059068628655136,-0.03521282083319516,-0.05478954788281315,1.3960079128153384,0.8970149253731343,0.05716194366395496
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,21.62581316,22.62581316,22.0,43,0.02633431566911848,0.031652950173196664,0.02998008927427119,-0.02352969519266393,-0.004683472216129303,0.0512762432132198,-0.019579050894776184,-0.006455592553109513,-0.043832043032351276,1.3226783650101788,0.9059701492537313,0.03008378611068872
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,22.12581316,23.12581316,22.5,44,-0.01675820237509848,-0.0027743231900661525,0.011581217083971682,-0.021896560447671742,-0.00486186146736145,0.024330476102728454,-0.024024355707657652,-0.001824927638706092,-0.049578071662588374,1.1200060447351028,0.9388059701492537,0.022499909004114495
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,22.62581316,23.62581316,23.0,45,0.022067949505490625,-0.008189893213600807,-0.004397103923662771,-0.07678571834151102,-0.005314324051141739,0.045419079011639635,0.00343144040247248,0.03844332011656429,0.006021612937490706,1.685199622301649,0.8402985074626865,0.03347720294956926
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,23.12581316,24.12581316,23.5,46,0.058751794099207916,0.022748484153511037,0.09038092140513299,0.009189945622736617,-0.004285227507352829,0.05759151611196431,0.03627754405055539,0.015907762049915508,-0.005383595890202625,2.170493257935709,0.746268656716418,0.043659896420575064
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,23.62581316,24.62581316,24.0,47,-0.05982320144421771,-0.06391549729037142,0.00686387961976187,0.010863280835877898,-0.004981823265552521,0.08029161879080657,0.10740926435619522,0.06785454005819078,0.04748499624453531,2.208445394113291,0.7388059701492538,0.06027391742366514
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,24.12581316,25.12581316,24.5,48,-0.07386167920467593,-0.0826980963666207,-0.08605313600943346,-0.040935577205572865,-0.0052492693066596985,-0.01589995942501786,0.008406969345945453,0.01249630921197098,-0.007443515158427283,0.9583514256502557,0.9597014925373134,0.0493715964556303
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,24.62581316,25.62581316,25.0,49,-0.017053678457314703,-0.016701662859262806,-0.03159581383494664,0.04978424219081018,-0.0034958571195602417,-0.06300172102892138,-0.021357861927236044,0.002728799185598846,-0.03224787485876496,1.2278191842491573,0.917910447761194,0.032543146790422695
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,25.12581316,26.12581316,25.5,50,-0.008787499167911994,-0.0075425918984638185,0.010893007133801702,-0.050866702299862204,-0.003938816487789154,0.023447003066335792,-0.023332225077521057,0.009853892819851884,-0.01926040273614099,0.8802818297656447,0.9686567164179104,0.022155814671702637
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,25.62581316,26.62581316,26.0,51,-0.06146001645085353,-0.09750942471744328,-0.053637129388069776,-0.0906823100075217,-0.005142033100128174,0.1169066806540909,0.025669786520834403,0.023568292462650298,0.004848782619134823,2.1358888710706974,0.7492537313432835,0.06609519234208676
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,26.12581316,27.12581316,26.5,52,-0.026007311242103426,-0.0528353935941997,-0.014798559141905115,0.029231800462636376,-0.0014159753918647766,0.02427649328762102,0.06291299732311466,0.031607468329088534,0.01425075478771351,1.6535688801265647,0.8462686567164179,0.033818090123298526
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,26.62581316,27.62581316,27.0,53,-0.01661547591480239,-0.037910702224270565,-0.005075280083742528,0.009550787933017307,-0.002950333058834076,-0.07054945966702089,-0.016848104405316144,-0.016976939480358666,-0.026365466097880874,0.8801809305078768,0.9686567164179104,0.029969271344495424
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,27.12581316,28.12581316,27.5,54,-0.004763737276656688,-0.002855452089755628,0.08983662957187222,0.054114075023709685,-0.0055137015879154205,0.09148603015356294,0.04643417725312732,0.023472003071864422,0.035080273802739814,2.1256703288696,0.7522388059701492,0.05095486881316122
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,27.62581316,28.62581316,28.0,55,-0.03094141466879377,-0.03637237028142026,0.010071935757668404,-0.056341536498261596,-0.005100905895233154,0.0936305467742195,0.0409146942539234,-0.012282155061368982,0.004908420597392521,2.2362360152233802,0.7328358208955223,0.04242350992378625
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,28.12581316,29.12581316,28.5,56,-0.07774909092863985,-0.08570696469662537,-0.09056654811201836,-0.05263092567039762,-0.004001259803771973,0.016557536270856973,0.020831587277632235,0.0162063489370034,-0.0045431689688261445,0.6777221697613653,0.9925373134328358,0.05309354653985612
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,28.62581316,29.62581316,29.0,57,0.04600288420557219,0.009543889347062545,0.032929016826944546,0.007725579374858377,-0.0014486461877822876,-0.12104293505797903,-0.11476186757452644,-0.05701837596029502,-0.05678833309113357,2.1161338707888877,0.753731343283582,0.06467967466231517
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,29.12581316,30.12581316,29.5,58,0.01591526191611492,-0.042609855934104324,-0.015640961620206784,-0.04445839231545454,-0.00530729815363884,0.10840311175659817,0.01446914086267076,0.07701521731649341,0.08784810631731851,4.246035760519649,0.42686567164179107,0.05766519774970944
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,29.62581316,30.62581316,30.0,59,0.01572786282179542,0.048331992750668934,0.05050728630019574,0.05043917353147939,-0.004555229097604752,-0.07178581364709621,-0.10828538872557897,-0.08443186781099271,-0.05470580402763528,1.7963010330413924,0.8149253731343283,0.06209275073903607
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,30.12581316,31.12581316,30.5,60,0.0016891140987503883,0.0017478019511432685,-0.03684405867248647,-0.037221218045337484,-0.00696004182100296,-0.0042826584123762945,0.003527762560694203,0.02886625663625675,-0.013041600840615453,1.6868785832981215,0.8402985074626865,0.020632725432421457
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,30.62581316,31.62581316,31.0,61,0.02780095318016851,-0.008131780865086896,-0.021606576862773313,-0.04461120330558599,-0.00464203953742981,-0.01233288601373081,-0.05299635876597164,-0.03540273112608988,-0.044058755896702384,1.0871513075350305,0.9432835820895522,0.03244279148689738
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,31.12581316,32.12581316,31.5,62,-0.017733714783453924,-0.026319412238459655,-0.04249487711715416,-0.0826917742477351,-0.004909388720989227,-0.06676740410102089,-0.0802341267277038,-0.08703563201919018,-0.06071345489729513,1.6466243063441666,0.8462686567164179,0.05947153240215495
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,31.62581316,32.62581316,32.0,63,-0.1075442030919927,-0.10611234206541958,-0.11644259918354499,-0.03930595389218133,-0.0042300745844841,0.058969394110488155,0.04629985628164285,0.028399740566075804,0.04643429921106737,2.3621396907376813,0.7119402985074627,0.07190353935438387
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,32.12581316,33.12581316,32.5,64,-0.0012175674016338123,0.014038700487605388,0.044469737132218023,0.13812216216336007,-0.002091534435749054,0.006203255392125601,-0.014355228219221444,-0.034707101580193855,-0.023222616012500252,1.4927512511841508,0.8776119402985074,0.050822848152066454
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,32.62581316,33.62581316,33.0,65,-0.06214711762256214,-0.08255351328084487,-0.066490456521754,-0.0634221522551727,-0.005041278898715973,-0.02480186643891802,0.01919121152285952,0.053724620559212594,0.03262765210187918,1.4164111732433415,0.8925373134328358,0.05172625079994479
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,33.12581316,34.12581316,33.5,66,-0.0521149687794224,-0.05940643429915887,-0.10073882029255965,-0.12351857203011818,-0.005267612636089325,-0.0036979209624344866,-0.0068725543302774195,0.058965063161816184,0.05529901671476628,2.527309121415411,0.673134328358209,0.06521226558619889
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,33.62581316,34.62581316,34.0,67,0.00479697561760023,0.02426962204853489,0.0004934098568166734,0.054627137576316154,-0.006396256387233734,0.014485561938084757,-0.03438022113514047,-0.03013830800177225,-0.040844624629673226,1.695824843349276,0.8402985074626865,0.02907029281396356
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,34.12581316,35.12581316,34.5,68,-0.02634913872308403,-0.04275137505512017,-0.007155145393331203,0.11708057483675749,-0.004849269986152649,0.0017080427551561805,-0.018065527865355313,-0.036128490816150216,-0.06873118564640862,2.583850575041607,0.6537313432835821,0.05018084422674195
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,34.62581316,35.62581316,35.0,69,0.05041714778295722,0.03524691246503053,0.059516912224686996,0.08565941945909504,-0.0016518980264663696,0.015440422581021462,-0.014194604273288086,-0.01015025371289019,-0.03114241493689912,0.7039699121119378,0.9925373134328358,0.04239959705953716
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,35.12581316,36.12581316,35.5,70,0.034875511382366886,-0.00928644385883029,-0.00961119856257403,-0.03937516504333996,-0.0035738907754421234,-0.03445206385045829,-0.05949117684043642,-0.05875156580813645,-0.04476535725670572,1.4360808449632123,0.8895522388059701,0.03820982902873073
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,35.62581316,36.62581316,36.0,71,0.005185608283289733,-0.03724340084992045,-0.037549850091305514,0.03398127286272423,-0.004787471145391464,-0.02875801575620751,-0.05374876049972577,-0.015161255657524686,0.0008764012046904579,1.8220735798764105,0.8104477611940298,0.029717529329466915
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,36.12581316,37.12581316,36.5,72,-0.012387614573186434,-0.0479849824438322,-0.06353721567441106,-0.05676301214031554,-0.004067584872245789,-0.10522721904616228,-0.10509223760090503,-0.05019022207811047,-0.02959146838159471,1.7201125724287207,0.8373134328358209,0.0625774484849001
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,36.62581316,37.62581316,37.0,73,-0.07549166259776974,-0.09353051405017976,-0.11296648251108243,-0.1931642649622929,-0.005385246127843857,0.15885732955179488,0.06223362906428312,0.027941356214252838,0.02475003121359437,3.5571877809314025,0.491044776119403,0.10276822231305932
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,37.12581316,38.12581316,37.5,74,0.025714700059873308,0.09160423607831764,0.09153845613128125,0.09575575543844844,0.00023686140775680542,0.025316664258231175,-0.039809420922737565,-0.08058192826570748,-0.05258820282441981,4.353753358395735,0.408955223880597,0.06505192912261537
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,37.62581316,38.62581316,38.0,75,-0.023789115526575588,0.0038032979355887564,-0.015370528108832965,0.08519273223582605,-0.004414737224578857,0.00573920864669808,-0.023777860834354514,-0.039744930947059554,-0.04168478679606241,1.8791438042547335,0.7895522388059701,0.036529345776304366
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,38.12581316,39.12581316,38.5,76,0.01711692349931429,0.04937609500388124,-0.010826103848039698,-0.02992819894936491,-0.00260268896818161,-0.022940962259501596,-0.06155300595740282,-0.06774106792231932,-0.03609933645768548,2.959910774342639,0.5791044776119403,0.039380957189407456
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,38.62581316,39.62581316,39.0,77,0.01157027314002676,0.043606839480757414,0.009204615675380418,-0.028577081669895532,-0.004557743668556213,-0.023655761452619273,-0.014782913043079604,-0.005840187343722492,0.03026947093888538,2.362715935362232,0.7119402985074627,0.022818251639508166
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,39.12581316,40.12581316,39.5,78,-0.002274645468658576,0.005333245539364123,0.00933426178412447,0.02777961546836044,-0.0070808157324790955,0.07177132620871299,0.03138536412428436,0.00041709223658534245,-0.035292351350248996,1.5716204710169903,0.8597014925373134,0.030412861546077193
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,39.62581316,40.62581316,40.0,79,0.0019739806099406954,-0.01990073462640196,-0.012251924440619871,0.02571046741025737,-0.005471579730510712,-0.050161210183781835,-0.03902293626060915,-0.04570245947155327,-0.0890827054777727,1.3526062015684719,0.9044776119402985,0.04123697314615242
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,40.12581316,41.12581316,40.5,80,0.0070649901202420595,0.01127629793005383,0.03295836810993419,0.09737090027570953,-0.004815410822629929,-0.04478198962613239,-0.04609096704172172,-0.04606166712860066,-0.06547071268762306,1.0809528065626794,0.9432835820895522,0.048654677343929136
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,40.62581316,41.62581316,41.0,81,0.05329003493426854,0.038750541208625366,0.0642460856829598,0.12419128521299158,-0.004199676215648651,-0.019524232759967675,-0.01936152897309884,-0.025084556714736306,-0.015474956739650103,1.1755393082186756,0.926865671641791,0.05326545486389681
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,41.12581316,42.12581316,41.5,82,0.025105784579469215,-0.018215416085915676,-0.016074243679608136,-0.027612732736405188,-0.005479469895362854,-0.0006489963242716501,0.015210275198911244,-0.0007420657499816186,-0.004327236874462043,1.2325766739594726,0.9164179104477612,0.01586057313071222
texbat-ds4-method-a-9tap-external-validation,a2-history-d70e403cc59c42a03560,development:DS4,evaluation,G23,0,0,41.62581316,42.62581316,42.0,83,-0.01768366151612641,-0.04301244231789339,-0.015120169580024795,0.04556568422124724,-0.006291583180427551,-0.07125155591660598,-0.012543048970003134,-0.07224862121139525,-0.07891628328012795,3.213496176798732,0.5492537313432836,0.048521441464413555
