physical_recording_id,history_id,role,split,prn,segment,channel,window_start_s,window_end_s,window_bin_s,target_window_index,residual_000,residual_001,residual_002,residual_003,residual_004,residual_005,residual_006,residual_007,residual_008,q,p,rmse
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,21.62368472,22.62368472,22.0,43,0.025406096925299604,0.037315584094108484,0.08011266794151564,0.03714003904154135,-0.0047286152839660645,0.021929465690166933,-0.06321396528043127,-0.034658260604145036,-0.06769118736672813,1.9985870413893,0.7701492537313432,0.04727919814091938
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,22.12368472,23.12368472,22.5,44,-0.03790562736840536,-0.059810554917895664,-0.06319677638305238,-0.20135531261729533,-0.006453540176153183,0.08384885759058604,0.012383287588952852,0.04954796941315309,0.0038631937151979434,4.06727383922371,0.4552238805970149,0.08113602021051335
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,22.62368472,23.62368472,23.0,45,0.04589466158280636,0.010894051512344544,0.02814189624779359,-0.0025780116043156998,-0.0028263702988624573,0.03642582232494766,0.034596031147339695,0.0432085285387484,0.02237546534369278,0.8025597305779595,0.982089552238806,0.029670347053545983
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,23.12368472,24.12368472,23.5,46,0.019548321498994214,0.006011123267873439,0.09089790611768675,0.12474465579922685,-0.003997970372438431,0.021452547965572957,0.028160338224237913,-0.02070791346356321,-0.030992668713339055,2.4834400209065515,0.6835820895522388,0.05467123191062063
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,23.62368472,24.62368472,24.0,47,-0.08504216774783385,-0.09597486691580151,-0.06330913510138737,-0.09248076100988725,-0.005007028579711914,0.10888586933443029,0.09831201253860321,0.05599925788001592,0.012220468300685683,1.8363262400657057,0.8044776119402985,0.07734180595319416
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,24.12368472,25.12368472,24.5,48,-0.046679119604736,-0.0306121921809967,-0.040464168817588214,0.00012797077135534574,-0.0019314289093017578,-0.042421754851445656,-0.00712594095422861,0.021946715853362886,-0.007952297000350661,0.839604568560626,0.9746268656716418,0.028190668182016765
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,24.62368472,25.62368472,25.0,49,-0.018110767371244285,-0.01968826894207451,-0.009637544123079128,0.03830839058175943,-0.003702312707901001,-0.14129882399950033,-0.1143939414438016,-0.054566272103837465,-0.06100844716351861,1.2941475746225701,0.908955223880597,0.0683460070955058
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,25.12368472,26.12368472,25.5,50,-0.05316912009391356,-0.07967180459753417,-0.06116388496761607,-0.12073690154538572,-0.005005650222301483,0.05865615886639525,0.041032644320613876,0.05180482503027187,0.013902502008655282,1.3604652247428186,0.9044776119402985,0.06282185647975656
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,25.62368472,26.62368472,26.0,51,0.04793397443331909,0.019339038678736098,0.058670691116852525,0.05166779234956684,-0.0029156506061553955,0.10938842441292435,0.050101839337962695,0.013404185566550986,-0.015114773876305193,1.29577621753184,0.908955223880597,0.05129016191508362
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,26.12368472,27.12368472,26.5,52,-0.04489697050659633,-0.09129248218329034,-0.06333665003824024,0.0032228605561369777,-0.003911469131708145,0.0016345152301385224,0.05211955127900744,0.042159280326431986,0.01819177412327641,2.2066530285009067,0.7402985074626866,0.046205744895116564
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,26.62368472,27.62368472,27.0,53,-0.053875630465423985,-0.06996342594651134,-0.011469354878463733,-0.008059677662806408,-0.0037897154688835144,-0.023929780592754968,0.03168719406177109,0.03295182963934812,0.024273418385163142,1.5417317541272473,0.8686567164179104,0.035371152025216825
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,27.12368472,28.12368472,27.5,54,0.04277815463264456,0.05157516798880399,0.13485793582292355,0.03428824074722314,-0.004935495555400848,0.040237218107969125,-0.009061388348949623,-0.047862836510072865,-0.030590583654070302,3.221989393188347,0.5492537313432836,0.056572913913668255
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,27.62368472,28.62368472,28.0,55,-0.09925404152156814,-0.10188565490436766,-0.07748128737070611,-0.11716134456428684,-0.006065584719181061,0.09385175755263507,0.03709804496926408,0.03081229035590549,0.016486260367721994,1.716316356797165,0.8373134328358209,0.0755752639268558
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,28.12368472,29.12368472,28.5,56,-0.04925055847821935,-0.05107827052568609,-0.022036510703314638,0.011295142661874119,-0.0012222006916999817,-0.0538281673958618,-0.058244665704657694,-0.011485892979042511,-0.043477098868120345,0.9353431175941914,0.9626865671641791,0.03938610246765057
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,28.62368472,29.62368472,29.0,57,0.053497716196429956,-0.0068505772936175435,0.0005535476095445135,-0.0919130280092963,-0.0036975927650928497,-0.03849081381069197,-0.058800546852432356,0.012379332414082844,0.011121083122158426,3.806741211496442,0.46865671641791046,0.04293003712931923
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,29.12368472,30.12368472,29.5,58,0.04922907092050824,0.03216434711918836,0.055455263920623665,0.051514053265358906,-0.005233649164438248,0.09692977626051597,0.01707203221228487,0.015230866775217594,0.02753865054135629,1.2706760835886477,0.9134328358208955,0.04701254454261602
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,29.62368472,30.62368472,30.0,59,-0.0002769467850851359,0.03625838682211033,0.01507156374218871,0.018692167138431234,-0.005270104855298996,-0.031390145390668506,-0.010624746789336892,-0.00505705070548193,-0.019425642383355424,1.2051363400334782,0.9208955223880597,0.019494233567459454
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,30.12368472,31.12368472,30.5,60,0.022227438287170623,-0.011788185185354433,-0.04216827567309406,-0.07984601501551097,-0.006615158170461655,-0.06959721569886479,-0.07342081743598788,-0.027181469784185397,-0.03166350609651947,2.2118261169569817,0.7388059701492538,0.04808109932586072
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,30.62368472,31.62368472,31.0,61,-0.0035242354219754413,-0.048223718766423534,-0.014256763985520005,-0.0030038272458309534,-0.004838764667510986,0.01390804519242167,-0.0435714243056477,-0.05771336440976632,-0.050019535021842254,1.6812890020133842,0.8417910447761194,0.034153783392725325
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,31.12368472,32.12368472,31.5,62,-0.05154707795956523,-0.06297561759625972,-0.0592559337136738,-0.06809858538685232,-0.002527102828025818,-0.05313120212617822,-0.03255426158563146,-0.032860315272509655,-0.029329890789889734,0.47839828424504605,0.9985074626865672,0.04784331640166342
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,31.62368472,32.62368472,32.0,63,-0.04125583177879233,-0.051532335801466655,-0.022359517168249132,0.03738498928340975,-0.004452399909496307,-0.020760698799467514,-0.029312113332946366,-0.04023832379017345,-0.027741343019827558,0.9710061225908746,0.9597014925373134,0.03325648809256688
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,32.12368472,33.12368472,32.5,64,-0.06250312740157798,-0.0698451126861166,-0.039466410372252514,-0.012775586271486505,-0.004089534282684326,0.03225434672100164,0.01053251340242578,-0.0006964929676323006,0.00120960171218229,0.6038189235363973,0.9970149253731343,0.03601811751472621
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,32.62368472,33.62368472,33.0,65,-0.07315856262864512,-0.07626725152482938,-0.09007334212841167,-0.09711741549975711,-0.002816431224346161,-0.04810452316052605,-0.019415508085963235,0.04497507427402064,0.058907400679638344,2.062262045863169,0.7626865671641792,0.06403614157033131
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,33.12368472,34.12368472,33.5,66,-0.00403204437175253,0.016006410658193304,0.00822399260259199,0.011151588754993114,-0.006363116204738617,0.028971478658816774,0.0009956960938298787,0.04656424211419505,0.0443469315880336,1.4968725425940865,0.8776119402985074,0.024676035989126828
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,33.62368472,34.62368472,34.0,67,-0.020756802872755442,-0.024508462563774425,-0.030444604088599336,0.02864626879343199,-0.006918556988239288,0.006671982222261397,-0.03544364531723618,-0.06087517825730099,-0.0778087257378895,1.9450494360437716,0.7835820895522388,0.039281903009451336
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,34.12368472,35.12368472,34.5,68,0.02775050278528768,0.009482080108423885,0.03219953062473921,0.09618830453887092,-0.003573581576347351,-0.02358248002414215,-0.015589967804817584,-0.031142815908089982,-0.04050933159413428,0.988665439254897,0.9552238805970149,0.040237947574329976
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,34.62368472,35.62368472,35.0,69,0.047860067102737325,0.03904838216842951,0.06878761017737711,0.07123942835252182,-0.0035378597676753998,0.011273995237167322,-0.015123668542872226,-0.035285318103503105,-0.04692251574841,0.7440769214437674,0.9865671641791045,0.0440167576262122
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,35.12368472,36.12368472,35.5,70,0.013352217222716428,-0.04922565754479907,-0.048810716258235964,-0.027153608866726436,-0.0046797022223472595,-0.05635447662427656,-0.06979393057440952,-0.028880027879704118,-0.019867622221931724,2.1678489444411384,0.746268656716418,0.040850607744978645
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,35.62368472,36.62368472,36.0,71,0.01337192995784009,-0.051403899609544,-0.048757608027279964,-0.007130584144214858,-0.004568595439195633,-0.055103965912415065,-0.044635475340800534,0.018819304440774898,0.03449139565928827,3.1620738289726282,0.5522388059701493,0.03627485562153373
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,36.12368472,37.12368472,36.5,72,-0.08818942205155006,-0.09705911122800664,-0.11242408057795289,-0.14100986298763563,-0.005988184362649918,0.01194625766521118,-0.04629162105768053,-0.04330199581748584,-0.029397761745105028,1.9959330191428362,0.7701492537313432,0.07801821541541787
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,36.62368472,37.62368472,37.0,73,0.01394148544946422,0.04658861317098156,0.03779960339144611,-0.020012517589087064,-0.002827860414981842,0.11219742543088104,0.0014857299288113524,-0.008807189464443949,-0.013574448839134917,2.1452999102711465,0.7492537313432835,0.043530925762103795
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,37.12368472,38.12368472,37.5,74,-0.01887242429125413,0.010326516101540673,0.016774771874364047,0.02668083703197638,-0.003104887902736664,0.02785394142120526,-0.042135755721285695,-0.04678320787053941,-0.05321333350133456,0.8878870829500184,0.9671641791044776,0.03168823311640922
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,37.62368472,38.62368472,38.0,75,0.011343678871033963,0.050380891217117696,0.009375002172066355,0.11284292701130508,-0.004094146192073822,-0.043160864251389985,-0.08426404498706247,-0.08258283749049095,-0.06415689340603464,3.126955354219731,0.5552238805970149,0.0627202019779645
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,38.12368472,39.12368472,38.5,76,-0.008291773481834103,0.013769330306731081,-0.05585928483228436,-0.048955802951734156,-0.0031239166855812073,-0.059516113719580044,-0.05489612382008768,-0.044085340119805305,-0.0029383003889993375,2.9124698100645166,0.591044776119403,0.03985102841285411
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,38.62368472,39.62368472,39.0,77,0.018824965046939618,0.0527655661067383,0.023094196708029202,-0.057513008529484655,-0.004923049360513687,0.0038369063192559283,-0.022376512175752705,-0.04394197503878727,-0.03213145019338465,2.531033329872729,0.673134328358209,0.03412829743349931
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,39.12368472,40.12368472,39.5,78,0.020811470936349524,0.046144647036917896,0.034221068131684323,0.06640595368608887,-0.00600268691778183,0.03878591875526838,0.02881374841763973,-0.009024390116144698,-0.04528052694648205,1.8540286322342903,0.7955223880597015,0.037484301219230874
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,39.62368472,40.62368472,40.0,79,-0.032948777043391136,-0.04465450178998456,-0.02969155996305259,0.011481007102200208,-0.005526799708604813,-0.08226721139724469,-0.04137005514119252,-0.01584948280755616,-0.02973740758058918,1.0050707587100427,0.9537313432835821,0.03907043391854645
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,40.12368472,41.12368472,40.5,80,0.01850436840301628,0.00695159579088464,0.06018833391886155,0.08352225831055343,-0.006427843123674393,0.04170228933414577,-0.028928046159021892,-0.032287699368508394,-0.04346026197482461,1.7334847508915325,0.8328358208955224,0.042866536244227496
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,40.62368472,41.62368472,41.0,81,0.06881215517678316,0.03774969524985988,0.06695810042412065,0.04913970222709245,-0.004354260861873627,-0.029851516094336922,-0.034719991552669915,-0.02344778041949469,-0.039236816235648286,1.1431686656307012,0.935820895522388,0.043796405621183324
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,41.12368472,42.12368472,41.5,82,-0.02582837869581267,-0.049064791281666575,-0.02495226930007538,-0.0026783381708745113,-0.005750961601734161,0.01572089882212796,0.00567666153350177,-0.017809317490633747,-0.030465985065118162,0.9356159921812643,0.9626865671641791,0.024179975344407065
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,41.62368472,42.62368472,42.0,83,-0.0643517637677955,-0.08944783113544541,-0.0644668234667577,0.05534796309592499,-0.004332929849624634,-0.12772516534957096,-0.03941566687561182,-0.10399466379070654,-0.0753784547339435,5.497302583382787,0.34776119402985073,0.07727607134060809
texbat-DS2-cmte-reconstructed,a2-history-b6638c8b60c8213dd413,development:DS2,evaluation,G23,0:0,0,42.12368472,43.12368472,42.5,84,0.057891691205421064,0.012964993811295566,0.030614859368833403,0.09667638044555864,-0.0044780634343624115,-0.07223298684161983,-0.00212703420774929,-0.04984155493543352,-0.03714441722220707,3.383460227090623,0.5208955223880597,0.05045261932330676
