recording_id,decision_time_s,tracked_prn_count,score,selected_tap_histogram_json,model,stable_pre,transition,post,ramp,takeover,persistent,phase,alarm_q99,alarm_q995
DS7,12.5,11,-0.6453247446361619,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,13.0,11,-0.44608381863703356,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,13.5,11,-0.7472747626051515,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,14.0,11,-0.5016356875341933,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,14.5,11,-0.12472832512862497,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,15.0,11,-0.630081035642546,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,15.5,11,-0.383848929806184,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,16.0,11,-0.7233871168828527,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,16.5,11,-0.31594284677082596,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,17.0,11,-0.3767923077723713,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,17.5,11,-0.23809455591301099,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,18.0,11,-0.17838748870777166,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,18.5,11,-0.5260375848515889,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,19.0,11,-0.4903797423869086,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,19.5,10,-0.32914219102081443,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,20.0,10,-0.18067116975580888,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,20.5,10,-0.6243273470498751,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,21.0,10,-0.15828321985102825,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,21.5,10,-0.6875826940073694,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,22.0,10,-0.35027342260246486,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,22.5,10,-0.498932478907063,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,23.0,10,-0.38409594747117826,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,23.5,10,-0.6606058096915444,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,24.0,10,-0.6800572074664407,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,24.5,10,-0.21072853951359238,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,25.0,10,-0.5387043133422416,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,25.5,10,-0.7013511525221342,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,26.0,10,-0.7447341970787003,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,26.5,10,-0.674602522143887,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,27.0,10,-0.7201177521573945,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,27.5,10,-0.5705693029609223,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,28.0,10,-0.24392262384856006,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,28.5,10,-0.7065812235866307,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,29.0,10,-0.47179571766617034,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,29.5,10,-0.3138964049986559,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,30.0,10,-0.07547896839915896,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,False,False,False,False,False,False,excluded,False,False
DS7,30.5,10,-0.6228373466394039,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,31.0,10,-0.5979430914987998,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,31.5,10,-0.5535017812299141,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,32.0,10,-0.45876834231632013,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,32.5,10,-0.5356526077579853,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,33.0,10,-0.6949615513581701,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,33.5,10,-0.8265942535888838,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,34.0,10,-0.5395199546429419,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,34.5,10,-0.0796785183475015,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,35.0,10,-0.39750112268577725,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,35.5,10,-0.8880710794958353,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,36.0,10,-0.22064597429173788,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,36.5,11,-0.6224570351445855,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,37.0,11,-0.4968079467872911,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,37.5,11,-0.2508772481573849,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,38.0,11,-0.4889196250318998,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,38.5,11,-0.45593832256314004,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,39.0,11,-0.38395231896516546,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,39.5,11,-0.37199647820112713,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,40.0,11,0.00739550245517917,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,40.5,11,-0.140783495124279,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,41.0,11,-0.17362592351520767,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,41.5,11,-0.685449949589428,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,42.0,11,0.03825066767705032,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,42.5,11,-0.46081862106617655,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,43.0,11,-0.6686695751150511,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,43.5,11,-0.07422021835344195,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,44.0,11,-0.6292472791335919,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,44.5,11,-0.32104869521632673,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,45.0,11,-0.5631996970297113,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,45.5,11,-0.3256349902704996,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,46.0,11,-0.27798918068054057,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,46.5,11,-0.4519766326788517,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,47.0,11,-0.39269397177982834,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,47.5,11,-0.2287513287488281,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,48.0,11,-0.3239832107464653,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,48.5,11,0.06326342596599288,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,49.0,11,0.05987346924638215,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,49.5,11,0.5493503666310124,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,50.0,11,-0.08331351233438833,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,50.5,11,-0.8036099856549572,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,51.0,11,-0.678023225918337,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,51.5,11,-0.5440321023117032,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,52.0,10,-0.5913425642839478,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,52.5,10,-0.5140895825633701,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,53.0,10,-0.8090209093846705,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,53.5,10,-0.4558542467747383,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,54.0,10,-0.6167186951223279,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,54.5,10,-0.15386697142203493,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,55.0,10,-0.7234490495695527,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,55.5,10,-0.49434711521569513,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,56.0,10,-0.6217338022938159,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,56.5,10,-0.617174772179312,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,57.0,10,-0.2679767317311924,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,57.5,10,-0.3512095781852685,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,58.0,10,-0.2914791101963198,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,58.5,10,-0.48993464048903956,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,59.0,10,-0.012525105565279943,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,59.5,10,-0.5410937131238314,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,60.0,10,-0.36919912260091586,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,60.5,10,-0.8041344099475021,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,61.0,10,-0.26576871428587406,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,61.5,10,-0.6080093539355492,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,62.0,10,-0.7340534458737413,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,62.5,10,-0.6565349761678487,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,63.0,10,-0.0031178498700493162,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,63.5,10,-0.4609312908460924,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,64.0,10,-0.2438503433815583,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,64.5,10,-0.4699622991308221,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,65.0,10,-0.7283606850138964,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,65.5,10,-0.5943490520351039,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,66.0,10,-0.4283991490575489,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,66.5,10,-0.3476070463208434,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,67.0,10,-0.7320761136344869,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,67.5,10,-0.563074311250727,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,68.0,10,-0.24835133131560233,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,68.5,10,-0.3010329976753403,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,69.0,10,-0.514050719616769,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,69.5,10,-0.34135417366545096,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,70.0,10,0.1655701411165016,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,70.5,10,0.01682847972504531,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,True,True
DS7,71.0,10,-0.47345999373391456,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,71.5,10,-0.6403234514953449,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,72.0,10,-0.6458037645688188,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
DS7,72.5,10,-0.5695417192795887,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10}",magnitude all9,True,False,False,False,False,False,stable_pre,False,False
