scenario,event_index,window_start_s,window_end_s,availability_s,prn,a,z,activation,degree
clean-sealed,12,416.0,417.0,417.0,19,0.6013851154137395,-0.5709832455928706,0.00016181610812530145,10
clean-sealed,12,416.0,417.0,417.0,20,0.7106173468106938,-0.028927254793798204,0.0002782166481540217,10
clean-sealed,12,416.0,417.0,417.0,23,0.9031290018789784,0.9263960467067326,0.000722905501305314,10
clean-sealed,12,416.0,417.0,417.0,30,0.6057891358444734,-0.5491286553537907,0.0001653908681466379,10
clean-sealed,13,416.5,417.5,417.5,3,0.6017011428159041,-0.5694149855252219,0.00016207003579777672,10
clean-sealed,13,416.5,417.5,417.5,6,0.6934106743387758,-0.11431395591524661,0.00025545242512444496,10
clean-sealed,13,416.5,417.5,417.5,7,0.8753643786562025,0.7886163807810914,0.0006299194116145168,10
clean-sealed,13,416.5,417.5,417.5,8,0.9378019727124471,1.0984578211365033,0.000858515356085458,10
clean-sealed,13,416.5,417.5,417.5,10,0.48093324423208383,-1.168715778765265,8.90146384237385e-05,10
clean-sealed,13,416.5,417.5,417.5,13,0.6272414591774655,-0.442673259995719,0.00018396552718439658,10
clean-sealed,13,416.5,417.5,417.5,16,0.7967100348163783,0.3983006494672324,0.0004264434406323306,10
clean-sealed,13,416.5,417.5,417.5,19,0.5367136530308391,-0.8919100743325927,0.00011739897189208147,10
clean-sealed,13,416.5,417.5,417.5,20,0.7547733478193273,0.19019327923135443,0.00034635092617144893,10
clean-sealed,13,416.5,417.5,417.5,23,0.8836580596486757,0.8297730925890664,0.0006563683490004681,10
clean-sealed,13,416.5,417.5,417.5,30,0.5825146294953334,-0.6646264845027258,0.0001473531050796239,10
clean-sealed,14,417.0,418.0,418.0,3,0.7697686631998297,0.2646063021273554,0.00037309712169562615,10
clean-sealed,14,417.0,418.0,418.0,6,0.7633166537056997,0.2325887341049997,0.0003613449181543551,10
clean-sealed,14,417.0,418.0,418.0,7,0.8555654169947724,0.6903656571354458,0.0005710062287354197,10
clean-sealed,14,417.0,418.0,418.0,8,0.9220709815880274,1.0203940676898575,0.000794096734537764,10
clean-sealed,14,417.0,418.0,418.0,10,0.4783668276449684,-1.1814514106217318,8.788826813718292e-05,10
clean-sealed,14,417.0,418.0,418.0,13,0.88211815311444,0.8221314326918174,0.0006513749755697258,10
clean-sealed,14,417.0,418.0,418.0,16,0.8081325866178919,0.4549841260843351,0.00045130272807155356,10
clean-sealed,14,417.0,418.0,418.0,19,0.652885354849867,-0.3154175306301172,0.00020892579728049536,10
clean-sealed,14,417.0,418.0,418.0,20,0.7787366534647973,0.3091092184038507,0.00039006941214226806,10
clean-sealed,14,417.0,418.0,418.0,23,0.8326463658185879,0.5766317451334636,0.0005096517216643528,10
clean-sealed,14,417.0,418.0,418.0,30,0.8280346288321385,0.553746378520288,0.0004981263493052132,10
clean-sealed,15,417.5,418.5,418.5,3,0.6798792046079793,-0.18146276481616083,0.00023886629747339112,10
clean-sealed,15,417.5,418.5,418.5,6,0.9853054898016923,1.334190129201112,0.0010864911753895195,10
clean-sealed,15,417.5,418.5,418.5,7,0.9790420464382794,1.303108305139214,0.0010532754931154994,10
clean-sealed,15,417.5,418.5,418.5,8,0.9489925556699415,1.1539901713875933,0.0009074948532344206,10
clean-sealed,15,417.5,418.5,418.5,10,0.5736197468241819,-0.708766610340043,0.000140991276361516,10
clean-sealed,15,417.5,418.5,418.5,13,0.7773443755090034,0.3022001532209471,0.00038738472617024314,10
clean-sealed,15,417.5,418.5,418.5,16,0.7038956490953547,-0.06228312849832051,0.0002690920120974453,10
clean-sealed,15,417.5,418.5,418.5,19,0.4273901208115539,-1.4344191379754259,6.824596039622001e-05,10
clean-sealed,15,417.5,418.5,418.5,20,0.6027988608485488,-0.5639676498057776,0.00016295515039737896,10
clean-sealed,15,417.5,418.5,418.5,23,0.5269071505175615,-0.9405740388797499,0.00011182327930757452,10
clean-sealed,15,417.5,418.5,418.5,30,0.5697079306607824,-0.728178677265323,0.00013828111277835138,10
clean-sealed,16,418.0,419.0,419.0,3,0.4973013798183086,-1.0874902481754722,9.65459278584444e-05,10
clean-sealed,16,418.0,419.0,419.0,6,0.4827388913844225,-1.159755402842543,8.981575520290789e-05,10
clean-sealed,16,418.0,419.0,419.0,7,0.5400858886058824,-0.8751756318291236,0.00011937987210543379,10
clean-sealed,16,418.0,419.0,419.0,8,0.5929328456519702,-0.6129269411635228,0.00015517034395039748,10
clean-sealed,16,418.0,419.0,419.0,10,0.7932034848443654,0.38089968278315467,0.0004190901848217501,10
clean-sealed,16,418.0,419.0,419.0,13,0.5208910951869337,-0.9704282201158246,0.00010853458409970492,10
clean-sealed,16,418.0,419.0,419.0,16,0.8231271423323345,0.52939337919981,0.00048614782455931035,10
clean-sealed,16,418.0,419.0,419.0,19,0.43515138761851235,-1.3959044879028364,7.092551304622287e-05,10
clean-sealed,16,418.0,419.0,419.0,20,0.8125582149171725,0.47694594359914105,0.0004613191709507204,10
clean-sealed,16,418.0,419.0,419.0,23,0.6070347025809922,-0.5429476325655944,0.00016641614812213529,10
clean-sealed,16,418.0,419.0,419.0,30,0.7197495558509319,0.016390583688338324,0.0002911111230494551,10
clean-sealed,17,418.5,419.5,419.5,3,0.4140486049315527,-1.5006253164687937,6.387425834869276e-05,10
clean-sealed,17,418.5,419.5,419.5,6,0.610147384609999,-0.5275012032498352,0.000169006200992002,10
clean-sealed,17,418.5,419.5,419.5,7,0.6907913655934976,-0.1273120607692139,0.0002521543457948629,10
clean-sealed,17,418.5,419.5,419.5,8,0.7036052286420926,-0.06372431618191934,0.0002687045834564938,10
clean-sealed,17,418.5,419.5,419.5,10,0.4760239199238612,-1.1930778980593122,8.687244175002018e-05,10
clean-sealed,17,418.5,419.5,419.5,13,0.832144001452715,0.5741388031638379,0.000508383416976852,10
clean-sealed,17,418.5,419.5,419.5,16,0.6492748963109911,-0.33333413505630766,0.00020521665146132752,10
clean-sealed,17,418.5,419.5,419.5,19,0.5210269345126373,-0.969754128601424,0.00010860776305776427,10
clean-sealed,17,418.5,419.5,419.5,20,0.7149451490250935,-0.007450891203057742,0.00028425463654360706,10
clean-sealed,17,418.5,419.5,419.5,23,0.6758516192597019,-0.20144932682783104,0.0002341406809430404,10
clean-sealed,17,418.5,419.5,419.5,30,0.5044038608412176,-1.0522447685329874,0.0001000090665765278,10
clean-sealed,18,419.0,420.0,420.0,3,0.8550383236433666,0.687749999602995,0.0005695154730988693,10
clean-sealed,18,419.0,420.0,420.0,6,0.49828568854537825,-1.0826056968348978,9.701861915002746e-05,10
clean-sealed,18,419.0,420.0,420.0,7,0.5251591220802654,-0.9492484866540534,0.00011085757616984882,10
clean-sealed,18,419.0,420.0,420.0,8,0.7725165209035589,0.2782423206460738,0.00037821758880227796,10
clean-sealed,18,419.0,420.0,420.0,10,0.452236128518188,-1.3111228622097322,7.720047150447e-05,10
clean-sealed,18,419.0,420.0,420.0,13,0.703893498028481,-0.06229380299128477,0.0002690891404649193,10
clean-sealed,18,419.0,420.0,420.0,16,0.7137651208888228,-0.01330668406196698,0.0002825954333794058,10
clean-sealed,18,419.0,420.0,420.0,19,0.5460300154101669,-0.8456783900065818,0.00012295325954072843,10
clean-sealed,18,419.0,420.0,420.0,20,0.5282034367445687,-0.9341413247792196,0.00011254484385762385,10
clean-sealed,18,419.0,420.0,420.0,23,0.6022699344847133,-0.5665924035120963,0.00016252806352257132,10
clean-sealed,18,419.0,420.0,420.0,30,0.39569436342156006,-1.5917067348361378,5.831390541786023e-05,10
clean-sealed,19,419.5,420.5,420.5,3,0.7843390682348204,0.33691074227821244,0.00040106167978199694,10
clean-sealed,19,419.5,420.5,420.5,6,0.7054942588010059,-0.05435015892683262,0.0002712346192191588,10
clean-sealed,19,419.5,420.5,420.5,7,0.7341503024386862,0.08785310770750021,0.0003126692803964688,10
clean-sealed,19,419.5,420.5,420.5,8,0.6046963799558029,-0.5545513668406795,0.00016449657565418998,10
clean-sealed,19,419.5,420.5,420.5,10,0.5841525119151645,-0.65649862730765,0.00014855547186882437,10
clean-sealed,19,419.5,420.5,420.5,13,0.7672536597202716,0.2521258036010477,0.00036847132554682804,10
clean-sealed,19,419.5,420.5,420.5,16,0.5829138877302602,-0.6626451982527776,0.0001476453000210806,10
clean-sealed,19,419.5,420.5,420.5,19,0.6609338442952747,-0.2754775617677032,0.00021743731617957123,10
clean-sealed,19,419.5,420.5,420.5,20,0.630349075213434,-0.42725197025497935,0.00018682396662755295,10
clean-sealed,19,419.5,420.5,420.5,23,0.679367450799013,-0.18400230112716412,0.00023826060178727687,10
clean-sealed,19,419.5,420.5,420.5,30,0.6526626868188534,-0.31652250247429486,0.00020869511580746988,10
clean-sealed,20,420.0,421.0,421.0,3,1.016419950874831,1.4885930907582048,0.0012676629076227638,10
clean-sealed,20,420.0,421.0,421.0,6,0.7682121864149426,0.25688241372008014,0.00037022752455996306,10
clean-sealed,20,420.0,421.0,421.0,7,0.8090880930483306,0.45972574838978947,0.0004534467438591449,10
clean-sealed,20,420.0,421.0,421.0,8,0.9478960782313779,1.1485489920145426,0.0009025748651376546,10
clean-sealed,20,420.0,421.0,421.0,10,0.879206126611565,0.8076807399698793,0.000642035840323343,10
clean-sealed,20,420.0,421.0,421.0,13,0.8723241608864154,0.7735295494093314,0.0006204931058598537,10
clean-sealed,20,420.0,421.0,421.0,16,0.8377268622036965,0.6018432918222184,0.000522657371551099,10
clean-sealed,20,420.0,421.0,421.0,19,0.9299795439267263,1.0596396597598483,0.0008258549013761743,10
clean-sealed,20,420.0,421.0,421.0,20,1.1304921803491994,2.0546671751159833,0.002230630774601629,10
clean-sealed,20,420.0,421.0,421.0,23,1.113437535317653,1.9700348977004818,0.00204998639894123,10
clean-sealed,20,420.0,421.0,421.0,30,1.103856698845819,1.9224907823784105,0.0019549883450562145,10
clean-sealed,21,420.5,421.5,421.5,3,0.8954212203724534,0.8881468130515218,0.0006957959243462407,10
clean-sealed,21,420.5,421.5,421.5,6,0.8013609306454312,0.4213803386256366,0.000436395733743438,10
clean-sealed,21,420.5,421.5,421.5,7,1.0629684166303215,1.7195860348973337,0.0015965396535702226,10
clean-sealed,21,420.5,421.5,421.5,8,0.8110494218252378,0.46945868160787596,0.00045787962743032234,10
clean-sealed,21,420.5,421.5,421.5,10,0.6595928612991635,-0.2821320799195866,0.00021599549079204765,10
clean-sealed,21,420.5,421.5,421.5,13,0.747144120470576,0.15233386414232003,0.0003334876893155824,10
clean-sealed,21,420.5,421.5,421.5,16,1.121658793141936,2.0108322154753204,0.0021351675395902686,10
clean-sealed,21,420.5,421.5,421.5,19,1.2033699704157468,2.416317232031974,0.0031993992411251367,10
clean-sealed,21,420.5,421.5,421.5,20,1.0967231848820793,1.887091304311887,0.0018871216864460914,10
clean-sealed,21,420.5,421.5,421.5,23,0.8538635315812991,0.6819201903329388,0.0005662068401357283,10
clean-sealed,21,420.5,421.5,421.5,30,1.3831500296899335,3.3084610334493867,0.007771857288960879,10
clean-sealed,22,421.0,422.0,422.0,3,0.7440364730154018,0.1369124184863481,0.00032838595504837236,10
clean-sealed,22,421.0,422.0,422.0,6,0.5338938033532619,-0.9059033471178832,0.00011576780553117428,10
clean-sealed,22,421.0,422.0,422.0,7,0.8076718699864204,0.45269785758138414,0.00045027257150592786,10
clean-sealed,22,421.0,422.0,422.0,8,0.8829365671142928,0.8261927450526526,0.0006540240583650767,10
clean-sealed,22,421.0,422.0,422.0,10,0.41987289800186556,-1.4717227397242099,6.574720371834331e-05,10
clean-sealed,22,421.0,422.0,422.0,13,0.7908054974928251,0.36899986719631445,0.00041413469740768925,10
clean-sealed,22,421.0,422.0,422.0,16,0.5962270701800481,-0.5965796220833816,0.00015772740659542457,10
clean-sealed,22,421.0,422.0,422.0,19,0.8588932194490788,0.7068796039209634,0.0005805085658637868,10
clean-sealed,22,421.0,422.0,422.0,20,0.7040942224601239,-0.06129772445951551,0.00026935723568377335,10
clean-sealed,22,421.0,422.0,422.0,23,0.8806207039088094,0.81470046380609,0.0006465556861187577,10
clean-sealed,22,421.0,422.0,422.0,30,0.4729214791728714,-1.2084735058727407,8.554534407052178e-05,10
clean-sealed,23,421.5,422.5,422.5,3,0.5332597234775476,-0.9090499165038644,0.00011540414857281251,10
clean-sealed,23,421.5,422.5,422.5,6,0.5062171253185006,-1.0432465922598821,0.00010091293546216716,10
clean-sealed,23,421.5,422.5,422.5,7,0.9994935555847851,1.4045972421678736,0.001165652785209736,10
clean-sealed,23,421.5,422.5,422.5,8,0.6988689346902623,-0.08722778652159606,0.00026246437142143323,10
clean-sealed,23,421.5,422.5,422.5,10,0.4946817697445334,-1.100489848347396,9.529911062498668e-05,10
clean-sealed,23,421.5,422.5,422.5,13,0.586116400036713,-0.6467529935516579,0.00015001009852669885,10
clean-sealed,23,421.5,422.5,422.5,16,0.5846250204376402,-0.654153842512576,0.00014890415925128956,10
clean-sealed,23,421.5,422.5,422.5,19,0.7791430664049382,0.31112600929170786,0.0003908565866122848,10
clean-sealed,23,421.5,422.5,422.5,20,0.5746735267736243,-0.7035373137553804,0.0001417303878981772,10
