scenario,event_index,window_start_s,window_end_s,availability_s,prn_i,prn_j,e
clean-sealed,1,410.5,411.5,411.5,13,20,0.28581076034843766
clean-sealed,1,410.5,411.5,411.5,13,23,1.5162377607829034
clean-sealed,1,410.5,411.5,411.5,13,30,1.0044080459738574
clean-sealed,1,410.5,411.5,411.5,16,19,0.597335351715499
clean-sealed,1,410.5,411.5,411.5,16,20,0.9457744082389963
clean-sealed,1,410.5,411.5,411.5,16,23,1.2803133343183986
clean-sealed,1,410.5,411.5,411.5,16,30,1.0085595454642067
clean-sealed,1,410.5,411.5,411.5,19,20,0.6367569828257912
clean-sealed,1,410.5,411.5,411.5,19,23,0.5660748017434245
clean-sealed,1,410.5,411.5,411.5,19,30,0.7222022679786442
clean-sealed,1,410.5,411.5,411.5,20,23,0.9380883067751945
clean-sealed,1,410.5,411.5,411.5,20,30,1.3310792388865988
clean-sealed,1,410.5,411.5,411.5,23,30,1.2284257345275065
clean-sealed,2,411.0,412.0,412.0,3,6,0.3267491596961719
clean-sealed,2,411.0,412.0,412.0,3,7,0.6986625658120852
clean-sealed,2,411.0,412.0,412.0,3,8,1.559141446646625
clean-sealed,2,411.0,412.0,412.0,3,10,1.6255507421102326
clean-sealed,2,411.0,412.0,412.0,3,13,0.6197957624979137
clean-sealed,2,411.0,412.0,412.0,3,16,0.7581501707652889
clean-sealed,2,411.0,412.0,412.0,3,19,0.2115102045659878
clean-sealed,2,411.0,412.0,412.0,3,20,0.14545720874223395
clean-sealed,2,411.0,412.0,412.0,3,23,1.9243924005417448
clean-sealed,2,411.0,412.0,412.0,3,30,0.28631138586145966
clean-sealed,2,411.0,412.0,412.0,6,7,0.3536115105491151
clean-sealed,2,411.0,412.0,412.0,6,8,1.2939044721705002
clean-sealed,2,411.0,412.0,412.0,6,10,0.7636255637717226
clean-sealed,2,411.0,412.0,412.0,6,13,0.37666903321821893
clean-sealed,2,411.0,412.0,412.0,6,16,1.2705360651645146
clean-sealed,2,411.0,412.0,412.0,6,19,1.0931372450366001
clean-sealed,2,411.0,412.0,412.0,6,20,0.32164170875244635
clean-sealed,2,411.0,412.0,412.0,6,23,0.8388991810371855
clean-sealed,2,411.0,412.0,412.0,6,30,0.844528882995246
clean-sealed,2,411.0,412.0,412.0,7,8,0.6968957351275773
clean-sealed,2,411.0,412.0,412.0,7,10,0.4033093755632575
clean-sealed,2,411.0,412.0,412.0,7,13,0.48225370953859636
clean-sealed,2,411.0,412.0,412.0,7,16,0.35752146985834965
clean-sealed,2,411.0,412.0,412.0,7,19,1.5062717343740428
clean-sealed,2,411.0,412.0,412.0,7,20,0.8811284202699297
clean-sealed,2,411.0,412.0,412.0,7,23,1.3218785981764738
clean-sealed,2,411.0,412.0,412.0,7,30,1.3828342183517675
clean-sealed,2,411.0,412.0,412.0,8,10,0.33449999258034724
clean-sealed,2,411.0,412.0,412.0,8,13,1.1984767496417899
clean-sealed,2,411.0,412.0,412.0,8,16,1.9861228828021382
clean-sealed,2,411.0,412.0,412.0,8,19,1.1925247024359322
clean-sealed,2,411.0,412.0,412.0,8,20,1.0148329737374928
clean-sealed,2,411.0,412.0,412.0,8,23,1.284190808936749
clean-sealed,2,411.0,412.0,412.0,8,30,0.8297967020169821
clean-sealed,2,411.0,412.0,412.0,10,13,0.25305748917300414
clean-sealed,2,411.0,412.0,412.0,10,16,1.4489963328722972
clean-sealed,2,411.0,412.0,412.0,10,19,0.6301706958088978
clean-sealed,2,411.0,412.0,412.0,10,20,0.42260662494299817
clean-sealed,2,411.0,412.0,412.0,10,23,0.5293216821871287
clean-sealed,2,411.0,412.0,412.0,10,30,0.7655835639358719
clean-sealed,2,411.0,412.0,412.0,13,16,2.1432056810292623
clean-sealed,2,411.0,412.0,412.0,13,19,1.7062424406519447
clean-sealed,2,411.0,412.0,412.0,13,20,1.0896857990225821
clean-sealed,2,411.0,412.0,412.0,13,23,1.2104299243359105
clean-sealed,2,411.0,412.0,412.0,13,30,0.4257536268385067
clean-sealed,2,411.0,412.0,412.0,16,19,0.24824319895550584
clean-sealed,2,411.0,412.0,412.0,16,20,0.48425941140495105
clean-sealed,2,411.0,412.0,412.0,16,23,0.7888929006733454
clean-sealed,2,411.0,412.0,412.0,16,30,0.555240037792519
clean-sealed,2,411.0,412.0,412.0,19,20,0.5313514970052016
clean-sealed,2,411.0,412.0,412.0,19,23,0.22684419705366551
clean-sealed,2,411.0,412.0,412.0,19,30,0.15559661041262468
clean-sealed,2,411.0,412.0,412.0,20,23,2.1059197962380587
clean-sealed,2,411.0,412.0,412.0,20,30,1.1569394795537666
clean-sealed,2,411.0,412.0,412.0,23,30,1.5628457955152764
clean-sealed,3,411.5,412.5,412.5,3,6,0.10903817541584263
clean-sealed,3,411.5,412.5,412.5,3,7,0.8957870622161618
clean-sealed,3,411.5,412.5,412.5,3,8,1.2088794852987994
clean-sealed,3,411.5,412.5,412.5,3,10,0.9795110543494635
clean-sealed,3,411.5,412.5,412.5,3,13,0.22677974914751603
clean-sealed,3,411.5,412.5,412.5,3,16,0.29513267484330996
clean-sealed,3,411.5,412.5,412.5,3,19,1.0387569083832662
clean-sealed,3,411.5,412.5,412.5,3,20,0.42403484414836246
clean-sealed,3,411.5,412.5,412.5,3,23,0.42153404684828544
clean-sealed,3,411.5,412.5,412.5,3,30,1.8899660504013895
clean-sealed,3,411.5,412.5,412.5,6,7,0.608296321861862
clean-sealed,3,411.5,412.5,412.5,6,8,1.379774862960963
clean-sealed,3,411.5,412.5,412.5,6,10,0.4887246110723515
clean-sealed,3,411.5,412.5,412.5,6,13,0.521184665453311
clean-sealed,3,411.5,412.5,412.5,6,16,0.4993045612549542
clean-sealed,3,411.5,412.5,412.5,6,19,0.9082371916712277
clean-sealed,3,411.5,412.5,412.5,6,20,0.9289499432370203
clean-sealed,3,411.5,412.5,412.5,6,23,0.9054967087011485
clean-sealed,3,411.5,412.5,412.5,6,30,0.36827282261687533
clean-sealed,3,411.5,412.5,412.5,7,8,1.0690547260042258
clean-sealed,3,411.5,412.5,412.5,7,10,0.7019287520333359
clean-sealed,3,411.5,412.5,412.5,7,13,0.41107279046735334
clean-sealed,3,411.5,412.5,412.5,7,16,0.5036402197115557
clean-sealed,3,411.5,412.5,412.5,7,19,0.3815643625556951
clean-sealed,3,411.5,412.5,412.5,7,20,1.4578209243385878
clean-sealed,3,411.5,412.5,412.5,7,23,1.0599046498263247
clean-sealed,3,411.5,412.5,412.5,7,30,1.2405696038453153
clean-sealed,3,411.5,412.5,412.5,8,10,0.8691806450323863
clean-sealed,3,411.5,412.5,412.5,8,13,1.683027602202396
clean-sealed,3,411.5,412.5,412.5,8,16,3.380556320629906
clean-sealed,3,411.5,412.5,412.5,8,19,0.8559378530521954
clean-sealed,3,411.5,412.5,412.5,8,20,2.181863156972849
clean-sealed,3,411.5,412.5,412.5,8,23,2.967055436483919
clean-sealed,3,411.5,412.5,412.5,8,30,0.7625478933146759
clean-sealed,3,411.5,412.5,412.5,10,13,0.3830942878028694
clean-sealed,3,411.5,412.5,412.5,10,16,0.8849872832694172
clean-sealed,3,411.5,412.5,412.5,10,19,0.8140213798046829
clean-sealed,3,411.5,412.5,412.5,10,20,0.7744992623808498
clean-sealed,3,411.5,412.5,412.5,10,23,0.6025401552590044
clean-sealed,3,411.5,412.5,412.5,10,30,0.7522917454181675
clean-sealed,3,411.5,412.5,412.5,13,16,0.9427840298262591
clean-sealed,3,411.5,412.5,412.5,13,19,1.3487418517930732
clean-sealed,3,411.5,412.5,412.5,13,20,0.4438424114407355
clean-sealed,3,411.5,412.5,412.5,13,23,0.41112235392653024
clean-sealed,3,411.5,412.5,412.5,13,30,0.5637332858024593
clean-sealed,3,411.5,412.5,412.5,16,19,0.4912680353612913
clean-sealed,3,411.5,412.5,412.5,16,20,1.9400156416299503
clean-sealed,3,411.5,412.5,412.5,16,23,1.2312408948293783
clean-sealed,3,411.5,412.5,412.5,16,30,0.481618823120996
clean-sealed,3,411.5,412.5,412.5,19,20,0.42503784030019
clean-sealed,3,411.5,412.5,412.5,19,23,0.3031057360324329
clean-sealed,3,411.5,412.5,412.5,19,30,0.5344502631551935
clean-sealed,3,411.5,412.5,412.5,20,23,0.8697215911066236
clean-sealed,3,411.5,412.5,412.5,20,30,0.9327796897126698
clean-sealed,3,411.5,412.5,412.5,23,30,0.4581903680267194
clean-sealed,4,412.0,413.0,413.0,3,6,0.5862052818992021
clean-sealed,4,412.0,413.0,413.0,3,7,0.751354986643522
clean-sealed,4,412.0,413.0,413.0,3,8,1.3989766459844397
clean-sealed,4,412.0,413.0,413.0,3,10,1.6773509029417208
clean-sealed,4,412.0,413.0,413.0,3,13,0.6346237199273118
clean-sealed,4,412.0,413.0,413.0,3,16,0.9394893827059162
clean-sealed,4,412.0,413.0,413.0,3,19,1.0302903000812424
clean-sealed,4,412.0,413.0,413.0,3,20,0.5453787041015112
clean-sealed,4,412.0,413.0,413.0,3,23,0.5700571547165465
clean-sealed,4,412.0,413.0,413.0,3,30,1.064440333016989
clean-sealed,4,412.0,413.0,413.0,6,7,0.9195770372714762
clean-sealed,4,412.0,413.0,413.0,6,8,1.392757569690389
clean-sealed,4,412.0,413.0,413.0,6,10,0.5320482609648637
clean-sealed,4,412.0,413.0,413.0,6,13,0.6314291196589179
clean-sealed,4,412.0,413.0,413.0,6,16,1.141586204513732
clean-sealed,4,412.0,413.0,413.0,6,19,0.7206741859675934
clean-sealed,4,412.0,413.0,413.0,6,20,0.3401106941486492
clean-sealed,4,412.0,413.0,413.0,6,23,0.556802096102855
clean-sealed,4,412.0,413.0,413.0,6,30,0.5466525608934001
clean-sealed,4,412.0,413.0,413.0,7,8,1.1594044010929345
clean-sealed,4,412.0,413.0,413.0,7,10,0.5215019904290518
clean-sealed,4,412.0,413.0,413.0,7,13,0.495101225423764
clean-sealed,4,412.0,413.0,413.0,7,16,0.5621572077907214
clean-sealed,4,412.0,413.0,413.0,7,19,0.3664315118402981
clean-sealed,4,412.0,413.0,413.0,7,20,0.7760604417535825
clean-sealed,4,412.0,413.0,413.0,7,23,0.8732780700915678
clean-sealed,4,412.0,413.0,413.0,7,30,0.5472121194616479
clean-sealed,4,412.0,413.0,413.0,8,10,0.3218051523930202
clean-sealed,4,412.0,413.0,413.0,8,13,1.7218533344693245
clean-sealed,4,412.0,413.0,413.0,8,16,1.6966345696090428
clean-sealed,4,412.0,413.0,413.0,8,19,0.8965843355541484
clean-sealed,4,412.0,413.0,413.0,8,20,0.8723719802065324
clean-sealed,4,412.0,413.0,413.0,8,23,4.122297867547189
clean-sealed,4,412.0,413.0,413.0,8,30,0.916509762589911
clean-sealed,4,412.0,413.0,413.0,10,13,0.6867579040170799
clean-sealed,4,412.0,413.0,413.0,10,16,0.3349678583981221
clean-sealed,4,412.0,413.0,413.0,10,19,1.2224989669859667
clean-sealed,4,412.0,413.0,413.0,10,20,2.642934578212482
clean-sealed,4,412.0,413.0,413.0,10,23,1.2870650205861298
clean-sealed,4,412.0,413.0,413.0,10,30,1.1448811278761333
clean-sealed,4,412.0,413.0,413.0,13,16,0.8231970065095318
clean-sealed,4,412.0,413.0,413.0,13,19,0.2847524768182856
clean-sealed,4,412.0,413.0,413.0,13,20,0.3910547813820914
clean-sealed,4,412.0,413.0,413.0,13,23,0.4168323002536908
clean-sealed,4,412.0,413.0,413.0,13,30,0.6299676720102175
clean-sealed,4,412.0,413.0,413.0,16,19,0.3268185876945945
clean-sealed,4,412.0,413.0,413.0,16,20,0.30076765433705466
clean-sealed,4,412.0,413.0,413.0,16,23,0.6446737700105292
clean-sealed,4,412.0,413.0,413.0,16,30,0.6046694983260726
clean-sealed,4,412.0,413.0,413.0,19,20,0.3856653607589129
clean-sealed,4,412.0,413.0,413.0,19,23,1.1751671182271177
clean-sealed,4,412.0,413.0,413.0,19,30,1.623386413654562
clean-sealed,4,412.0,413.0,413.0,20,23,0.25052545202175586
clean-sealed,4,412.0,413.0,413.0,20,30,0.901329233292876
clean-sealed,4,412.0,413.0,413.0,23,30,0.28052759989561454
clean-sealed,5,412.5,413.5,413.5,3,6,0.28999943695067576
clean-sealed,5,412.5,413.5,413.5,3,7,0.5155041592481266
clean-sealed,5,412.5,413.5,413.5,3,8,1.608569143601942
clean-sealed,5,412.5,413.5,413.5,3,10,2.1520870801759098
clean-sealed,5,412.5,413.5,413.5,3,13,0.817688135593048
clean-sealed,5,412.5,413.5,413.5,3,16,0.7865437290206694
clean-sealed,5,412.5,413.5,413.5,3,19,0.2584941221217981
clean-sealed,5,412.5,413.5,413.5,3,20,1.013037863624573
clean-sealed,5,412.5,413.5,413.5,3,23,0.8210389458519947
clean-sealed,5,412.5,413.5,413.5,3,30,0.3461652409072904
clean-sealed,5,412.5,413.5,413.5,6,7,0.8618672833210272
clean-sealed,5,412.5,413.5,413.5,6,8,1.1140036390841481
clean-sealed,5,412.5,413.5,413.5,6,10,0.3647242327298391
clean-sealed,5,412.5,413.5,413.5,6,13,0.5210226534811184
clean-sealed,5,412.5,413.5,413.5,6,16,1.7681116798349776
clean-sealed,5,412.5,413.5,413.5,6,19,0.42034240916679433
clean-sealed,5,412.5,413.5,413.5,6,20,0.8038833196306454
clean-sealed,5,412.5,413.5,413.5,6,23,0.342359630985779
clean-sealed,5,412.5,413.5,413.5,6,30,0.26954626486882605
clean-sealed,5,412.5,413.5,413.5,7,8,1.2139510797262156
clean-sealed,5,412.5,413.5,413.5,7,10,1.7732610782661837
clean-sealed,5,412.5,413.5,413.5,7,13,1.0143611876462253
clean-sealed,5,412.5,413.5,413.5,7,16,0.540821869478131
clean-sealed,5,412.5,413.5,413.5,7,19,0.31513084448158146
clean-sealed,5,412.5,413.5,413.5,7,20,0.4096591338342345
clean-sealed,5,412.5,413.5,413.5,7,23,0.7626129437200329
clean-sealed,5,412.5,413.5,413.5,7,30,1.7140791199426542
clean-sealed,5,412.5,413.5,413.5,8,10,0.2099106170730823
clean-sealed,5,412.5,413.5,413.5,8,13,1.6871982518755249
clean-sealed,5,412.5,413.5,413.5,8,16,1.4344648741628527
clean-sealed,5,412.5,413.5,413.5,8,19,0.844404212840421
clean-sealed,5,412.5,413.5,413.5,8,20,0.5281197293575559
clean-sealed,5,412.5,413.5,413.5,8,23,3.3151374242238454
clean-sealed,5,412.5,413.5,413.5,8,30,0.574788252034758
clean-sealed,5,412.5,413.5,413.5,10,13,0.9181638791161486
clean-sealed,5,412.5,413.5,413.5,10,16,0.33894152852598564
clean-sealed,5,412.5,413.5,413.5,10,19,1.1424097039637897
clean-sealed,5,412.5,413.5,413.5,10,20,0.44839383601194915
clean-sealed,5,412.5,413.5,413.5,10,23,0.5016958409268563
clean-sealed,5,412.5,413.5,413.5,10,30,1.02325583081593
clean-sealed,5,412.5,413.5,413.5,13,16,1.8046487302054726
clean-sealed,5,412.5,413.5,413.5,13,19,0.6384114067825012
clean-sealed,5,412.5,413.5,413.5,13,20,0.18781631520356368
clean-sealed,5,412.5,413.5,413.5,13,23,0.4206502404542669
clean-sealed,5,412.5,413.5,413.5,13,30,0.711854088872578
clean-sealed,5,412.5,413.5,413.5,16,19,0.3031792394803223
clean-sealed,5,412.5,413.5,413.5,16,20,1.6746001655234555
clean-sealed,5,412.5,413.5,413.5,16,23,0.6745483359426773
clean-sealed,5,412.5,413.5,413.5,16,30,0.2038186912383318
clean-sealed,5,412.5,413.5,413.5,19,20,0.6274822608745767
clean-sealed,5,412.5,413.5,413.5,19,23,0.22888369897980013
clean-sealed,5,412.5,413.5,413.5,19,30,0.3149142367686348
clean-sealed,5,412.5,413.5,413.5,20,23,0.41204987469107374
clean-sealed,5,412.5,413.5,413.5,20,30,0.8433909659714758
clean-sealed,5,412.5,413.5,413.5,23,30,0.6811879888889755
clean-sealed,6,413.0,414.0,414.0,3,6,0.5596503501091552
clean-sealed,6,413.0,414.0,414.0,3,7,0.6786729986912868
clean-sealed,6,413.0,414.0,414.0,3,8,1.4859418481157536
clean-sealed,6,413.0,414.0,414.0,3,10,0.9824689714712337
clean-sealed,6,413.0,414.0,414.0,3,13,1.2275165841754574
clean-sealed,6,413.0,414.0,414.0,3,16,1.6362397664980128
clean-sealed,6,413.0,414.0,414.0,3,19,0.39999179825021985
clean-sealed,6,413.0,414.0,414.0,3,20,0.7286369770530607
clean-sealed,6,413.0,414.0,414.0,3,23,0.7770206126696563
clean-sealed,6,413.0,414.0,414.0,3,30,0.3011190247687525
clean-sealed,6,413.0,414.0,414.0,6,7,0.6070541773893204
clean-sealed,6,413.0,414.0,414.0,6,8,1.4903705022025684
clean-sealed,6,413.0,414.0,414.0,6,10,0.5156291585157379
clean-sealed,6,413.0,414.0,414.0,6,13,0.5938113202550837
clean-sealed,6,413.0,414.0,414.0,6,16,0.5354511138066569
clean-sealed,6,413.0,414.0,414.0,6,19,0.6339116122631484
clean-sealed,6,413.0,414.0,414.0,6,20,0.7805845338719166
clean-sealed,6,413.0,414.0,414.0,6,23,0.5328922954621796
clean-sealed,6,413.0,414.0,414.0,6,30,0.2834372003720546
clean-sealed,6,413.0,414.0,414.0,7,8,2.1246549542710182
clean-sealed,6,413.0,414.0,414.0,7,10,0.6585864657566991
clean-sealed,6,413.0,414.0,414.0,7,13,0.887103281475772
clean-sealed,6,413.0,414.0,414.0,7,16,0.8549096333534891
clean-sealed,6,413.0,414.0,414.0,7,19,0.6898149027304734
clean-sealed,6,413.0,414.0,414.0,7,20,0.3946821883428435
clean-sealed,6,413.0,414.0,414.0,7,23,1.3257320012857217
clean-sealed,6,413.0,414.0,414.0,7,30,0.9515926179903993
clean-sealed,6,413.0,414.0,414.0,8,10,0.46852190973280694
clean-sealed,6,413.0,414.0,414.0,8,13,1.5852156016246735
clean-sealed,6,413.0,414.0,414.0,8,16,1.9804501035321085
clean-sealed,6,413.0,414.0,414.0,8,19,1.242449545232938
clean-sealed,6,413.0,414.0,414.0,8,20,0.6667392606781533
clean-sealed,6,413.0,414.0,414.0,8,23,1.595163039680144
clean-sealed,6,413.0,414.0,414.0,8,30,0.6836406686225887
clean-sealed,6,413.0,414.0,414.0,10,13,0.367824781529564
clean-sealed,6,413.0,414.0,414.0,10,16,0.48353054591392464
clean-sealed,6,413.0,414.0,414.0,10,19,0.5331965976045755
clean-sealed,6,413.0,414.0,414.0,10,20,2.42615627016647
clean-sealed,6,413.0,414.0,414.0,10,23,0.6172591025598579
clean-sealed,6,413.0,414.0,414.0,10,30,0.49876466999609403
clean-sealed,6,413.0,414.0,414.0,13,16,1.159591622832915
clean-sealed,6,413.0,414.0,414.0,13,19,0.8602578257016523
clean-sealed,6,413.0,414.0,414.0,13,20,0.7955589726605435
clean-sealed,6,413.0,414.0,414.0,13,23,1.0114905674384862
clean-sealed,6,413.0,414.0,414.0,13,30,0.1920554231161025
clean-sealed,6,413.0,414.0,414.0,16,19,0.3279821543476101
clean-sealed,6,413.0,414.0,414.0,16,20,0.6614823653053834
clean-sealed,6,413.0,414.0,414.0,16,23,0.6350986979269445
clean-sealed,6,413.0,414.0,414.0,16,30,0.5005752726319973
clean-sealed,6,413.0,414.0,414.0,19,20,1.6415546408546586
clean-sealed,6,413.0,414.0,414.0,19,23,0.7710615343205948
clean-sealed,6,413.0,414.0,414.0,19,30,0.5259206705923143
clean-sealed,6,413.0,414.0,414.0,20,23,0.36301356694664877
clean-sealed,6,413.0,414.0,414.0,20,30,0.6517719936350496
clean-sealed,6,413.0,414.0,414.0,23,30,0.7373808231610237
clean-sealed,7,413.5,414.5,414.5,3,6,0.7163582786059453
clean-sealed,7,413.5,414.5,414.5,3,7,0.7088493430150204
clean-sealed,7,413.5,414.5,414.5,3,8,2.1638983068121944
clean-sealed,7,413.5,414.5,414.5,3,10,0.4723413004774506
clean-sealed,7,413.5,414.5,414.5,3,13,0.8999205018606263
clean-sealed,7,413.5,414.5,414.5,3,16,1.0752324505513424
clean-sealed,7,413.5,414.5,414.5,3,19,0.5016518909822878
clean-sealed,7,413.5,414.5,414.5,3,20,0.8626851213346457
clean-sealed,7,413.5,414.5,414.5,3,23,0.6761562273821737
clean-sealed,7,413.5,414.5,414.5,3,30,0.32693671196250335
clean-sealed,7,413.5,414.5,414.5,6,7,2.445184023214397
clean-sealed,7,413.5,414.5,414.5,6,8,1.8722772155117333
clean-sealed,7,413.5,414.5,414.5,6,10,1.2386108469271333
clean-sealed,7,413.5,414.5,414.5,6,13,0.7454848794247914
clean-sealed,7,413.5,414.5,414.5,6,16,0.6224622974702025
clean-sealed,7,413.5,414.5,414.5,6,19,0.7867841634563749
clean-sealed,7,413.5,414.5,414.5,6,20,0.6361697298763194
clean-sealed,7,413.5,414.5,414.5,6,23,0.6399934146817436
clean-sealed,7,413.5,414.5,414.5,6,30,0.43904713862445577
clean-sealed,7,413.5,414.5,414.5,7,8,2.4854676343326556
clean-sealed,7,413.5,414.5,414.5,7,10,1.065149249012482
clean-sealed,7,413.5,414.5,414.5,7,13,0.6491544393495512
clean-sealed,7,413.5,414.5,414.5,7,16,1.3465297682995174
clean-sealed,7,413.5,414.5,414.5,7,19,0.6695390461649808
clean-sealed,7,413.5,414.5,414.5,7,20,0.3299319865322807
clean-sealed,7,413.5,414.5,414.5,7,23,1.2909124041225142
