scenario,event_index,window_start_s,window_end_s,availability_s,prn,a,z,activation,degree
clean-calibration,4,342.0,343.0,343.0,13,0.7419179667931002,0.12639950508471173,0.0003249528613009125,10
clean-calibration,4,342.0,343.0,343.0,16,0.7526916066047452,0.17986280916563904,0.0003427925960536296,10
clean-calibration,4,342.0,343.0,343.0,19,1.0207695501695795,1.510177620572722,0.0012952864217657006,10
clean-calibration,4,342.0,343.0,343.0,20,0.4996863432246338,-1.075655062848743,9.76952429397904e-05,10
clean-calibration,4,342.0,343.0,343.0,23,0.9793405460430116,1.3045895849494582,0.0010548351979831863,10
clean-calibration,4,342.0,343.0,343.0,30,0.9280664727253494,1.0501462008030034,0.0008180581630859419,10
clean-calibration,5,342.5,343.5,343.5,3,0.9313539044534431,1.0664598111702623,0.0008315019082812327,10
clean-calibration,5,342.5,343.5,343.5,6,0.5425181316718382,-0.8631058250686109,0.0001208293196705736,10
clean-calibration,5,342.5,343.5,343.5,7,1.128925687739995,2.0468935840018734,0.002213396217338369,10
clean-calibration,5,342.5,343.5,343.5,8,202484.04719089408,1004806.9243227782,1.0,10
clean-calibration,5,342.5,343.5,343.5,10,0.7435873310581507,0.13468358835504343,0.0003276550931393159,10
clean-calibration,5,342.5,343.5,343.5,13,0.8773157140708475,0.7982997227584503,0.0006360448665703069,10
clean-calibration,5,342.5,343.5,343.5,16,0.8696066672623761,0.7600442101460905,0.0006121868008747962,10
clean-calibration,5,342.5,343.5,343.5,19,0.8062657627048164,0.44572016550321175,0.0004471430441497524,10
clean-calibration,5,342.5,343.5,343.5,20,0.5119775760215556,-1.0146608280274696,0.00010383893096630942,10
clean-calibration,5,342.5,343.5,343.5,23,0.7833155562513293,0.331831647992481,0.00039903062485939614,10
clean-calibration,5,342.5,343.5,343.5,30,1.3326465379917254,3.057841597398497,0.006059420059904316,10
clean-calibration,6,343.0,344.0,344.0,3,1.0509278827473088,1.659835872877955,0.0015040793936770965,10
clean-calibration,6,343.0,344.0,344.0,6,0.971739699409083,1.2668710068303919,0.0010158289846604568,10
clean-calibration,6,343.0,344.0,344.0,7,1.1079727831794761,1.9429165133477342,0.001995250529026344,10
clean-calibration,6,343.0,344.0,344.0,8,203188.6116939886,1008303.2678920941,1.0,10
clean-calibration,6,343.0,344.0,344.0,10,0.6709145975774231,-0.22594889206932967,0.00022847532936588036,10
clean-calibration,6,343.0,344.0,344.0,13,0.9034640533820795,0.9280587123152211,0.000724107580129968,10
clean-calibration,6,343.0,344.0,344.0,16,0.8202978072164304,0.5153530357046686,0.000479373085287138,10
clean-calibration,6,343.0,344.0,344.0,19,0.4101677424654342,-1.5198837782096517,6.265598415927803e-05,10
clean-calibration,6,343.0,344.0,344.0,20,0.7417221149459854,0.1254276063540904,0.0003246372959284993,10
clean-calibration,6,343.0,344.0,344.0,23,0.8034160073769152,0.43157848838057905,0.0004408669611131835,10
clean-calibration,6,343.0,344.0,344.0,30,0.9550402332266502,1.1840012753274374,0.0009351167159221964,10
clean-calibration,7,343.5,344.5,344.5,3,0.8228461704277334,0.5279990791641203,0.00048547078980419595,10
clean-calibration,7,343.5,344.5,344.5,6,0.8216305178640859,0.5219665030057085,0.0004825523751438878,10
clean-calibration,7,343.5,344.5,344.5,7,0.7731604018349578,0.28143752696716146,0.00037942754550218254,10
clean-calibration,7,343.5,344.5,344.5,8,203888.15305028897,1011774.6845073634,1.0,10
clean-calibration,7,343.5,344.5,344.5,10,0.427397372361819,-1.4343831527518933,6.8248416118937e-05,10
clean-calibration,7,343.5,344.5,344.5,13,0.7310385317743563,0.07241120096421405,0.00030787963285481505,10
clean-calibration,7,343.5,344.5,344.5,16,0.8893397934091656,0.8579682304491243,0.0006751254377125978,10
clean-calibration,7,343.5,344.5,344.5,19,0.7063372298838795,-0.05016698405529247,0.0002723713078502203,10
clean-calibration,7,343.5,344.5,344.5,20,0.9777140408017934,1.2965181860702717,0.0010463643429028625,10
clean-calibration,7,343.5,344.5,344.5,23,0.9237929523778837,1.0289392065255794,0.000800906018405879,10
clean-calibration,7,343.5,344.5,344.5,30,0.46985138872998444,-1.2237085779350723,8.425204119043398e-05,10
clean-calibration,8,344.0,345.0,345.0,3,0.8725807615108946,0.774802908965965,0.0006212832287519265,10
clean-calibration,8,344.0,345.0,345.0,6,0.3892453422178516,-1.6237094737123288,5.6477350269170515e-05,10
clean-calibration,8,344.0,345.0,345.0,7,0.9562188967641785,1.1898502964769901,0.0009405971005774168,10
clean-calibration,8,344.0,345.0,345.0,8,204540.5396463641,1015012.0994919061,1.0,10
clean-calibration,8,344.0,345.0,345.0,10,0.7165171955414325,0.00035026071976270595,0.00028648018450637847,10
clean-calibration,8,344.0,345.0,345.0,13,0.9700555534490862,1.2585135706110513,0.0010073831530273177,10
clean-calibration,8,344.0,345.0,345.0,16,0.665717989551895,-0.2517366332520169,0.00022266008189823013,10
clean-calibration,8,344.0,345.0,345.0,19,0.6456096693414772,-0.3515225233282946,0.00020151857646524273,10
clean-calibration,8,344.0,345.0,345.0,20,0.7584663352767944,0.20851942664833126,0.0003527544621270255,10
clean-calibration,8,344.0,345.0,345.0,23,0.5840545409388598,-0.6569848002435246,0.00014848327649407062,10
clean-calibration,8,344.0,345.0,345.0,30,0.6852441247885924,-0.15483978836617826,0.00024530945675818735,10
clean-calibration,9,344.5,345.5,345.5,3,0.7433031472931177,0.13327334972534693,0.00032719349801280513,10
clean-calibration,9,344.5,345.5,345.5,6,0.7359169124096375,0.09661976481880276,0.00031542152654858335,10
clean-calibration,9,344.5,345.5,345.5,7,0.9548800430732454,1.1832063448274408,0.0009343743527960808,10
clean-calibration,9,344.5,345.5,345.5,8,205224.45240154542,1018405.9604557339,1.0,10
clean-calibration,9,344.5,345.5,345.5,10,1.0441187513646373,1.6260461167692288,0.0014541786376912889,10
clean-calibration,9,344.5,345.5,345.5,13,0.8625918996224746,0.7252340009739092,0.0005912554756365186,10
clean-calibration,9,344.5,345.5,345.5,16,0.5279138684936008,-0.9355782834788179,0.00011238325586546544,10
clean-calibration,9,344.5,345.5,345.5,19,1.1612942909464048,2.2075201230503265,0.002598070419232102,10
clean-calibration,9,344.5,345.5,345.5,20,0.5017100336140092,-1.0656126652427003,9.86811829126899e-05,10
clean-calibration,9,344.5,345.5,345.5,23,0.7636151616542359,0.2340700553206874,0.00036188038884897903,10
clean-calibration,9,344.5,345.5,345.5,30,0.672952608054632,-0.2158354322017219,0.0002307971933915407,10
clean-calibration,10,345.0,346.0,346.0,3,0.6785993842027798,-0.1878137686262384,0.0002373544228270101,10
clean-calibration,10,345.0,346.0,346.0,6,0.795320417140579,0.3914047857056479,0.00042351410195829456,10
clean-calibration,10,345.0,346.0,346.0,7,0.6960709464760644,-0.10111257358760023,0.00025884622950777907,10
clean-calibration,10,345.0,346.0,346.0,8,206218.18911246365,1023337.2973930219,1.0,10
clean-calibration,10,345.0,346.0,346.0,10,1.222734286915717,2.512411064706629,0.003520961975676509,10
clean-calibration,10,345.0,346.0,346.0,13,0.6126918028861053,-0.5148747362077958,0.00017115331368403622,10
clean-calibration,10,345.0,346.0,346.0,16,0.8325804801732183,0.5763047930212206,0.0005094852020772841,10
clean-calibration,10,345.0,346.0,346.0,19,0.9105554433541876,0.9632491535276201,0.0007500234546506785,10
clean-calibration,10,345.0,346.0,346.0,20,0.5646652374350616,-0.7532026288756358,0.00013486417058256123,10
clean-calibration,10,345.0,346.0,346.0,23,0.7580016909876844,0.20621366746643413,0.00035194231820919505,10
clean-calibration,10,345.0,346.0,346.0,30,0.8884214688509402,0.8534111201354567,0.000672057879194835,10
clean-calibration,11,345.5,346.5,346.5,3,0.8504246472838852,0.6648550090101846,0.0005566317290283189,10
clean-calibration,11,345.5,346.5,346.5,6,0.5264257602079581,-0.942962898815101,0.00011155649773467585,10
clean-calibration,11,345.5,346.5,346.5,7,0.7617650205212734,0.22488888166781537,0.00035857429365636356,10
clean-calibration,11,345.5,346.5,346.5,8,207610.8081830379,1030248.0553300503,1.0,10
clean-calibration,11,345.5,346.5,346.5,10,0.9564328651173459,1.190912096883267,0.0009415954164770876,10
clean-calibration,11,345.5,346.5,346.5,13,0.6469198740128883,-0.34502074008878175,0.00020283280860703136,10
clean-calibration,11,345.5,346.5,346.5,16,0.6861271411137764,-0.1504578922635533,0.00024638647042248907,10
clean-calibration,11,345.5,346.5,346.5,19,0.8790168333575354,0.8067413877196107,0.0006414334123494034,10
clean-calibration,11,345.5,346.5,346.5,20,0.49712597294806266,-1.088360690384957,9.646193487493933e-05,10
clean-calibration,11,345.5,346.5,346.5,23,0.8830075148594347,0.8265448174199022,0.0006542542120254785,10
clean-calibration,11,345.5,346.5,346.5,30,1.3242476143376896,3.0161626275128643,0.005813498355547141,10
clean-calibration,12,346.0,347.0,347.0,3,0.6543732097010575,-0.3080341729415204,0.00021047375402795198,10
clean-calibration,12,346.0,347.0,347.0,6,0.5549701646246293,-0.8013136326601336,0.0001285301438325497,10
clean-calibration,12,346.0,347.0,347.0,7,0.46236956276929675,-1.260836525723383,8.118154310615762e-05,10
clean-calibration,12,346.0,347.0,347.0,8,209379.66074024717,1039025.841091756,1.0,10
clean-calibration,12,346.0,347.0,347.0,10,0.45624089487997155,-1.2912495375472837,7.874992612971433e-05,10
clean-calibration,12,346.0,347.0,347.0,13,0.6112504100967324,-0.5220275297247093,0.00016993366455764032,10
clean-calibration,12,346.0,347.0,347.0,16,0.5197547596314362,-0.9760671921256242,0.00010792434883691146,10
clean-calibration,12,346.0,347.0,347.0,19,0.9446034812788806,1.1322097496447519,0.0008879602914238753,10
clean-calibration,12,346.0,347.0,347.0,20,0.6286715338006087,-0.43557663195058244,0.0001852754627856369,10
clean-calibration,12,346.0,347.0,347.0,23,0.622242901590927,-0.4674781921159002,0.00017945921413554163,10
clean-calibration,12,346.0,347.0,347.0,30,0.8565165094914922,0.6950853756567812,0.0005737060374345829,10
clean-calibration,13,346.5,347.5,347.5,3,0.37667326756800656,-1.6860973631985054,5.306169026585502e-05,10
clean-calibration,13,346.5,347.5,347.5,6,0.47280368610622636,-1.2090580443064336,8.549535841493702e-05,10
clean-calibration,13,346.5,347.5,347.5,7,0.6903861447130042,-0.12932293615882412,0.00025164793176325035,10
clean-calibration,13,346.5,347.5,347.5,8,211188.8647245327,1048003.867501339,1.0,10
clean-calibration,13,346.5,347.5,347.5,10,0.677288479292556,-0.1943190267434367,0.00023581574532632665,10
clean-calibration,13,346.5,347.5,347.5,13,0.6470477717781262,-0.3443860579169502,0.00020296155769944396,10
clean-calibration,13,346.5,347.5,347.5,16,0.4661707925911671,-1.2419732344493901,8.272730071884067e-05,10
clean-calibration,13,346.5,347.5,347.5,19,0.6755442592108967,-0.20297457586519382,0.00023378391373298844,10
clean-calibration,13,346.5,347.5,347.5,20,0.5428613550059247,-0.861402607418982,0.00012103526872978565,10
clean-calibration,13,346.5,347.5,347.5,23,0.5840546836111101,-0.656984092244182,0.0001484833816045605,10
clean-calibration,13,346.5,347.5,347.5,30,0.3942224249509738,-1.599011108791197,5.788953526970048e-05,10
clean-calibration,14,347.0,348.0,348.0,3,0.944140634961776,1.12991291275149,0.0008859249366444112,10
clean-calibration,14,347.0,348.0,348.0,6,0.6824225460576151,-0.16884164143717714,0.00024189942972118372,10
clean-calibration,14,347.0,348.0,348.0,7,0.6397500342767232,-0.38060048182209877,0.00019574433313082623,10
clean-calibration,14,347.0,348.0,348.0,8,213248.83609189055,1058226.3064854245,1.0,10
clean-calibration,14,347.0,348.0,348.0,10,0.45686188860047305,-1.2881679071334255,7.899295940433409e-05,10
clean-calibration,14,347.0,348.0,348.0,13,0.7175234042545233,0.005343488945075153,0.0002879138098307717,10
clean-calibration,14,347.0,348.0,348.0,16,0.875664646373659,0.7901064347057373,0.0006308581325725367,10
clean-calibration,14,347.0,348.0,348.0,19,0.7436297614420353,0.13489414565559865,0.00032772406796282216,10
clean-calibration,14,347.0,348.0,348.0,20,0.5692492679272563,-0.7304547534681484,0.00013796677571494904,10
clean-calibration,14,347.0,348.0,348.0,23,0.735076133594275,0.09244746889501107,0.0003141086487380282,10
clean-calibration,14,347.0,348.0,348.0,30,1.084677533546019,1.827315747351413,0.0017778178735947143,10
clean-calibration,15,347.5,348.5,348.5,3,0.5894518900225107,-0.6302008980215247,0.00015251336129064544,10
clean-calibration,15,347.5,348.5,348.5,6,0.539994297695304,-0.8756301442120236,0.00011932563127735522,10
clean-calibration,15,347.5,348.5,348.5,7,0.7212871414575341,0.02402072617253186,0.00029334018403615275,10
clean-calibration,15,347.5,348.5,348.5,8,215664.96846539012,1070216.1652557685,1.0,10
clean-calibration,15,347.5,348.5,348.5,10,0.8073128626760777,0.45091631324393755,0.0004494714653280946,10
clean-calibration,15,347.5,348.5,348.5,13,0.736051501585397,0.0972876525666234,0.00031563219657266975,10
clean-calibration,15,347.5,348.5,348.5,16,0.9367544184916432,1.0932594192196725,0.0008540678298687965,10
clean-calibration,15,347.5,348.5,348.5,19,0.8165365662795365,0.49668818599311265,0.00047051281361736974,10
clean-calibration,15,347.5,348.5,348.5,20,0.6113824204185723,-0.5213724393279878,0.00017004500400435622,10
clean-calibration,15,347.5,348.5,348.5,23,0.7745642512640465,0.28840401463738025,0.00038207903795003326,10
clean-calibration,15,347.5,348.5,348.5,30,1.1970074577663734,2.3847437847626005,0.003100269523293914,10
clean-calibration,16,348.0,349.0,349.0,3,1.1113269983990293,1.9595615313148294,0.0020286715105572806,10
clean-calibration,16,348.0,349.0,349.0,6,0.6458962040065916,-0.3501006185497275,0.00020180526263868085,10
clean-calibration,16,348.0,349.0,349.0,7,0.6144041875211983,-0.5063771678789816,0.0001726136454618898,10
clean-calibration,16,348.0,349.0,349.0,8,218361.58510991174,1083597.9042201545,1.0,10
clean-calibration,16,348.0,349.0,349.0,10,0.9642365020752179,1.2296370053552321,0.0009787374442585875,10
clean-calibration,16,348.0,349.0,349.0,13,0.4663810472216222,-1.240929863087532,8.281365390855816e-05,10
clean-calibration,16,348.0,349.0,349.0,16,0.8341540224673731,0.5841133676187926,0.0005134770776366196,10
clean-calibration,16,348.0,349.0,349.0,19,0.5070671108299569,-1.039028608861713,0.00010133944027633721,10
clean-calibration,16,348.0,349.0,349.0,20,1.0024436581149765,1.419236884052973,0.0011828227141390654,10
clean-calibration,16,348.0,349.0,349.0,23,0.6335004733067815,-0.41161341564481113,0.0001897680294377755,10
clean-calibration,16,348.0,349.0,349.0,30,0.5237480774197558,-0.9562506800701588,0.00011008412651452244,10
clean-calibration,17,348.5,349.5,349.5,3,0.6566498915408091,-0.2967363260093628,0.0002128646285493808,10
clean-calibration,17,348.5,349.5,349.5,6,0.6105522879094833,-0.5254919038299394,0.0001693460688802182,10
clean-calibration,17,348.5,349.5,349.5,7,0.5981967730646428,-0.5868051330426077,0.00015927642393909547,10
clean-calibration,17,348.5,349.5,349.5,8,221000.02166109346,1096690.9292423564,1.0,10
clean-calibration,17,348.5,349.5,349.5,10,0.6426489772106583,-0.3662147152381161,0.0001985800543368076,10
clean-calibration,17,348.5,349.5,349.5,13,0.5489382133990032,-0.8312466959716063,0.0001247403262039805,10
clean-calibration,17,348.5,349.5,349.5,16,0.3778108081585843,-1.6804524113009378,5.336205193743422e-05,10
clean-calibration,17,348.5,349.5,349.5,19,0.47803108739622935,-1.1831174940739688,8.774197369919174e-05,10
clean-calibration,17,348.5,349.5,349.5,20,0.316709476016117,-1.9836627614883995,3.940542363558953e-05,10
clean-calibration,17,348.5,349.5,349.5,23,0.4557046082357072,-1.2939108160416561,7.854064570532953e-05,10
clean-calibration,17,348.5,349.5,349.5,30,0.505467516491401,-1.0469664645932468,0.00010053828721968105,10
clean-calibration,18,349.0,350.0,350.0,3,0.7213329001056683,0.024247799711493566,0.0002934067818471106,10
clean-calibration,18,349.0,350.0,350.0,6,0.7751740047344371,0.29142986623181144,0.00038323645956092064,10
clean-calibration,18,349.0,350.0,350.0,7,0.7994117847051498,0.41170786173526086,0.00043219686985163786,10
clean-calibration,18,349.0,350.0,350.0,8,223826.19625203026,1110715.5888915241,1.0,10
clean-calibration,18,349.0,350.0,350.0,10,0.7676613829056349,0.2541490964733749,0.00036921733013094865,10
clean-calibration,18,349.0,350.0,350.0,13,0.7160784791464361,-0.0018268334137934443,0.00028585734669919066,10
clean-calibration,18,349.0,350.0,350.0,16,0.8073941827397655,0.45131985739139646,0.00044965280193484463,10
clean-calibration,18,349.0,350.0,350.0,19,0.5948131756903478,-0.6035959575431479,0.00015662478423882995,10
clean-calibration,18,349.0,350.0,350.0,20,0.7055308826544536,-0.05416841605741034,0.00027128390528277326,10
clean-calibration,18,349.0,350.0,350.0,23,0.8355115546263483,0.5908500096342866,0.0005169460722861468,10
clean-calibration,18,349.0,350.0,350.0,30,0.6998688015799697,-0.08226602907476793,0.0002637695477744175,10
clean-calibration,19,349.5,350.5,350.5,3,0.6719239911005941,-0.22093985948516268,0.0002296223773482693,10
clean-calibration,19,349.5,350.5,350.5,6,0.440784204572107,-1.3679520956856095,7.293587248928487e-05,10
clean-calibration,19,349.5,350.5,350.5,7,0.7201804076300788,0.018528650310673578,0.0002917340221079666,10
clean-calibration,19,349.5,350.5,350.5,8,226396.50384992186,1123470.5295698885,1.0,10
clean-calibration,19,349.5,350.5,350.5,10,0.41023717161896167,-1.519539241728758,6.267757379752476e-05,10
clean-calibration,19,349.5,350.5,350.5,13,0.6200690189195774,-0.47826590660483237,0.00017753400603693066,10
clean-calibration,19,349.5,350.5,350.5,16,0.6853574491585921,-0.15427742547313603,0.00024544741462134484,10
clean-calibration,19,349.5,350.5,350.5,19,1.0151997474502963,1.48253793132583,0.001260019841742117,10
clean-calibration,19,349.5,350.5,350.5,20,0.5525422445632678,-0.8133619868648517,0.0001269910541560208,10
clean-calibration,19,349.5,350.5,350.5,23,0.6788697459076924,-0.18647212083642076,0.00023767300684375528,10
clean-calibration,19,349.5,350.5,350.5,30,0.9185802581848648,1.0030716390558532,0.0007804701499341254,10
clean-calibration,20,350.0,351.0,351.0,3,0.6712661054997653,-0.22420456282985368,0.0002288741220605319,10
clean-calibration,20,350.0,351.0,351.0,6,0.7284216479037082,0.059425129351748554,0.00030390854121205334,10
clean-calibration,20,350.0,351.0,351.0,7,0.7335535674516531,0.08489185926915976,0.00031174504673836247,10
clean-calibration,20,350.0,351.0,351.0,8,229052.3290547753,1136649.8443599928,1.0,10
clean-calibration,20,350.0,351.0,351.0,10,0.6172477494830377,-0.492266224827548,0.00017506622376721435,10
clean-calibration,20,350.0,351.0,351.0,13,0.7045312474813391,-0.059129023629648426,0.00026994186697241096,10
clean-calibration,20,350.0,351.0,351.0,16,0.7725063193456827,0.2781916962516842,0.00037819844949173897,10
clean-calibration,20,350.0,351.0,351.0,19,0.7055255226969435,-0.054195014407015185,0.0002712766916320063,10
clean-calibration,20,350.0,351.0,351.0,20,0.7163184306312291,-0.0006360938475518753,0.0002861978336111034,10
clean-calibration,20,350.0,351.0,351.0,23,0.6512476369228506,-0.3235445715430892,0.00020723508022187792,10
clean-calibration,20,350.0,351.0,351.0,30,0.9091082420932735,0.9560675359470022,0.0007446603649278868,10
clean-calibration,21,350.5,351.5,351.5,3,0.5680571491400692,-0.7363705451907451,0.00013715311404661012,10
clean-calibration,21,350.5,351.5,351.5,6,0.6003210216893338,-0.5762637234400155,0.00016096403095659613,10
clean-calibration,21,350.5,351.5,351.5,7,0.6476333638280873,-0.34148010539006096,0.0002035520919131881,10
clean-calibration,21,350.5,351.5,351.5,8,231568.35795173305,1149135.4314360577,1.0,10
clean-calibration,21,350.5,351.5,351.5,10,0.4143702822966193,-1.4990290189235649,6.397629556653931e-05,10
clean-calibration,21,350.5,351.5,351.5,13,0.56792977406057,-0.7370026335774608,0.00013706646042796507,10
clean-calibration,21,350.5,351.5,351.5,16,0.8193624929103469,0.5107116151604868,0.0004771543279319871,10
clean-calibration,21,350.5,351.5,351.5,19,0.624368332109158,-0.4569309174635359,0.00018136169181406619,10
clean-calibration,21,350.5,351.5,351.5,20,0.570968898328214,-0.7219212286204145,0.000139148991858839,10
clean-calibration,21,350.5,351.5,351.5,23,0.9478973585825053,1.1485553456520186,0.0009025805946133757,10
clean-calibration,21,350.5,351.5,351.5,30,0.779381063484831,0.3123070502839015,0.0003913182962190278,10
clean-calibration,22,351.0,352.0,352.0,3,0.661839780950869,-0.2709819254049814,0.00021841682187919345,10
clean-calibration,22,351.0,352.0,352.0,6,0.8499893395360445,0.6626948300086147,0.0005554312697898848,10
clean-calibration,22,351.0,352.0,352.0,7,0.8603082505851402,0.7139015798950865,0.0005845968371364947,10
clean-calibration,22,351.0,352.0,352.0,8,234401.51640189145,1163194.7479139064,1.0,10
clean-calibration,22,351.0,352.0,352.0,10,0.8509776412830081,0.6675991963829683,0.0005581604748223928,10
clean-calibration,22,351.0,352.0,352.0,13,0.6170073938868422,-0.4934589697634854,0.00017485757538414625,10
clean-calibration,22,351.0,352.0,352.0,16,0.858938023189211,0.7071019388072717,0.0005806375725692658,10
clean-calibration,22,351.0,352.0,352.0,19,1.2918260387684832,2.8552732174579933,0.0049538123189468075,10
clean-calibration,22,351.0,352.0,352.0,20,0.6910854262077444,-0.1258528090852375,0.0002525224780647516,10
clean-calibration,22,351.0,352.0,352.0,23,0.6118999957415592,-0.5188040142310467,0.00017048223866437284,10
clean-calibration,22,351.0,352.0,352.0,30,0.6996151785314855,-0.08352461265470033,0.000263437867974915,10
clean-calibration,23,351.5,352.5,352.5,3,0.7177533582701632,0.006484616890479028,0.00028824244909805505,10
clean-calibration,23,351.5,352.5,352.5,6,1.0543496179542686,1.6768159532456297,0.0015297974419093937,10
clean-calibration,23,351.5,352.5,352.5,7,0.5886620618689601,-0.6341203554642465,0.0001519168522324727,10
clean-calibration,23,351.5,352.5,352.5,8,237384.4801829856,1177997.4610618483,1.0,10
clean-calibration,23,351.5,352.5,352.5,10,0.9656235337961908,1.23652003652805,0.0009854907004360912,10
clean-calibration,23,351.5,352.5,352.5,13,0.8146268272444982,0.4872112626384715,0.00046607693045083617,10
clean-calibration,23,351.5,352.5,352.5,16,0.8889661912323095,0.856114260283446,0.000673875777532265,10
clean-calibration,23,351.5,352.5,352.5,19,1.0073595886394586,1.4436317861534702,0.0012119969914739196,10
clean-calibration,23,351.5,352.5,352.5,20,0.5966740267073515,-0.5943616369689777,0.0001580775765262886,10
clean-calibration,23,351.5,352.5,352.5,23,0.646906376371489,-0.34508772102736196,0.00020281922588552095,10
clean-calibration,23,351.5,352.5,352.5,30,1.3327070611098106,3.0581419384088417,0.006061229193127462,10
