scenario,event_index,window_start_s,window_end_s,availability_s,prn_i,prn_j,e
DS2,8,4.0,5.0,5.0,6,13,4.856718069944018
DS2,8,4.0,5.0,5.0,6,16,2.801268958076758
DS2,8,4.0,5.0,5.0,6,19,3.9058218991319285
DS2,8,4.0,5.0,5.0,6,20,45.98270385822926
DS2,8,4.0,5.0,5.0,6,23,4.416083115441619
DS2,8,4.0,5.0,5.0,7,10,1.4360148131176869
DS2,8,4.0,5.0,5.0,7,13,2.3024726064240393
DS2,8,4.0,5.0,5.0,7,16,2.049512796005679
DS2,8,4.0,5.0,5.0,7,19,2.373019227420948
DS2,8,4.0,5.0,5.0,7,20,48.31357418521661
DS2,8,4.0,5.0,5.0,7,23,1.3137362095305272
DS2,8,4.0,5.0,5.0,10,13,1.8595306329939856
DS2,8,4.0,5.0,5.0,10,16,1.4355206900437079
DS2,8,4.0,5.0,5.0,10,19,2.263794115872502
DS2,8,4.0,5.0,5.0,10,20,42.63552257128605
DS2,8,4.0,5.0,5.0,10,23,2.747522469275528
DS2,8,4.0,5.0,5.0,13,16,1.9938304256992503
DS2,8,4.0,5.0,5.0,13,19,1.996016468289179
DS2,8,4.0,5.0,5.0,13,20,43.938458379896744
DS2,8,4.0,5.0,5.0,13,23,2.4398553924251742
DS2,8,4.0,5.0,5.0,16,19,2.7919190185922327
DS2,8,4.0,5.0,5.0,16,20,47.045580456473225
DS2,8,4.0,5.0,5.0,16,23,2.0348829883077006
DS2,8,4.0,5.0,5.0,19,20,44.07668413954557
DS2,8,4.0,5.0,5.0,19,23,1.81866364209714
DS2,8,4.0,5.0,5.0,20,23,42.17860995591637
DS2,9,4.5,5.5,5.5,3,6,4.216836043329549
DS2,9,4.5,5.5,5.5,3,7,1.833155218976081
DS2,9,4.5,5.5,5.5,3,10,2.2766084966227185
DS2,9,4.5,5.5,5.5,3,13,4.22371236231403
DS2,9,4.5,5.5,5.5,3,16,1.707090141522881
DS2,9,4.5,5.5,5.5,3,19,2.231759501811198
DS2,9,4.5,5.5,5.5,3,20,40.627866830611836
DS2,9,4.5,5.5,5.5,3,23,4.0817270864986215
DS2,9,4.5,5.5,5.5,6,7,2.0583347885148973
DS2,9,4.5,5.5,5.5,6,10,2.4254293647516922
DS2,9,4.5,5.5,5.5,6,13,2.653434570346332
DS2,9,4.5,5.5,5.5,6,16,1.7484338639510526
DS2,9,4.5,5.5,5.5,6,19,5.483300226588487
DS2,9,4.5,5.5,5.5,6,20,42.220595850951334
DS2,9,4.5,5.5,5.5,6,23,3.300835843135972
DS2,9,4.5,5.5,5.5,7,10,1.6737416297636734
DS2,9,4.5,5.5,5.5,7,13,2.910546474635429
DS2,9,4.5,5.5,5.5,7,16,1.849674978286851
DS2,9,4.5,5.5,5.5,7,19,1.8752479011427081
DS2,9,4.5,5.5,5.5,7,20,48.042934814351106
DS2,9,4.5,5.5,5.5,7,23,1.5796056267573186
DS2,9,4.5,5.5,5.5,10,13,2.124514362930397
DS2,9,4.5,5.5,5.5,10,16,1.8687252586135705
DS2,9,4.5,5.5,5.5,10,19,2.027580726696555
DS2,9,4.5,5.5,5.5,10,20,42.23750786211484
DS2,9,4.5,5.5,5.5,10,23,2.8262273904825816
DS2,9,4.5,5.5,5.5,13,16,2.222826443459309
DS2,9,4.5,5.5,5.5,13,19,2.2183726363527376
DS2,9,4.5,5.5,5.5,13,20,43.604829820859116
DS2,9,4.5,5.5,5.5,13,23,2.7878333246269187
DS2,9,4.5,5.5,5.5,16,19,2.1927287948432754
DS2,9,4.5,5.5,5.5,16,20,47.04421701794364
DS2,9,4.5,5.5,5.5,16,23,1.5987600825971913
DS2,9,4.5,5.5,5.5,19,20,43.949223687168065
DS2,9,4.5,5.5,5.5,19,23,2.0730025340674425
DS2,9,4.5,5.5,5.5,20,23,41.515696121088645
DS2,10,5.0,6.0,6.0,3,6,3.260550742515284
DS2,10,5.0,6.0,6.0,3,7,1.7583270414521723
DS2,10,5.0,6.0,6.0,3,10,2.753335193302596
DS2,10,5.0,6.0,6.0,3,13,4.492838048658713
DS2,10,5.0,6.0,6.0,3,16,1.8425973681265688
DS2,10,5.0,6.0,6.0,3,19,2.7049940000343384
DS2,10,5.0,6.0,6.0,3,20,40.55808703039408
DS2,10,5.0,6.0,6.0,3,23,2.6072164369453543
DS2,10,5.0,6.0,6.0,6,7,2.137695302722989
DS2,10,5.0,6.0,6.0,6,10,2.3262236780914476
DS2,10,5.0,6.0,6.0,6,13,2.339277291351444
DS2,10,5.0,6.0,6.0,6,16,2.352044195862375
DS2,10,5.0,6.0,6.0,6,19,2.2975148375540813
DS2,10,5.0,6.0,6.0,6,20,40.86921827920942
DS2,10,5.0,6.0,6.0,6,23,2.560670430265845
DS2,10,5.0,6.0,6.0,7,10,1.796028100871455
DS2,10,5.0,6.0,6.0,7,13,3.085920258242445
DS2,10,5.0,6.0,6.0,7,16,1.7870215608772864
DS2,10,5.0,6.0,6.0,7,19,1.8654801925809685
DS2,10,5.0,6.0,6.0,7,20,48.11581967230205
DS2,10,5.0,6.0,6.0,7,23,2.1794666813505197
DS2,10,5.0,6.0,6.0,10,13,2.4690065941741715
DS2,10,5.0,6.0,6.0,10,16,1.9640990179255475
DS2,10,5.0,6.0,6.0,10,19,2.0674383370451146
DS2,10,5.0,6.0,6.0,10,20,42.580897307021374
DS2,10,5.0,6.0,6.0,10,23,2.7662391430078466
DS2,10,5.0,6.0,6.0,13,16,2.167470535864172
DS2,10,5.0,6.0,6.0,13,19,1.9033914316588039
DS2,10,5.0,6.0,6.0,13,20,43.58509007585502
DS2,10,5.0,6.0,6.0,13,23,2.7659281725411975
DS2,10,5.0,6.0,6.0,16,19,2.4640073655759194
DS2,10,5.0,6.0,6.0,16,20,45.922853951303374
DS2,10,5.0,6.0,6.0,16,23,2.0091749789847775
DS2,10,5.0,6.0,6.0,19,20,44.71787854319236
DS2,10,5.0,6.0,6.0,19,23,3.061554146684687
DS2,10,5.0,6.0,6.0,20,23,42.02009622373599
DS2,11,5.5,6.5,6.5,3,6,3.4980852982327995
DS2,11,5.5,6.5,6.5,3,7,1.9362330920061424
DS2,11,5.5,6.5,6.5,3,10,2.576963695822947
DS2,11,5.5,6.5,6.5,3,13,3.1904929308058527
DS2,11,5.5,6.5,6.5,3,16,2.341015687647232
DS2,11,5.5,6.5,6.5,3,19,2.3247776553368813
DS2,11,5.5,6.5,6.5,3,20,41.11796210398897
DS2,11,5.5,6.5,6.5,3,23,3.4845983994188385
DS2,11,5.5,6.5,6.5,6,7,1.989429263946348
DS2,11,5.5,6.5,6.5,6,10,2.795579346822474
DS2,11,5.5,6.5,6.5,6,13,2.3835954334742446
DS2,11,5.5,6.5,6.5,6,16,3.28104758363972
DS2,11,5.5,6.5,6.5,6,19,2.8998927345269676
DS2,11,5.5,6.5,6.5,6,20,40.786941460618266
DS2,11,5.5,6.5,6.5,6,23,3.9158567389320993
DS2,11,5.5,6.5,6.5,7,10,2.5494038597153534
DS2,11,5.5,6.5,6.5,7,13,2.2551494666940406
DS2,11,5.5,6.5,6.5,7,16,1.822442834666306
DS2,11,5.5,6.5,6.5,7,19,2.2575584319258164
DS2,11,5.5,6.5,6.5,7,20,47.559689010208835
DS2,11,5.5,6.5,6.5,7,23,1.6459352059751802
DS2,11,5.5,6.5,6.5,10,13,2.521465316621399
DS2,11,5.5,6.5,6.5,10,16,2.567966639511203
DS2,11,5.5,6.5,6.5,10,19,2.4098214274383216
DS2,11,5.5,6.5,6.5,10,20,42.55828181489203
DS2,11,5.5,6.5,6.5,10,23,2.497802769471313
DS2,11,5.5,6.5,6.5,13,16,1.620505409041714
DS2,11,5.5,6.5,6.5,13,19,1.9612128797031203
DS2,11,5.5,6.5,6.5,13,20,43.35439105637852
DS2,11,5.5,6.5,6.5,13,23,3.6917150653564406
DS2,11,5.5,6.5,6.5,16,19,3.368009256732841
DS2,11,5.5,6.5,6.5,16,20,46.37901993009629
DS2,11,5.5,6.5,6.5,16,23,2.5813966910055286
DS2,11,5.5,6.5,6.5,19,20,43.9267172498173
DS2,11,5.5,6.5,6.5,19,23,2.7520504492120703
DS2,11,5.5,6.5,6.5,20,23,42.09288731350324
DS2,12,6.0,7.0,7.0,3,6,3.477089690940364
DS2,12,6.0,7.0,7.0,3,7,2.528211581079245
DS2,12,6.0,7.0,7.0,3,10,2.726691547910003
DS2,12,6.0,7.0,7.0,3,13,4.406938444819777
DS2,12,6.0,7.0,7.0,3,16,1.9286439074428334
DS2,12,6.0,7.0,7.0,3,19,2.1577495501047497
DS2,12,6.0,7.0,7.0,3,20,40.316635384049476
DS2,12,6.0,7.0,7.0,3,23,3.2647526320345954
DS2,12,6.0,7.0,7.0,6,7,2.3176555480042476
DS2,12,6.0,7.0,7.0,6,10,2.957525374013389
DS2,12,6.0,7.0,7.0,6,13,3.0701845553959535
DS2,12,6.0,7.0,7.0,6,16,3.290563320567555
DS2,12,6.0,7.0,7.0,6,19,2.1207996955677024
DS2,12,6.0,7.0,7.0,6,20,40.7574127082524
DS2,12,6.0,7.0,7.0,6,23,3.045065421186696
DS2,12,6.0,7.0,7.0,7,10,2.0720706495256405
DS2,12,6.0,7.0,7.0,7,13,1.5881985752535388
DS2,12,6.0,7.0,7.0,7,16,2.374416358638748
DS2,12,6.0,7.0,7.0,7,19,2.0284461646041927
DS2,12,6.0,7.0,7.0,7,20,47.8240102525573
DS2,12,6.0,7.0,7.0,7,23,1.691830673169023
DS2,12,6.0,7.0,7.0,10,13,4.515770562277073
DS2,12,6.0,7.0,7.0,10,16,2.3409177066735287
DS2,12,6.0,7.0,7.0,10,19,2.40290165951405
DS2,12,6.0,7.0,7.0,10,20,43.32169369882807
DS2,12,6.0,7.0,7.0,10,23,2.832356409133071
DS2,12,6.0,7.0,7.0,13,16,1.653819670405572
DS2,12,6.0,7.0,7.0,13,19,2.5212631488159145
DS2,12,6.0,7.0,7.0,13,20,43.4557242068373
DS2,12,6.0,7.0,7.0,13,23,3.6654889212474764
DS2,12,6.0,7.0,7.0,16,19,2.5036618966648363
DS2,12,6.0,7.0,7.0,16,20,46.26435027888471
DS2,12,6.0,7.0,7.0,16,23,1.7655954194198618
DS2,12,6.0,7.0,7.0,19,20,43.82829838519392
