scenario,event_index,window_start_s,window_end_s,availability_s,prn_i,prn_j,e
DS1,3,1.5,2.5,2.5,3,19,2.7813329276193755
DS1,3,1.5,2.5,2.5,3,20,4.135735408257312
DS1,3,1.5,2.5,2.5,3,23,4.053046481621491
DS1,3,1.5,2.5,2.5,6,7,3.652712081108002
DS1,3,1.5,2.5,2.5,6,10,3.4336328475506064
DS1,3,1.5,2.5,2.5,6,13,3.7449284329031762
DS1,3,1.5,2.5,2.5,6,16,1.740434581509439
DS1,3,1.5,2.5,2.5,6,19,1.8375716180393038
DS1,3,1.5,2.5,2.5,6,20,2.8255260800325783
DS1,3,1.5,2.5,2.5,6,23,3.3206756800311794
DS1,3,1.5,2.5,2.5,7,10,1.9954778114992475
DS1,3,1.5,2.5,2.5,7,13,3.9576099426862696
DS1,3,1.5,2.5,2.5,7,16,3.995125599603513
DS1,3,1.5,2.5,2.5,7,19,2.474204332493695
DS1,3,1.5,2.5,2.5,7,20,4.4536438969682965
DS1,3,1.5,2.5,2.5,7,23,2.6335565754311716
DS1,3,1.5,2.5,2.5,10,13,2.6087103055126812
DS1,3,1.5,2.5,2.5,10,16,1.973373646655865
DS1,3,1.5,2.5,2.5,10,19,3.0509095658721903
DS1,3,1.5,2.5,2.5,10,20,1.5445214370296134
DS1,3,1.5,2.5,2.5,10,23,3.6165721373061324
DS1,3,1.5,2.5,2.5,13,16,3.5636270708969646
DS1,3,1.5,2.5,2.5,13,19,2.865730289328204
DS1,3,1.5,2.5,2.5,13,20,5.300584527847993
DS1,3,1.5,2.5,2.5,13,23,5.0333745981229505
DS1,3,1.5,2.5,2.5,16,19,2.526951614648982
DS1,3,1.5,2.5,2.5,16,20,2.8468226848381653
DS1,3,1.5,2.5,2.5,16,23,1.6427370133438033
DS1,3,1.5,2.5,2.5,19,20,2.589098057802158
DS1,3,1.5,2.5,2.5,19,23,2.1316895283822603
DS1,3,1.5,2.5,2.5,20,23,3.588407592318961
DS1,4,2.0,3.0,3.0,3,6,3.2025158489911036
DS1,4,2.0,3.0,3.0,3,7,2.399081387016593
DS1,4,2.0,3.0,3.0,3,10,7.198057438974549
DS1,4,2.0,3.0,3.0,3,13,4.027121524166946
DS1,4,2.0,3.0,3.0,3,16,1.9718872237128544
DS1,4,2.0,3.0,3.0,3,19,2.8767548175252378
DS1,4,2.0,3.0,3.0,3,20,3.222063922179663
DS1,4,2.0,3.0,3.0,3,23,3.8865347545331224
DS1,4,2.0,3.0,3.0,6,7,2.3632923203943363
DS1,4,2.0,3.0,3.0,6,10,6.180828079541607
DS1,4,2.0,3.0,3.0,6,13,3.8272861227370307
DS1,4,2.0,3.0,3.0,6,16,1.6476969800104588
DS1,4,2.0,3.0,3.0,6,19,2.2448734477969423
DS1,4,2.0,3.0,3.0,6,20,2.6229863731908245
DS1,4,2.0,3.0,3.0,6,23,2.4505242834210437
DS1,4,2.0,3.0,3.0,7,10,3.9047282961269283
DS1,4,2.0,3.0,3.0,7,13,2.7572352390170543
DS1,4,2.0,3.0,3.0,7,16,2.674965341412768
DS1,4,2.0,3.0,3.0,7,19,2.8912739749929885
DS1,4,2.0,3.0,3.0,7,20,3.003797407165187
DS1,4,2.0,3.0,3.0,7,23,2.5286902246945315
DS1,4,2.0,3.0,3.0,10,13,6.2943671098779905
DS1,4,2.0,3.0,3.0,10,16,4.237603242940704
DS1,4,2.0,3.0,3.0,10,19,6.507004979639644
DS1,4,2.0,3.0,3.0,10,20,3.1806397823666512
DS1,4,2.0,3.0,3.0,10,23,6.455286848512482
DS1,4,2.0,3.0,3.0,13,16,2.421914510143274
DS1,4,2.0,3.0,3.0,13,19,2.9990511042001247
DS1,4,2.0,3.0,3.0,13,20,2.8580824104423534
DS1,4,2.0,3.0,3.0,13,23,3.1574984658725365
DS1,4,2.0,3.0,3.0,16,19,2.681869047739193
DS1,4,2.0,3.0,3.0,16,20,4.368095398657153
DS1,4,2.0,3.0,3.0,16,23,1.7412931703487406
DS1,4,2.0,3.0,3.0,19,20,3.41223996434179
DS1,4,2.0,3.0,3.0,19,23,3.2367855851045655
DS1,4,2.0,3.0,3.0,20,23,2.750840055291515
DS1,5,2.5,3.5,3.5,3,6,1.4521293899393386
DS1,5,2.5,3.5,3.5,3,7,1.2078886580719401
DS1,5,2.5,3.5,3.5,3,10,4.468980891894928
DS1,5,2.5,3.5,3.5,3,13,1.7208633135860643
DS1,5,2.5,3.5,3.5,3,16,1.5448609451732285
DS1,5,2.5,3.5,3.5,3,19,1.9640727645999143
DS1,5,2.5,3.5,3.5,3,20,2.4754748908865554
DS1,5,2.5,3.5,3.5,3,23,3.5591954804880466
DS1,5,2.5,3.5,3.5,6,7,1.0969972311444405
DS1,5,2.5,3.5,3.5,6,10,4.552306760351717
DS1,5,2.5,3.5,3.5,6,13,2.7290651923897915
DS1,5,2.5,3.5,3.5,6,16,0.7998422487263984
DS1,5,2.5,3.5,3.5,6,19,0.849030860251687
DS1,5,2.5,3.5,3.5,6,20,2.417419168235555
DS1,5,2.5,3.5,3.5,6,23,1.0639771896266743
DS1,5,2.5,3.5,3.5,7,10,5.377357830126063
DS1,5,2.5,3.5,3.5,7,13,2.5286485554696756
DS1,5,2.5,3.5,3.5,7,16,2.142584150481303
DS1,5,2.5,3.5,3.5,7,19,1.4264238154141082
DS1,5,2.5,3.5,3.5,7,20,4.736718328278595
DS1,5,2.5,3.5,3.5,7,23,1.4087458580994006
DS1,5,2.5,3.5,3.5,10,13,4.598648681596789
DS1,5,2.5,3.5,3.5,10,16,3.011470336646048
DS1,5,2.5,3.5,3.5,10,19,4.788063015273311
DS1,5,2.5,3.5,3.5,10,20,2.419829877655176
DS1,5,2.5,3.5,3.5,10,23,3.9141046934930976
DS1,5,2.5,3.5,3.5,13,16,1.1056065738975571
DS1,5,2.5,3.5,3.5,13,19,1.0887014521562384
DS1,5,2.5,3.5,3.5,13,20,2.6178881400085343
DS1,5,2.5,3.5,3.5,13,23,2.255809983484817
DS1,5,2.5,3.5,3.5,16,19,1.6668081599641684
DS1,5,2.5,3.5,3.5,16,20,3.251377914437449
DS1,5,2.5,3.5,3.5,16,23,1.280463434711979
DS1,5,2.5,3.5,3.5,19,20,3.504091006788292
DS1,5,2.5,3.5,3.5,19,23,1.873428047545167
DS1,5,2.5,3.5,3.5,20,23,2.9887492732857615
DS1,6,3.0,4.0,4.0,3,6,2.782622591451663
DS1,6,3.0,4.0,4.0,3,7,2.072223344209486
DS1,6,3.0,4.0,4.0,3,10,5.157153070316285
DS1,6,3.0,4.0,4.0,3,13,2.487763301481354
DS1,6,3.0,4.0,4.0,3,16,1.9305554681329375
DS1,6,3.0,4.0,4.0,3,19,2.9014958304661165
DS1,6,3.0,4.0,4.0,3,20,1.8569346336117145
DS1,6,3.0,4.0,4.0,3,23,3.2812176610079136
DS1,6,3.0,4.0,4.0,3,30,19.774258274293537
DS1,6,3.0,4.0,4.0,6,7,1.4791023783209925
DS1,6,3.0,4.0,4.0,6,10,4.263979185793666
DS1,6,3.0,4.0,4.0,6,13,1.6946672083688028
DS1,6,3.0,4.0,4.0,6,16,1.4712315178931061
DS1,6,3.0,4.0,4.0,6,19,1.5362273328889366
DS1,6,3.0,4.0,4.0,6,20,2.279571866191984
DS1,6,3.0,4.0,4.0,6,23,1.4868387392704197
DS1,6,3.0,4.0,4.0,6,30,18.49368246558645
DS1,6,3.0,4.0,4.0,7,10,3.7673048489438834
DS1,6,3.0,4.0,4.0,7,13,1.6534134322718868
DS1,6,3.0,4.0,4.0,7,16,2.349059483304962
DS1,6,3.0,4.0,4.0,7,19,1.5865842903739389
DS1,6,3.0,4.0,4.0,7,20,3.4088473397851495
DS1,6,3.0,4.0,4.0,7,23,2.3776588012254023
DS1,6,3.0,4.0,4.0,7,30,20.514306555947634
DS1,6,3.0,4.0,4.0,10,13,6.723370041557061
DS1,6,3.0,4.0,4.0,10,16,5.029915806178429
DS1,6,3.0,4.0,4.0,10,19,4.7783450034901085
DS1,6,3.0,4.0,4.0,10,20,2.548130121575253
DS1,6,3.0,4.0,4.0,10,23,5.140647268290674
DS1,6,3.0,4.0,4.0,10,30,20.117821857411435
DS1,6,3.0,4.0,4.0,13,16,1.5196532660162263
DS1,6,3.0,4.0,4.0,13,19,1.457654356302652
DS1,6,3.0,4.0,4.0,13,20,2.6402377455406745
DS1,6,3.0,4.0,4.0,13,23,2.1421937297829463
DS1,6,3.0,4.0,4.0,13,30,19.369012913058363
DS1,6,3.0,4.0,4.0,16,19,1.412259995428235
DS1,6,3.0,4.0,4.0,16,20,1.8043728200412914
DS1,6,3.0,4.0,4.0,16,23,0.8681459532663338
DS1,6,3.0,4.0,4.0,16,30,20.30522256312432
DS1,6,3.0,4.0,4.0,19,20,2.377767725235653
DS1,6,3.0,4.0,4.0,19,23,1.8564325140588172
DS1,6,3.0,4.0,4.0,19,30,19.44964377271225
DS1,6,3.0,4.0,4.0,20,23,1.9453990086195898
DS1,6,3.0,4.0,4.0,20,30,22.155843779030057
DS1,6,3.0,4.0,4.0,23,30,18.79473211033005
DS1,7,3.5,4.5,4.5,3,6,1.8361944364991263
DS1,7,3.5,4.5,4.5,3,7,1.6799959760913215
DS1,7,3.5,4.5,4.5,3,10,3.9181446361375416
DS1,7,3.5,4.5,4.5,3,13,2.4834821520589565
DS1,7,3.5,4.5,4.5,3,16,1.3352659641948756
DS1,7,3.5,4.5,4.5,3,19,2.4488266249928867
DS1,7,3.5,4.5,4.5,3,20,1.5287926448900724
DS1,7,3.5,4.5,4.5,3,23,3.0187381587356446
DS1,7,3.5,4.5,4.5,3,30,16.098889544486443
DS1,7,3.5,4.5,4.5,6,7,1.4412068783967984
DS1,7,3.5,4.5,4.5,6,10,2.6380560951668994
DS1,7,3.5,4.5,4.5,6,13,1.1180901439592976
DS1,7,3.5,4.5,4.5,6,16,0.9089557837605555
DS1,7,3.5,4.5,4.5,6,19,0.6898530742868536
DS1,7,3.5,4.5,4.5,6,20,1.9668230001998654
DS1,7,3.5,4.5,4.5,6,23,1.1116209979348202
DS1,7,3.5,4.5,4.5,6,30,14.063081512822043
DS1,7,3.5,4.5,4.5,7,10,2.571231103462924
DS1,7,3.5,4.5,4.5,7,13,1.1039575001094912
DS1,7,3.5,4.5,4.5,7,16,0.8413630012488145
DS1,7,3.5,4.5,4.5,7,19,1.3562438024873058
DS1,7,3.5,4.5,4.5,7,20,1.7841955808148362
DS1,7,3.5,4.5,4.5,7,23,0.9352590705022659
DS1,7,3.5,4.5,4.5,7,30,16.610166841688354
DS1,7,3.5,4.5,4.5,10,13,6.233443983049922
DS1,7,3.5,4.5,4.5,10,16,3.3191104076571336
DS1,7,3.5,4.5,4.5,10,19,2.912085643336243
DS1,7,3.5,4.5,4.5,10,20,2.595939482146739
DS1,7,3.5,4.5,4.5,10,23,4.472727977160313
DS1,7,3.5,4.5,4.5,10,30,14.565198644791911
DS1,7,3.5,4.5,4.5,13,16,2.000395463311979
DS1,7,3.5,4.5,4.5,13,19,0.9747280973811356
DS1,7,3.5,4.5,4.5,13,20,1.5578428926451031
DS1,7,3.5,4.5,4.5,13,23,1.5699783874187827
DS1,7,3.5,4.5,4.5,13,30,14.888538075370201
DS1,7,3.5,4.5,4.5,16,19,0.7998808695559715
DS1,7,3.5,4.5,4.5,16,20,1.1847903031869615
DS1,7,3.5,4.5,4.5,16,23,1.0872330316698386
DS1,7,3.5,4.5,4.5,16,30,15.052650139739047
DS1,7,3.5,4.5,4.5,19,20,2.2597849196287387
DS1,7,3.5,4.5,4.5,19,23,1.1686607869269823
DS1,7,3.5,4.5,4.5,19,30,14.473137360100846
DS1,7,3.5,4.5,4.5,20,23,1.0017844649552081
DS1,7,3.5,4.5,4.5,20,30,16.880938515986166
DS1,7,3.5,4.5,4.5,23,30,14.831719765319718
DS1,8,4.0,5.0,5.0,3,6,1.3558265548422237
DS1,8,4.0,5.0,5.0,3,7,1.5079100806751002
DS1,8,4.0,5.0,5.0,3,10,2.872943404358243
DS1,8,4.0,5.0,5.0,3,13,3.2663813725668867
DS1,8,4.0,5.0,5.0,3,16,1.9207285945981614
DS1,8,4.0,5.0,5.0,3,19,2.6813991622457776
DS1,8,4.0,5.0,5.0,3,20,1.2186732762711667
DS1,8,4.0,5.0,5.0,3,23,2.41365681559566
DS1,8,4.0,5.0,5.0,3,30,9.617897693747704
DS1,8,4.0,5.0,5.0,6,7,0.9315100909999174
DS1,8,4.0,5.0,5.0,6,10,2.8892909064978296
DS1,8,4.0,5.0,5.0,6,13,0.9161734824871539
DS1,8,4.0,5.0,5.0,6,16,0.7709120132822639
DS1,8,4.0,5.0,5.0,6,19,0.7748921690620816
DS1,8,4.0,5.0,5.0,6,20,1.3168318089562585
DS1,8,4.0,5.0,5.0,6,23,1.7312717444737662
DS1,8,4.0,5.0,5.0,6,30,7.408957776096278
DS1,8,4.0,5.0,5.0,7,10,2.166543382428096
DS1,8,4.0,5.0,5.0,7,13,2.5239777262316925
DS1,8,4.0,5.0,5.0,7,16,1.291199755645971
DS1,8,4.0,5.0,5.0,7,19,1.5206735606843094
DS1,8,4.0,5.0,5.0,7,20,1.9788763919940275
DS1,8,4.0,5.0,5.0,7,23,1.0558645080582743
DS1,8,4.0,5.0,5.0,7,30,9.042679375679755
DS1,8,4.0,5.0,5.0,10,13,4.736095052971099
DS1,8,4.0,5.0,5.0,10,16,2.536594146692635
DS1,8,4.0,5.0,5.0,10,19,2.5770058647573846
DS1,8,4.0,5.0,5.0,10,20,1.4670729355647771
DS1,8,4.0,5.0,5.0,10,23,3.114851487173342
DS1,8,4.0,5.0,5.0,10,30,6.746304284990631
DS1,8,4.0,5.0,5.0,13,16,1.8337718220082961
DS1,8,4.0,5.0,5.0,13,19,2.002655224967051
DS1,8,4.0,5.0,5.0,13,20,1.7904872426518597
DS1,8,4.0,5.0,5.0,13,23,1.926108336260071
DS1,8,4.0,5.0,5.0,13,30,8.53269420223608
DS1,8,4.0,5.0,5.0,16,19,1.6004860475481677
DS1,8,4.0,5.0,5.0,16,20,0.8741023412823786
DS1,8,4.0,5.0,5.0,16,23,1.3394773573747023
DS1,8,4.0,5.0,5.0,16,30,8.000879699726273
DS1,8,4.0,5.0,5.0,19,20,1.6994864240228211
DS1,8,4.0,5.0,5.0,19,23,1.283098807864523
DS1,8,4.0,5.0,5.0,19,30,8.852064534022643
DS1,8,4.0,5.0,5.0,20,23,0.9190881927900632
DS1,8,4.0,5.0,5.0,20,30,8.514598840363645
DS1,8,4.0,5.0,5.0,23,30,9.311892683676884
DS1,9,4.5,5.5,5.5,3,6,2.829973320037896
DS1,9,4.5,5.5,5.5,3,7,2.0394012081794655
DS1,9,4.5,5.5,5.5,3,10,1.7130659330845
DS1,9,4.5,5.5,5.5,3,13,3.195072853245363
DS1,9,4.5,5.5,5.5,3,16,2.179202783014861
DS1,9,4.5,5.5,5.5,3,19,2.4418740064427404
DS1,9,4.5,5.5,5.5,3,20,1.9256408619309835
DS1,9,4.5,5.5,5.5,3,23,3.1121715673535846
DS1,9,4.5,5.5,5.5,3,30,6.585924899233238
DS1,9,4.5,5.5,5.5,6,7,1.7293198700449264
DS1,9,4.5,5.5,5.5,6,10,3.355776772077545
DS1,9,4.5,5.5,5.5,6,13,1.5795151130814225
DS1,9,4.5,5.5,5.5,6,16,1.8945302163635571
DS1,9,4.5,5.5,5.5,6,19,2.086482134992628
DS1,9,4.5,5.5,5.5,6,20,1.8696876108313945
DS1,9,4.5,5.5,5.5,6,23,3.166467202512395
DS1,9,4.5,5.5,5.5,6,30,5.246137701012449
DS1,9,4.5,5.5,5.5,7,10,1.3169897591963469
DS1,9,4.5,5.5,5.5,7,13,4.4709936333535065
DS1,9,4.5,5.5,5.5,7,16,2.103621820986432
DS1,9,4.5,5.5,5.5,7,19,2.0708708531434827
DS1,9,4.5,5.5,5.5,7,20,2.430892021571509
DS1,9,4.5,5.5,5.5,7,23,2.036575620952976
DS1,9,4.5,5.5,5.5,7,30,3.5716973501259113
DS1,9,4.5,5.5,5.5,10,13,1.579793238581818
DS1,9,4.5,5.5,5.5,10,16,1.6949773508314703
DS1,9,4.5,5.5,5.5,10,19,1.7507858421675107
DS1,9,4.5,5.5,5.5,10,20,1.353016893323003
DS1,9,4.5,5.5,5.5,10,23,1.533507501146227
DS1,9,4.5,5.5,5.5,10,30,3.6717161648651695
DS1,9,4.5,5.5,5.5,13,16,2.263113701023941
DS1,9,4.5,5.5,5.5,13,19,2.4979990139533386
DS1,9,4.5,5.5,5.5,13,20,2.21343390774001
DS1,9,4.5,5.5,5.5,13,23,2.4411469078942636
DS1,9,4.5,5.5,5.5,13,30,4.421543999343912
DS1,9,4.5,5.5,5.5,16,19,2.7580009787455184
DS1,9,4.5,5.5,5.5,16,20,1.6443443844409829
DS1,9,4.5,5.5,5.5,16,23,2.621956250164727
DS1,9,4.5,5.5,5.5,16,30,4.360977878923653
DS1,9,4.5,5.5,5.5,19,20,2.62362361974414
DS1,9,4.5,5.5,5.5,19,23,1.497080904857261
DS1,9,4.5,5.5,5.5,19,30,4.356034828241622
DS1,9,4.5,5.5,5.5,20,23,1.6620554258521327
DS1,9,4.5,5.5,5.5,20,30,3.6347668388150582
DS1,9,4.5,5.5,5.5,23,30,6.466226751203341
DS1,10,5.0,6.0,6.0,3,6,2.333810471807795
DS1,10,5.0,6.0,6.0,3,7,1.1281358384890978
DS1,10,5.0,6.0,6.0,3,10,1.8239731129443837
DS1,10,5.0,6.0,6.0,3,13,2.182789325335306
DS1,10,5.0,6.0,6.0,3,16,1.5668047156508211
DS1,10,5.0,6.0,6.0,3,19,1.5175079792229047
DS1,10,5.0,6.0,6.0,3,20,1.7628930306417918
DS1,10,5.0,6.0,6.0,3,23,3.270352340246631
DS1,10,5.0,6.0,6.0,3,30,6.069909431991642
DS1,10,5.0,6.0,6.0,6,7,0.9559032586800511
DS1,10,5.0,6.0,6.0,6,10,1.6571749356003136
DS1,10,5.0,6.0,6.0,6,13,1.6046819545285644
DS1,10,5.0,6.0,6.0,6,16,1.311114443637823
DS1,10,5.0,6.0,6.0,6,19,1.1277912712620122
DS1,10,5.0,6.0,6.0,6,20,1.6386817347841038
DS1,10,5.0,6.0,6.0,6,23,2.4130888263308523
DS1,10,5.0,6.0,6.0,6,30,4.882651802802222
DS1,10,5.0,6.0,6.0,7,10,1.3432729833830173
DS1,10,5.0,6.0,6.0,7,13,1.777474561270579
DS1,10,5.0,6.0,6.0,7,16,1.4923577784733673
DS1,10,5.0,6.0,6.0,7,19,0.8808792083629917
DS1,10,5.0,6.0,6.0,7,20,1.9453588192778561
DS1,10,5.0,6.0,6.0,7,23,0.7378847007465618
DS1,10,5.0,6.0,6.0,7,30,3.439922078522644
DS1,10,5.0,6.0,6.0,10,13,1.558614670421751
DS1,10,5.0,6.0,6.0,10,16,1.8069138621096534
DS1,10,5.0,6.0,6.0,10,19,2.2061566321372243
DS1,10,5.0,6.0,6.0,10,20,1.3335946730965298
DS1,10,5.0,6.0,6.0,10,23,2.2424535713910365
DS1,10,5.0,6.0,6.0,10,30,3.032505383207778
DS1,10,5.0,6.0,6.0,13,16,1.1914111964982133
DS1,10,5.0,6.0,6.0,13,19,1.3911562968075024
DS1,10,5.0,6.0,6.0,13,20,2.0328855510932535
DS1,10,5.0,6.0,6.0,13,23,3.1422420227349295
DS1,10,5.0,6.0,6.0,13,30,4.357873581562705
DS1,10,5.0,6.0,6.0,16,19,1.4371386932171586
DS1,10,5.0,6.0,6.0,16,20,1.3740212036406902
DS1,10,5.0,6.0,6.0,16,23,1.177753911348342
DS1,10,5.0,6.0,6.0,16,30,3.918706648198632
DS1,10,5.0,6.0,6.0,19,20,1.9135657460239064
DS1,10,5.0,6.0,6.0,19,23,1.4838289286060065
DS1,10,5.0,6.0,6.0,19,30,4.217867623902366
DS1,10,5.0,6.0,6.0,20,23,1.5393870652080486
DS1,10,5.0,6.0,6.0,20,30,2.943892254255726
DS1,10,5.0,6.0,6.0,23,30,6.614756980985364
DS1,11,5.5,6.5,6.5,3,6,1.6133873388994335
DS1,11,5.5,6.5,6.5,3,7,0.738394711990475
DS1,11,5.5,6.5,6.5,3,10,3.001464346268903
DS1,11,5.5,6.5,6.5,3,13,1.9195601863531973
DS1,11,5.5,6.5,6.5,3,16,1.592921698232756
DS1,11,5.5,6.5,6.5,3,19,1.9989556169344858
DS1,11,5.5,6.5,6.5,3,20,0.6835054613966778
DS1,11,5.5,6.5,6.5,3,23,1.6991648293591548
DS1,11,5.5,6.5,6.5,3,30,6.513855486631492
DS1,11,5.5,6.5,6.5,6,7,1.01285462580251
DS1,11,5.5,6.5,6.5,6,10,1.9631254953258388
DS1,11,5.5,6.5,6.5,6,13,1.2898450439091147
DS1,11,5.5,6.5,6.5,6,16,1.414774814295146
DS1,11,5.5,6.5,6.5,6,19,1.824617016657577
DS1,11,5.5,6.5,6.5,6,20,1.2096126752611285
DS1,11,5.5,6.5,6.5,6,23,0.9627789301494805
DS1,11,5.5,6.5,6.5,6,30,5.702454431500871
DS1,11,5.5,6.5,6.5,7,10,1.0070775498620776
DS1,11,5.5,6.5,6.5,7,13,0.8390656027052034
DS1,11,5.5,6.5,6.5,7,16,0.7515221986809739
DS1,11,5.5,6.5,6.5,7,19,1.4883798895612546
DS1,11,5.5,6.5,6.5,7,20,1.5744512580497196
DS1,11,5.5,6.5,6.5,7,23,0.48097714543971637
DS1,11,5.5,6.5,6.5,7,30,3.3197931979225808
DS1,11,5.5,6.5,6.5,10,13,1.4682929867970624
DS1,11,5.5,6.5,6.5,10,16,1.6346298140131705
DS1,11,5.5,6.5,6.5,10,19,1.8047185449292638
DS1,11,5.5,6.5,6.5,10,20,0.8793570071341484
DS1,11,5.5,6.5,6.5,10,23,1.3757988191751147
DS1,11,5.5,6.5,6.5,10,30,5.21267464629088
DS1,11,5.5,6.5,6.5,13,16,1.3266020173559725
