scenario,event_index,window_start_s,window_end_s,availability_s,prn_i,prn_j,e
clean-reference,0,270.0,271.0,271.0,13,19,1.0302815064041
clean-reference,0,270.0,271.0,271.0,13,20,0.8652197442301564
clean-reference,0,270.0,271.0,271.0,13,23,1.1308366942756471
clean-reference,0,270.0,271.0,271.0,13,30,0.47411599493776474
clean-reference,0,270.0,271.0,271.0,16,19,0.6395696803017259
clean-reference,0,270.0,271.0,271.0,16,20,0.4557665899589628
clean-reference,0,270.0,271.0,271.0,16,23,0.8419374330627836
clean-reference,0,270.0,271.0,271.0,16,30,0.8902773323234257
clean-reference,0,270.0,271.0,271.0,19,20,1.5604277119415122
clean-reference,0,270.0,271.0,271.0,19,23,0.6522896995201745
clean-reference,0,270.0,271.0,271.0,19,30,0.4348131261570273
clean-reference,0,270.0,271.0,271.0,20,23,0.8754846702326905
clean-reference,0,270.0,271.0,271.0,20,30,0.9656867437781795
clean-reference,0,270.0,271.0,271.0,23,30,2.3104938784633324
clean-reference,1,270.5,271.5,271.5,3,6,0.8823827071181831
clean-reference,1,270.5,271.5,271.5,3,7,0.4389841971254242
clean-reference,1,270.5,271.5,271.5,3,10,0.6021687907777509
clean-reference,1,270.5,271.5,271.5,3,11,1.4388503090617213
clean-reference,1,270.5,271.5,271.5,3,13,0.1494977237257186
clean-reference,1,270.5,271.5,271.5,3,16,0.5567064241457718
clean-reference,1,270.5,271.5,271.5,3,19,0.19009228476473994
clean-reference,1,270.5,271.5,271.5,3,20,0.7469529043291387
clean-reference,1,270.5,271.5,271.5,3,23,0.493279270308873
clean-reference,1,270.5,271.5,271.5,3,30,1.4611882131011218
clean-reference,1,270.5,271.5,271.5,6,7,0.406496585848099
clean-reference,1,270.5,271.5,271.5,6,10,0.8876073338909138
clean-reference,1,270.5,271.5,271.5,6,11,2.098270266544332
clean-reference,1,270.5,271.5,271.5,6,13,0.6206014138095904
clean-reference,1,270.5,271.5,271.5,6,16,1.2844279227191768
clean-reference,1,270.5,271.5,271.5,6,19,0.9928331188123967
clean-reference,1,270.5,271.5,271.5,6,20,0.4835449923311893
clean-reference,1,270.5,271.5,271.5,6,23,0.7666273972545158
clean-reference,1,270.5,271.5,271.5,6,30,1.2545721403824672
clean-reference,1,270.5,271.5,271.5,7,10,0.5272111588374442
clean-reference,1,270.5,271.5,271.5,7,11,1.337685847264775
clean-reference,1,270.5,271.5,271.5,7,13,1.2723906555086038
clean-reference,1,270.5,271.5,271.5,7,16,0.8343512346440155
clean-reference,1,270.5,271.5,271.5,7,19,0.641780713108915
clean-reference,1,270.5,271.5,271.5,7,20,1.2788561099143383
clean-reference,1,270.5,271.5,271.5,7,23,1.2376589065679862
clean-reference,1,270.5,271.5,271.5,7,30,0.3949800523610705
clean-reference,1,270.5,271.5,271.5,10,11,1.5228360116584816
clean-reference,1,270.5,271.5,271.5,10,13,0.7631487529407273
clean-reference,1,270.5,271.5,271.5,10,16,0.8871190842276038
clean-reference,1,270.5,271.5,271.5,10,19,0.9053403975895206
clean-reference,1,270.5,271.5,271.5,10,20,0.6379519354798675
clean-reference,1,270.5,271.5,271.5,10,23,0.4667841152748884
clean-reference,1,270.5,271.5,271.5,10,30,0.6941562506396252
clean-reference,1,270.5,271.5,271.5,11,13,1.6399747894528904
clean-reference,1,270.5,271.5,271.5,11,16,2.2340760781710856
clean-reference,1,270.5,271.5,271.5,11,19,1.6220353157949383
clean-reference,1,270.5,271.5,271.5,11,20,1.9715092636788216
clean-reference,1,270.5,271.5,271.5,11,23,1.3949386372710815
clean-reference,1,270.5,271.5,271.5,11,30,2.3663715893615116
clean-reference,1,270.5,271.5,271.5,13,16,0.8358367814918857
clean-reference,1,270.5,271.5,271.5,13,19,0.574215167281559
clean-reference,1,270.5,271.5,271.5,13,20,0.9758771522466058
clean-reference,1,270.5,271.5,271.5,13,23,0.6014262639441376
clean-reference,1,270.5,271.5,271.5,13,30,1.0126360270381765
clean-reference,1,270.5,271.5,271.5,16,19,0.8800359715789169
clean-reference,1,270.5,271.5,271.5,16,20,2.509466572138377
clean-reference,1,270.5,271.5,271.5,16,23,1.4019232498577243
clean-reference,1,270.5,271.5,271.5,16,30,1.2982972093204275
clean-reference,1,270.5,271.5,271.5,19,20,0.7535780486760919
clean-reference,1,270.5,271.5,271.5,19,23,0.21777142174563693
clean-reference,1,270.5,271.5,271.5,19,30,0.5662094509642348
clean-reference,1,270.5,271.5,271.5,20,23,0.3729242909804788
clean-reference,1,270.5,271.5,271.5,20,30,1.3644564762516063
clean-reference,1,270.5,271.5,271.5,23,30,1.4280768663307728
clean-reference,2,271.0,272.0,272.0,3,6,0.7477853428728302
clean-reference,2,271.0,272.0,272.0,3,7,0.7838718656010034
clean-reference,2,271.0,272.0,272.0,3,10,0.7028495915313367
clean-reference,2,271.0,272.0,272.0,3,11,1.6881768372922938
clean-reference,2,271.0,272.0,272.0,3,13,0.14219896390183204
clean-reference,2,271.0,272.0,272.0,3,16,0.667348500094934
clean-reference,2,271.0,272.0,272.0,3,19,0.4348051617267825
clean-reference,2,271.0,272.0,272.0,3,20,0.4268443070073539
clean-reference,2,271.0,272.0,272.0,3,23,1.653738887501411
clean-reference,2,271.0,272.0,272.0,3,30,2.221768543743341
clean-reference,2,271.0,272.0,272.0,6,7,0.9341611073202107
clean-reference,2,271.0,272.0,272.0,6,10,1.1591567895317803
clean-reference,2,271.0,272.0,272.0,6,11,1.1246744339860035
clean-reference,2,271.0,272.0,272.0,6,13,0.32984237706576947
clean-reference,2,271.0,272.0,272.0,6,16,0.47003747038654115
clean-reference,2,271.0,272.0,272.0,6,19,0.5784790637736854
clean-reference,2,271.0,272.0,272.0,6,20,0.3846793811323469
clean-reference,2,271.0,272.0,272.0,6,23,0.8283962216908174
clean-reference,2,271.0,272.0,272.0,6,30,0.46914005822526794
clean-reference,2,271.0,272.0,272.0,7,10,0.41684253389720716
clean-reference,2,271.0,272.0,272.0,7,11,0.8659620338904703
clean-reference,2,271.0,272.0,272.0,7,13,0.518530083365262
clean-reference,2,271.0,272.0,272.0,7,16,1.2418981910243159
clean-reference,2,271.0,272.0,272.0,7,19,0.8782187955091869
clean-reference,2,271.0,272.0,272.0,7,20,1.9889086417907524
clean-reference,2,271.0,272.0,272.0,7,23,0.9476725984332534
clean-reference,2,271.0,272.0,272.0,7,30,1.382329167482584
clean-reference,2,271.0,272.0,272.0,10,11,0.5007884836423875
clean-reference,2,271.0,272.0,272.0,10,13,1.1833361545530185
clean-reference,2,271.0,272.0,272.0,10,16,0.3735673162090673
clean-reference,2,271.0,272.0,272.0,10,19,0.8567746798158214
clean-reference,2,271.0,272.0,272.0,10,20,0.259774976834755
clean-reference,2,271.0,272.0,272.0,10,23,0.4396305988066979
clean-reference,2,271.0,272.0,272.0,10,30,0.46564023461008536
clean-reference,2,271.0,272.0,272.0,11,13,1.0114156096279616
clean-reference,2,271.0,272.0,272.0,11,16,1.0489322162808399
clean-reference,2,271.0,272.0,272.0,11,19,0.9505507784345285
clean-reference,2,271.0,272.0,272.0,11,20,1.1382250346133196
clean-reference,2,271.0,272.0,272.0,11,23,0.6695899754253151
clean-reference,2,271.0,272.0,272.0,11,30,0.6653924739843802
clean-reference,2,271.0,272.0,272.0,13,16,0.24318063592872335
clean-reference,2,271.0,272.0,272.0,13,19,1.3616252155717117
clean-reference,2,271.0,272.0,272.0,13,20,1.5088535021523783
clean-reference,2,271.0,272.0,272.0,13,23,0.6009407470434973
clean-reference,2,271.0,272.0,272.0,13,30,1.6108516388220255
clean-reference,2,271.0,272.0,272.0,16,19,0.3707401516807222
clean-reference,2,271.0,272.0,272.0,16,20,1.8380644098070331
clean-reference,2,271.0,272.0,272.0,16,23,0.6603669746423498
clean-reference,2,271.0,272.0,272.0,16,30,0.6264496049782192
clean-reference,2,271.0,272.0,272.0,19,20,0.7675581685567076
clean-reference,2,271.0,272.0,272.0,19,23,0.742445232195949
clean-reference,2,271.0,272.0,272.0,19,30,0.13818360699341775
clean-reference,2,271.0,272.0,272.0,20,23,0.35117313423501506
clean-reference,2,271.0,272.0,272.0,20,30,1.7400599720505767
clean-reference,2,271.0,272.0,272.0,23,30,0.8439584889315039
clean-reference,3,271.5,272.5,272.5,3,6,0.64162864961347
clean-reference,3,271.5,272.5,272.5,3,7,1.0373836037808004
clean-reference,3,271.5,272.5,272.5,3,10,0.35215273741954706
clean-reference,3,271.5,272.5,272.5,3,11,0.7101785389897468
clean-reference,3,271.5,272.5,272.5,3,13,0.4075848049222544
clean-reference,3,271.5,272.5,272.5,3,16,0.7900189269105791
clean-reference,3,271.5,272.5,272.5,3,19,1.0663876465402757
clean-reference,3,271.5,272.5,272.5,3,20,0.673568225513492
clean-reference,3,271.5,272.5,272.5,3,23,0.9961121272486789
clean-reference,3,271.5,272.5,272.5,3,30,0.5379372112787595
clean-reference,3,271.5,272.5,272.5,6,7,0.6965766014918662
clean-reference,3,271.5,272.5,272.5,6,10,0.34997101168008393
clean-reference,3,271.5,272.5,272.5,6,11,0.6617902478840677
clean-reference,3,271.5,272.5,272.5,6,13,0.10768315129837018
clean-reference,3,271.5,272.5,272.5,6,16,0.8039406195701474
clean-reference,3,271.5,272.5,272.5,6,19,0.4624830038142986
clean-reference,3,271.5,272.5,272.5,6,20,0.9800975246934346
clean-reference,3,271.5,272.5,272.5,6,23,1.280788560660337
clean-reference,3,271.5,272.5,272.5,6,30,2.1753115551342166
clean-reference,3,271.5,272.5,272.5,7,10,2.0850818462807097
clean-reference,3,271.5,272.5,272.5,7,11,1.2988422704456484
clean-reference,3,271.5,272.5,272.5,7,13,1.2808843918297192
clean-reference,3,271.5,272.5,272.5,7,16,1.5909598518169585
clean-reference,3,271.5,272.5,272.5,7,19,0.6765484855926298
clean-reference,3,271.5,272.5,272.5,7,20,1.0604172743051894
clean-reference,3,271.5,272.5,272.5,7,23,1.9592382311464196
clean-reference,3,271.5,272.5,272.5,7,30,1.0120609945121288
clean-reference,3,271.5,272.5,272.5,10,11,0.6828930531125288
clean-reference,3,271.5,272.5,272.5,10,13,0.49919656748180624
clean-reference,3,271.5,272.5,272.5,10,16,1.7054751336432414
clean-reference,3,271.5,272.5,272.5,10,19,0.13114806887954752
clean-reference,3,271.5,272.5,272.5,10,20,1.4731170693832403
clean-reference,3,271.5,272.5,272.5,10,23,1.8443548449736724
clean-reference,3,271.5,272.5,272.5,10,30,0.5000242437490418
clean-reference,3,271.5,272.5,272.5,11,13,1.0875236667178498
clean-reference,3,271.5,272.5,272.5,11,16,0.8653199744555096
clean-reference,3,271.5,272.5,272.5,11,19,1.090534751429383
clean-reference,3,271.5,272.5,272.5,11,20,0.7179369392587936
clean-reference,3,271.5,272.5,272.5,11,23,1.4994825306992328
clean-reference,3,271.5,272.5,272.5,11,30,1.54542827993046
clean-reference,3,271.5,272.5,272.5,13,16,1.1754311747484676
clean-reference,3,271.5,272.5,272.5,13,19,1.2327653430800884
clean-reference,3,271.5,272.5,272.5,13,20,0.37381252751943617
clean-reference,3,271.5,272.5,272.5,13,23,0.46553853353519636
clean-reference,3,271.5,272.5,272.5,13,30,1.6969436238544802
clean-reference,3,271.5,272.5,272.5,16,19,0.4965604203578028
clean-reference,3,271.5,272.5,272.5,16,20,1.1106272492664706
clean-reference,3,271.5,272.5,272.5,16,23,2.243469838645236
clean-reference,3,271.5,272.5,272.5,16,30,0.5685486810911466
clean-reference,3,271.5,272.5,272.5,19,20,0.38721199754102514
clean-reference,3,271.5,272.5,272.5,19,23,0.46613552279859
clean-reference,3,271.5,272.5,272.5,19,30,0.28335141831268745
clean-reference,3,271.5,272.5,272.5,20,23,0.3104909120746542
clean-reference,3,271.5,272.5,272.5,20,30,2.096117480528697
clean-reference,3,271.5,272.5,272.5,23,30,0.4059461688921733
clean-reference,4,272.0,273.0,273.0,3,6,0.2783720076268752
clean-reference,4,272.0,273.0,273.0,3,7,0.8997676150242793
clean-reference,4,272.0,273.0,273.0,3,10,0.5480157595507088
clean-reference,4,272.0,273.0,273.0,3,11,0.44132369531612287
clean-reference,4,272.0,273.0,273.0,3,13,1.268905938959605
clean-reference,4,272.0,273.0,273.0,3,16,0.5832940646247744
clean-reference,4,272.0,273.0,273.0,3,19,0.6584920637150413
clean-reference,4,272.0,273.0,273.0,3,20,0.7516700143128503
clean-reference,4,272.0,273.0,273.0,3,23,1.6929977474061366
clean-reference,4,272.0,273.0,273.0,3,30,0.18539315039557266
clean-reference,4,272.0,273.0,273.0,6,7,2.425755864626469
clean-reference,4,272.0,273.0,273.0,6,10,0.4769086459852211
clean-reference,4,272.0,273.0,273.0,6,11,1.1101160734403277
clean-reference,4,272.0,273.0,273.0,6,13,0.3437020484575721
clean-reference,4,272.0,273.0,273.0,6,16,0.42777085326020947
clean-reference,4,272.0,273.0,273.0,6,19,0.6251632690142281
clean-reference,4,272.0,273.0,273.0,6,20,0.9994118195010193
clean-reference,4,272.0,273.0,273.0,6,23,0.6982485086619629
clean-reference,4,272.0,273.0,273.0,6,30,1.0427408659664925
clean-reference,4,272.0,273.0,273.0,7,10,2.2638030184042734
clean-reference,4,272.0,273.0,273.0,7,11,1.5652980884231662
clean-reference,4,272.0,273.0,273.0,7,13,1.1963836520307702
clean-reference,4,272.0,273.0,273.0,7,16,1.5471667212378315
clean-reference,4,272.0,273.0,273.0,7,19,0.7211840451196669
clean-reference,4,272.0,273.0,273.0,7,20,0.5671036555978142
clean-reference,4,272.0,273.0,273.0,7,23,1.5557589844893798
clean-reference,4,272.0,273.0,273.0,7,30,1.1972989261494207
clean-reference,4,272.0,273.0,273.0,10,11,0.474518379567512
clean-reference,4,272.0,273.0,273.0,10,13,0.3744352274160961
clean-reference,4,272.0,273.0,273.0,10,16,1.0710033371530634
clean-reference,4,272.0,273.0,273.0,10,19,0.31381767076969364
clean-reference,4,272.0,273.0,273.0,10,20,1.1940698236675658
clean-reference,4,272.0,273.0,273.0,10,23,2.013306751699679
clean-reference,4,272.0,273.0,273.0,10,30,0.40229203565554866
clean-reference,4,272.0,273.0,273.0,11,13,0.8282625407997017
clean-reference,4,272.0,273.0,273.0,11,16,0.9666519237020761
clean-reference,4,272.0,273.0,273.0,11,19,0.68790062643407
clean-reference,4,272.0,273.0,273.0,11,20,0.9131175735449897
clean-reference,4,272.0,273.0,273.0,11,23,0.6906882519264385
clean-reference,4,272.0,273.0,273.0,11,30,1.3937159538029538
clean-reference,4,272.0,273.0,273.0,13,16,0.8672154292225454
clean-reference,4,272.0,273.0,273.0,13,19,1.4009906216957475
clean-reference,4,272.0,273.0,273.0,13,20,1.1553546964367096
clean-reference,4,272.0,273.0,273.0,13,23,0.9107385303273684
clean-reference,4,272.0,273.0,273.0,13,30,1.1256954655754723
clean-reference,4,272.0,273.0,273.0,16,19,0.9198898970204642
clean-reference,4,272.0,273.0,273.0,16,20,1.2422774750747347
clean-reference,4,272.0,273.0,273.0,16,23,1.0348560356309109
clean-reference,4,272.0,273.0,273.0,16,30,1.070536553444357
clean-reference,4,272.0,273.0,273.0,19,20,0.4311834471237665
clean-reference,4,272.0,273.0,273.0,19,23,0.6733597817331473
clean-reference,4,272.0,273.0,273.0,19,30,0.6195117506015728
clean-reference,4,272.0,273.0,273.0,20,23,0.7459253520875304
clean-reference,4,272.0,273.0,273.0,20,30,0.8300287289965199
clean-reference,4,272.0,273.0,273.0,23,30,0.6449635350208636
clean-reference,5,272.5,273.5,273.5,3,6,0.9641063526586986
clean-reference,5,272.5,273.5,273.5,3,7,1.270577581243363
clean-reference,5,272.5,273.5,273.5,3,10,0.557123363441846
clean-reference,5,272.5,273.5,273.5,3,11,1.5834370015732917
clean-reference,5,272.5,273.5,273.5,3,13,0.8773004793833621
clean-reference,5,272.5,273.5,273.5,3,16,0.7269055951008739
clean-reference,5,272.5,273.5,273.5,3,19,0.5991921484791524
clean-reference,5,272.5,273.5,273.5,3,20,0.3120094763431989
clean-reference,5,272.5,273.5,273.5,3,23,0.6477401754249217
clean-reference,5,272.5,273.5,273.5,3,30,0.23949014638090205
clean-reference,5,272.5,273.5,273.5,6,7,1.405006801262855
clean-reference,5,272.5,273.5,273.5,6,10,0.32964367004431583
clean-reference,5,272.5,273.5,273.5,6,11,1.144228013889697
clean-reference,5,272.5,273.5,273.5,6,13,0.6497889627414533
clean-reference,5,272.5,273.5,273.5,6,16,0.936423356976454
clean-reference,5,272.5,273.5,273.5,6,19,0.47070863680243547
clean-reference,5,272.5,273.5,273.5,6,20,0.5812645837128971
clean-reference,5,272.5,273.5,273.5,6,23,0.6435033037591309
clean-reference,5,272.5,273.5,273.5,6,30,0.510085320843717
clean-reference,5,272.5,273.5,273.5,7,10,0.3617787931820494
clean-reference,5,272.5,273.5,273.5,7,11,1.5253607638447229
clean-reference,5,272.5,273.5,273.5,7,13,0.5814243522474211
clean-reference,5,272.5,273.5,273.5,7,16,0.778451228803285
clean-reference,5,272.5,273.5,273.5,7,19,1.8334647651243483
clean-reference,5,272.5,273.5,273.5,7,20,1.2939614340607613
clean-reference,5,272.5,273.5,273.5,7,23,0.8034933696000159
clean-reference,5,272.5,273.5,273.5,7,30,0.6834375071188181
clean-reference,5,272.5,273.5,273.5,10,11,1.2222334514216524
clean-reference,5,272.5,273.5,273.5,10,13,0.31072889436566525
clean-reference,5,272.5,273.5,273.5,10,16,0.44180801489115895
clean-reference,5,272.5,273.5,273.5,10,19,0.7839937982242159
clean-reference,5,272.5,273.5,273.5,10,20,0.08031560653741365
clean-reference,5,272.5,273.5,273.5,10,23,1.374055057998699
clean-reference,5,272.5,273.5,273.5,10,30,0.14221090358372715
clean-reference,5,272.5,273.5,273.5,11,13,0.8986443262493964
clean-reference,5,272.5,273.5,273.5,11,16,0.7833312619915059
clean-reference,5,272.5,273.5,273.5,11,19,1.116531318159047
clean-reference,5,272.5,273.5,273.5,11,20,2.6646122816617606
clean-reference,5,272.5,273.5,273.5,11,23,1.03134162961917
clean-reference,5,272.5,273.5,273.5,11,30,2.301307838546278
clean-reference,5,272.5,273.5,273.5,13,16,1.0691948155670676
clean-reference,5,272.5,273.5,273.5,13,19,1.7094225650729649
clean-reference,5,272.5,273.5,273.5,13,20,0.539271513134301
clean-reference,5,272.5,273.5,273.5,13,23,0.6763122675689015
clean-reference,5,272.5,273.5,273.5,13,30,0.3966224150216811
clean-reference,5,272.5,273.5,273.5,16,19,0.9377658387077632
clean-reference,5,272.5,273.5,273.5,16,20,0.7671715796237476
clean-reference,5,272.5,273.5,273.5,16,23,0.7852094697487553
clean-reference,5,272.5,273.5,273.5,16,30,0.6178259612401223
clean-reference,5,272.5,273.5,273.5,19,20,0.7301830978883787
clean-reference,5,272.5,273.5,273.5,19,23,0.8046439694120595
clean-reference,5,272.5,273.5,273.5,19,30,0.5212435944722504
clean-reference,5,272.5,273.5,273.5,20,23,0.2916439431134271
clean-reference,5,272.5,273.5,273.5,20,30,0.6916744347965783
clean-reference,5,272.5,273.5,273.5,23,30,1.092216575210226
clean-reference,6,273.0,274.0,274.0,3,6,0.983854083557284
clean-reference,6,273.0,274.0,274.0,3,7,0.9279595636521227
clean-reference,6,273.0,274.0,274.0,3,10,0.577998507468366
clean-reference,6,273.0,274.0,274.0,3,11,2.106939529444178
clean-reference,6,273.0,274.0,274.0,3,13,1.0489773275027918
clean-reference,6,273.0,274.0,274.0,3,16,2.0261303948225264
clean-reference,6,273.0,274.0,274.0,3,19,0.4309760250167643
clean-reference,6,273.0,274.0,274.0,3,20,0.674183227232902
clean-reference,6,273.0,274.0,274.0,3,23,0.8808935884195737
clean-reference,6,273.0,274.0,274.0,3,30,0.17698164673064484
clean-reference,6,273.0,274.0,274.0,6,7,0.4431320622074649
clean-reference,6,273.0,274.0,274.0,6,10,0.5972288351919135
clean-reference,6,273.0,274.0,274.0,6,11,1.17158500912402
clean-reference,6,273.0,274.0,274.0,6,13,0.8567355601572368
clean-reference,6,273.0,274.0,274.0,6,16,1.5013245452067865
clean-reference,6,273.0,274.0,274.0,6,19,0.4714242453528379
clean-reference,6,273.0,274.0,274.0,6,20,0.43484763033018964
clean-reference,6,273.0,274.0,274.0,6,23,0.9322889341046963
clean-reference,6,273.0,274.0,274.0,6,30,0.19256260527496802
clean-reference,6,273.0,274.0,274.0,7,10,0.5852808468141435
clean-reference,6,273.0,274.0,274.0,7,11,1.595027416716131
clean-reference,6,273.0,274.0,274.0,7,13,1.2662330358887763
clean-reference,6,273.0,274.0,274.0,7,16,1.1298746053411703
clean-reference,6,273.0,274.0,274.0,7,19,0.6015048160563203
clean-reference,6,273.0,274.0,274.0,7,20,0.9903190253872767
clean-reference,6,273.0,274.0,274.0,7,23,0.6899686189801055
clean-reference,6,273.0,274.0,274.0,7,30,0.8115272648821362
clean-reference,6,273.0,274.0,274.0,10,11,0.8526191537257086
clean-reference,6,273.0,274.0,274.0,10,13,0.6803937901269992
clean-reference,6,273.0,274.0,274.0,10,16,0.7546685107424096
clean-reference,6,273.0,274.0,274.0,10,19,0.6367866687111878
clean-reference,6,273.0,274.0,274.0,10,20,0.47383670326570637
clean-reference,6,273.0,274.0,274.0,10,23,0.457593214223637
clean-reference,6,273.0,274.0,274.0,10,30,0.32943246238596335
clean-reference,6,273.0,274.0,274.0,11,13,1.2143447192774093
clean-reference,6,273.0,274.0,274.0,11,16,1.4064028597251852
clean-reference,6,273.0,274.0,274.0,11,19,1.41790246540695
clean-reference,6,273.0,274.0,274.0,11,20,2.3587000552487996
clean-reference,6,273.0,274.0,274.0,11,23,1.6893873507723847
clean-reference,6,273.0,274.0,274.0,11,30,2.3950129203971695
clean-reference,6,273.0,274.0,274.0,13,16,0.7460345899974162
clean-reference,6,273.0,274.0,274.0,13,19,1.3978901515569484
clean-reference,6,273.0,274.0,274.0,13,20,0.9059392658950258
clean-reference,6,273.0,274.0,274.0,13,23,0.8461571019662678
clean-reference,6,273.0,274.0,274.0,13,30,0.2024507076421552
clean-reference,6,273.0,274.0,274.0,16,19,0.5626634613584242
clean-reference,6,273.0,274.0,274.0,16,20,1.1856361732224703
clean-reference,6,273.0,274.0,274.0,16,23,0.3327627920461605
clean-reference,6,273.0,274.0,274.0,16,30,1.1254747082904806
clean-reference,6,273.0,274.0,274.0,19,20,0.6447433636766852
clean-reference,6,273.0,274.0,274.0,19,23,1.103478256823498
clean-reference,6,273.0,274.0,274.0,19,30,0.25008348636981975
clean-reference,6,273.0,274.0,274.0,20,23,1.1224895281787783
clean-reference,6,273.0,274.0,274.0,20,30,1.6350082607861676
clean-reference,6,273.0,274.0,274.0,23,30,0.6270381028815859
clean-reference,7,273.5,274.5,274.5,3,6,0.7835513568197667
clean-reference,7,273.5,274.5,274.5,3,7,0.9782262943326379
clean-reference,7,273.5,274.5,274.5,3,10,1.332952040848621
clean-reference,7,273.5,274.5,274.5,3,11,1.8195531322035947
clean-reference,7,273.5,274.5,274.5,3,13,1.0191797345564633
clean-reference,7,273.5,274.5,274.5,3,16,1.5715231060805495
clean-reference,7,273.5,274.5,274.5,3,19,0.9748796890469027
clean-reference,7,273.5,274.5,274.5,3,20,0.299260328219583
clean-reference,7,273.5,274.5,274.5,3,23,1.2929491465488852
clean-reference,7,273.5,274.5,274.5,3,30,0.3053857644095692
clean-reference,7,273.5,274.5,274.5,6,7,0.798199877465023
clean-reference,7,273.5,274.5,274.5,6,10,0.9918484130672456
clean-reference,7,273.5,274.5,274.5,6,11,1.308300300164337
clean-reference,7,273.5,274.5,274.5,6,13,0.7734955327834232
clean-reference,7,273.5,274.5,274.5,6,16,1.4866299663622418
clean-reference,7,273.5,274.5,274.5,6,19,0.9029646813130707
clean-reference,7,273.5,274.5,274.5,6,20,0.5637222221775549
clean-reference,7,273.5,274.5,274.5,6,23,0.7250294599690758
clean-reference,7,273.5,274.5,274.5,6,30,0.3391786741211526
clean-reference,7,273.5,274.5,274.5,7,10,0.7872131565116387
clean-reference,7,273.5,274.5,274.5,7,11,2.0038885887382074
clean-reference,7,273.5,274.5,274.5,7,13,0.6851584722763481
clean-reference,7,273.5,274.5,274.5,7,16,0.7792013283381787
clean-reference,7,273.5,274.5,274.5,7,19,0.7021519222594189
clean-reference,7,273.5,274.5,274.5,7,20,1.3625142889476518
clean-reference,7,273.5,274.5,274.5,7,23,1.055828253394759
clean-reference,7,273.5,274.5,274.5,7,30,1.0878326296335925
clean-reference,7,273.5,274.5,274.5,10,11,2.216503754194316
clean-reference,7,273.5,274.5,274.5,10,13,0.6084406073692501
clean-reference,7,273.5,274.5,274.5,10,16,0.9006046443571043
clean-reference,7,273.5,274.5,274.5,10,19,1.108732198059824
clean-reference,7,273.5,274.5,274.5,10,20,0.20540868620055855
clean-reference,7,273.5,274.5,274.5,10,23,0.6527627431609819
clean-reference,7,273.5,274.5,274.5,10,30,0.2159534757337696
clean-reference,7,273.5,274.5,274.5,11,13,2.5721382972588227
clean-reference,7,273.5,274.5,274.5,11,16,2.1128523710017566
clean-reference,7,273.5,274.5,274.5,11,19,1.9592322508060231
clean-reference,7,273.5,274.5,274.5,11,20,2.392338647591254
