scenario,event_index,window_start_s,window_end_s,availability_s,prn,a,z,activation,degree
DS1,7,3.5,4.5,4.5,3,2.4488266249928867,8.596793747619605,0.6079942269445031,9
DS1,7,3.5,4.5,4.5,6,1.4412068783967984,3.5965633842482827,0.010340000381142772,9
DS1,7,3.5,4.5,4.5,7,1.4412068783967984,3.5965633842482827,0.010340000381142772,9
DS1,7,3.5,4.5,4.5,10,3.3191104076571336,12.91550565211327,0.9914869096425544,9
DS1,7,3.5,4.5,4.5,13,1.5699783874187827,4.2355814379575625,0.019410809774529247,9
DS1,7,3.5,4.5,4.5,16,1.1847903031869615,2.3241171570209906,0.0029184271218421123,9
DS1,7,3.5,4.5,4.5,19,1.3562438024873058,3.1749410873816,0.006807065381883092,9
DS1,7,3.5,4.5,4.5,20,1.7841955808148362,5.298616693463036,0.05420317771372252,9
DS1,7,3.5,4.5,4.5,23,1.1686607869269823,2.2440757552698902,0.002694541145825767,9
DS1,7,3.5,4.5,4.5,30,14.888538075370201,70.32784171078387,1.0,9
DS1,8,4.0,5.0,5.0,3,2.41365681559566,8.422266452560065,0.5657081473466041,9
DS1,8,4.0,5.0,5.0,6,1.3168318089562585,2.979362301435146,0.005604625630433972,9
DS1,8,4.0,5.0,5.0,7,1.5206735606843094,3.9909102784935735,0.015262223752158775,9
DS1,8,4.0,5.0,5.0,10,2.872943404358243,10.701438485837505,0.9271378903899046,9
DS1,8,4.0,5.0,5.0,13,2.002655224967051,6.382704762946926,0.1448968289617101,9
DS1,8,4.0,5.0,5.0,16,1.6004860475481677,4.38697319959154,0.022512127346016316,9
DS1,8,4.0,5.0,5.0,19,1.6994864240228211,4.878254449394387,0.036275933668673474,9
DS1,8,4.0,5.0,5.0,20,1.4670729355647771,3.7249215718174975,0.011739543471643054,9
DS1,8,4.0,5.0,5.0,23,1.7312717444737662,5.0359864956005165,0.042212140947402235,9
DS1,8,4.0,5.0,5.0,30,8.53269420223608,38.787487696629825,0.99999999999995,9
DS1,9,4.5,5.5,5.5,3,2.4418740064427404,8.562291948208843,0.5997412310988729,9
DS1,9,4.5,5.5,5.5,6,2.086482134992628,6.7986889297851185,0.20436775270766844,9
DS1,9,4.5,5.5,5.5,7,2.0708708531434827,6.721219223800353,0.19205911104808038,9
DS1,9,4.5,5.5,5.5,10,1.6949773508314703,4.8558785434455185,0.03550173776271744,9
DS1,9,4.5,5.5,5.5,13,2.4411469078942636,8.558683781287206,0.5988747736597223,9
DS1,9,4.5,5.5,5.5,16,2.179202783014861,7.2588075421073155,0.28923602022108,9
DS1,9,4.5,5.5,5.5,19,2.4418740064427404,8.562291948208843,0.5997412310988729,9
DS1,9,4.5,5.5,5.5,20,1.9256408619309835,6.000527301886297,0.10364382158872205,9
DS1,9,4.5,5.5,5.5,23,2.4411469078942636,8.558683781287206,0.5988747736597223,9
DS1,9,4.5,5.5,5.5,30,4.360977878923653,18.085687540702285,0.9999512024968646,9
DS1,10,5.0,6.0,6.0,3,1.8239731129443837,5.496009434728825,0.06525961152122298,9
DS1,10,5.0,6.0,6.0,6,1.6386817347841038,4.576516165290802,0.027083099816305363,9
DS1,10,5.0,6.0,6.0,7,1.3432729833830173,3.1105744612389916,0.006385430481443838,9
DS1,10,5.0,6.0,6.0,10,1.8069138621096534,5.411354301392718,0.06028175370705348,9
DS1,10,5.0,6.0,6.0,13,1.777474561270579,5.2652641851268935,0.052518558748469286,9
DS1,10,5.0,6.0,6.0,16,1.4371386932171586,3.5763753489028356,0.010135443551558881,9
DS1,10,5.0,6.0,6.0,19,1.4838289286060065,3.808071813221787,0.012744449051444933,9
DS1,10,5.0,6.0,6.0,20,1.7628930306417918,5.192904535129169,0.04903232054023965,9
DS1,10,5.0,6.0,6.0,23,2.2424535713910365,7.572684392589985,0.35773223532724274,9
DS1,10,5.0,6.0,6.0,30,4.217867623902366,17.375514635809722,0.9999007341525264,9
DS1,11,5.5,6.5,6.5,3,1.6991648293591548,4.876658562248075,0.036220182739888813,9
DS1,11,5.5,6.5,6.5,6,1.414774814295146,3.4653964336856915,0.009080459947453044,9
DS1,11,5.5,6.5,6.5,7,1.0070775498620776,1.4422321918490983,0.0012103039255103446,9
DS1,11,5.5,6.5,6.5,10,1.6346298140131705,4.5564088407398105,0.026558287913679736,9
DS1,11,5.5,6.5,6.5,13,1.4682929867970624,3.730975976008315,0.01180999305639592,9
DS1,11,5.5,6.5,6.5,16,1.5544871376952587,4.158707381553046,0.0180003889519792,9
DS1,11,5.5,6.5,6.5,19,1.824617016657577,5.4992047541027,0.06545479951839613,9
DS1,11,5.5,6.5,6.5,20,1.0198965465820895,1.5058454118598161,0.0012896943295017708,9
DS1,11,5.5,6.5,6.5,23,1.6011519734649262,4.390277802344691,0.022584961083607774,9
DS1,11,5.5,6.5,6.5,30,5.21267464629088,22.31216290599892,0.9999992873380775,9
DS1,12,6.0,7.0,7.0,3,1.528691098440094,4.030696652134404,0.015871861665499212,9
DS1,12,6.0,7.0,7.0,6,1.5571782492425106,4.172061801923672,0.018237972446273915,9
DS1,12,6.0,7.0,7.0,7,1.0732566911957386,1.770640753745873,0.0016800266653397807,9
DS1,12,6.0,7.0,7.0,10,1.67019324686714,4.732889459924637,0.03152275053322286,9
DS1,12,6.0,7.0,7.0,13,1.414202139114256,3.46255458006233,0.009054924575918498,9
DS1,12,6.0,7.0,7.0,16,1.144517107772061,2.1242647273481383,0.0023910227250078385,9
DS1,12,6.0,7.0,7.0,19,1.9799801999286017,6.270181810642271,0.13150429621084211,9
DS1,12,6.0,7.0,7.0,20,1.0752217261529038,1.7803920785795673,0.0016964613586163326,9
DS1,12,6.0,7.0,7.0,23,1.4410670068972333,3.5958692834017496,0.010332900001854268,9
DS1,12,6.0,7.0,7.0,30,4.628595794786683,19.413719502363396,0.9999870682820223,9
DS1,13,6.5,7.5,7.5,3,1.95335960443983,6.138079288531478,0.1171370213592332,9
DS1,13,6.5,7.5,7.5,6,1.5820311925395696,4.295392494988102,0.020582588180459258,9
DS1,13,6.5,7.5,7.5,7,1.3951113412071225,3.3678180609749364,0.00824321987523915,9
DS1,13,6.5,7.5,7.5,10,2.032740952237119,6.532002717366834,0.16439249089690944,9
DS1,13,6.5,7.5,7.5,13,2.372114452320323,8.216115881456966,0.5145486304783548,9
DS1,13,6.5,7.5,7.5,16,1.5318113919545797,4.046180852822678,0.016115545909511333,9
DS1,13,6.5,7.5,7.5,19,1.878653780009202,5.767357760990343,0.08389636830825428,9
DS1,13,6.5,7.5,7.5,20,1.689227550021667,4.8273456284350305,0.03453757574582871,9
DS1,13,6.5,7.5,7.5,23,1.8290732580971318,5.521318486815709,0.06682057556792124,9
DS1,13,6.5,7.5,7.5,30,4.443095600024284,18.493189997661208,0.999967534011895,9
DS1,14,7.0,8.0,8.0,3,1.9023814965462678,5.885104608531694,0.09340081917018611,9
DS1,14,7.0,8.0,8.0,6,1.634202601907911,4.554288835700673,0.026503534515886395,9
DS1,14,7.0,8.0,8.0,7,1.5145878738833818,3.9607105567962133,0.014814925400259226,9
DS1,14,7.0,8.0,8.0,10,1.892875689446528,5.837932820315912,0.08948233186360231,9
DS1,14,7.0,8.0,8.0,13,1.4701277390441612,3.7400807835770418,0.011916724539908137,9
DS1,14,7.0,8.0,8.0,16,1.634202601907911,4.554288835700673,0.026503534515886395,9
DS1,14,7.0,8.0,8.0,19,1.5145878738833818,3.9607105567962133,0.014814925400259226,9
DS1,14,7.0,8.0,8.0,20,2.122107472238679,6.975476744439226,0.23461588333299413,9
DS1,14,7.0,8.0,8.0,23,1.696058704653359,4.861244673111021,0.03568594005676664,9
DS1,14,7.0,8.0,8.0,30,3.964769102189384,16.11953397696605,0.9996515366761386,9
DS1,15,7.5,8.5,8.5,3,1.63883674097615,4.5772853708076635,0.027103375452913428,9
DS1,15,7.5,8.5,8.5,6,2.0236536274033528,6.486907613078618,0.15829125620681875,9
DS1,15,7.5,8.5,8.5,7,1.1823575620723061,2.3120448787346484,0.002883507851073422,9
DS1,15,7.5,8.5,8.5,10,1.63883674097615,4.5772853708076635,0.027103375452913428,9
DS1,15,7.5,8.5,8.5,13,1.4637622720620616,3.7084926756737824,0.011550460904298454,9
DS1,15,7.5,8.5,8.5,16,1.4053192252086666,3.4184738482426242,0.008667830981765504,9
DS1,15,7.5,8.5,8.5,19,1.2217624862073717,2.507588583383264,0.0035040824341839175,9
DS1,15,7.5,8.5,8.5,20,1.2687231994550872,2.740627271896509,0.0044195957477690265,9
DS1,15,7.5,8.5,8.5,23,1.1250304639564885,2.0275638554011675,0.0021711147203216465,9
DS1,15,7.5,8.5,8.5,30,3.8977102002888975,15.786759675400518,0.9995140189112688,9
DS1,16,8.0,9.0,9.0,3,2.2042353606372203,7.383029655780267,0.31542543186456,9
DS1,16,8.0,9.0,9.0,6,1.5914497026432728,4.342131079019777,0.021546205375936864,9
DS1,16,8.0,9.0,9.0,7,1.3031886799264418,2.911659392419382,0.005239658424831415,9
DS1,16,8.0,9.0,9.0,10,1.739275122567804,5.075702603081081,0.04384739057065801,9
DS1,16,8.0,9.0,9.0,13,1.6882089199518586,4.822290760245612,0.03436941852970795,9
DS1,16,8.0,9.0,9.0,16,1.6882089199518586,4.822290760245612,0.03436941852970795,9
DS1,16,8.0,9.0,9.0,19,1.8322897791992525,5.53728020901655,0.06782278641110932,9
DS1,16,8.0,9.0,9.0,20,1.1377673310909262,2.090769514078449,0.002312443468486398,9
DS1,16,8.0,9.0,9.0,23,1.5500304674798397,4.136591521074973,0.01761359958622471,9
DS1,16,8.0,9.0,9.0,30,3.07315685876402,11.694981334969984,0.9717244940786742,9
DS1,17,8.5,9.5,9.5,3,1.8449994944291028,5.600351128593887,0.07192065056921543,9
DS1,17,8.5,9.5,9.5,6,1.5576266254187185,4.174286831929347,0.018277855119810508,9
DS1,17,8.5,9.5,9.5,7,1.159700950991234,2.199613304183455,0.002577661688959853,9
DS1,17,8.5,9.5,9.5,10,1.7348624427189119,5.0538050411894995,0.042938455075366234,9
DS1,17,8.5,9.5,9.5,13,1.7538133414383612,5.147847322030339,0.04697356677414779,9
DS1,17,8.5,9.5,9.5,16,1.4324124264654743,3.55292163772161,0.009902822400842514,9
DS1,17,8.5,9.5,9.5,19,1.4790075432746195,3.7841460838889156,0.012446897882440716,9
DS1,17,8.5,9.5,9.5,20,1.4324124264654743,3.55292163772161,0.009902822400842514,9
DS1,17,8.5,9.5,9.5,23,1.6530124444528709,4.647631136842816,0.029021319665628917,9
DS1,17,8.5,9.5,9.5,30,2.810515217768387,10.391643729262594,0.903238618101209,9
DS1,18,9.0,10.0,10.0,3,1.3492848820257863,3.140408015252433,0.006577528786664283,9
DS1,18,9.0,10.0,10.0,6,1.4067471465337231,3.425559790722586,0.008728930824093421,9
DS1,18,9.0,10.0,10.0,7,1.3881057524980212,3.3330534014941393,0.007963814216352423,9
DS1,18,9.0,10.0,10.0,10,1.5924404797448584,4.347047729138452,0.021650102225191804,9
DS1,18,9.0,10.0,10.0,13,1.3881057524980212,3.3330534014941393,0.007963814216352423,9
DS1,18,9.0,10.0,10.0,16,1.2360838045513531,2.5786569512561575,0.0037612035821791693,9
DS1,18,9.0,10.0,10.0,19,1.426399086567049,3.523080931595164,0.009614479904096357,9
DS1,18,9.0,10.0,10.0,20,1.361650866922129,3.201773201237092,0.006990891658097398,9
DS1,18,9.0,10.0,10.0,23,1.1579448725560828,2.1908989089549307,0.002555353668168609,9
DS1,18,9.0,10.0,10.0,30,2.046476735825268,6.6001654170302535,0.1739712518456644,9
DS1,19,9.5,10.5,10.5,3,1.671429280415421,4.739023175047964,0.03171054617466133,9
DS1,19,9.5,10.5,10.5,6,1.5136664336168522,3.9561379850355873,0.01474833453875361,9
DS1,19,9.5,10.5,10.5,7,1.258923989593327,2.6919994965344785,0.0042107056738411325,9
DS1,19,9.5,10.5,10.5,10,1.3149920856251627,2.970232825269733,0.005553974079032277,9
DS1,19,9.5,10.5,10.5,13,1.560748640128975,4.189779573910489,0.018557938110382702,9
DS1,19,9.5,10.5,10.5,16,1.4048387225114747,3.416089393011078,0.008647366059613264,9
DS1,19,9.5,10.5,10.5,19,1.5536228723171035,4.154418535487394,0.0179247342119424,9
DS1,19,9.5,10.5,10.5,20,1.6824605012066645,4.793764703617412,0.03343516384011044,9
DS1,19,9.5,10.5,10.5,23,1.1604029203525197,2.203096769574358,0.0025866332753907506,9
DS1,19,9.5,10.5,10.5,30,1.56017508241395,4.186933340783853,0.01850616910034526,9
DS1,20,10.0,11.0,11.0,3,1.506340930841893,3.919785778237287,0.014229319683160019,9
DS1,20,10.0,11.0,11.0,6,1.4058753414157192,3.421233529316225,0.008691576274114024,9
DS1,20,10.0,11.0,11.0,7,1.0048869211945723,1.4313613767274864,0.0011972338571499689,9
DS1,20,10.0,11.0,11.0,10,1.6209196710310305,4.488373380481072,0.024854895564504886,9
DS1,20,10.0,11.0,11.0,13,1.313677473704082,2.963709171415148,0.005518059081945151,9
DS1,20,10.0,11.0,11.0,16,1.1899406003843898,2.3496750845169174,0.002993751233817203,9
DS1,20,10.0,11.0,11.0,19,1.4844607495061481,3.8112071726267347,0.01278395855863519,9
DS1,20,10.0,11.0,11.0,20,1.5467079826588803,4.120103962608871,0.017330566891556397,9
DS1,20,10.0,11.0,11.0,23,1.285779950098481,2.825269998238135,0.004808093577203596,9
DS1,20,10.0,11.0,11.0,30,1.3513552686249497,3.1506821389702604,0.006645004104135778,9
DS1,21,10.5,11.5,11.5,3,1.7563072957547425,5.160223365810503,0.047530722433988766,9
DS1,21,10.5,11.5,11.5,6,1.3285857077951413,3.037690060553324,0.005939253492474362,9
DS1,21,10.5,11.5,11.5,7,1.1165621508529422,1.9855405460625688,0.0020819537864980816,9
DS1,21,10.5,11.5,11.5,10,1.3540766751766076,3.1641868958159316,0.006734743488958035,9
DS1,21,10.5,11.5,11.5,13,1.54347403152362,4.104055745297911,0.017059368763543976,9
DS1,21,10.5,11.5,11.5,16,1.2211660952686785,2.5046290422565964,0.0034937634673344402,9
DS1,21,10.5,11.5,11.5,19,1.4358772241730147,3.570115412217107,0.010072831587883987,9
DS1,21,10.5,11.5,11.5,20,1.2932890222995126,2.8625331532598444,0.004989727438991676,9
DS1,21,10.5,11.5,11.5,23,0.9840061108738569,1.3277420678263365,0.001079515490427481,9
DS1,21,10.5,11.5,11.5,30,1.5158831888075857,3.967138450886233,0.014909036546652292,9
DS1,22,11.0,12.0,12.0,3,1.0993993369652864,1.9003714895689305,0.0019123019162104345,9
DS1,22,11.0,12.0,12.0,6,1.367939325293357,3.232979160223935,0.007210890816196966,9
DS1,22,11.0,12.0,12.0,7,1.0416220370957843,1.613656376951252,0.0014362986135096213,9
DS1,22,11.0,12.0,12.0,10,1.188471216771683,2.3423833888345764,0.0029720657477142727,9
DS1,22,11.0,12.0,12.0,13,1.064324210832376,1.7263140524441292,0.001607300093107091,9
DS1,22,11.0,12.0,12.0,16,1.35040077515129,3.1459455433797556,0.0066138115063898205,9
DS1,22,11.0,12.0,12.0,19,1.7305794099480831,5.032550842291195,0.0420734547975544,9
DS1,22,11.0,12.0,12.0,20,1.6153105866084392,4.46053875900278,0.024189112520760198,9
DS1,22,11.0,12.0,12.0,23,1.367939325293357,3.232979160223935,0.007210890816196966,9
DS1,22,11.0,12.0,12.0,30,1.3234389226357834,3.01214956125832,0.0057903499691451185,9
DS1,23,11.5,12.5,12.5,3,1.4365804815653191,3.5736052693563156,0.010107689807813918,9
DS1,23,11.5,12.5,12.5,6,1.1650236920997135,2.2260269704468385,0.002646471760765484,9
DS1,23,11.5,12.5,12.5,7,2.0729699572105695,6.731635855597795,0.19368067172571118,9
DS1,23,11.5,12.5,12.5,10,1.4365804815653191,3.5736052693563156,0.010107689807813918,9
DS1,23,11.5,12.5,12.5,13,1.88953226722901,5.821341361736345,0.08813971420967588,9
DS1,23,11.5,12.5,12.5,16,1.5923009034636038,4.346355093288575,0.021635436105108933,9
DS1,23,11.5,12.5,12.5,19,1.6843402636669282,4.803092870677941,0.03373794012704643,9
DS1,23,11.5,12.5,12.5,20,1.4379535875562324,3.580419195235682,0.010176094786860256,9
DS1,23,11.5,12.5,12.5,23,1.6631093366503553,4.697736136384659,0.030467046974964204,9
DS1,23,11.5,12.5,12.5,30,1.5657580966011504,4.214638590856888,0.019016169431556772,9
DS1,24,12.0,13.0,13.0,3,0.7167552681136391,0.0015316763363730714,0.00028681873954350667,9
DS1,24,12.0,13.0,13.0,6,1.0374407906918657,1.5929072845518235,0.0014068452692888747,9
DS1,24,12.0,13.0,13.0,7,1.4939281937992153,3.858188588560316,0.0133906648544767,9
DS1,24,12.0,13.0,13.0,10,1.0364118772972077,1.587801386206115,0.0013996903961957206,9
DS1,24,12.0,13.0,13.0,13,0.8939316575071767,0.8807549794830869,0.0006906752179824757,9
DS1,24,12.0,13.0,13.0,16,0.8853154766677285,0.8379978886308593,0.0006617855191748142,9
DS1,24,12.0,13.0,13.0,19,1.169753655376939,2.2494990253329314,0.0027091543705903684,9
DS1,24,12.0,13.0,13.0,20,1.5688489041269464,4.229976469744266,0.019304411522222904,9
DS1,24,12.0,13.0,13.0,23,1.0450891534240965,1.6308616574121921,0.0014611879250352755,9
DS1,24,12.0,13.0,13.0,30,1.4571263615976213,3.6755625141669257,0.011180480148587043,9
DS1,25,12.5,13.5,13.5,3,0.5813956098460246,-0.6701795277480425,0.00014653723419974762,9
DS1,25,12.5,13.5,13.5,6,0.7844264434698218,0.33734433471676567,0.00040123554501056126,9
DS1,25,12.5,13.5,13.5,7,0.7483532099624005,0.15833387159501008,0.00033549395943640724,9
DS1,25,12.5,13.5,13.5,10,0.6269396822777716,-0.44417080311345863,0.0001836902876242495,9
DS1,25,12.5,13.5,13.5,13,0.6157977084939293,-0.49946193432646,0.00017381123770503505,9
DS1,25,12.5,13.5,13.5,16,1.0533588878716982,1.6718995364549611,0.001522306199653987,9
DS1,25,12.5,13.5,13.5,19,0.7844264434698218,0.33734433471676567,0.00040123554501056126,9
DS1,25,12.5,13.5,13.5,20,1.2555646570126349,2.6753290840823762,0.004141381610317605,9
DS1,25,12.5,13.5,13.5,23,0.6882683354261978,-0.13983239107521722,0.0002490177528242512,9
DS1,25,12.5,13.5,13.5,30,0.8936901116592478,0.8795563280205282,0.000689848405861973,9
DS1,26,13.0,14.0,14.0,3,0.7290751087653911,0.06266787529127514,0.00030489533802722244,9
DS1,26,13.0,14.0,14.0,6,0.6350029386802098,-0.40415755443773416,0.00019118792973013202,9
DS1,26,13.0,14.0,14.0,7,0.8531398136636277,0.6783287995144466,0.0005641781623959009,9
DS1,26,13.0,14.0,14.0,10,0.8370924660865666,0.5986951531141455,0.0005210154168330227,9
DS1,26,13.0,14.0,14.0,13,0.5701391504735004,-0.7260387843065716,0.00013857729533841854,9
DS1,26,13.0,14.0,14.0,16,0.8096958892800122,0.4627418873476292,0.00045481584387594586,9
DS1,26,13.0,14.0,14.0,19,1.0066545472957311,1.4401330763016162,0.001207769087532039,9
DS1,26,13.0,14.0,14.0,20,0.8096958892800122,0.4627418873476292,0.00045481584387594586,9
DS1,26,13.0,14.0,14.0,23,0.549018711051844,-0.8308472329705342,0.0001247901590833868,9
DS1,26,13.0,14.0,14.0,30,1.0801872897873284,1.8050332809180276,0.0017387099130611828,9
DS1,27,13.5,14.5,14.5,3,0.6464392478692489,-0.3474058079132011,0.0002023497128293149,9
DS1,27,13.5,14.5,14.5,6,0.4264319824039207,-1.4391738212518743,6.792226465477392e-05,9
DS1,27,13.5,14.5,14.5,7,0.8153912467494042,0.4910046317459117,0.00046784746114043353,9
DS1,27,13.5,14.5,14.5,10,0.5258250004629643,-0.945944119784774,0.00011122445534654036,9
DS1,27,13.5,14.5,14.5,13,0.683801946833323,-0.16199647820446683,0.00024356054632698642,9
DS1,27,13.5,14.5,14.5,16,0.5423423116131076,-0.8639783176920672,0.00012072395567884472,9
DS1,27,13.5,14.5,14.5,19,0.6609658008219758,-0.2753189801245205,0.00021747179298131368,9
DS1,27,13.5,14.5,14.5,20,0.6333174831651809,-0.41252148921653303,0.000189595816979893,9
DS1,27,13.5,14.5,14.5,23,0.5995532040107505,-0.5800739557056643,0.00016035198571549687,9
DS1,27,13.5,14.5,14.5,30,0.9153384700434604,0.9869845312445715,0.00076802465980019,9
DS1,28,14.0,15.0,15.0,3,0.7144222903143482,-0.010045534678489643,0.0002835182619393357,9
DS1,28,14.0,15.0,15.0,6,0.6634073036407356,-0.26320322260005674,0.00022012207115208293,9
DS1,28,14.0,15.0,15.0,7,1.0665936698242944,1.7375760565862184,0.001625474236571084,9
DS1,28,14.0,15.0,15.0,10,0.4734502586218812,-1.205849481219197,8.577009265323285e-05,9
DS1,28,14.0,15.0,15.0,13,0.7077683665731298,-0.043065085594193024,0.0002743120137972743,9
DS1,28,14.0,15.0,15.0,16,0.6232021797579321,-0.4627178528770335,0.00018031538304376005,9
DS1,28,14.0,15.0,15.0,19,0.6634073036407356,-0.26320322260005674,0.00022012207115208293,9
DS1,28,14.0,15.0,15.0,20,0.8377349404752248,0.6018833795822247,0.0005226783131828824,9
DS1,28,14.0,15.0,15.0,23,0.7285443945752063,0.06003424964330756,0.0003040936581519393,9
DS1,28,14.0,15.0,15.0,30,1.2069324933715968,2.4339959600583203,0.003256277658486851,9
DS1,29,14.5,15.5,15.5,3,0.6643257775941095,-0.25864537092521594,0.0002211274224297746,9
DS1,29,14.5,15.5,15.5,6,0.5404012145187733,-0.8736108528444704,0.00011956679909661673,9
DS1,29,14.5,15.5,15.5,7,0.4895364670892136,-1.126022990837683,9.28968500393694e-05,9
DS1,29,14.5,15.5,15.5,10,0.5023717764530158,-1.062328820669862,9.900573709756001e-05,9
DS1,29,14.5,15.5,15.5,13,0.7820891170266703,0.3257455439133517,0.0003966104184154216,9
DS1,29,14.5,15.5,15.5,16,0.5404012145187733,-0.8736108528444704,0.00011956679909661673,9
