scenario,event_index,window_start_s,window_end_s,availability_s,prn_i,prn_j,e
DS3,5,2.5,3.5,3.5,3,7,1.0386347825460664
DS3,5,2.5,3.5,3.5,3,10,1.8590874360451266
DS3,5,2.5,3.5,3.5,3,13,520.4920446692255
DS3,5,2.5,3.5,3.5,3,16,659.1616597363478
DS3,5,2.5,3.5,3.5,3,19,861.0579188891463
DS3,5,2.5,3.5,3.5,3,23,2.1654403413034973
DS3,5,2.5,3.5,3.5,6,7,1.0893490445665468
DS3,5,2.5,3.5,3.5,6,10,2.3205971042537374
DS3,5,2.5,3.5,3.5,6,13,517.5419776702122
DS3,5,2.5,3.5,3.5,6,16,659.0574251646219
DS3,5,2.5,3.5,3.5,6,19,861.4197591420607
DS3,5,2.5,3.5,3.5,6,23,4.11240448602083
DS3,5,2.5,3.5,3.5,7,10,2.658330248517238
DS3,5,2.5,3.5,3.5,7,13,492.8318302630961
DS3,5,2.5,3.5,3.5,7,16,685.3823841117676
DS3,5,2.5,3.5,3.5,7,19,893.9477101122675
DS3,5,2.5,3.5,3.5,7,23,0.900976305723117
DS3,5,2.5,3.5,3.5,10,13,520.6779236256817
DS3,5,2.5,3.5,3.5,10,16,665.4791854342407
DS3,5,2.5,3.5,3.5,10,19,874.0273308710437
DS3,5,2.5,3.5,3.5,10,23,2.3230266773022206
DS3,5,2.5,3.5,3.5,13,16,2556.958533231786
DS3,5,2.5,3.5,3.5,13,19,2947.297266246109
DS3,5,2.5,3.5,3.5,13,23,518.7260045792082
DS3,5,2.5,3.5,3.5,16,19,15.83406444409936
DS3,5,2.5,3.5,3.5,16,23,662.0796235361903
DS3,5,2.5,3.5,3.5,19,23,863.7545417254512
DS3,6,3.0,4.0,4.0,3,6,2.5674658436979265
DS3,6,3.0,4.0,4.0,3,7,0.8600904909543747
DS3,6,3.0,4.0,4.0,3,10,1.744160533993116
DS3,6,3.0,4.0,4.0,3,13,462.1276179614882
DS3,6,3.0,4.0,4.0,3,16,501.8502186709875
DS3,6,3.0,4.0,4.0,3,19,748.1840365805275
DS3,6,3.0,4.0,4.0,3,23,2.492736060941684
DS3,6,3.0,4.0,4.0,6,7,1.3677532523549476
DS3,6,3.0,4.0,4.0,6,10,1.4850068193640864
DS3,6,3.0,4.0,4.0,6,13,457.5834197793506
DS3,6,3.0,4.0,4.0,6,16,502.31474093830803
DS3,6,3.0,4.0,4.0,6,19,748.347100114755
DS3,6,3.0,4.0,4.0,6,23,4.32488260232538
DS3,6,3.0,4.0,4.0,7,10,2.3415767890127515
DS3,6,3.0,4.0,4.0,7,13,434.7866697810091
DS3,6,3.0,4.0,4.0,7,16,524.320641181784
DS3,6,3.0,4.0,4.0,7,19,776.0190424258341
DS3,6,3.0,4.0,4.0,7,23,1.3558254243071763
DS3,6,3.0,4.0,4.0,10,13,458.104206313826
DS3,6,3.0,4.0,4.0,10,16,506.4169178000249
DS3,6,3.0,4.0,4.0,10,19,756.7036741904366
DS3,6,3.0,4.0,4.0,10,23,1.5651393613449165
DS3,6,3.0,4.0,4.0,13,16,2117.1386271665024
DS3,6,3.0,4.0,4.0,13,19,2595.5381887698545
DS3,6,3.0,4.0,4.0,13,23,459.8476926924917
DS3,6,3.0,4.0,4.0,16,19,23.680157240339536
DS3,6,3.0,4.0,4.0,16,23,505.1436531435851
DS3,6,3.0,4.0,4.0,19,23,752.0683355905655
DS3,7,3.5,4.5,4.5,3,6,1.742382602673716
DS3,7,3.5,4.5,4.5,3,7,1.6371449898429702
DS3,7,3.5,4.5,4.5,3,10,3.522019283807368
DS3,7,3.5,4.5,4.5,3,13,486.80674609646303
DS3,7,3.5,4.5,4.5,3,16,371.1820874665174
DS3,7,3.5,4.5,4.5,3,19,539.1029876446942
DS3,7,3.5,4.5,4.5,3,20,3.556571468093933
DS3,7,3.5,4.5,4.5,3,23,3.05050145395218
DS3,7,3.5,4.5,4.5,3,30,5.865033624879882
DS3,7,3.5,4.5,4.5,6,7,1.8627783861206133
DS3,7,3.5,4.5,4.5,6,10,3.304470303098545
DS3,7,3.5,4.5,4.5,6,13,479.22556708462935
DS3,7,3.5,4.5,4.5,6,16,368.6236938227476
DS3,7,3.5,4.5,4.5,6,19,535.8751009931309
DS3,7,3.5,4.5,4.5,6,20,4.275721539178717
DS3,7,3.5,4.5,4.5,6,23,2.102706731571225
DS3,7,3.5,4.5,4.5,6,30,3.8104146774480525
DS3,7,3.5,4.5,4.5,7,10,1.6486563156785834
DS3,7,3.5,4.5,4.5,7,13,455.3873130316706
DS3,7,3.5,4.5,4.5,7,16,390.2510773137292
DS3,7,3.5,4.5,4.5,7,19,563.3886013074055
DS3,7,3.5,4.5,4.5,7,20,3.8397320281304372
DS3,7,3.5,4.5,4.5,7,23,2.2905144713099093
DS3,7,3.5,4.5,4.5,7,30,5.456464209269423
DS3,7,3.5,4.5,4.5,10,13,479.46480055459205
DS3,7,3.5,4.5,4.5,10,16,375.0678651399122
DS3,7,3.5,4.5,4.5,10,19,541.6657532389424
DS3,7,3.5,4.5,4.5,10,20,3.406485311150991
DS3,7,3.5,4.5,4.5,10,23,4.080356068909579
DS3,7,3.5,4.5,4.5,10,30,3.530433163112689
DS3,7,3.5,4.5,4.5,13,16,1883.3975299908375
DS3,7,3.5,4.5,4.5,13,19,2211.9626308820557
DS3,7,3.5,4.5,4.5,13,20,483.78666435794696
DS3,7,3.5,4.5,4.5,13,23,482.6193809011737
DS3,7,3.5,4.5,4.5,13,30,508.2695646323229
DS3,7,3.5,4.5,4.5,16,19,15.308731205964103
DS3,7,3.5,4.5,4.5,16,20,418.1753044146329
DS3,7,3.5,4.5,4.5,16,23,372.7739338094005
DS3,7,3.5,4.5,4.5,16,30,406.2343622813882
DS3,7,3.5,4.5,4.5,19,20,594.1222138525206
DS3,7,3.5,4.5,4.5,19,23,543.1057769366181
DS3,7,3.5,4.5,4.5,19,30,563.5941593250922
DS3,7,3.5,4.5,4.5,20,23,3.160671368762609
DS3,7,3.5,4.5,4.5,20,30,2.194007095969115
DS3,7,3.5,4.5,4.5,23,30,5.880814637163208
DS3,8,4.0,5.0,5.0,3,6,1.7351750849667997
DS3,8,4.0,5.0,5.0,3,7,2.0328638253253946
DS3,8,4.0,5.0,5.0,3,10,1.6651813134865319
DS3,8,4.0,5.0,5.0,3,13,526.9615381282717
DS3,8,4.0,5.0,5.0,3,16,347.50435736087746
DS3,8,4.0,5.0,5.0,3,19,474.5190396877214
DS3,8,4.0,5.0,5.0,3,20,2.665801279474479
DS3,8,4.0,5.0,5.0,3,23,2.350719036830411
DS3,8,4.0,5.0,5.0,3,30,5.094208663310771
DS3,8,4.0,5.0,5.0,6,7,1.1593255691562125
DS3,8,4.0,5.0,5.0,6,10,2.4073090609618943
DS3,8,4.0,5.0,5.0,6,13,520.9875140125973
DS3,8,4.0,5.0,5.0,6,16,346.45319847709806
DS3,8,4.0,5.0,5.0,6,19,471.9079759503396
DS3,8,4.0,5.0,5.0,6,20,3.345581582470077
DS3,8,4.0,5.0,5.0,6,23,1.3010992795067244
DS3,8,4.0,5.0,5.0,6,30,4.1066339505376614
DS3,8,4.0,5.0,5.0,7,10,1.3969159296869498
DS3,8,4.0,5.0,5.0,7,13,495.8626510029227
DS3,8,4.0,5.0,5.0,7,16,366.0239604539501
DS3,8,4.0,5.0,5.0,7,19,495.6900153026803
DS3,8,4.0,5.0,5.0,7,20,3.6445098914894745
DS3,8,4.0,5.0,5.0,7,23,1.3132520232281615
DS3,8,4.0,5.0,5.0,7,30,5.089472785883739
DS3,8,4.0,5.0,5.0,10,13,520.0763451949126
DS3,8,4.0,5.0,5.0,10,16,349.99111260577945
DS3,8,4.0,5.0,5.0,10,19,475.5965125804889
DS3,8,4.0,5.0,5.0,10,20,3.126290363807199
DS3,8,4.0,5.0,5.0,10,23,3.072740572542309
DS3,8,4.0,5.0,5.0,10,30,3.0118140548355177
DS3,8,4.0,5.0,5.0,13,16,1905.420692638294
DS3,8,4.0,5.0,5.0,13,19,2209.3121669164684
DS3,8,4.0,5.0,5.0,13,20,521.7116705976874
DS3,8,4.0,5.0,5.0,13,23,524.0028872837987
DS3,8,4.0,5.0,5.0,13,30,528.0732169978153
DS3,8,4.0,5.0,5.0,16,19,12.67130127672529
DS3,8,4.0,5.0,5.0,16,20,394.2276125543607
DS3,8,4.0,5.0,5.0,16,23,350.4585256664195
DS3,8,4.0,5.0,5.0,16,30,392.75251347975825
DS3,8,4.0,5.0,5.0,19,20,529.8024666361785
DS3,8,4.0,5.0,5.0,19,23,477.0354987936661
DS3,8,4.0,5.0,5.0,19,30,527.6726578647747
DS3,8,4.0,5.0,5.0,20,23,2.9841586993026743
DS3,8,4.0,5.0,5.0,20,30,2.8085973487346023
DS3,8,4.0,5.0,5.0,23,30,4.355419457824683
DS3,9,4.5,5.5,5.5,3,6,2.1753370377082235
DS3,9,4.5,5.5,5.5,3,7,1.4859770001677024
DS3,9,4.5,5.5,5.5,3,10,2.4081201626599182
DS3,9,4.5,5.5,5.5,3,13,575.5878469690981
DS3,9,4.5,5.5,5.5,3,16,318.8612032269799
DS3,9,4.5,5.5,5.5,3,19,422.18374289183623
DS3,9,4.5,5.5,5.5,3,20,2.117671231063725
DS3,9,4.5,5.5,5.5,3,23,2.2303189383213184
DS3,9,4.5,5.5,5.5,3,30,2.3924766294713224
DS3,9,4.5,5.5,5.5,6,7,1.12465949558033
DS3,9,4.5,5.5,5.5,6,10,3.1144768186092096
DS3,9,4.5,5.5,5.5,6,13,571.5613976827511
DS3,9,4.5,5.5,5.5,6,16,319.1362968835402
DS3,9,4.5,5.5,5.5,6,19,421.5620063524296
DS3,9,4.5,5.5,5.5,6,20,2.2829111063929144
DS3,9,4.5,5.5,5.5,6,23,1.7410580399101252
DS3,9,4.5,5.5,5.5,6,30,3.0059775222918175
DS3,9,4.5,5.5,5.5,7,10,1.857403355761976
DS3,9,4.5,5.5,5.5,7,13,548.0385833714685
DS3,9,4.5,5.5,5.5,7,16,336.50106722545894
DS3,9,4.5,5.5,5.5,7,19,443.82470794945004
DS3,9,4.5,5.5,5.5,7,20,4.415039255056877
DS3,9,4.5,5.5,5.5,7,23,0.9154702901995456
DS3,9,4.5,5.5,5.5,7,30,4.663089455111804
DS3,9,4.5,5.5,5.5,10,13,571.0359339123248
DS3,9,4.5,5.5,5.5,10,16,320.77803298210335
DS3,9,4.5,5.5,5.5,10,19,425.07154019795223
DS3,9,4.5,5.5,5.5,10,20,1.919679302545017
DS3,9,4.5,5.5,5.5,10,23,4.745376474333939
DS3,9,4.5,5.5,5.5,10,30,2.7884486513045106
DS3,9,4.5,5.5,5.5,13,16,1915.0813519621759
DS3,9,4.5,5.5,5.5,13,19,2164.696990790212
DS3,9,4.5,5.5,5.5,13,20,572.5474051187714
DS3,9,4.5,5.5,5.5,13,23,573.4306691258469
DS3,9,4.5,5.5,5.5,13,30,574.4627360733305
DS3,9,4.5,5.5,5.5,16,19,11.62028122903072
DS3,9,4.5,5.5,5.5,16,20,360.11357531332413
DS3,9,4.5,5.5,5.5,16,23,321.53106748776594
DS3,9,4.5,5.5,5.5,16,30,361.3582194199539
DS3,9,4.5,5.5,5.5,19,20,469.18569945506385
DS3,9,4.5,5.5,5.5,19,23,425.602686314476
DS3,9,4.5,5.5,5.5,19,30,471.82213363961847
DS3,9,4.5,5.5,5.5,20,23,3.578088735784229
DS3,9,4.5,5.5,5.5,20,30,1.6796929251629276
DS3,9,4.5,5.5,5.5,23,30,2.3721463334748427
DS3,10,5.0,6.0,6.0,3,6,2.750051619418224
DS3,10,5.0,6.0,6.0,3,7,1.385623785736359
DS3,10,5.0,6.0,6.0,3,10,2.376369181607946
DS3,10,5.0,6.0,6.0,3,13,577.4700877006685
DS3,10,5.0,6.0,6.0,3,16,307.2103074167392
DS3,10,5.0,6.0,6.0,3,19,408.6918180781628
DS3,10,5.0,6.0,6.0,3,20,1.8539473949939318
DS3,10,5.0,6.0,6.0,3,23,4.21110657955168
DS3,10,5.0,6.0,6.0,3,30,2.429014177926971
DS3,10,5.0,6.0,6.0,6,7,0.9491890306177331
DS3,10,5.0,6.0,6.0,6,10,3.3058139349590427
DS3,10,5.0,6.0,6.0,6,13,573.0917639115913
DS3,10,5.0,6.0,6.0,6,16,307.85209141174744
DS3,10,5.0,6.0,6.0,6,19,407.8952582321348
DS3,10,5.0,6.0,6.0,6,20,1.7383719701132538
DS3,10,5.0,6.0,6.0,6,23,2.293876409793042
DS3,10,5.0,6.0,6.0,6,30,2.2532856101946335
DS3,10,5.0,6.0,6.0,7,10,2.1844599628977557
DS3,10,5.0,6.0,6.0,7,13,548.0167598552589
DS3,10,5.0,6.0,6.0,7,16,326.75263744781057
DS3,10,5.0,6.0,6.0,7,19,430.62900343842813
DS3,10,5.0,6.0,6.0,7,20,2.982735059021246
DS3,10,5.0,6.0,6.0,7,23,1.114332546587805
DS3,10,5.0,6.0,6.0,7,30,4.188331445398339
DS3,10,5.0,6.0,6.0,10,13,577.7835524389334
DS3,10,5.0,6.0,6.0,10,16,310.1660662029486
DS3,10,5.0,6.0,6.0,10,19,410.9388406000856
DS3,10,5.0,6.0,6.0,10,20,1.837486026610436
DS3,10,5.0,6.0,6.0,10,23,4.4856950345997095
DS3,10,5.0,6.0,6.0,10,30,1.9315544630657115
DS3,10,5.0,6.0,6.0,13,16,1896.747624336943
DS3,10,5.0,6.0,6.0,13,19,2132.6679727381998
DS3,10,5.0,6.0,6.0,13,20,569.0287322070556
DS3,10,5.0,6.0,6.0,13,23,576.7039291987625
DS3,10,5.0,6.0,6.0,13,30,572.1171344637553
DS3,10,5.0,6.0,6.0,16,19,4.756024074839339
DS3,10,5.0,6.0,6.0,16,20,342.1956376038456
DS3,10,5.0,6.0,6.0,16,23,311.0077302388128
DS3,10,5.0,6.0,6.0,16,30,345.63636832367985
DS3,10,5.0,6.0,6.0,19,20,449.21026295299714
DS3,10,5.0,6.0,6.0,19,23,410.5303198554223
DS3,10,5.0,6.0,6.0,19,30,452.3397946866803
DS3,10,5.0,6.0,6.0,20,23,1.832399561404318
DS3,10,5.0,6.0,6.0,20,30,1.679724410223638
DS3,10,5.0,6.0,6.0,23,30,1.8621948362228824
DS3,11,5.5,6.5,6.5,3,6,2.069718528154886
DS3,11,5.5,6.5,6.5,3,7,1.2798705798152858
DS3,11,5.5,6.5,6.5,3,10,3.082262864122502
DS3,11,5.5,6.5,6.5,3,13,595.5300389335878
DS3,11,5.5,6.5,6.5,3,16,309.26745746572226
DS3,11,5.5,6.5,6.5,3,19,431.891756818655
DS3,11,5.5,6.5,6.5,3,20,1.4026393681549016
DS3,11,5.5,6.5,6.5,3,23,2.7190798898952244
DS3,11,5.5,6.5,6.5,3,30,2.206026703605695
DS3,11,5.5,6.5,6.5,6,7,1.330490583794531
DS3,11,5.5,6.5,6.5,6,10,2.7463272111385204
DS3,11,5.5,6.5,6.5,6,13,590.7085782962604
DS3,11,5.5,6.5,6.5,6,16,309.8718314344605
DS3,11,5.5,6.5,6.5,6,19,430.35665072932426
DS3,11,5.5,6.5,6.5,6,20,1.4330684001167366
DS3,11,5.5,6.5,6.5,6,23,1.3840617011148548
DS3,11,5.5,6.5,6.5,6,30,2.352564978220623
DS3,11,5.5,6.5,6.5,7,10,2.2719500571462357
DS3,11,5.5,6.5,6.5,7,13,568.275101528603
DS3,11,5.5,6.5,6.5,7,16,328.21322180065573
DS3,11,5.5,6.5,6.5,7,19,453.9032302790967
DS3,11,5.5,6.5,6.5,7,20,2.2953234807044645
DS3,11,5.5,6.5,6.5,7,23,1.280599296063598
DS3,11,5.5,6.5,6.5,7,30,3.4705214812465868
DS3,11,5.5,6.5,6.5,10,13,596.2463254555871
DS3,11,5.5,6.5,6.5,10,16,312.8103589985497
DS3,11,5.5,6.5,6.5,10,19,432.5518997807447
DS3,11,5.5,6.5,6.5,10,20,1.7120854104658516
DS3,11,5.5,6.5,6.5,10,23,4.4788432312144355
DS3,11,5.5,6.5,6.5,10,30,1.77174008977365
DS3,11,5.5,6.5,6.5,13,16,1880.4103082185816
DS3,11,5.5,6.5,6.5,13,19,2166.305530151241
DS3,11,5.5,6.5,6.5,13,20,572.1437709991012
DS3,11,5.5,6.5,6.5,13,23,594.6652064796161
DS3,11,5.5,6.5,6.5,13,30,576.3618894855663
DS3,11,5.5,6.5,6.5,16,19,11.999469789540136
DS3,11,5.5,6.5,6.5,16,20,335.6060365887339
DS3,11,5.5,6.5,6.5,16,23,313.88386175829345
DS3,11,5.5,6.5,6.5,16,30,342.1672527211641
DS3,11,5.5,6.5,6.5,19,20,460.9790108188672
DS3,11,5.5,6.5,6.5,19,23,435.0252338434537
DS3,11,5.5,6.5,6.5,19,30,467.97447749615833
DS3,11,5.5,6.5,6.5,20,23,1.2213437898707482
DS3,11,5.5,6.5,6.5,20,30,2.1003258939185177
DS3,11,5.5,6.5,6.5,23,30,2.4109203682290237
DS3,12,6.0,7.0,7.0,3,6,1.5853398609357099
DS3,12,6.0,7.0,7.0,3,7,1.2288195062971252
DS3,12,6.0,7.0,7.0,3,10,3.9544821183508616
DS3,12,6.0,7.0,7.0,3,13,618.627390386898
DS3,12,6.0,7.0,7.0,3,16,332.50508563949444
DS3,12,6.0,7.0,7.0,3,19,512.6824854508949
DS3,12,6.0,7.0,7.0,3,20,1.276947711710781
DS3,12,6.0,7.0,7.0,3,23,2.633061629174704
DS3,12,6.0,7.0,7.0,3,30,1.5696314858412568
DS3,12,6.0,7.0,7.0,6,7,2.137005945873309
DS3,12,6.0,7.0,7.0,6,10,3.963014288693075
DS3,12,6.0,7.0,7.0,6,13,613.7974510268467
DS3,12,6.0,7.0,7.0,6,16,332.4467965883435
DS3,12,6.0,7.0,7.0,6,19,511.89374157727354
DS3,12,6.0,7.0,7.0,6,20,1.3507723831824967
DS3,12,6.0,7.0,7.0,6,23,1.4441316770430368
DS3,12,6.0,7.0,7.0,6,30,1.324791805275473
DS3,12,6.0,7.0,7.0,7,10,2.396235992522284
DS3,12,6.0,7.0,7.0,7,13,592.4465474719698
DS3,12,6.0,7.0,7.0,7,16,351.1552660326124
DS3,12,6.0,7.0,7.0,7,19,536.1829925654386
DS3,12,6.0,7.0,7.0,7,20,1.4378767961988137
DS3,12,6.0,7.0,7.0,7,23,1.2048559059929933
DS3,12,6.0,7.0,7.0,7,30,2.243684500093304
DS3,12,6.0,7.0,7.0,10,13,605.3820237081056
DS3,12,6.0,7.0,7.0,10,16,335.1416656308275
DS3,12,6.0,7.0,7.0,10,19,516.1723816150165
DS3,12,6.0,7.0,7.0,10,20,2.049306974646234
DS3,12,6.0,7.0,7.0,10,23,3.929889332889046
DS3,12,6.0,7.0,7.0,10,30,1.8653378835151593
DS3,12,6.0,7.0,7.0,13,16,1910.5185014789654
DS3,12,6.0,7.0,7.0,13,19,2313.5660994340824
DS3,12,6.0,7.0,7.0,13,20,577.6430801727719
DS3,12,6.0,7.0,7.0,13,23,616.651516806722
DS3,12,6.0,7.0,7.0,13,30,579.7027504528169
DS3,12,6.0,7.0,7.0,16,19,21.277307025676787
DS3,12,6.0,7.0,7.0,16,20,354.3863380901729
DS3,12,6.0,7.0,7.0,16,23,336.11208911346284
DS3,12,6.0,7.0,7.0,16,30,359.40932314724665
