scenario,event_index,window_start_s,window_end_s,availability_s,checkpoint_sha256,implementation_hash,source_hash,cache_contract_hash,role_hash,config_hash,N,K,single_score,multi_score,tau_prn,multi_threshold,single_alarm,multi_alarm,classification,candidate_prn
clean-reference,14,277.0,278.0,278.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,4.819858898168235,0.003576320402800676,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,15,277.5,278.5,278.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.955953326585738,0.0004913676084011338,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,16,278.0,279.0,279.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,0.7557562055030713,0.00028071540482877056,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,17,278.5,279.5,279.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.9069516875630612,0.0008256123896267582,8.157904927719994,0.09195067847110018,False,False,none,16
clean-reference,18,279.0,280.0,280.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,2.2484832521025337,0.0006848922835313929,8.157904927719994,0.09195067847110018,False,False,none,13
clean-reference,19,279.5,280.5,280.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,2.6650319849868898,0.0005181743764011073,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,20,280.0,281.0,281.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,0.12546910040100487,0.00019544885729411786,8.157904927719994,0.09195067847110018,False,False,none,20
clean-reference,21,280.5,281.5,281.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.6425742675684192,0.00031647286822143397,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,22,281.0,282.0,282.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,0.6726222652319969,0.00028492226952640077,8.157904927719994,0.09195067847110018,False,False,none,7
clean-reference,23,281.5,282.5,282.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.968260368417086,0.0005018641837312731,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,24,282.0,283.0,283.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,1,8.40717171264252,0.05170936523434049,8.157904927719994,0.09195067847110018,True,False,single,11
clean-reference,25,282.5,283.5,283.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,4.705788436644665,0.003261445151796434,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,26,283.0,284.0,284.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.5043009387680744,0.00037457498349962025,8.157904927719994,0.09195067847110018,False,False,none,30
clean-reference,27,283.5,284.5,284.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.6650435693659635,0.000433076456861705,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,28,284.0,285.0,285.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.533149924872678,0.0006021789740908445,8.157904927719994,0.09195067847110018,False,False,none,30
clean-reference,29,284.5,285.5,285.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,2.6509523052613524,0.0011013504305132861,8.157904927719994,0.09195067847110018,False,False,none,30
clean-reference,30,285.0,286.0,286.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,1,8.674456986171105,0.057646516822594564,8.157904927719994,0.09195067847110018,True,False,single,11
clean-reference,31,285.5,286.5,286.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,7.0076453805526056,0.023213400635027928,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,32,286.0,287.0,287.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.659070916727296,0.000656234045615143,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,33,286.5,287.5,287.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.9652423859216905,0.0006971837115088803,8.157904927719994,0.09195067847110018,False,False,none,13
clean-reference,34,287.0,288.0,288.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,2.751067032772182,0.0008193762330188891,8.157904927719994,0.09195067847110018,False,False,none,16
clean-reference,35,287.5,288.5,288.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,3.1897738311757324,0.0008492487383218519,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,36,288.0,289.0,289.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,2.411944789149548,0.0005441016540885476,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,37,288.5,289.5,289.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.3175187950404992,0.0003428074022543827,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,38,289.0,290.0,290.0,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.2915486560875404,0.00033810488052852844,8.157904927719994,0.09195067847110018,False,False,none,11
clean-reference,39,289.5,290.5,290.5,7c08447cc82c4a4cf5a24f78e13c174f5a487fc62d3dd85750c7c3e7b6778f79,e020cfe3cc1ed519926df6480c69e8eccf18091ec444cccdc834aab6ad1ab97e,33159e4efd4f5a83a7713ed4c600965109c04b4388daa4769b6cc9e97c1431a8,2c5b8d29691423efda561b9dbcdfbf4c6236ae613b2a8e720c9ae4fb28c629ae,b98722ccb0e2b9651445247ba0df1b0cf4e9027c4b43f25da2e7ae61dd3a66be,cd5852790da4d5a4c99699b53484b564bd59e5c0e44bb84e689c9a24c486330a,11,0,1.9989673768019283,0.00039976408812708586,8.157904927719994,0.09195067847110018,False,False,none,11
