scenario,event_index,window_start_s,window_end_s,availability_s,prn,a,z,activation,degree
DS2,3,1.5,2.5,2.5,20,46.01884882703543,224.80945599782316,1.0,8
DS2,3,1.5,2.5,2.5,23,4.016776828096541,16.377618051925232,0.9997307801915531,8
DS2,4,2.0,3.0,3.0,3,4.216868230986669,17.37055523042005,0.9999002406794035,8
DS2,4,2.0,3.0,3.0,6,5.050421634244831,21.506995639158603,0.9999984057263316,8
DS2,4,2.0,3.0,3.0,7,2.5886930094241136,9.290869210720203,0.756385532066953,8
DS2,4,2.0,3.0,3.0,10,3.139667578939809,12.025035329679943,0.9795102993962312,8
DS2,4,2.0,3.0,3.0,13,3.1191687621652733,11.92331163242661,0.9773659714007529,8
DS2,4,2.0,3.0,3.0,16,2.510737967311341,8.904023706881116,0.6783324131127849,8
DS2,4,2.0,3.0,3.0,19,2.47685344683633,8.735874552698904,0.6406000833791466,8
DS2,4,2.0,3.0,3.0,20,45.48742161409422,222.1722920328978,1.0,8
DS2,4,2.0,3.0,3.0,23,3.645695359467007,14.536156694112439,0.9983047895986933,8
DS2,5,2.5,3.5,3.5,3,3.636953019607218,14.492773549467348,0.998229760498511,8
DS2,5,2.5,3.5,3.5,6,5.135026295197617,21.926839331194184,0.9999989523232363,8
DS2,5,2.5,3.5,3.5,7,2.476295327610376,8.733104931808262,0.6399621810871734,8
DS2,5,2.5,3.5,3.5,10,3.4273504478924464,13.452637975636597,0.9950071003894082,8
DS2,5,2.5,3.5,3.5,13,3.4872508822630626,13.74988896910998,0.9962862188214072,8
DS2,5,2.5,3.5,3.5,16,2.5447443697866916,9.07277769049517,0.7139962449300301,8
DS2,5,2.5,3.5,3.5,19,3.1212886969837514,11.933831635119622,0.9775975270701447,8
DS2,5,2.5,3.5,3.5,20,44.51206870384293,217.3321831988695,1.0,8
DS2,5,2.5,3.5,3.5,23,3.395637497153608,13.295265058192172,0.9941611190829698,8
DS2,6,3.0,4.0,4.0,3,3.1511122855573146,12.081828747754615,0.9806196275443816,8
DS2,6,3.0,4.0,4.0,6,4.282904580319659,17.69825519872305,0.9999281135063572,8
DS2,6,3.0,4.0,4.0,7,2.1000852218615824,6.866193132861232,0.21556321271472595,8
DS2,6,3.0,4.0,4.0,10,2.3956857641310823,8.333086583369875,0.5436837548589483,8
DS2,6,3.0,4.0,4.0,13,2.8506949962747763,10.591032585187543,0.9193188209916624,8
DS2,6,3.0,4.0,4.0,16,2.270478242328224,7.711754523973374,0.39027643091792613,8
DS2,6,3.0,4.0,4.0,19,2.3389272889023642,8.051427304484127,0.4734057154680514,8
DS2,6,3.0,4.0,4.0,20,43.569019149830154,212.652377121162,1.0,8
DS2,6,3.0,4.0,4.0,23,2.1727522957892784,7.226797528217793,0.2827001011735212,8
DS2,7,3.5,4.5,4.5,3,2.742932452079613,10.056269796606747,0.8697063491162611,8
DS2,7,3.5,4.5,4.5,6,3.969667857422011,16.143843648089163,0.9996599027240338,8
DS2,7,3.5,4.5,4.5,7,1.6650373130399734,4.707303561115861,0.03075093037984024,8
DS2,7,3.5,4.5,4.5,10,2.2064729442426767,7.3941334809309565,0.3178280049265595,8
DS2,7,3.5,4.5,4.5,13,2.594093732082177,9.317669854028576,0.7612899981039429,8
DS2,7,3.5,4.5,4.5,16,2.48044062323617,8.753675621419363,0.6446881126077196,8
DS2,7,3.5,4.5,4.5,19,2.4701103705000467,8.702412589341083,0.6328603902699284,8
DS2,7,3.5,4.5,4.5,20,43.797724841884694,213.78731036314161,1.0,8
DS2,7,3.5,4.5,4.5,23,2.720722185903676,9.946053172045103,0.8567000957799908,8
DS2,8,4.0,5.0,5.0,3,2.6769129729231635,9.728653545171406,0.8278903034161823,8
DS2,8,4.0,5.0,5.0,6,4.6364005926928185,19.452450171945912,0.9999875595548153,8
DS2,8,4.0,5.0,5.0,7,2.1743045341788507,7.2345003839358855,0.28426470320504854,8
DS2,8,4.0,5.0,5.0,10,2.195988830448959,7.342106925971628,0.306656354777772,8
DS2,8,4.0,5.0,5.0,13,2.3711639994246068,8.211399336903161,0.5133704139920647,8
DS2,8,4.0,5.0,5.0,16,2.3787249754974034,8.248920060632166,0.5227380889992649,8
DS2,8,4.0,5.0,5.0,19,2.5023323173346266,8.862311358170778,0.669164009447788,8
DS2,8,4.0,5.0,5.0,20,44.00757125972116,214.82865600335487,1.0,8
DS2,8,4.0,5.0,5.0,23,2.593688930850351,9.315661061111065,0.7609247535290824,8
DS2,9,4.5,5.5,5.5,3,3.17916779156067,12.221051895625255,0.9830958416707848,8
DS2,9,4.5,5.5,5.5,6,2.977135206741152,11.218481760991027,0.9552369684165316,8
DS2,9,4.5,5.5,5.5,7,1.8624614397147794,5.687004600120155,0.07792352070221256,8
DS2,9,4.5,5.5,5.5,10,2.200561429776558,7.364798075162212,0.31150195753275345,8
DS2,9,4.5,5.5,5.5,13,2.7206339474866255,9.945615296136417,0.856646331529215,8
DS2,9,4.5,5.5,5.5,16,1.8592001184502107,5.67082056078697,0.07676858851757075,8
DS2,9,4.5,5.5,5.5,19,2.2055507155980063,7.389556996908457,0.31683659030927824,8
DS2,9,4.5,5.5,5.5,20,42.921168841486974,209.43747309249417,1.0,8
DS2,9,4.5,5.5,5.5,23,2.8070303575547504,10.374350396225806,0.9017166292979489,8
DS2,10,5.0,6.0,6.0,3,2.7291645966684674,9.987947943151733,0.8617668511096029,8
DS2,10,5.0,6.0,6.0,6,2.3456607436069095,8.084841521283462,0.4817422697130085,8
DS2,10,5.0,6.0,6.0,7,2.0015877476519788,6.377407494308567,0.1442417220096602,8
DS2,10,5.0,6.0,6.0,10,2.3976151361328095,8.342660933711723,0.5460580608191435,8
DS2,10,5.0,6.0,6.0,13,2.6174673833576847,9.433659681744306,0.7817262751959372,8
DS2,10,5.0,6.0,6.0,16,2.088322757424475,6.807822867664279,0.20585695630991188,8
DS2,10,5.0,6.0,6.0,19,2.3807611015650005,8.259024169271605,0.5252582916728402,8
DS2,10,5.0,6.0,6.0,20,43.0829936914382,210.24051564005003,1.0,8
DS2,10,5.0,6.0,6.0,23,2.686572304743276,9.776587187222354,0.8346133171060154,8
DS2,11,5.5,6.5,6.5,3,2.8837283133144,10.754957712123954,0.9306716608441802,8
DS2,11,5.5,6.5,6.5,6,3.0904701590833437,11.780897168040246,0.9739918311205196,8
DS2,11,5.5,6.5,6.5,7,2.1222893653201944,6.976379373940239,0.23477800848441496,8
DS2,11,5.5,6.5,6.5,10,2.558685249613278,9.141958163423071,0.7279117261511125,8
DS2,11,5.5,6.5,6.5,13,2.4525303750478216,8.615173303543937,0.6123659592471438,8
DS2,11,5.5,6.5,6.5,16,2.5746816652583657,9.221339064287589,0.7433462661190052,8
DS2,11,5.5,6.5,6.5,19,2.580935938325196,9.252375381504699,0.7492226021072756,8
DS2,11,5.5,6.5,6.5,20,42.95633643563527,209.61198939456256,1.0,8
DS2,11,5.5,6.5,6.5,23,3.118324424315454,11.919121675086185,0.9772730966716149,8
DS2,12,6.0,7.0,7.0,3,2.995722089972299,11.31071764482199,0.9590194077427089,8
DS2,12,6.0,7.0,7.0,6,3.057624988291325,11.617905701428782,0.9695279895934041,8
DS2,12,6.0,7.0,7.0,7,2.194863098764944,7.336520574804496,0.30546987923393926,8
DS2,12,6.0,7.0,7.0,10,2.779523978521537,10.237852245913743,0.8889388323003533,8
DS2,12,6.0,7.0,7.0,13,3.367836738321715,13.157306072269561,0.9933031666743823,8
DS2,12,6.0,7.0,7.0,16,2.3576670326561384,8.144421746123411,0.49662925566640503,8
DS2,12,6.0,7.0,7.0,19,2.2803256048094,7.760621252760535,0.40196514076094764,8
DS2,12,6.0,7.0,7.0,20,43.38870895283269,211.75760255476638,1.0,8
DS2,12,6.0,7.0,7.0,23,2.9387109151598834,11.027804364974584,0.9463382414271811,8
DS2,13,6.5,7.5,7.5,3,2.669997054913405,9.694333869182717,0.8229449986104723,8
DS2,13,6.5,7.5,7.5,6,2.2931605329419567,7.8243135310995635,0.41736703848740736,8
DS2,13,6.5,7.5,7.5,7,2.0517972001356255,6.626567784869663,0.17779813005956793,8
DS2,13,6.5,7.5,7.5,10,2.1276253974338277,7.002858995726779,0.23956863022726885,8
DS2,13,6.5,7.5,7.5,13,2.246669326867507,7.593604733432062,0.36255306275274335,8
DS2,13,6.5,7.5,7.5,16,1.9904067310462477,6.3219226162936195,0.13752715077837965,8
DS2,13,6.5,7.5,7.5,19,2.013028932678732,6.434183436777916,0.15139243290452725,8
DS2,13,6.5,7.5,7.5,20,43.7632780691501,213.6163710782283,1.0,8
DS2,13,6.5,7.5,7.5,23,2.407897417624192,8.393685912421823,0.5586736788094556,8
DS2,14,7.0,8.0,8.0,3,2.5366911546682127,9.032814270867666,0.7057662023617682,8
DS2,14,7.0,8.0,8.0,6,2.109108243882296,6.91096913971278,0.22323101926629535,8
DS2,14,7.0,8.0,8.0,7,1.852016087910628,5.635170398355401,0.0742796938192906,8
DS2,14,7.0,8.0,8.0,10,2.0343603566005988,6.540038878722545,0.16549937840863332,8
DS2,14,7.0,8.0,8.0,13,2.250106964311513,7.610663727347027,0.36650470812744357,8
DS2,14,7.0,8.0,8.0,16,1.8906559223748485,5.826917408253058,0.08858889763900113,8
DS2,14,7.0,8.0,8.0,19,1.9419562829340422,6.081491240679949,0.11141051079704214,8
DS2,14,7.0,8.0,8.0,20,43.241398407190474,211.0265860521092,1.0,8
DS2,14,7.0,8.0,8.0,23,2.3576364956375624,8.144270208672893,0.4965913730449541,8
DS2,15,7.5,8.5,8.5,3,2.606165154754885,9.377573299133806,0.7720051836901332,8
DS2,15,7.5,8.5,8.5,6,2.170040021825698,7.213338091091544,0.27997878656913316,8
DS2,15,7.5,8.5,8.5,7,1.9484534753445695,6.113733025219733,0.11464260404351719,8
DS2,15,7.5,8.5,8.5,10,2.187175048935628,7.298369257979353,0.29743636668185186,8
DS2,15,7.5,8.5,8.5,13,2.4298459712869134,8.502603810098176,0.5853314841790458,8
DS2,15,7.5,8.5,8.5,16,2.4645749896950857,8.674943716021273,0.6264550756789784,8
DS2,15,7.5,8.5,8.5,19,2.2448205029279524,7.584430096243461,0.3604354128524591,8
DS2,15,7.5,8.5,8.5,20,43.19252457634521,210.7840536744019,1.0,8
DS2,15,7.5,8.5,8.5,23,2.554664956086606,9.122007786478157,0.7239425133435653,8
DS2,16,8.0,9.0,9.0,3,2.6432621134506444,9.561663914552863,0.8027797055056665,8
DS2,16,8.0,9.0,9.0,6,2.8604363746550083,10.639373376564919,0.9228324350684293,8
DS2,16,8.0,9.0,9.0,7,2.0563622218458537,6.649221330755443,0.18113396595824333,8
DS2,16,8.0,9.0,9.0,10,2.4902441677330147,8.802324907052544,0.6557519183963144,8
DS2,16,8.0,9.0,9.0,13,2.765040437959612,10.165978863587219,0.8816421865493045,8
DS2,16,8.0,9.0,9.0,16,2.263308484878796,7.676175190581243,0.3818437562693881,8
DS2,16,8.0,9.0,9.0,19,2.150883540525474,7.118275623552258,0.2612215262593603,8
DS2,16,8.0,9.0,9.0,20,42.69555434173664,208.31787963883323,1.0,8
DS2,16,8.0,9.0,9.0,23,2.7470805511026244,10.07685439784665,0.8720212401525157,8
DS2,17,8.5,9.5,9.5,3,2.256145230171899,7.640628126515668,0.37348922880908153,8
DS2,17,8.5,9.5,9.5,6,2.170273696316079,7.214497681587757,0.28021260881905885,8
DS2,17,8.5,9.5,9.5,7,1.9951053602623663,6.3452391784709965,0.14031625436344705,8
DS2,17,8.5,9.5,9.5,10,1.6500809147680682,4.6330836611799056,0.028614181851883854,8
DS2,17,8.5,9.5,9.5,13,2.0547952905671583,6.641445562779957,0.179983487756739,8
DS2,17,8.5,9.5,9.5,16,2.004533986815066,6.392027964551224,0.1460558185132269,8
DS2,17,8.5,9.5,9.5,19,2.0148288938191397,6.443115596332708,0.15254354884516722,8
DS2,17,8.5,9.5,9.5,20,42.10295252962507,205.3771417421027,1.0,8
DS2,17,8.5,9.5,9.5,23,2.6484525652850186,9.587421106141782,0.8068259195673225,8
DS2,18,9.0,10.0,10.0,3,2.387147585796942,8.290716573553702,0.5331541920641413,8
DS2,18,9.0,10.0,10.0,6,2.164272617364588,7.184717819405022,0.2742456999144053,8
DS2,18,9.0,10.0,10.0,7,2.0656238173219528,6.695181238815301,0.18805109753178742,8
DS2,18,9.0,10.0,10.0,10,2.0580007918253598,6.657352599909023,0.18234316052201383,8
DS2,18,9.0,10.0,10.0,13,2.342950447311668,8.071391898174168,0.4783852222568724,8
DS2,18,9.0,10.0,10.0,16,2.042239126200119,6.579136626767494,0.17096999138105262,8
DS2,18,9.0,10.0,10.0,19,1.9564468884451038,6.153399682237208,0.11873071106218794,8
DS2,18,9.0,10.0,10.0,20,42.676055016059564,208.22111583418854,1.0,8
DS2,18,9.0,10.0,10.0,23,2.150185392870732,7.114811123066683,0.26055348349114793,8
DS2,19,9.5,10.5,10.5,3,2.3646705610445977,8.179176181431977,0.5053176129261497,8
DS2,19,9.5,10.5,10.5,6,2.268902406122247,7.703934566026496,0.38841719271438063,8
DS2,19,9.5,10.5,10.5,7,2.1032868001557805,6.882080702603131,0.21826187116229462,8
DS2,19,9.5,10.5,10.5,10,2.37011344976292,8.206186070356589,0.5120679414834646,8
DS2,19,9.5,10.5,10.5,13,2.8621618645777844,10.647935978809171,0.9234399979445962,8
DS2,19,9.5,10.5,10.5,16,1.89080989199612,5.827681469872455,0.0886506080607792,8
DS2,19,9.5,10.5,10.5,19,2.163487717840553,7.1808228198821045,0.27347114075905693,8
DS2,19,9.5,10.5,10.5,20,42.68020229165213,208.24169634922237,1.0,8
DS2,19,9.5,10.5,10.5,23,2.121492655040846,6.972425764512609,0.23406845865526946,8
DS2,20,10.0,11.0,11.0,3,2.8840761681941913,10.756683913439337,0.9307829559010236,8
DS2,20,10.0,11.0,11.0,6,3.2699979300924777,12.671789009631048,0.9891629051943804,8
DS2,20,10.0,11.0,11.0,7,1.9419677324480475,6.081548057954291,0.11141613572962462,8
DS2,20,10.0,11.0,11.0,10,1.9132805097767418,5.939190067922405,0.09808243200857862,8
DS2,20,10.0,11.0,11.0,13,2.5787995669046504,9.2417738135218,0.7472254355906125,8
DS2,20,10.0,11.0,11.0,16,2.2200218438453,7.461368784141487,0.33258065629314104,8
DS2,20,10.0,11.0,11.0,19,2.4480672022134637,8.593025174352622,0.6070956709325245,8
DS2,20,10.0,11.0,11.0,20,42.444851051644605,207.07378512048933,1.0,8
DS2,20,10.0,11.0,11.0,23,2.901172521724222,10.841523165858291,0.9360530451690796,8
DS2,21,10.5,11.5,11.5,3,2.9973405917328826,11.318749327084845,0.9593339012265362,8
DS2,21,10.5,11.5,11.5,6,2.5791461738001473,9.243493821817461,0.7475501718743645,8
DS2,21,10.5,11.5,11.5,7,2.0258303101795256,6.4977092228581155,0.15973572764385754,8
DS2,21,10.5,11.5,11.5,10,1.3133021400067038,2.961846608720871,0.00550784747196298,8
DS2,21,10.5,11.5,11.5,13,2.8697038556146497,10.68536249085422,0.9260444201764008,8
DS2,21,10.5,11.5,11.5,16,1.9859780957889834,6.299945876996403,0.13494111861156877,8
DS2,21,10.5,11.5,11.5,19,2.384432411185575,8.277242742200677,0.5297990966573295,8
DS2,21,10.5,11.5,11.5,20,42.46523372527713,207.17493246692467,1.0,8
DS2,21,10.5,11.5,11.5,23,2.4171440593456937,8.439571613700762,0.5699547867604366,8
DS2,22,11.0,12.0,12.0,3,2.0056907506596646,6.397768310270482,0.14677323025654554,8
DS2,22,11.0,12.0,12.0,6,1.7982342300815635,5.368282339220125,0.05788753457019767,8
DS2,22,11.0,12.0,12.0,7,2.503941751714861,8.870298044302217,0.6709297352925555,8
DS2,22,11.0,12.0,12.0,10,1.4868465896748893,3.8230467088150544,0.01293424492615418,8
DS2,22,11.0,12.0,12.0,13,2.559314767504696,9.145082094336082,0.7285299994762907,8
DS2,22,11.0,12.0,12.0,16,1.4008422203079807,3.3962570785564448,0.008478997984652015,8
DS2,22,11.0,12.0,12.0,19,1.604816346227724,4.408461951685899,0.022989878092892702,8
DS2,22,11.0,12.0,12.0,20,43.26786508753753,211.15792478295091,1.0,8
DS2,22,11.0,12.0,12.0,23,1.5712857081641376,4.2420689099505156,0.019534678276492842,8
DS2,23,11.5,12.5,12.5,3,1.0007270353889712,1.4107182845455484,0.0011728012831666494,8
DS2,23,11.5,12.5,12.5,6,1.0235713317453115,1.524081231884267,0.0013133975407506663,8
DS2,23,11.5,12.5,12.5,7,1.261761178695882,2.7060788147943144,0.004270153901130964,8
DS2,23,11.5,12.5,12.5,10,1.5281990154275538,4.028254730537576,0.01583376404087534,8
DS2,23,11.5,12.5,12.5,13,1.549252957567886,4.132733191896027,0.017546961634350548,8
DS2,23,11.5,12.5,12.5,16,1.4429744733883423,3.6053349294434995,0.010430146955008074,8
DS2,23,11.5,12.5,12.5,19,1.1186451663247374,1.99587733952521,0.0021035406201754055,8
DS2,23,11.5,12.5,12.5,20,42.881689007259624,209.24155765265553,1.0,8
DS2,23,11.5,12.5,12.5,23,1.497331457900449,3.8750770075805345,0.013615627160008446,8
DS2,24,12.0,13.0,13.0,3,0.6942213597519913,-0.11029099603182219,0.0002564819057941119,8
DS2,24,12.0,13.0,13.0,6,0.6062402302401355,-0.5468901364069794,0.00016576145199338573,8
DS2,24,12.0,13.0,13.0,7,0.7007636307283706,-0.07782551280563074,0.00026494311411373367,8
DS2,24,12.0,13.0,13.0,10,1.0842914066415785,1.8253996242521782,0.001774420656079494,8
DS2,24,12.0,13.0,13.0,13,0.7175124341242558,0.0052890505732200105,0.0002878981412106095,8
DS2,24,12.0,13.0,13.0,16,0.9821940377555485,1.318749803574446,0.0010698620555007654,8
DS2,24,12.0,13.0,13.0,19,0.5077424644430795,-1.0356772219384658,0.0001016796031083283,8
DS2,24,12.0,13.0,13.0,20,42.665258882432695,208.16754090639415,1.0,8
DS2,24,12.0,13.0,13.0,23,0.9321420216950198,1.0703707783526153,0.0008347575325145824,8
DS2,25,12.5,13.5,13.5,3,1.0820509562534275,1.814281572927455,0.0017548362477041923,8
DS2,25,12.5,13.5,13.5,6,0.7146819108550939,-0.008757189035029521,0.0002838836630938489,8
DS2,25,12.5,13.5,13.5,7,0.6420744627523571,-0.3690656961248025,0.00019801482461552006,8
DS2,25,12.5,13.5,13.5,10,0.9660125872867826,1.2384506825710684,0.000987393291533558,8
DS2,25,12.5,13.5,13.5,13,0.8664367643306856,0.7443138267931207,0.0006026379714504395,8
DS2,25,12.5,13.5,13.5,16,0.7839997391349904,0.3352268494467382,0.000400387173351515,8
DS2,25,12.5,13.5,13.5,19,0.6079802136572583,-0.5382556113855603,0.00016719868005297093,8
DS2,25,12.5,13.5,13.5,20,42.65584561512062,208.120828339286,1.0,8
DS2,25,12.5,13.5,13.5,23,0.7572082315433925,0.2022761900411898,0.00035055976274637606,8
DS2,26,13.0,14.0,14.0,3,0.8501454869435146,0.6634696987134323,0.0005558615835601129,8
DS2,26,13.0,14.0,14.0,6,0.4569616616780158,-1.2876727914179371,7.903207665193478e-05,8
DS2,26,13.0,14.0,14.0,7,0.5040182703454323,-1.0541582297482583,9.981790515626598e-05,8
DS2,26,13.0,14.0,14.0,10,1.25467879761261,2.670933079453997,0.004123290936774465,8
DS2,26,13.0,14.0,14.0,13,0.7162742777631176,-0.0008551988348321452,0.0002861351510484756,8
DS2,26,13.0,14.0,14.0,16,0.7441587574894561,0.13751924516099517,0.0003285852233817496,8
DS2,26,13.0,14.0,14.0,19,0.5502536423573852,-0.824718987636414,0.00012555715554520447,8
DS2,26,13.0,14.0,14.0,20,42.466286076005645,207.1801546711177,1.0,8
DS2,26,13.0,14.0,14.0,23,0.9559522951959238,1.1885273080569907,0.0009393546924645631,8
DS2,27,13.5,14.5,14.5,3,0.8961065443742398,0.8915476772108988,0.0006981646051934141,8
DS2,27,13.5,14.5,14.5,6,0.5551998798623897,-0.8001736896303757,0.00012867672555232388,8
DS2,27,13.5,14.5,14.5,7,1.1143630376916906,1.9746276273365058,0.0020594036517699375,8
DS2,27,13.5,14.5,14.5,10,1.3774295895415314,3.2800738183134026,0.00755598146834777,8
DS2,27,13.5,14.5,14.5,13,0.6814750424029349,-0.17354355062419158,0.00024076498353521887,8
DS2,27,13.5,14.5,14.5,16,0.9602639190063575,1.2099233876447477,0.0009596502612328828,8
DS2,27,13.5,14.5,14.5,19,0.6596512026789147,-0.2818425656068127,0.00021605802011833127,8
DS2,27,13.5,14.5,14.5,20,43.07911865017407,210.22128606554668,1.0,8
DS2,27,13.5,14.5,14.5,23,1.1834906754574055,2.317667860988079,0.0028997202871369884,8
DS2,28,14.0,15.0,15.0,3,1.053778525647533,1.6739819545054557,0.0015254747396561794,8
DS2,28,14.0,15.0,15.0,6,0.6631543362300185,-0.2644585526313351,0.00021984597938414521,8
DS2,28,14.0,15.0,15.0,7,0.8935946360723077,0.8790825382497428,0.0006895218654712164,8
DS2,28,14.0,15.0,15.0,10,1.3342412656775586,3.065755302764981,0.0061072687468473885,8
DS2,28,14.0,15.0,15.0,13,0.7860248972745078,0.3452765306424981,0.00040442958793621256,8
DS2,28,14.0,15.0,15.0,16,0.8501046667314971,0.663267131758727,0.0005557490583461162,8
DS2,28,14.0,15.0,15.0,19,0.7921608036710598,0.37572546296492354,0.00041692822223423704,8
DS2,28,14.0,15.0,15.0,20,43.332430771349834,211.47832669420836,1.0,8
DS2,28,14.0,15.0,15.0,23,1.1294413518019941,2.0494525246228945,0.002219054835160527,8
DS2,29,14.5,15.5,15.5,3,0.7776851317785338,0.30389112826502623,0.00038804008382649065,8
DS2,29,14.5,15.5,15.5,6,0.7701511562990606,0.2665043927662251,0.00037380570139242553,8
DS2,29,14.5,15.5,15.5,7,0.8582343794929663,0.7036101646664383,0.0005786148239696621,8
DS2,29,14.5,15.5,15.5,10,1.511928438923372,3.9475133288921613,0.01462353428145311,8
DS2,29,14.5,15.5,15.5,13,0.7226062553716162,0.030566720798203367,0.0002952661170297085,8
DS2,29,14.5,15.5,15.5,16,0.9513261102124123,1.1655702444431915,0.0009180550883615336,8
DS2,29,14.5,15.5,15.5,19,0.7278994262804448,0.056833647370701595,0.0003031222257359051,8
DS2,29,14.5,15.5,15.5,20,42.9819121922591,209.7389069894873,1.0,8
DS2,29,14.5,15.5,15.5,23,1.2966231472419438,2.8790784748742104,0.005072548573465504,8
DS2,30,15.0,16.0,16.0,3,0.9773793731565743,1.2948574253250447,0.0010446298380911913,8
DS2,30,15.0,16.0,16.0,6,0.8825195688081613,0.8241234251541125,0.000652672955099329,8
DS2,30,15.0,16.0,16.0,7,0.8407820540551523,0.6170044308463204,0.0005306375895445168,8
DS2,30,15.0,16.0,16.0,10,1.5746339807428615,4.2586844380498174,0.019855470287830558,8
DS2,30,15.0,16.0,16.0,13,0.8494053029529711,0.659796596358601,0.0005538247209252488,8
DS2,30,15.0,16.0,16.0,16,0.7007483651357964,-0.07790126705693631,0.00026492304962363655,8
DS2,30,15.0,16.0,16.0,19,0.7224160648283409,0.029622915823634504,0.0002949876570315511,8
DS2,30,15.0,16.0,16.0,20,42.916797057054936,209.41577847075513,1.0,8
DS2,30,15.0,16.0,16.0,23,0.7651084829654262,0.24148053986876,0.0003645710775454325,8
DS2,31,15.5,16.5,16.5,3,1.300639419653306,2.8990088973641477,0.005174132457278026,8
DS2,31,15.5,16.5,16.5,6,0.6405535488247944,-0.37661310676891113,0.00019652624366092296,8
DS2,31,15.5,16.5,16.5,7,0.962086463307998,1.2189676142852413,0.0009683604802295262,8
DS2,31,15.5,16.5,16.5,10,1.57157560149817,4.243507481848163,0.01956225040405225,8
DS2,31,15.5,16.5,16.5,13,0.9953498666711376,1.384034525734041,0.0011419556428308205,8
DS2,31,15.5,16.5,16.5,16,0.644003427992444,-0.3594933643042385,0.0001999190084829039,8
DS2,31,15.5,16.5,16.5,19,0.7953502774441688,0.39155296501354,0.00042357683605063866,8
DS2,31,15.5,16.5,16.5,20,42.438105008099896,207.040308432603,1.0,8
DS2,31,15.5,16.5,16.5,23,1.0990843477186676,1.898808381263045,0.0019093208189154961,8
DS2,32,16.0,17.0,17.0,3,1.3002206658635658,2.8969308660221564,0.005163447071424209,8
DS2,32,16.0,17.0,17.0,6,1.2177854507964359,2.487852871290341,0.003435840100103844,8
DS2,32,16.0,17.0,17.0,7,1.2877634569174943,2.835112988171479,0.004855422352293834,8
DS2,32,16.0,17.0,17.0,10,1.5142316164881684,3.958942658687091,0.014789144264180723,8
DS2,32,16.0,17.0,17.0,13,1.1086704808933572,1.9463787810386841,0.0020021567380598183,8
DS2,32,16.0,17.0,17.0,16,1.0462089563061903,1.6364185873859758,0.0014693182825536364,8
